Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.79,8.75%,,,,$28.81,3.67%,$308.96,1011.76%,$318.53,1046.20%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.64,-18.48%,,,,$181.48,-0.09%,$248.37,36.74%,$298.17,64.15%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$169.48,-17.18%,,,,$173.37,2.30%,$233.05,37.51%,$236.40,39.49%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.82,-100.00%,,,,$45.44,3.70%,$20.72,-52.71%,$13.55,-69.07%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.98,-3.19%,-3.19%,$46.45,$54.69,$48.97,2.06%,$53.93,12.40%,$59.12,23.23%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.66,4.00%,,,,$20.06,2.03%,$21.84,11.08%,$76.71,290.19%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.32,-24.14%,,,,$2.27,-2.16%,$2.19,-5.69%,$2.13,-8.34%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.55,385.58%,,,,$3.45,-2.82%,-$3.59,-201.07%,$2.52,-29.06%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$178.86,-1.89%,,,,$272.36,52.28%,$229.72,28.44%,$277.82,55.33%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.72,-8.60%,,,,$8.15,5.57%,"-$2,263,380.93",-29318505.80%,"$14,233,514.83",184371853.71%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$458.30,-5.42%,,,,$449.75,-1.87%,$636.19,38.82%,$679.07,48.17%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$18.48,-48.33%,,,,,-100.00%,-$2.00,-110.82%,-$2.00,-110.82%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.42,-2.82%,,,,$18.40,-0.11%,$1.99,-89.20%,$17.77,-3.53%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.60,5.62%,5.62%,$53.45,$63.29,$52.55,3.85%,$106.56,110.60%,$108.30,114.03%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$36.10,16.65%,16.65%,$42.11,$43.25,$37.22,3.10%,$17.51,-51.51%,$27.02,-25.16%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$252.47,-43.24%,,,,$260.67,3.25%,$205.49,-18.61%,$349.68,38.51%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.27,20.25%,,,,$19.95,9.20%,$38.04,108.20%,$49.49,170.86%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$8.24,-6.80%,,,,$8.46,2.67%,$13.92,68.89%,$21.28,158.24%,EBR
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.62,79.69%,,,,$1.73,6.79%,$0.09,-94.58%,$0.51,-68.55%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$47.98,23.50%,23.50%,$59.25,$59.25,$50.32,4.88%,$288.88,502.09%,$294.41,513.61%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$93.19,7.03%,7.03%,$99.74,$123.00,$95.69,2.68%,$281.62,202.20%,$340.17,265.03%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$246.30,2.58%,,,,$246.25,-0.02%,$266.60,8.24%,$324.20,31.63%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$121.76,-17.67%,,,,$126.76,4.11%,$160.69,31.97%,$216.11,77.49%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$91.73,3.84%,3.84%,$95.25,$118.27,$91.74,0.01%,$110.23,20.16%,$160.05,74.48%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$125.00,-5.32%,-5.32%,$118.35,$118.35,$124.55,-0.36%,$144.59,15.67%,$160.37,28.30%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.06,-24.51%,,,,$9.12,0.66%,$7.59,-16.23%,$14.05,55.08%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$620.00,-16.34%,-16.34%,$518.72,$670.50,$651.78,5.13%,$791.75,27.70%,$862.74,39.15%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.34,-9.95%,-9.95%,$43.53,$43.53,$49.82,3.06%,$25.33,-47.61%,$68.66,42.05%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$171.78,-20.01%,,,,$171.19,-0.34%,$249.88,45.46%,$280.62,63.36%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.62,1.32%,1.32%,$9.75,$9.75,$10.14,5.41%,$7.05,-26.73%,$7.48,-22.22%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$124.82,7.80%,,,,$128.65,3.07%,$150.63,20.68%,$290.12,132.43%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.34,-36.70%,,,,$44.42,4.91%,$80.85,90.95%,$85.77,102.58%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.84,-10.17%,-10.17%,$46.57,$46.57,$53.98,4.13%,$84.87,63.72%,$137.81,165.83%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.87,7.37%,7.37%,$8.45,$9.05,$8.15,3.56%,$8.13,3.28%,$12.15,54.34%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.33,-11.86%,,,,$57.94,2.86%,$255.20,353.05%,$275.34,388.79%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.74,-6.48%,,,,$63.12,0.61%,$126.54,101.68%,$127.07,102.54%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$85.06,10.97%,10.97%,$94.39,$107.50,$96.98,14.01%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.72,-21.44%,-21.44%,$13.92,$15.01,$18.33,3.44%,$18.91,6.69%,$22.48,26.86%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.51,22.21%,,,,$30.47,3.25%,$56.91,92.85%,$63.10,113.81%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$349.14,-8.07%,-8.07%,$320.97,$320.97,$376.56,7.85%,$434.61,24.48%,$481.65,37.95%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$105.14,-10.47%,,,,$108.97,3.64%,-$218.01,-307.35%,-$178.32,-269.60%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.68,-4.56%,,,,$45.33,3.78%,-$44.83,-202.63%,-$33.01,-175.57%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.24,-15.69%,-15.69%,$5.26,$5.26,$6.48,3.85%,$7.06,13.07%,$9.30,48.99%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.66,11.72%,,,,$51.32,3.34%,$62.25,25.35%,$65.04,30.97%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.52,28.06%,,,,$60.74,3.79%,$67.72,15.71%,$84.46,44.33%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$231.15,-26.48%,,,,$229.99,-0.50%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.88,52.84%,,,,$3.89,0.26%,$30.38,683.00%,$9.17,136.31%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.48,-0.97%,-0.97%,$26.22,$29.75,$27.76,4.83%,-$93.28,-452.28%,-$87.52,-430.53%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.95,-0.35%,,,,$27.05,4.24%,-$100.36,-486.75%,-$96.93,-473.52%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.60,-20.41%,-20.41%,$17.99,$24.12,$23.55,4.20%,-$106.09,-569.43%,-$104.37,-561.83%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.18,-95.28%,,,,$143.07,3.54%,$189.73,37.31%,$294.41,113.07%,FI
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.77,-9.82%,,,,$47.29,3.32%,-$168.09,-467.26%,-$159.90,-449.35%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$703.38,-23.97%,-23.97%,$534.79,$736.60,$749.57,6.57%,"$1,044.70",48.53%,"$1,112.69",58.19%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$53.62,-4.19%,-4.19%,$51.37,$58.00,$56.20,4.81%,$49.21,-8.23%,$64.38,20.07%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.02,26.65%,26.65%,$51.95,$51.95,$43.27,5.49%,$68.90,67.97%,$75.04,82.93%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$53.66,-9.94%,,,,$56.09,4.53%,$100.68,87.63%,$113.52,111.56%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.64,26.42%,,,,$90.40,4.34%,$512.78,491.86%,"$2,486.80",2770.27%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.69,-7.13%,-7.13%,$15.50,$18.83,$17.31,3.71%,-$78.88,-572.65%,-$75.13,-550.18%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.87,8.19%,,,,$62.06,3.66%,$244.70,308.72%,$272.88,355.78%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.70,-20.90%,-20.90%,$6.09,$7.46,$7.99,3.77%,$11.90,54.48%,$23.21,201.43%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.03,8.31%,,,,$27.48,5.57%,$56.21,115.96%,$77.65,198.33%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$153.85,-42.40%,-42.40%,$88.62,$88.62,$160.70,4.45%,$92.93,-39.60%,$104.11,-32.33%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$60.75,-34.16%,,,,$62.47,2.83%,$149.15,145.51%,$168.29,177.01%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.76,-8.75%,,,,$38.50,4.73%,$55.16,50.06%,$69.82,89.93%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$9.85,-39.39%,,,,$9.75,-1.02%,-$3.93,-139.91%,$8.02,-18.57%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.53,20.82%,,,,$3.92,11.05%,$12.47,253.23%,$8.23,133.28%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.87,23.33%,23.33%,$4.77,$6.00,$4.11,6.20%,-$6.28,-262.20%,-$3.57,-192.16%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$61.05,6.06%,6.06%,$64.75,$76.19,$64.85,6.22%,$57.16,-6.38%,$89.85,47.17%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.66,-7.41%,,,,$20.41,3.81%,-$99.87,-607.99%,-$95.06,-583.54%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.17,7.69%,,,,$14.57,2.82%,$55.39,290.87%,$66.35,368.24%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$65.31,27.38%,,,,$69.23,6.00%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.81,-22.67%,-22.67%,$13.00,$28.70,$16.70,-0.65%,$11.01,-34.48%,$24.48,45.60%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.08,18.51%,,,,$3.16,2.60%,-$7.06,-329.31%,-$6.46,-309.85%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,086.05",-16.81%,,,,"$1,111.46",2.34%,"$1,768.66",62.85%,"$2,732.48",151.60%,GHC
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$67.03,-47.52%,,,,$67.68,0.97%,$65.23,-2.69%,$81.37,21.40%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.41,28.91%,,,,$22.39,-0.09%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.40,30.44%,,,,,-100.00%,-$2.00,-158.82%,-$2.00,-158.82%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$185.25,-23.59%,,,,$182.47,-1.50%,$177.11,-4.39%,$209.56,13.12%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.89,12.36%,12.36%,$1.00,$1.00,$1.01,13.48%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,23 Aug 2025,$17.01,5,$14.25,5,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$14.35,#N/A,$44.98,#N/A,$66.84,#N/A,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.51,145.10%,145.10%,$1.25,$1.25,,-100.00%,-$2.00,-492.16%,-$2.00,-492.16%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.33,21.22%,,,,$137.29,-1.46%,$60.24,-56.76%,$94.25,-32.35%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.99,-1.50%,-1.50%,$4.92,$6.07,$5.25,5.21%,$5.54,11.06%,$6.10,22.28%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.64,-24.08%,-24.08%,$11.87,$11.87,$16.36,4.60%,$23.96,53.18%,$23.52,50.37%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.18,-4.31%,-4.31%,$4.00,$7.64,$4.44,6.22%,$20.15,382.05%,$7.18,71.82%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.56,-9.23%,,,,$25.76,0.78%,$27.80,8.76%,$36.23,41.76%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.36,-19.80%,,,,$195.31,-2.03%,$240.42,20.60%,$349.44,75.28%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$107.75,-17.85%,,,,$112.31,4.23%,$243.89,126.35%,$97.73,-9.30%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,013.50",-14.55%,-14.55%,$866.00,$866.00,"$1,063.62",4.95%,"$1,262.88",24.61%,"$1,356.64",33.86%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$25.16,-11.31%,,,,$26.17,4.01%,-$164.88,-755.33%,-$162.27,-744.94%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$17.81,-11.76%,-11.76%,$15.72,$15.72,$18.45,3.59%,-$77.49,-535.10%,-$68.41,-484.13%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.00,-7.44%,-7.44%,$11.11,$12.40,$12.46,3.83%,$23.16,93.01%,$36.47,203.93%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$403.96,-22.61%,,,,$421.85,4.43%,$692.13,71.34%,$953.60,136.06%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$61.14,16.63%,,,,$62.68,2.52%,$110.79,81.21%,$118.90,94.48%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.61,-1.16%,,,,$15.53,-0.51%,$25.56,63.74%,$28.19,80.61%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.27,-98.46%,,,,$2.15,-5.29%,$9.97,339.27%,$17.47,669.54%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.96,-10.46%,,,,$13.01,0.39%,-$7.37,-156.89%,$14.55,12.26%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$312.02,-24.37%,,,,$326.71,4.71%,$514.59,64.92%,$576.96,84.91%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$245.01,-24.07%,,,,$254.13,3.72%,$377.45,54.05%,$418.22,70.70%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.55,433.80%,,,,$24.00,-2.24%,$69.46,182.95%,$101.94,315.23%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$42.35,-15.41%,-15.41%,$35.82,$35.82,$66.73,57.57%,$48.31,14.08%,$49.23,16.25%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.88,13.80%,,,,$10.30,4.25%,$12.56,27.15%,$21.96,122.24%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.40,20.56%,,,,$34.77,4.10%,-$4.09,-112.23%,-$14.76,-144.18%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.94,1.33%,,,,$46.18,2.76%,$51.89,15.47%,$90.60,101.60%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.31,-8.03%,,,,$17.03,4.41%,$31.82,95.11%,$39.38,141.46%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.76,-4.83%,,,,$30.85,3.66%,-$36.89,-223.95%,-$34.29,-215.21%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$219.50,-8.27%,,,,$227.75,3.76%,$239.97,9.32%,$277.62,26.48%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$140.36,-10.94%,,,,$144.08,2.65%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.75,14.29%,,,,$1.88,7.43%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.57,17.18%,17.18%,$26.45,$26.45,$24.06,6.60%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.54,-0.53%,-0.53%,$28.39,$32.59,$30.46,6.73%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.44,24.23%,,,,$26.28,3.30%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$64.47,0.25%,0.25%,$64.63,$64.63,$66.05,2.45%,-$740.65,-1248.83%,-$741.32,-1249.86%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.58,0.26%,0.26%,$69.76,$69.76,$69.16,-0.60%,$53.01,-23.82%,$77.62,11.55%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.81,-17.32%,,,,$50.80,-0.02%,$132.94,161.64%,$142.43,180.32%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$17.21,2.96%,2.96%,$17.72,$20.58,$17.85,3.72%,$36.98,114.85%,$56.21,226.64%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.73,191.62%,,,,$6.05,5.58%,-$73.14,-1376.38%,$17.02,196.98%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$483.17,16.49%,,,,$494.17,2.28%,$567.44,17.44%,$590.76,22.27%,HUBS
NYSE:HUYA,26 Aug 2025,$4.89,4,$5.00,7,3.75,$3.58,36.56%,36.56%,$4.89,$5.00,$4.06,13.41%,$1.44,-59.76%,$1.44,-59.76%,HUYA
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$243.49,-9.75%,-9.75%,$219.74,$219.74,$368.24,51.23%,$214.99,-11.70%,$275.92,13.32%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$261.82,-43.28%,,,,$260.83,-0.38%,$417.54,59.48%,$509.77,94.70%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$176.60,-7.00%,-7.00%,$164.24,$164.24,$183.36,3.83%,$69.14,-60.85%,$96.10,-45.58%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.47,224.04%,,,,$8.55,0.94%,$17.31,104.41%,$33.64,297.17%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$349.31,-26.16%,-26.16%,$257.92,$257.92,$376.03,7.65%,$584.22,67.25%,$517.80,48.23%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$164.50,28.79%,,,,$171.31,4.14%,$214.51,30.40%,$240.60,46.26%,IEX
NASDAQ:IGIC,27 Aug 2025,$21.82,3,,6,3,$24.14,-9.60%,-9.60%,$21.82,$21.82,$25.09,3.94%,-$2.00,-108.28%,-$2.00,-108.28%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.25,-18.66%,-18.66%,$5.90,$8.86,$7.50,3.45%,$22.96,216.67%,$25.89,257.13%,IHS
NYSE:INGR,26 Aug 2025,$23.71,3,,,3,$129.54,-81.70%,-81.70%,$23.71,$23.71,$134.24,3.63%,$193.29,49.21%,$252.28,94.75%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.59,-32.75%,,,,$8.88,3.38%,$60.66,606.19%,$63.63,640.75%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$49.68,-0.92%,,,,$51.17,3.00%,$13.95,-71.92%,$60.11,21.00%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.65,19.92%,,,,$2.76,4.15%,$2.45,-7.39%,$34.23,1191.86%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$26.48,-79.30%,,,,$25.87,-2.30%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$92.33,5.53%,5.53%,$97.43,$116.80,$95.48,3.41%,$27.10,-70.65%,$41.07,-55.52%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.70,7.82%,,,,$15.48,5.31%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$473.30,-33.21%,,,,$484.57,2.38%,$580.20,22.59%,$609.85,28.85%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$248.26,-16.98%,,,,$254.54,2.53%,$362.46,46.00%,$385.50,55.28%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$33.72,-2.76%,,,,$35.55,5.43%,$89.76,166.20%,$106.49,215.82%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$7.14,-16.30%,-16.30%,$5.98,$5.98,$7.36,3.08%,-$43.39,-707.73%,-$39.42,-652.04%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$264.65,-15.33%,,,,$275.98,4.28%,$341.12,28.89%,$365.32,38.04%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$25.92,-7.21%,-7.21%,$24.05,$24.05,$27.97,7.91%,-$19.04,-173.48%,$4.68,-81.96%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.66,-73.03%,,,,$0.70,6.06%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.39,186.01%,,,,$5.90,-7.67%,-$8.50,-232.99%,$9.39,46.99%,JELD
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.76,115.02%,,,,$17.82,6.32%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$111.57,22.12%,,,,$110.41,-1.04%,$192.32,72.38%,$259.60,132.68%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.15,-41.65%,,,,$14.71,3.96%,$12.91,-8.73%,$13.01,-8.04%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.46,16.35%,,,,$53.13,5.29%,$57.31,13.57%,$67.55,33.87%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$79.50,-0.46%,,,,$81.96,3.09%,$77.41,-2.63%,$69.38,-12.73%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$323.28,7.03%,7.03%,$346.00,$347.33,$336.03,3.94%,$405.49,25.43%,$445.52,37.81%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$63.55,19.90%,,,,$65.38,2.88%,$115.64,81.96%,$121.12,90.58%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$19.36,-7.10%,-7.10%,$17.99,$19.94,$20.02,3.41%,-$90.30,-566.44%,-$89.85,-564.10%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$20.90,-58.90%,-58.90%,$8.59,$8.59,$21.68,3.73%,$45.20,116.29%,$57.46,174.93%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$872.00,-18.46%,,,,$902.77,3.53%,"$1,339.75",53.64%,"$1,389.93",59.40%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.19,147.29%,,,,$7.49,4.17%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$37.50,13.85%,13.85%,$42.70,$42.70,$39.34,4.91%,$45.57,21.52%,$49.06,30.84%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$84.99,14.22%,,,,$88.77,4.45%,$56.50,-33.52%,$61.71,-27.39%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$14.94,35.52%,,,,$14.72,-1.47%,$16.97,13.61%,$14.12,-5.48%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$15.06,215.69%,,,,$15.25,1.26%,$76.65,408.96%,$141.31,838.30%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$20.71,8.79%,8.79%,$22.53,$23.83,$21.26,2.66%,$27.51,32.85%,$31.56,52.40%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$145.07,69.78%,,,,$145.64,0.39%,$193.17,33.16%,$264.78,82.52%,KWR
NYSE:LB,26 Aug 2025,$40.37,2,,,2,$53.15,-24.05%,-24.05%,$40.37,$40.37,$55.24,3.93%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$17.18,-14.89%,,,,$17.81,3.67%,-$83.05,-583.39%,-$78.78,-558.54%,LC
