Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:HVT,16 Jun 2025,$32.29,3,$35.00,2,,$22.94,40.77%,,,,$24.42,6.45%,$16.05,-30.04%,$31.30,36.43%,HVT
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$241.28,-8.93%,-8.93%,$219.74,$219.74,$253.54,5.08%,$211.85,-12.20%,$272.18,12.81%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$269.85,-44.96%,,,,$277.88,2.98%,$421.21,56.09%,$511.24,89.46%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$178.27,-7.87%,-7.87%,$164.24,$164.24,$190.71,6.98%,$69.86,-60.81%,$96.58,-45.83%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.41,226.35%,,,,$8.45,0.48%,$16.89,100.80%,$32.95,291.74%,IEP
NASDAQ:IESC,12 Jun 2025,$221.40,2,,,,$324.74,-31.82%,,,,$509.76,56.97%,$542.24,66.98%,$477.14,46.93%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$165.90,27.70%,,,,$181.71,9.53%,$214.43,29.25%,$240.29,44.84%,IEX
NASDAQ:IGIC,19 Jun 2025,$24.84,3,,9,,$24.12,2.99%,,,,$36.30,50.50%,-$2.09,-108.68%,-$2.09,-108.68%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$6.81,-13.40%,-13.40%,$5.90,$8.86,$10.39,52.57%,$22.17,225.50%,$25.13,269.00%,IHS
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,$126.08,4.98%,,,,$135.46,7.44%,$188.28,49.33%,$246.30,95.35%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$7.59,-23.89%,,,,$8.61,13.44%,$58.06,665.00%,$60.98,703.45%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$47.32,4.02%,,,,$49.00,3.55%,$11.53,-75.64%,$57.11,20.68%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.28,39.39%,,,,$2.47,8.33%,$0.00,-100.00%,$0.00,-100.00%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$18.73,-70.73%,,,,$21.50,14.79%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$91.56,6.42%,6.42%,$97.43,$116.80,$137.94,50.66%,$26.28,-71.30%,$40.17,-56.13%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.95,6.02%,,,,$16.60,11.04%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$479.20,-34.03%,,,,$500.87,4.52%,$584.28,21.93%,$613.43,28.01%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$239.90,-14.09%,,,,$249.07,3.82%,$352.79,47.06%,$375.64,56.58%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$36.34,-9.77%,,,,$40.70,12.00%,$0.00,-100.00%,$0.00,-100.00%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$6.65,-10.14%,-10.14%,$5.98,$5.98,$10.17,52.93%,-$44.37,-767.24%,-$40.46,-708.44%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$263.94,-15.10%,,,,$270.30,2.41%,$338.61,28.29%,$362.42,37.31%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$26.02,-7.56%,-7.56%,$24.05,$24.05,$39.22,50.73%,-$19.21,-173.82%,$4.32,-83.41%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.38,-53.16%,,,,$0.41,7.89%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$5.79,215.65%,,,,$5.73,-1.04%,-$9.19,-258.64%,$8.50,46.80%,JELD
NYSE:JHX,12 Jun 2025,$31.15,3,$28.00,6,,$28.43,-1.51%,,,,$29.77,4.71%,$0.00,-100.00%,$0.00,-100.00%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.00,125.24%,,,,$15.41,-3.69%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$114.28,19.22%,,,,$111.71,-2.25%,$193.33,69.17%,$259.48,127.06%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.85,-44.40%,,,,$16.67,12.26%,$13.63,-8.24%,$13.72,-7.59%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$49.94,17.56%,,,,$76.22,52.62%,$51.55,3.21%,$52.06,4.25%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$80.06,-1.16%,,,,$85.28,6.52%,$77.73,-2.91%,$69.82,-12.79%,K
NYSE:KAI,9 Apr 2025,$333.16,4,$355.00,3,,$340.39,-2.12%,,,,$522.71,53.56%,$421.33,23.78%,$461.01,35.43%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$63.28,20.41%,,,,$65.12,2.91%,$114.62,81.13%,$120.05,89.71%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$18.15,-0.91%,-0.91%,$17.99,$19.94,$19.32,6.45%,-$91.88,-606.24%,-$91.43,-603.76%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$18.70,-54.06%,-54.06%,$8.59,$8.59,$20.64,10.37%,$42.65,128.06%,$54.76,192.82%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$876.08,-18.84%,,,,$923.19,5.38%,"$1,334.42",52.32%,"$1,383.76",57.95%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.17,147.98%,,,,$7.08,-1.26%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,14 May 2025,$40.98,3,,,,$36.27,12.99%,,,,$38.76,6.87%,$44.30,22.14%,$47.77,31.70%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$83.09,16.83%,,,,$86.76,4.42%,$54.52,-34.39%,$59.67,-28.19%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.48,30.79%,,,,$15.87,2.52%,$17.47,12.84%,$14.65,-5.33%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$13.65,248.30%,,,,$14.51,6.30%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$21.49,4.84%,4.84%,$22.53,$23.83,$32.31,50.35%,$28.12,30.84%,$32.12,49.45%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$137.79,78.75%,,,,$140.57,2.02%,$184.35,33.79%,$255.10,85.14%,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,$53.75,24.28%,,,,$81.82,52.22%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$15.22,-3.93%,,,,$16.91,11.10%,-$85.13,-659.34%,-$80.90,-631.52%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$2.13,13.15%,,,,$2.27,6.57%,-$2.25,-205.53%,-$1.99,-193.32%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$240.75,-20.80%,,,,$246.48,2.38%,$355.72,47.75%,$386.25,60.43%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$37.61,-28.39%,,,,$39.62,5.34%,$32.12,-14.59%,$32.44,-13.75%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$66.58,162.65%,,,,$66.22,-0.54%,$30.39,-54.36%,$31.48,-52.73%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$275.77,-10.60%,,,,$284.33,3.10%,$397.38,44.10%,$478.46,73.50%,LH
NYSE:LII,21 Aug 2024,$430.47,1,,,,$613.47,-29.83%,,,,$627.46,2.28%,$671.73,9.50%,$723.95,18.01%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$479.92,-16.65%,,,,$508.30,5.91%,$541.63,12.86%,$682.65,42.24%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$31.26,52.65%,,,,$32.14,2.82%,$32.16,2.89%,$47.90,53.24%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$10.11,-16.90%,,,,$10.97,8.51%,$16.87,66.83%,$21.88,116.41%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$19.44,71.02%,,,,$20.83,7.15%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,$98.50,-9.24%,,,,$101.34,2.88%,$136.93,39.01%,$157.16,59.55%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$100.33,622.82%,,,,$104.96,4.61%,$218.49,117.77%,$223.87,123.13%,LRCX
NYSE:LTH,15 Aug 2025,$22.60,2,,,2,$28.45,-20.55%,-20.55%,$22.60,$22.60,$42.69,50.05%,$13.80,-51.50%,$18.18,-36.10%,LTH
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,$2.76,-13.04%,,,,$3.04,10.14%,$0.00,-100.00%,$0.00,-100.00%,LU
NYSE:LYG,20 Aug 2025,$4.14,3,,,3,$4.50,-8.07%,-8.07%,$4.14,$4.14,$6.84,52.00%,-$39.44,-976.44%,-$39.44,-976.44%,LYG
NYSE:M,17 Nov 2023,$28.11,3,,,,$13.04,115.60%,,,,$13.89,6.52%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$74.48,-15.65%,,,,$74.18,-0.40%,$168.77,126.60%,$170.68,129.16%,MAS
NASDAQ:MAT,20 Aug 2025,$21.74,5,$25.00,8,4.5,$17.66,23.09%,23.09%,$21.74,$25.00,$27.24,54.25%,$49.12,178.14%,$50.39,185.35%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$23.83,33.72%,,,,$23.90,0.29%,$46.72,96.07%,$81.27,241.03%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$105.54,36.14%,,,,$113.32,7.37%,$97.04,-8.05%,$190.03,80.05%,MATX
NYSE:MAX,30 Jun 2025,$16.68,3,$16.50,2,,$10.36,59.27%,,,,$15.66,51.16%,$24.40,135.52%,$25.14,142.71%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$12.73,33.51%,,,,$13.56,6.52%,$21.80,71.22%,$29.02,127.97%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$6.54,-3.20%,,,,$7.03,7.49%,-$94.16,-1539.76%,-$94.16,-1539.76%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$676.91,-26.69%,,,,$713.49,5.40%,"$1,319.85",94.98%,"$1,407.91",107.99%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$512.00,-31.64%,,,,$513.87,0.37%,$645.33,26.04%,$691.04,34.97%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$16.49,4.31%,,,,$16.71,1.33%,$99.62,504.15%,$104.24,532.17%,MD
NYSE:MDT,18 Aug 2025,$102.54,5,$99.13,5,3.75,$89.90,10.27%,10.27%,$99.13,$102.54,$135.23,50.42%,$0.00,-100.00%,$0.00,-100.00%,MDT
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$6.78,67.91%,,,,$7.21,6.34%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Nov 2024,"$1,744.09",1,,,,"$2,342.94",-25.56%,,,,"$2,397.78",2.34%,"$4,805.29",105.10%,"$5,053.56",115.69%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.12,124.36%,,,,$3.34,7.05%,-$4.92,-257.79%,-$14.31,-558.66%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$15.14,-33.99%,,,,,-100.00%,-$2.00,-113.21%,-$2.00,-113.21%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$751.48,-41.94%,,,,$787.16,4.75%,"$1,007.51",34.07%,"$1,142.45",52.03%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$20.85,-37.65%,,,,$23.05,10.55%,$29.74,42.65%,$21.85,4.80%,METC
NYSE:MFG,19 Aug 2025,$5.72,2,,9,3.25,$6.47,-11.67%,-11.67%,$5.72,$5.72,$9.78,51.16%,-$95.70,-1579.07%,-$95.37,-1574.03%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$84.97,-9.97%,,,,$82.92,-2.41%,$73.45,-13.56%,$80.65,-5.09%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$29.31,31.35%,,,,$29.25,-0.20%,$38.28,30.60%,$21.79,-25.64%,MGPI
NYSE:MGY,20 Aug 2025,$30.34,5,$27.17,9,4.75,$23.10,17.62%,17.62%,$27.17,$30.34,$35.01,51.56%,$40.81,76.69%,$63.15,173.36%,MGY
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$143.12,-3.58%,,,,$144.31,0.83%,$223.61,56.24%,$215.92,50.86%,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$21.44,34.94%,,,,$22.70,5.88%,$18.82,-12.22%,$22.34,4.20%,MLKN
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$15.88,11.27%,,,,$16.48,3.78%,$38.17,140.37%,$6.82,-57.05%,MNRO
NYSE:MOV,18 Oct 2024,$33.16,3,,,,$16.27,103.78%,,,,$24.64,51.44%,$0.00,-100.00%,$0.00,-100.00%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$49.63,-100.00%,,,,$53.38,7.56%,$123.20,148.23%,$145.09,192.35%,MPLX
NASDAQ:MSTR,20 Aug 2025,$295.75,2,,,2,$336.57,-12.13%,-12.13%,$295.75,$295.75,$386.67,14.89%,$167.94,-50.10%,$168.11,-50.05%,MSTR
NYSE:MTDR,19 Aug 2025,$64.64,3,$62.88,4,2.5,$45.99,36.73%,36.73%,$62.88,$64.64,$70.66,53.64%,$11.20,-75.65%,$102.55,122.98%,MTDR
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$27.46,-10.35%,,,,$28.57,4.04%,$55.29,101.34%,$55.95,103.75%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$9.34,49.04%,,,,$10.00,7.07%,$25.91,177.39%,$48.54,419.66%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$175.26,-42.95%,,,,$267.28,52.50%,$286.19,63.30%,$167.95,-4.17%,MTZ
NYSE:MUFG,19 Aug 2025,$13.66,2,$15.50,9,3.25,$15.21,-10.20%,-10.20%,$13.66,$15.50,$22.96,50.95%,-$132.70,-972.45%,-$132.53,-971.36%,MUFG
NYSE:MUX,20 Aug 2025,$12.92,3,$15.83,6,3,$9.88,30.80%,30.80%,$12.92,$15.83,$15.88,60.73%,$7.53,-23.78%,$5.28,-46.53%,MUX
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$181.69,-28.82%,,,,$275.40,51.58%,$148.46,-18.29%,$190.24,4.71%,MYRG
NASDAQ:NB,12 Aug 2025,$5.09,3,,,3,$3.72,36.72%,36.72%,$5.09,$5.09,$4.69,26.08%,$0.00,-100.00%,$0.00,-100.00%,NB
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$37.96,3.70%,,,,$57.42,51.26%,-$131.02,-445.15%,-$120.16,-416.54%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$3.56,-95.93%,,,,$3.56,0.00%,$0.00,-100.00%,$0.00,-100.00%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$67.38,-13.75%,,,,$73.96,9.77%,$149.70,122.18%,$189.91,181.85%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,214.15",-52.92%,,,,"$1,268.49",4.48%,"$1,523.80",25.50%,"$2,166.13",78.41%,NFLX
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$130.00,-16.87%,,,,$136.88,5.29%,-$20.15,-115.50%,$12.83,-90.13%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$76.88,42.35%,,,,$81.53,6.05%,$83.82,9.02%,$89.76,16.75%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.40,29.04%,,,,$11.08,6.54%,$2.93,-71.82%,$15.13,45.47%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$39.18,-21.81%,,,,$40.76,4.03%,$134.60,243.55%,$135.89,246.84%,NMIH
NYSE:NMR,10 Apr 2025,$6.54,4,,7,,$7.34,-10.95%,,,,$11.13,51.63%,-$58.33,-894.73%,-$55.72,-859.09%,NMR
NYSE:NOK,4 Aug 2025,$5.41,5,$6.13,8,4.5,$4.21,28.38%,28.38%,$5.41,$6.13,$4.63,9.98%,$3.28,-22.03%,$5.42,28.82%,NOK
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,,$12.39,27.12%,,,,$13.42,8.31%,$16.61,34.05%,$28.90,133.26%,NOV
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,$226.55,-21.57%,,,,$244.03,7.72%,$265.01,16.98%,$313.23,38.26%,NPO
NYSE:NSA,19 Aug 2025,$45.71,3,$33.59,2,2,$31.15,7.83%,7.83%,$33.59,$45.71,$33.19,6.55%,$26.08,-16.26%,$51.73,66.07%,NSA
NYSE:NSC,31 May 2024,$224.71,3,,,,$285.53,-21.30%,,,,$292.97,2.61%,$293.39,2.75%,$378.10,32.42%,NSC
NYSE:NU,4 Aug 2025,$11.47,3,,,3,$13.12,-12.61%,-12.61%,$11.47,$11.47,$14.02,6.86%,$34.00,159.17%,$34.31,161.51%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$145.91,17.90%,,,,$152.43,4.47%,$307.33,110.63%,$169.85,16.40%,NUE
NASDAQ:NVMI,15 Aug 2025,$276.44,3,$300.00,8,3.5,$249.38,10.85%,10.85%,$276.44,$300.00,$272.99,9.47%,$341.39,36.90%,$353.96,41.94%,NVMI
NYSE:NVO,20 Aug 2025,$67.89,3,$68.50,6,3,$54.78,23.94%,23.94%,$67.89,$68.50,$57.25,4.51%,$116.86,113.33%,$131.89,140.76%,NVO
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$8,246.89",-24.89%,,,,"$8,592.63",4.19%,"$10,167.12",23.28%,"$10,307.14",24.98%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$10.20,1.42%,,,,$10.22,0.20%,-$15.61,-253.05%,-$4.27,-141.84%,NVRI
NYSE:NVST,20 Aug 2025,$24.25,4,$22.30,9,4.25,$20.71,7.68%,7.68%,$22.30,$24.25,$31.63,52.73%,$29.59,42.89%,$28.77,38.90%,NVST
NYSE:NVT,19 Aug 2025,$88.41,3,,,3,$88.15,0.30%,0.30%,$88.41,$88.41,$134.32,52.38%,$104.12,18.11%,$111.13,26.07%,NVT
NYSE:NWG,18 Aug 2025,$12.85,3,,,3,$14.82,-13.31%,-13.31%,$12.85,$12.85,$22.56,52.23%,-$51.86,-449.92%,-$51.48,-447.39%,NWG
NYSE:NX,16 Aug 2025,$26.24,3,,1,1.75,$21.67,21.10%,21.10%,$26.24,$26.24,$23.32,7.61%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:O,20 Aug 2025,$70.27,5,$61.70,8,4.5,$59.01,4.56%,4.56%,$61.70,$70.27,$88.55,50.06%,$82.01,38.98%,$130.29,120.80%,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,$152.32,7.79%,,,,$149.83,-1.63%,$123.98,-18.61%,$204.83,34.47%,OC
NYSE:OI,15 Aug 2025,$17.83,4,$16.88,9,4.25,$12.99,29.95%,29.95%,$16.88,$17.83,$19.86,52.89%,-$18.51,-242.48%,$22.94,76.59%,OI
NASDAQ:OMAB,13 Jun 2025,$92.66,2,$106.00,9,,$107.22,-13.58%,,,,$112.04,4.50%,$190.61,77.78%,$209.40,95.30%,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$40.03,1.60%,,,,$41.08,2.62%,-$968.11,-2518.45%,-$953.95,-2483.10%,ONIT
NYSE:ONON,15 Aug 2025,$41.55,2,,,2,$45.03,-7.73%,-7.73%,$41.55,$41.55,$48.72,8.19%,$60.85,35.14%,$67.67,50.27%,ONON
NYSE:ORI,28 Mar 2024,$29.62,3,,,,$39.03,-24.10%,,,,$40.84,4.64%,$3.10,-92.05%,$3.44,-91.19%,ORI
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,$21.78,-17.45%,,,,$23.66,8.63%,$31.98,46.85%,$36.24,66.41%,OSW
NYSE:OVV,18 Aug 2025,$55.37,3,,,3,$38.53,43.70%,43.70%,$55.37,$55.37,$59.07,53.31%,$74.83,94.22%,$163.63,324.68%,OVV
NASDAQ:OXSQ,19 Aug 2025,$2.97,4,$2.50,4,3,$2.24,11.61%,11.61%,$2.50,$2.97,$3.44,53.57%,$0.00,-100.00%,$0.00,-100.00%,OXSQ
NYSE:OXY,18 Aug 2025,$59.40,3,$47.78,4,2.5,$43.96,8.69%,8.69%,$47.78,$59.40,$66.99,52.39%,$42.50,-3.31%,$192.62,338.16%,OXY
NYSE:PAC,13 Jun 2025,$210.00,3,$236.70,6,,$251.25,-16.42%,,,,$272.13,8.31%,$487.46,94.01%,$565.26,124.98%,PAC
NASDAQ:PANW,20 Aug 2025,$177.95,3,,,3,$181.56,-1.99%,-1.99%,$177.95,$177.95,$194.95,7.37%,$0.00,-100.00%,$0.00,-100.00%,PANW
NYSE:PAR,19 Aug 2025,$40.18,2,,,2,$51.50,-21.99%,-21.99%,$40.18,$40.18,$78.81,53.03%,$40.46,-21.43%,$43.25,-16.02%,PAR
NASDAQ:PAYX,19 Aug 2025,$129.02,2,,,2,$139.01,-7.19%,-7.19%,$129.02,$129.02,$209.40,50.64%,$178.30,28.26%,$193.83,39.44%,PAYX
NYSE:PBA,29 Nov 2024,$38.25,1,,,,$36.93,3.56%,,,,$38.63,4.60%,$66.22,79.32%,$88.13,138.64%,PBA
NYSE:PBI,19 Aug 2025,$11.44,3,$11.50,7,3.25,$11.42,0.18%,0.18%,$11.44,$11.50,$17.14,50.09%,$16.84,47.43%,$26.08,128.39%,PBI
NYSE:PBR,11 Jul 2025,$15.35,5,$14.08,7,,$11.84,18.92%,,,,$12.76,7.77%,$21.07,77.99%,$79.92,574.99%,PBR
NYSE:PBR.A,6 Jun 2025,$12.35,4,,,,$10.91,13.23%,,,,$11.64,6.69%,$48.79,347.19%,$139.01,1174.14%,PBR.A
NASDAQ:PCSA,10 Jul 2025,$0.30,3,,,,$0.21,42.86%,,,,$0.24,14.29%,-$0.20,-194.27%,-$0.19,-190.32%,PCSA
NASDAQ:PDD,20 Aug 2025,$133.52,3,$124.92,5,2.75,$119.07,4.91%,4.91%,$124.92,$133.52,$180.21,51.35%,$0.00,-100.00%,$0.00,-100.00%,PDD
NYSE:PDM,14 Jul 2025,$11.58,4,$8.50,6,,$7.88,7.87%,,,,$8.20,4.06%,-$8.23,-204.46%,$5.28,-32.97%,PDM
NYSE:PFE,8 Aug 2025,$33.89,5,$28.63,10,5,$25.32,13.07%,13.07%,$28.63,$33.89,$26.34,4.03%,$29.09,14.90%,$14.45,-42.92%,PFE
NYSE:PFSI,4 Oct 2024,$102.39,3,,,,$106.97,-4.28%,,,,$110.16,2.98%,$147.29,37.69%,$160.42,49.97%,PFSI
NYSE:PH,3 Jul 2024,$534.00,1,"759,92",6,,$744.23,-28.25%,,,,$775.09,4.15%,"$1,308.45",75.81%,"$1,433.74",92.65%,PH
NYSE:PHM,31 May 2024,$115.27,3,,,,$130.37,-11.58%,,,,$130.31,-0.05%,$207.68,59.30%,$216.37,65.97%,PHM
NYSE:PL,7 Jul 2025,$5.02,3,,,,$6.38,-21.32%,,,,$7.23,13.32%,$0.00,-100.00%,$0.00,-100.00%,PL
NYSE:PLNT,25 Jul 2023,$67.98,3,,,,$108.30,-37.23%,,,,$114.51,5.73%,$84.94,-21.57%,$116.91,7.95%,PLNT
NYSE:PLOW,20 Sep 2024,$36.15,4,,,,$32.44,11.43%,,,,$34.12,5.18%,$186.22,474.04%,$143.42,342.09%,PLOW
NASDAQ:PLTR,14 Aug 2025,$120.98,1,,,1,$157.75,-23.31%,-23.31%,$120.98,$120.98,$182.62,15.77%,$168.59,6.87%,$168.74,6.97%,PLTR
NASDAQ:PLUS,8 Jul 2025,$98.21,3,,5,,$72.23,35.96%,,,,$76.20,5.50%,$276.60,282.94%,$292.34,304.74%,PLUS
NASDAQ:PNFP,28 Jul 2025,$101.11,3,$121.91,7,3.25,$93.11,8.60%,8.60%,$101.11,$121.91,$100.62,8.07%,-$332.52,-457.13%,-$313.94,-437.18%,PNFP
NYSE:PNR,19 Aug 2025,$94.73,2,,,2,$107.08,-11.54%,-11.54%,$94.73,$94.73,$158.88,48.38%,$248.40,131.97%,$250.22,133.68%,PNR
NASDAQ:POOL,12 Jun 2025,$294.00,3,,,,$324.78,-9.48%,,,,$493.14,51.84%,$444.01,36.71%,$455.50,40.25%,POOL
NYSE:POST,9 Apr 2025,$127.53,3,$128.44,6,,$109.84,16.11%,,,,$117.50,6.97%,$30.68,-72.07%,$124.99,13.79%,POST
NASDAQ:PPC,19 Aug 2025,$43.27,2,,,2,$47.79,-9.47%,-9.47%,$43.27,$43.27,$72.72,52.17%,$115.27,141.20%,$148.40,210.53%,PPC
NYSE:PR,20 Aug 2025,$16.69,5,$17.87,7,4.25,$13.06,27.80%,27.80%,$16.69,$17.87,$20.04,53.45%,$20.92,60.16%,$47.07,260.43%,PR
NYSE:PRIM,23 Aug 2024,$53.96,3,,,,$111.09,-51.43%,,,,$118.70,6.85%,$123.39,11.07%,$153.16,37.87%,PRIM
NASDAQ:PROK,10 Jul 2025,,,$4.50,7,,$2.33,93.13%,,,,$2.58,10.73%,$0.15,-93.36%,$0.25,-89.27%,PROK
NASDAQ:PSNY,29 Nov 2024,$1.30,3,,,,$1.05,23.81%,,,,$1.10,4.76%,$0.00,-100.00%,$0.00,-100.00%,PSNY
NYSE:PSTG,19 Aug 2025,$64.73,3,,,3,$57.22,13.12%,13.12%,$64.73,$64.73,$64.62,12.93%,$0.00,-100.00%,$0.00,-100.00%,PSTG
NYSE:PSX,20 Aug 2025,$126.82,3,,,3,$122.17,3.81%,3.81%,$126.82,$126.82,$186.15,52.37%,$56.95,-53.39%,$132.84,8.73%,PSX
NASDAQ:PTEN,21 Jul 2025,$10.35,3,$8.03,2,,$5.38,49.26%,,,,$5.61,4.28%,$20.91,288.57%,$48.18,795.50%,PTEN
NYSE:PWR,12 Jun 2025,$253.80,1,,,,$379.27,-33.08%,,,,$576.12,51.90%,$384.84,1.47%,$481.48,26.95%,PWR
NYSE:QGEN,19 Aug 2025,$51.25,3,,,3,$49.19,4.19%,4.19%,$51.25,$51.25,$74.03,50.50%,$63.61,29.31%,$72.87,48.14%,QGEN
