Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:DKL,10 Apr 2025,,,,,,$43.50,-100.00%,,,,$45.33,4.21%,$20.00,-54.03%,$12.88,-70.39%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$48.21,-3.65%,-3.65%,$46.45,$54.69,$48.79,1.20%,$53.61,11.20%,$58.78,21.93%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.11,1.68%,,,,$20.52,2.04%,$21.93,9.06%,$76.41,279.97%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.19,-19.63%,,,,$2.30,5.02%,$2.09,-4.66%,$2.03,-7.46%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.49,393.93%,,,,$3.60,3.15%,-$3.45,-198.84%,$2.62,-24.93%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$183.17,-4.20%,,,,$188.63,2.98%,$232.49,26.93%,$280.23,52.99%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.75,-8.95%,,,,,-100.00%,-$2.00,-125.81%,-$2.00,-125.81%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$463.04,-6.39%,,,,$470.36,1.58%,$626.53,35.31%,$669.09,44.50%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$17.99,-46.93%,,,,,-100.00%,-$2.00,-111.12%,-$2.00,-111.12%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.26,-1.97%,,,,$19.28,5.59%,$1.68,-90.81%,$17.35,-5.00%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$49.31,8.39%,8.39%,$53.45,$63.29,$50.28,1.97%,$103.62,110.14%,$105.35,113.64%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$35.74,17.82%,17.82%,$42.11,$43.25,$36.81,2.99%,$16.63,-53.46%,$26.14,-26.86%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$258.50,-44.57%,,,,$264.90,2.48%,$209.71,-18.87%,$352.94,36.54%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.47,18.95%,,,,$18.56,0.49%,$38.07,106.13%,$49.43,167.65%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$7.86,-2.29%,,,,$8.20,4.33%,$13.34,69.75%,$20.65,162.72%,EBR
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.61,80.81%,,,,$1.70,5.59%,$0.00,-100.00%,$0.00,-100.00%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$46.35,27.84%,27.84%,$59.25,$59.25,$48.74,5.16%,$286.06,517.18%,$291.59,529.11%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$94.89,5.11%,5.11%,$99.74,$123.00,$145.32,53.15%,$281.28,196.42%,$339.39,257.67%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$248.44,1.70%,,,,$246.37,-0.83%,$267.61,7.72%,$324.98,30.81%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$121.83,-17.71%,,,,$126.09,3.50%,$160.22,31.51%,$215.22,76.66%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$91.08,4.58%,4.58%,$95.25,$118.27,$91.28,0.22%,$107.84,18.40%,$157.40,72.81%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$119.16,-0.68%,-0.68%,$118.35,$118.35,$114.34,-4.04%,$134.44,12.82%,$150.10,25.97%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.84,-22.64%,,,,$9.23,4.41%,$7.44,-15.81%,$13.88,56.99%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$617.22,-15.96%,-15.96%,$518.72,$670.50,$929.68,50.62%,$788.63,27.77%,$859.08,39.18%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$47.38,-8.13%,-8.13%,$43.53,$43.53,$49.89,5.30%,$24.12,-49.09%,$67.12,41.67%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$170.91,-19.61%,,,,$173.96,1.78%,$247.82,45.00%,$278.32,62.85%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$10.48,-6.99%,-6.99%,$9.75,$9.75,$10.55,0.67%,$7.92,-24.43%,$8.35,-20.30%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$122.64,9.72%,,,,$126.40,3.07%,$147.08,19.93%,$285.98,133.19%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$43.36,-38.19%,,,,$45.30,4.47%,$81.10,87.04%,$85.99,98.31%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$52.61,-11.49%,-11.49%,$46.57,$46.57,$54.56,3.71%,$85.43,62.38%,$138.07,162.45%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.86,7.51%,7.51%,$8.45,$9.05,$8.23,4.71%,$8.13,3.43%,$12.14,54.40%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$55.90,-11.18%,,,,$58.66,4.94%,$253.71,353.87%,$273.73,389.69%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.31,-7.32%,,,,$64.54,1.94%,$126.54,99.88%,$127.08,100.72%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$81.74,15.48%,15.48%,$94.39,$107.50,$83.32,1.93%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,27 Aug 2025,$15.01,5,$13.92,6,4,$17.63,-21.04%,,,,$18.28,3.69%,$18.61,5.55%,$22.18,25.81%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.02,20.14%,,,,$30.99,3.23%,$57.18,90.48%,$63.35,111.02%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$351.28,-8.63%,-8.63%,$320.97,$320.97,$373.83,6.42%,$436.53,24.27%,$483.22,37.56%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$106.44,-11.56%,,,,$108.63,2.06%,-$218.14,-304.94%,-$178.75,-267.94%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$44.38,-6.06%,,,,$46.55,4.89%,-$44.08,-199.33%,-$32.29,-172.75%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.75,-8.50%,-8.50%,$5.26,$5.26,$6.17,7.30%,$6.63,15.26%,$8.85,53.95%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.92,11.14%,,,,$52.03,4.23%,$62.45,25.11%,$65.23,30.66%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$59.72,25.49%,,,,$62.29,4.30%,$68.86,15.31%,$85.55,43.25%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$234.58,-27.56%,,,,$237.80,1.37%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.91,51.66%,,,,$3.93,0.51%,$30.27,674.06%,$9.19,135.15%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.75,-1.97%,-1.97%,$26.22,$29.75,$27.55,2.99%,-$93.54,-449.69%,-$87.82,-428.31%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.77,0.35%,,,,$26.31,2.10%,-$100.91,-491.57%,-$97.49,-478.30%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.63,-20.51%,-20.51%,$17.99,$24.12,$23.48,3.76%,-$106.04,-568.57%,-$104.33,-561.02%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.35,-95.29%,,,,$142.32,2.87%,$188.29,36.10%,$292.20,111.20%,FI
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.27,-8.83%,,,,$46.08,1.79%,-$168.95,-473.20%,-$160.78,-455.17%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$707.39,-24.40%,-24.40%,$534.79,$736.60,"$1,063.50",50.34%,"$1,045.44",47.79%,"$1,112.90",57.33%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$53.56,-4.09%,-4.09%,$51.37,$58.00,$81.21,51.62%,$48.96,-8.59%,$64.08,19.63%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.04,26.59%,26.59%,$51.95,$51.95,$43.33,5.58%,$68.82,67.70%,$74.93,82.57%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$54.68,-11.62%,,,,$55.93,2.29%,$100.80,84.35%,$113.55,107.66%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.39,26.79%,,,,$91.45,5.86%,$510.79,491.26%,"$2,475.47",2765.46%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.61,-6.68%,-6.68%,$15.50,$18.83,$17.06,2.71%,-$79.17,-576.64%,-$75.45,-554.23%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.80,6.54%,,,,$63.52,4.47%,$244.18,301.61%,$272.24,347.77%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.50,-18.79%,-18.79%,$6.09,$7.46,$7.94,5.87%,$11.68,55.74%,$22.91,205.50%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.06,8.18%,,,,$25.72,-1.30%,$54.59,109.50%,$75.88,191.18%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$148.43,-40.30%,-40.30%,$88.62,$88.62,$158.25,6.62%,$88.28,-40.52%,$99.43,-33.01%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$61.23,-34.67%,,,,$63.04,2.96%,$148.40,142.37%,$167.39,173.38%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.70,-8.60%,,,,$37.69,2.70%,$54.47,48.42%,$69.05,88.13%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$8.87,-32.69%,,,,$9.29,4.74%,-$4.85,-154.64%,$7.04,-20.59%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.40,25.44%,,,,$3.60,5.88%,$12.32,262.26%,$8.11,138.58%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.83,24.62%,24.62%,$4.77,$6.00,$5.90,54.05%,-$6.38,-266.47%,-$3.68,-196.07%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$61.91,4.59%,4.59%,$64.75,$76.19,$64.13,3.59%,$57.00,-7.94%,$89.56,44.66%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.84,-8.25%,,,,$20.43,2.97%,-$100.02,-604.15%,-$95.25,-580.10%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.00,8.99%,,,,$14.46,3.29%,$54.75,291.08%,$65.63,368.78%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$65.93,26.18%,,,,$66.29,0.55%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.91,-23.12%,-23.12%,$13.00,$28.70,$17.68,4.55%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.03,20.46%,,,,$3.13,3.30%,-$7.17,-336.53%,-$6.56,-316.62%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,075.00",-15.95%,,,,"$1,117.96",4.00%,"$1,761.46",63.86%,"$2,718.83",152.91%,GHC
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$67.62,-47.97%,,,,$69.23,2.38%,$65.50,-3.14%,$81.58,20.65%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.47,28.57%,,,,$22.59,0.53%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.32,33.58%,,,,,-100.00%,-$2.00,-160.24%,-$2.00,-160.24%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$189.20,-25.19%,,,,$195.93,3.56%,$181.07,-4.30%,$213.39,12.79%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.87,14.94%,14.94%,$1.00,$1.00,$1.44,65.52%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,23 Aug 2025,$17.01,5,$14.25,5,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$14.24,#N/A,$44.36,#N/A,$66.06,#N/A,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.46,171.74%,171.74%,$1.25,$1.25,,-100.00%,-$2.00,-534.78%,-$2.00,-534.78%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.05,21.47%,,,,$135.24,-2.74%,$60.07,-56.80%,$93.95,-32.44%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.96,-0.91%,-0.91%,$4.92,$6.07,$7.51,51.41%,$5.55,11.86%,$6.10,23.08%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.88,-25.23%,-25.23%,$11.87,$11.87,$24.18,52.27%,$24.14,52.02%,$23.71,49.28%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.33,-7.62%,-7.62%,$4.00,$7.64,$4.52,4.39%,$20.22,367.07%,$7.35,69.65%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.99,-10.73%,,,,$25.61,-1.46%,$28.08,8.04%,$36.48,40.37%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$198.26,-19.35%,,,,$196.40,-0.94%,$238.04,20.07%,$346.23,74.63%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$110.22,-19.69%,,,,$113.48,2.96%,$245.22,122.48%,$100.38,-8.93%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,017.05",-14.85%,-14.85%,$866.00,$866.00,"$1,058.56",4.08%,"$1,259.11",23.80%,"$1,352.16",32.95%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$25.22,-11.52%,,,,$25.94,2.85%,-$164.91,-753.87%,-$162.30,-743.55%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$17.60,-10.71%,-10.71%,$15.72,$15.72,$17.79,1.08%,-$78.19,-544.27%,-$69.18,-493.08%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$11.59,-4.17%,-4.17%,$11.11,$12.40,$12.03,3.80%,$22.81,96.83%,$36.05,211.06%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$404.13,-22.65%,,,,$418.19,3.48%,$687.57,70.14%,$947.94,134.56%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$59.18,20.49%,,,,$61.77,4.38%,$108.91,84.03%,$117.00,97.70%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.41,0.12%,,,,$16.17,4.93%,$25.36,64.59%,$27.99,81.61%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.70,-98.70%,,,,$2.56,-5.19%,$10.33,282.45%,$17.79,559.03%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.48,-7.01%,,,,$12.58,0.80%,-$8.24,-166.01%,$13.57,8.71%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$329.58,-28.40%,,,,$342.96,4.06%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$259.69,-28.36%,,,,$268.49,3.39%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.61,432.49%,,,,$24.08,-2.15%,$68.68,179.08%,$100.98,310.33%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$45.60,-21.44%,-21.44%,$35.82,$35.82,$69.45,52.30%,$51.28,12.46%,$52.20,14.47%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.99,12.54%,,,,$10.42,4.30%,$12.65,26.60%,$21.99,120.13%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.68,19.55%,,,,$35.12,4.28%,-$3.53,-110.49%,-$14.11,-141.89%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.69,1.90%,,,,$46.54,4.14%,$51.49,15.22%,$89.91,101.19%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.33,-8.14%,,,,$16.87,3.31%,$31.76,94.51%,$39.27,140.49%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$30.03,-5.69%,,,,$30.83,2.66%,-$36.90,-222.86%,-$34.32,-214.27%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$221.98,-9.30%,,,,$229.99,3.61%,$242.42,9.21%,$279.83,26.06%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$140.80,-11.22%,,,,$141.13,0.23%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.78,12.36%,,,,$1.92,7.87%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.44,17.86%,17.86%,$26.45,$26.45,$24.00,6.95%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$27.15,4.57%,4.57%,$28.39,$32.59,$29.03,6.92%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$28.74,9.97%,,,,$29.50,2.64%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$64.42,0.32%,0.32%,$64.63,$64.63,$67.54,4.84%,-$739.33,-1247.66%,-$739.99,-1248.70%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.22,0.78%,0.78%,$69.76,$69.76,$69.61,0.56%,$52.37,-24.34%,$76.89,11.08%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.41,-16.66%,,,,$52.85,4.84%,$132.26,162.36%,$141.71,181.12%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$17.07,3.81%,3.81%,$17.72,$20.58,$17.62,3.22%,$36.49,113.77%,$55.59,225.67%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.78,189.10%,,,,$5.87,1.56%,-$73.51,-1371.75%,$16.20,180.19%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$464.06,21.29%,,,,$481.76,3.81%,$541.16,16.61%,$564.38,21.62%,HUBS
NYSE:HUYA,26 Aug 2025,$4.89,4,$5.00,7,3.75,$3.32,47.26%,47.26%,$4.89,$5.00,$3.74,12.65%,$1.15,-65.34%,$1.15,-65.34%,HUYA
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$243.83,-9.88%,-9.88%,$219.74,$219.74,$261.96,7.44%,$213.61,-12.39%,$274.27,12.49%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$274.90,-45.97%,,,,$274.65,-0.09%,$431.14,56.83%,$522.68,90.13%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$178.97,-8.23%,-8.23%,$164.24,$164.24,$184.39,3.03%,$70.85,-60.41%,$97.70,-45.41%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.42,225.96%,,,,$8.56,1.66%,$17.04,102.36%,$33.25,294.84%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$356.98,-27.75%,-27.75%,$257.92,$257.92,$539.85,51.23%,$578.31,62.00%,$512.48,43.56%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$166.28,27.41%,,,,$171.53,3.16%,$214.98,29.29%,$240.97,44.92%,IEX
NASDAQ:IGIC,27 Aug 2025,$21.82,3,,6,3,$24.32,-10.27%,-10.27%,$21.82,$21.82,$25.99,6.87%,-$1.97,-108.11%,-$1.97,-108.11%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.25,-18.66%,-18.66%,$5.90,$8.86,$7.72,6.48%,$22.88,215.54%,$25.81,255.98%,IHS
NYSE:INGR,26 Aug 2025,$23.71,3,,,3,$128.39,-81.53%,-81.53%,$23.71,$23.71,$132.83,3.46%,$191.08,48.83%,$249.63,94.43%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.23,-29.81%,,,,$8.62,4.74%,$59.56,623.75%,$62.51,659.55%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$48.59,1.30%,,,,$51.89,6.79%,$13.02,-73.20%,$58.92,21.26%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.34,35.81%,,,,$2.50,6.84%,$2.11,-9.69%,$33.72,1341.19%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$22.50,-75.64%,,,,$22.66,0.71%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$91.76,6.18%,6.18%,$97.43,$116.80,$95.43,4.00%,$26.14,-71.51%,$40.08,-56.32%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.40,10.07%,,,,$15.41,7.01%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$471.98,-33.03%,,,,$485.72,2.91%,$580.35,22.96%,$609.77,29.19%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$244.61,-15.74%,,,,$254.17,3.91%,$358.33,46.49%,$381.29,55.88%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$36.51,-10.19%,,,,$38.39,5.15%,$92.35,152.95%,$108.96,198.44%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$6.76,-11.60%,-11.60%,$5.98,$5.98,$7.07,4.59%,-$43.94,-750.02%,-$39.99,-691.64%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$267.19,-16.14%,,,,$274.86,2.87%,$341.91,27.97%,$365.93,36.96%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$25.65,-6.23%,-6.23%,$24.05,$24.05,$38.95,51.85%,-$19.11,-174.51%,$4.52,-82.37%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.63,-71.75%,,,,$0.59,-6.35%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.13,198.14%,,,,$6.06,-1.14%,-$8.73,-242.46%,$9.07,47.90%,JELD
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.75,115.15%,,,,$17.36,3.64%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$113.35,20.20%,,,,$112.53,-0.72%,$193.49,70.70%,$260.26,129.61%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.57,-43.34%,,,,$15.79,8.37%,$13.50,-7.37%,$13.59,-6.71%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.84,15.48%,,,,$52.78,3.82%,$57.51,13.12%,$67.70,33.17%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$79.87,-0.92%,,,,$82.15,2.85%,$77.62,-2.82%,$69.64,-12.80%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$340.09,1.74%,1.74%,$346.00,$347.33,$511.92,50.52%,$419.43,23.33%,$459.30,35.05%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$63.55,19.90%,,,,$65.32,2.79%,$114.93,80.85%,$120.39,89.44%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$19.35,-7.05%,-7.05%,$17.99,$19.94,$19.84,2.53%,-$90.54,-567.90%,-$90.09,-565.57%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$20.00,-57.05%,-57.05%,$8.59,$8.59,$21.12,5.60%,$44.38,121.88%,$56.57,182.83%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$882.13,-19.39%,,,,$915.55,3.79%,"$1,351.63",53.22%,"$1,401.43",58.87%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.30,143.56%,,,,$6.92,-5.21%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$37.24,14.65%,14.65%,$42.70,$42.70,$56.91,52.82%,$45.65,22.59%,$49.14,31.94%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$85.48,13.57%,,,,$89.32,4.49%,$57.58,-32.64%,$62.76,-26.58%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.25,32.76%,,,,$15.95,4.59%,$17.26,13.20%,$14.43,-5.39%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$15.97,197.70%,,,,$14.41,-9.77%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$20.92,7.70%,7.70%,$22.53,$23.83,$22.05,5.40%,$27.50,31.47%,$31.53,50.73%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$143.75,71.34%,,,,$151.45,5.36%,$191.28,33.07%,$262.51,82.61%,KWR
NYSE:LB,26 Aug 2025,$40.37,2,,,2,$52.93,-23.74%,-23.74%,$40.37,$40.37,$55.99,5.78%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$16.59,-11.86%,,,,$17.14,3.32%,-$83.74,-604.74%,-$79.48,-579.10%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$2.10,14.76%,,,,$2.26,7.62%,-$2.27,-208.09%,-$2.01,-195.69%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$247.78,-23.05%,,,,$246.73,-0.42%,$362.64,46.36%,$393.46,58.79%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$38.68,-30.37%,,,,$38.84,0.41%,$33.15,-14.30%,$33.46,-13.49%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$63.86,173.83%,,,,$66.83,4.65%,$27.60,-56.79%,$28.69,-55.08%,LGIH
