Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.79,8.75%,,,,$29.42,5.87%,$307.95,1008.13%,$317.49,1042.44%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.64,-18.48%,,,,$186.24,2.53%,$246.20,35.54%,$295.89,62.90%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$169.48,-17.18%,,,,$173.18,2.18%,$230.89,36.24%,$234.24,38.21%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.82,-100.00%,,,,$43.17,-1.48%,$20.34,-53.58%,$13.20,-69.88%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.98,-3.19%,-3.19%,$46.45,$54.69,$49.55,3.27%,$53.73,11.98%,$58.91,22.78%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.66,4.00%,,,,$20.58,4.68%,$21.81,10.96%,$76.49,289.07%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.32,-24.14%,,,,$2.30,-0.86%,$2.04,-12.16%,$1.98,-14.81%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.55,385.58%,,,,$3.35,-5.63%,-$3.56,-200.25%,$2.53,-28.76%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$178.86,-1.89%,,,,$189.32,5.85%,$233.28,30.43%,$281.20,57.22%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.72,-8.60%,,,,$8.25,6.87%,"-$2,263,073.03",-29314517.54%,"$14,199,886.75",183936256.87%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$458.30,-5.42%,,,,$453.77,-0.99%,$629.15,37.28%,$671.86,46.60%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$18.48,-48.33%,,,,,-100.00%,-$2.00,-110.82%,-$2.00,-110.82%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.42,-2.82%,,,,$18.93,2.77%,$1.92,-89.58%,$17.64,-4.22%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.60,5.62%,5.62%,$53.45,$63.29,$51.89,2.55%,$105.86,109.20%,$107.59,112.62%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$36.10,16.65%,16.65%,$42.11,$43.25,$37.75,4.57%,$16.97,-53.00%,$26.47,-26.67%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$252.47,-43.24%,,,,$268.46,6.33%,$208.60,-17.38%,$352.24,39.52%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.27,20.25%,,,,$18.52,1.37%,$38.21,109.14%,$49.61,171.56%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$8.24,-6.80%,,,,$8.26,0.24%,$13.60,65.10%,$20.94,154.11%,EBR
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.62,79.69%,,,,$1.69,4.32%,$0.00,-100.00%,$0.00,-100.00%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$47.98,23.50%,23.50%,$59.25,$59.25,$49.08,2.29%,$287.01,498.18%,$292.53,509.70%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$93.19,7.03%,7.03%,$99.74,$123.00,$143.67,54.17%,$281.39,201.95%,$339.72,264.55%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$246.30,2.58%,,,,$247.86,0.63%,$266.17,8.07%,$323.65,31.41%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$121.76,-17.67%,,,,$127.62,4.81%,$162.21,33.22%,$217.42,78.57%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$91.73,3.84%,3.84%,$95.25,$118.27,$94.80,3.35%,$110.84,20.83%,$160.53,75.00%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$125.00,-5.32%,-5.32%,$118.35,$118.35,$128.15,2.52%,$144.39,15.51%,$160.12,28.09%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.06,-24.51%,,,,$9.21,1.66%,$7.53,-16.93%,$13.97,54.24%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$620.00,-16.34%,-16.34%,$518.72,$670.50,$666.65,7.52%,$794.77,28.19%,$865.48,39.59%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.34,-9.95%,-9.95%,$43.53,$43.53,$47.64,-1.45%,$24.44,-49.44%,$67.61,39.87%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$171.78,-20.01%,,,,$177.28,3.20%,$249.81,45.42%,$280.43,63.25%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.62,1.32%,1.32%,$9.75,$9.75,$10.91,13.41%,$7.95,-17.37%,$8.38,-12.86%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$124.82,7.80%,,,,$127.82,2.40%,$148.64,19.08%,$287.83,130.60%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.34,-36.70%,,,,$45.67,7.86%,$81.13,91.61%,$86.03,103.20%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.84,-10.17%,-10.17%,$46.57,$46.57,$55.39,6.85%,$84.22,62.47%,$137.01,164.30%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.87,7.37%,7.37%,$8.45,$9.05,$8.22,4.45%,$8.16,3.67%,$12.17,54.66%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.33,-11.86%,,,,$58.42,3.71%,$254.00,350.92%,$274.08,386.56%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.74,-6.48%,,,,$65.25,4.00%,$127.26,102.84%,$127.80,103.69%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$85.06,10.97%,10.97%,$94.39,$107.50,$88.20,3.69%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.72,-21.44%,-21.44%,$13.92,$15.01,$18.50,4.40%,$18.67,5.37%,$22.24,25.53%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.51,22.21%,,,,$31.04,5.18%,$57.31,94.21%,$63.49,115.14%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$349.14,-8.07%,-8.07%,$320.97,$320.97,$530.52,51.95%,$436.34,24.98%,$483.21,38.40%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$105.14,-10.47%,,,,$111.68,6.22%,-$217.33,-306.70%,-$177.79,-269.10%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.68,-4.56%,,,,$47.06,7.74%,-$44.12,-201.00%,-$32.31,-173.97%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.24,-15.69%,-15.69%,$5.26,$5.26,$6.19,-0.80%,$6.74,8.03%,$8.97,43.82%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.66,11.72%,,,,$51.70,4.11%,$62.74,26.34%,$65.52,31.94%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.52,28.06%,,,,$62.55,6.89%,$68.63,17.27%,$85.35,45.84%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$231.15,-26.48%,,,,$239.66,3.68%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.88,52.84%,,,,$4.02,3.61%,$30.36,682.55%,$9.22,137.67%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.48,-0.97%,-0.97%,$26.22,$29.75,$28.20,6.50%,-$93.36,-452.58%,-$87.62,-430.91%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.95,-0.35%,,,,$27.19,4.78%,-$100.40,-486.88%,-$96.97,-473.67%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.60,-20.41%,-20.41%,$17.99,$24.12,$23.95,5.97%,-$105.88,-568.52%,-$104.17,-560.93%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.18,-95.28%,,,,$143.03,3.51%,$188.98,36.76%,$293.27,112.24%,FI
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.77,-9.82%,,,,$47.75,4.33%,-$168.31,-467.73%,-$160.13,-449.86%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$703.38,-23.97%,-23.97%,$534.79,$736.60,$770.19,9.50%,"$1,049.51",49.21%,"$1,117.23",58.84%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$53.62,-4.19%,-4.19%,$51.37,$58.00,$55.99,4.42%,$49.26,-8.13%,$64.41,20.12%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.02,26.65%,26.65%,$51.95,$51.95,$42.71,4.12%,$68.81,67.74%,$74.93,82.66%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$53.66,-9.94%,,,,$56.98,6.19%,$101.61,89.35%,$114.40,113.19%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.64,26.42%,,,,$89.84,3.69%,$512.00,490.95%,"$2,481.34",2763.97%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.69,-7.13%,-7.13%,$15.50,$18.83,$17.38,4.13%,-$78.84,-572.36%,-$75.10,-549.98%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.87,8.19%,,,,$63.68,6.36%,$244.85,308.97%,$272.97,355.93%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.70,-20.90%,-20.90%,$6.09,$7.46,$7.91,2.73%,$11.74,52.44%,$23.01,198.85%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.03,8.31%,,,,$26.93,3.46%,$56.49,117.03%,$77.86,199.10%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$153.85,-42.40%,-42.40%,$88.62,$88.62,$157.31,2.25%,$88.99,-42.15%,$100.16,-34.90%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$60.75,-34.16%,,,,$64.49,6.16%,$149.97,146.86%,$169.03,178.24%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.76,-8.75%,,,,$38.82,5.60%,$54.87,49.27%,$69.49,89.03%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$9.85,-39.39%,,,,$9.37,-4.87%,-$4.77,-148.47%,$7.15,-27.44%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.53,20.82%,,,,$3.58,1.42%,$12.32,249.09%,$8.10,129.55%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.87,23.33%,23.33%,$4.77,$6.00,$4.09,5.68%,-$6.32,-263.22%,-$3.61,-193.36%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$61.05,6.06%,6.06%,$64.75,$76.19,$66.57,9.04%,$57.66,-5.56%,$90.28,47.88%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.66,-7.41%,,,,$20.69,5.24%,-$99.80,-607.61%,-$95.01,-583.26%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.17,7.69%,,,,$14.62,3.18%,$54.98,288.02%,$65.90,365.09%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$65.31,27.38%,,,,$67.37,3.15%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.81,-22.67%,-22.67%,$13.00,$28.70,$16.99,1.07%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.08,18.51%,,,,$3.14,1.95%,-$7.10,-330.51%,-$6.50,-310.99%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,086.05",-16.81%,,,,"$1,123.52",3.45%,"$1,770.76",63.05%,"$2,731.34",151.49%,GHC
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$67.03,-47.52%,,,,$69.12,3.12%,$65.38,-2.45%,$81.50,21.58%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.41,28.91%,,,,$22.48,0.31%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.40,30.44%,,,,,-100.00%,-$2.00,-158.82%,-$2.00,-158.82%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$185.25,-23.59%,,,,$195.52,5.54%,$178.79,-3.48%,$211.18,14.00%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.89,12.36%,12.36%,$1.00,$1.00,$0.93,4.49%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,23 Aug 2025,$17.01,5,$14.25,5,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$20.14,#N/A,$44.60,#N/A,$66.38,#N/A,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.51,145.10%,145.10%,$1.25,$1.25,,-100.00%,-$2.00,-492.16%,-$2.00,-492.16%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.33,21.22%,,,,$138.11,-0.88%,$60.71,-56.42%,$94.66,-32.06%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.99,-1.50%,-1.50%,$4.92,$6.07,$5.38,7.82%,$5.50,10.22%,$6.06,21.41%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.64,-24.08%,-24.08%,$11.87,$11.87,$16.89,7.99%,$23.85,52.49%,$23.41,49.69%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.18,-4.31%,-4.31%,$4.00,$7.64,$4.54,8.61%,$20.16,382.34%,$7.24,73.18%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.56,-9.23%,,,,$26.88,5.16%,$28.19,10.31%,$36.61,43.25%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.36,-19.80%,,,,$198.10,-0.63%,$238.80,19.78%,$347.40,74.26%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$107.75,-17.85%,,,,$114.31,6.09%,$245.40,127.75%,$99.90,-7.29%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,013.50",-14.55%,-14.55%,$866.00,$866.00,"$1,064.71",5.05%,"$1,265.31",24.85%,"$1,358.72",34.06%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$25.16,-11.31%,,,,$26.51,5.37%,-$164.67,-754.50%,-$162.07,-744.14%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$17.81,-11.76%,-11.76%,$15.72,$15.72,$18.47,3.71%,-$77.59,-535.67%,-$68.55,-484.89%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.00,-7.44%,-7.44%,$11.11,$12.40,$12.09,0.75%,$22.70,89.18%,$35.98,199.80%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$403.96,-22.61%,,,,$423.26,4.78%,$691.85,71.27%,$952.76,135.85%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$61.14,16.63%,,,,$61.61,0.77%,$108.51,77.48%,$116.61,90.73%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.61,-1.16%,,,,$15.42,-1.22%,$25.50,63.36%,$28.13,80.20%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.27,-98.46%,,,,$2.58,13.66%,$10.29,353.25%,$17.77,682.87%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.96,-10.46%,,,,$12.92,-0.31%,-$7.78,-160.00%,$14.09,8.70%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$312.02,-24.37%,,,,$347.99,11.53%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$245.01,-24.07%,,,,$270.94,10.58%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.55,433.80%,,,,$24.07,-1.96%,$69.69,183.88%,$102.08,315.80%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$42.35,-15.41%,-15.41%,$35.82,$35.82,$48.76,15.14%,$49.95,17.95%,$50.87,20.12%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.88,13.80%,,,,$10.34,4.66%,$12.64,27.93%,$22.01,122.76%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.40,20.56%,,,,$35.45,6.14%,-$3.68,-111.02%,-$14.30,-142.82%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.94,1.33%,,,,$46.49,3.45%,$51.81,15.28%,$90.37,101.09%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.31,-8.03%,,,,$16.97,4.05%,$31.73,94.56%,$39.27,140.75%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.76,-4.83%,,,,$31.49,5.81%,-$36.69,-223.29%,-$34.10,-214.59%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$219.50,-8.27%,,,,$230.90,5.19%,$241.41,9.98%,$278.95,27.08%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$140.36,-10.94%,,,,$144.38,2.86%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.75,14.29%,,,,$1.94,10.86%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.57,17.18%,17.18%,$26.45,$26.45,$23.50,4.12%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.54,-0.53%,-0.53%,$28.39,$32.59,$28.30,-0.84%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.44,24.23%,,,,$29.80,17.14%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$64.47,0.25%,0.25%,$64.63,$64.63,$67.20,4.23%,-$740.32,-1248.32%,-$740.99,-1249.35%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.58,0.26%,0.26%,$69.76,$69.76,$68.98,-0.86%,$52.35,-24.76%,$76.92,10.54%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.81,-17.32%,,,,$52.22,2.78%,$132.43,160.63%,$141.90,179.28%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$17.21,2.96%,2.96%,$17.72,$20.58,$18.08,5.06%,$37.03,115.18%,$56.20,226.57%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.73,191.62%,,,,$6.13,6.98%,-$73.18,-1377.09%,$16.75,192.32%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$483.17,16.49%,,,,$485.88,0.56%,$553.53,14.56%,$576.81,19.38%,HUBS
NYSE:HUYA,26 Aug 2025,$4.89,4,$5.00,7,3.75,$3.58,36.56%,36.56%,$4.89,$5.00,$5.07,41.62%,$1.21,-66.18%,$1.21,-66.18%,HUYA
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$243.49,-9.75%,-9.75%,$219.74,$219.74,$254.68,4.60%,$215.98,-11.30%,$276.77,13.67%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$261.82,-43.28%,,,,$282.71,7.98%,$424.10,61.98%,$515.98,97.07%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$176.60,-7.00%,-7.00%,$164.24,$164.24,$187.93,6.42%,$69.65,-60.56%,$96.55,-45.33%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.47,224.04%,,,,$8.61,1.65%,$17.17,102.72%,$33.44,294.78%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$349.31,-26.16%,-26.16%,$257.92,$257.92,$380.30,8.87%,$576.75,65.11%,$510.62,46.18%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$164.50,28.79%,,,,$172.34,4.77%,$215.22,30.83%,$241.26,46.66%,IEX
NASDAQ:IGIC,27 Aug 2025,$21.82,3,,6,3,$24.14,-9.60%,-9.60%,$21.82,$21.82,$36.84,52.61%,-$1.65,-106.82%,-$1.65,-106.82%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.25,-18.66%,-18.66%,$5.90,$8.86,$7.56,4.28%,$22.86,215.27%,$25.79,255.73%,IHS
NYSE:INGR,26 Aug 2025,$23.71,3,,,3,$129.54,-81.70%,-81.70%,$23.71,$23.71,$134.52,3.84%,$192.65,48.72%,$251.42,94.09%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.59,-32.75%,,,,$8.63,0.47%,$60.10,599.67%,$63.06,634.10%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$49.68,-0.92%,,,,$51.13,2.92%,$12.63,-74.58%,$58.66,18.07%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.65,19.92%,,,,$2.44,-7.92%,$2.14,-19.10%,$33.84,1176.93%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$26.48,-79.30%,,,,$23.59,-10.91%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$92.33,5.53%,5.53%,$97.43,$116.80,$96.27,4.27%,$26.57,-71.22%,$40.52,-56.11%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.70,7.82%,,,,$15.37,4.56%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$473.30,-33.21%,,,,$492.83,4.13%,$577.64,22.05%,$607.18,28.29%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$248.26,-16.98%,,,,$256.32,3.25%,$361.11,45.46%,$384.12,54.72%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$33.72,-2.76%,,,,$38.20,13.29%,$92.17,173.33%,$108.84,222.77%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$7.14,-16.30%,-16.30%,$5.98,$5.98,$7.22,1.12%,-$43.68,-711.80%,-$39.72,-656.31%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$264.65,-15.33%,,,,$275.44,4.08%,$342.96,29.59%,$367.07,38.70%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$25.92,-7.21%,-7.21%,$24.05,$24.05,$38.71,49.34%,-$19.24,-174.24%,$4.43,-82.89%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.66,-73.03%,,,,$0.73,10.61%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.39,186.01%,,,,$5.93,-7.20%,-$8.92,-239.52%,$8.93,39.74%,JELD
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.76,115.02%,,,,$17.45,4.12%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$111.57,22.12%,,,,$111.19,-0.34%,$194.10,73.97%,$261.12,134.04%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.15,-41.65%,,,,$15.31,8.20%,$13.18,-6.89%,$13.27,-6.20%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.46,16.35%,,,,$53.93,6.88%,$57.56,14.07%,$67.78,34.32%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$79.50,-0.46%,,,,$83.58,5.13%,$77.63,-2.36%,$69.63,-12.42%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$323.28,7.03%,7.03%,$346.00,$347.33,$369.72,14.37%,$418.90,29.58%,$458.84,41.93%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$63.55,19.90%,,,,$65.53,3.12%,$115.26,81.37%,$120.73,89.98%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$19.36,-7.10%,-7.10%,$17.99,$19.94,$20.29,4.80%,-$90.37,-566.76%,-$89.91,-564.43%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$20.90,-58.90%,-58.90%,$8.59,$8.59,$21.17,1.29%,$44.43,112.61%,$56.66,171.09%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$872.00,-18.46%,,,,$915.75,5.02%,"$1,354.52",55.33%,"$1,404.52",61.07%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.19,147.29%,,,,$7.05,-1.95%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$37.50,13.85%,13.85%,$42.70,$42.70,$40.03,6.75%,$45.68,21.82%,$49.17,31.12%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$84.99,14.22%,,,,$89.65,5.48%,$58.28,-31.43%,$63.48,-25.31%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$14.94,35.52%,,,,$15.77,5.56%,$17.12,14.61%,$14.28,-4.42%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$15.06,215.69%,,,,$17.11,13.61%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$20.71,8.79%,8.79%,$22.53,$23.83,$21.64,4.49%,$27.52,32.90%,$31.56,52.40%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$145.07,69.78%,,,,$148.12,2.10%,$192.52,32.71%,$263.94,81.94%,KWR
NYSE:LB,26 Aug 2025,$40.37,2,,,2,$53.15,-24.05%,-24.05%,$40.37,$40.37,$57.75,8.65%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$17.18,-14.89%,,,,$17.47,1.69%,-$83.45,-585.72%,-$79.19,-560.92%,LC
