Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.18,-1.55%,-1.55%,$46.45,$54.69,$48.73,3.29%,$53.02,12.37%,$58.16,23.28%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.05,1.98%,,,,$20.53,2.39%,$21.50,7.24%,$75.50,276.56%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.08,-15.38%,,,,$2.20,5.77%,$1.95,-6.34%,$1.89,-9.29%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.70,365.89%,,,,$3.45,-6.76%,-$3.53,-195.42%,$2.49,-32.61%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$183.07,-4.14%,,,,$187.40,2.37%,$232.63,27.07%,$279.92,52.91%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$8.28,-14.78%,,,,,-100.00%,-$2.00,-124.15%,-$2.00,-124.15%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$450.99,-3.89%,,,,$461.21,2.27%,$623.13,38.17%,$665.30,47.52%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$17.20,-44.49%,,,,,-100.00%,-$2.00,-111.63%,-$2.00,-111.63%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.25,-1.92%,,,,$18.73,2.63%,$1.69,-90.77%,$17.22,-5.66%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$49.40,8.19%,8.19%,$53.45,$63.29,$51.59,4.43%,$104.35,111.24%,$106.07,114.71%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$35.16,19.77%,19.77%,$42.11,$43.25,$36.70,4.38%,$16.56,-52.90%,$26.06,-25.89%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$257.42,-44.33%,,,,$278.51,8.19%,$210.16,-18.36%,$352.04,36.76%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.70,17.49%,,,,$17.86,-4.49%,$38.16,104.09%,$49.42,164.29%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$7.85,-2.17%,,,,$8.23,4.84%,$13.14,67.41%,$20.38,159.63%,EBR
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.67,74.31%,,,,$1.82,8.98%,$0.00,-100.00%,$0.00,-100.00%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$47.63,24.40%,24.40%,$59.25,$59.25,$51.16,7.41%,$285.07,498.52%,$290.60,510.11%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$98.32,1.44%,1.44%,$99.74,$123.00,$147.78,50.31%,$282.53,187.35%,$340.11,245.92%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$255.00,-0.92%,,,,$245.29,-3.81%,$274.64,7.70%,$331.77,30.11%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$122.83,-18.38%,,,,$129.33,5.29%,$160.44,30.62%,$214.94,74.99%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$91.23,4.41%,4.41%,$95.25,$118.27,$94.38,3.45%,$108.67,19.12%,$155.91,70.90%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$118.15,0.17%,0.17%,$118.35,$118.35,$122.87,3.99%,$137.32,16.23%,$152.83,29.36%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.01,-24.10%,,,,$9.30,3.22%,$7.43,-17.49%,$13.84,53.60%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$610.24,-15.00%,-15.00%,$518.72,$670.50,$937.89,53.69%,$777.63,27.43%,$847.41,38.86%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$47.97,-9.26%,-9.26%,$43.53,$43.53,$50.49,5.25%,$24.27,-49.40%,$66.87,39.39%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$172.44,-20.32%,,,,$177.30,2.82%,$248.40,44.05%,$278.62,61.57%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$10.51,-7.26%,-7.26%,$9.75,$9.75,$11.05,5.14%,$7.94,-24.44%,$8.37,-20.32%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$121.11,11.11%,,,,$127.11,4.95%,$146.69,21.12%,$284.87,135.21%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$43.71,-38.69%,,,,$45.98,5.19%,$81.46,86.37%,$86.30,97.45%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.97,-10.40%,-10.40%,$46.57,$46.57,$55.70,7.18%,$84.30,62.20%,$136.59,162.83%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.93,6.56%,6.56%,$8.45,$9.05,$8.21,3.53%,$8.15,2.74%,$12.14,53.07%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.93,-12.79%,,,,$60.18,5.71%,$252.64,343.78%,$272.52,378.70%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.90,-8.18%,,,,$65.29,2.18%,$126.39,97.79%,$126.92,98.62%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$80.06,17.90%,17.90%,$94.39,$107.50,$84.82,5.95%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,6 Nov 2024,,,,,,$17.51,-100.00%,,,,$18.75,7.08%,$18.32,4.65%,$21.89,25.03%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.03,20.10%,,,,$31.16,3.76%,$59.47,98.03%,$60.94,102.93%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$347.61,-7.66%,-7.66%,$320.97,$320.97,$372.66,7.21%,$430.76,23.92%,$477.02,37.23%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$105.20,-10.52%,,,,$108.62,3.25%,-$220.32,-309.43%,-$181.32,-272.36%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$44.96,-7.27%,,,,$47.63,5.94%,-$43.54,-196.84%,-$31.77,-170.66%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.75,-8.50%,-8.50%,$5.26,$5.26,$6.17,7.30%,$6.50,13.10%,$8.71,51.43%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$50.39,10.10%,,,,$51.79,2.78%,$62.77,24.56%,$65.51,30.01%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$61.50,21.86%,,,,$64.06,4.16%,$70.35,14.39%,$86.96,41.39%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$233.62,-27.26%,,,,$244.91,4.83%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,#N/A,#N/A,,,,$3.99,#N/A,$30.03,#N/A,$9.13,#N/A,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.55,-1.23%,-1.23%,$26.22,$29.75,$28.83,8.59%,-$94.01,-454.10%,-$88.35,-432.75%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.51,1.37%,,,,$26.46,3.72%,-$101.22,-496.78%,-$97.82,-483.44%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.51,-20.09%,-20.09%,$17.99,$24.12,$23.60,4.84%,-$106.25,-572.02%,-$104.55,-564.46%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$139.68,-95.33%,,,,$143.60,2.81%,$188.68,35.08%,$291.64,108.79%,FI
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$44.79,-7.85%,,,,$46.31,3.39%,-$169.48,-478.38%,-$161.35,-460.24%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$689.48,-22.44%,-22.44%,$534.79,$736.60,"$1,075.35",55.97%,"$1,023.50",48.45%,"$1,090.33",58.14%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$51.92,-1.06%,-1.06%,$51.37,$58.00,$77.98,50.19%,$47.26,-8.97%,$62.31,20.01%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.55,25.04%,25.04%,$51.95,$51.95,$44.70,7.58%,$68.74,65.45%,$74.81,80.04%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$53.55,-9.76%,,,,$56.00,4.58%,$99.34,85.51%,$111.96,109.08%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$88.88,23.23%,,,,$91.50,2.95%,$173.10,94.75%,$563.72,534.25%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.50,-6.06%,-6.06%,$15.50,$18.83,$17.17,4.06%,-$79.35,-580.92%,-$75.66,-558.57%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.82,6.50%,,,,$64.56,6.15%,$243.82,300.88%,$271.74,346.79%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.55,-19.32%,-19.32%,$6.09,$7.46,$8.00,5.96%,$11.65,54.27%,$22.78,201.69%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$24.43,15.40%,,,,$25.48,4.30%,$53.77,120.09%,$74.87,206.45%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$147.71,-40.01%,-40.01%,$88.62,$88.62,$158.01,6.97%,$86.82,-41.22%,$97.92,-33.71%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$59.76,-33.07%,,,,$62.76,5.02%,$146.26,144.74%,$165.06,176.20%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.12,-7.13%,,,,$37.96,5.09%,$54.12,49.83%,$68.59,89.90%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$8.34,-28.42%,,,,$8.75,4.92%,-$5.54,-166.46%,$6.27,-24.81%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.49,22.21%,,,,$3.63,4.01%,$12.27,251.51%,$8.10,132.05%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.78,26.27%,26.27%,$4.77,$6.00,$5.76,52.38%,-$6.44,-270.48%,-$3.77,-199.61%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$62.21,4.08%,4.08%,$64.75,$76.19,$65.60,5.45%,$57.82,-7.05%,$90.23,45.04%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.64,-7.31%,,,,$20.53,4.53%,-$100.45,-611.47%,-$95.73,-587.40%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.03,8.76%,,,,$14.75,5.13%,$54.12,285.75%,$64.89,362.53%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$67.79,22.72%,,,,$68.21,0.62%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.84,-22.80%,-22.80%,$13.00,$28.70,$17.49,3.86%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$2.98,22.48%,,,,$3.09,3.69%,-$7.24,-342.93%,-$6.63,-322.52%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,095.98",-17.56%,,,,"$1,129.54",3.06%,"$1,751.77",59.84%,"$2,701.20",146.46%,GHC
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$65.77,-46.51%,,,,$67.54,2.69%,$63.78,-3.02%,$79.79,21.31%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.89,26.21%,,,,$22.79,-0.44%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.30,34.39%,,,,,-100.00%,-$2.00,-160.61%,-$2.00,-160.61%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$194.64,-27.28%,,,,$200.58,3.05%,$186.25,-4.31%,$218.41,12.21%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$1.01,-0.99%,-0.99%,$1.00,$1.00,$1.52,50.50%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,23 Aug 2025,$17.01,5,$14.25,5,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$20.19,#N/A,$43.96,#N/A,$65.45,#N/A,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.47,165.96%,165.96%,$1.25,$1.25,,-100.00%,-$2.00,-525.53%,-$2.00,-525.53%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.50,21.07%,,,,$136.36,-2.25%,$60.21,-56.84%,$93.92,-32.68%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$5.13,-4.19%,-4.19%,$4.92,$6.07,$7.75,51.07%,$5.67,10.59%,$6.23,21.37%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.79,-24.80%,-24.80%,$11.87,$11.87,$23.88,51.23%,$23.98,51.88%,$23.55,49.15%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.37,-8.47%,-8.47%,$4.00,$7.64,$4.58,4.81%,$20.08,359.53%,$7.31,67.36%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.23,-8.05%,,,,$24.66,-2.26%,$27.36,8.43%,$35.72,41.59%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$197.46,-19.03%,,,,$199.42,0.99%,$235.36,19.20%,$342.53,73.47%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$111.05,-20.29%,,,,$116.18,4.62%,$244.02,119.74%,$100.79,-9.24%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,021.86",-15.25%,-15.25%,$866.00,$866.00,"$1,537.95",50.50%,"$1,266.26",23.92%,"$1,358.45",32.94%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.95,-10.56%,,,,$26.01,4.25%,-$165.37,-762.81%,-$162.78,-752.43%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$17.36,-9.48%,-9.48%,$15.72,$15.72,$18.10,4.26%,-$78.34,-551.29%,-$69.42,-499.86%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$11.78,-5.71%,-5.71%,$11.11,$12.40,$12.17,3.31%,$22.72,92.88%,$35.87,204.53%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$404.97,-22.81%,,,,$424.44,4.81%,$687.64,69.80%,$946.63,133.75%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$59.31,20.23%,,,,$61.53,3.74%,$108.46,82.87%,$116.52,96.46%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.78,-2.22%,,,,$16.24,2.92%,$25.60,62.24%,$28.21,78.78%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.84,-98.77%,,,,$2.65,-6.69%,$10.44,267.61%,$17.87,529.27%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.20,-4.88%,,,,$12.61,3.36%,-$8.37,-168.58%,$13.29,8.96%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$309.59,-23.78%,,,,$321.57,3.87%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$243.62,-23.64%,,,,$252.70,3.73%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.11,443.54%,,,,$23.27,-3.48%,$66.61,176.28%,$98.69,309.35%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$44.57,-19.63%,-19.63%,$35.82,$35.82,$68.56,53.83%,$50.44,13.18%,$51.35,15.22%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$10.07,11.65%,,,,$10.62,5.46%,$12.65,25.64%,$21.93,117.81%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.61,16.34%,,,,$35.78,3.38%,-$3.21,-109.27%,-$13.67,-139.49%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.89,1.44%,,,,$46.89,4.46%,$51.42,14.54%,$89.48,99.34%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.19,-7.35%,,,,$16.63,2.72%,$31.30,93.34%,$38.75,139.35%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.95,-5.44%,,,,$31.07,3.74%,-$37.12,-223.93%,-$34.56,-215.39%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$222.83,-9.65%,,,,$229.24,2.88%,$241.94,8.58%,$279.05,25.23%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$146.28,-14.55%,,,,$134.54,-8.03%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.66,20.48%,,,,$1.74,4.82%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.45,17.80%,17.80%,$26.45,$26.45,$24.59,9.53%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$27.74,2.34%,2.34%,$28.39,$32.59,$30.64,10.45%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$29.25,8.05%,,,,$30.14,3.04%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.68,-1.60%,-1.60%,$64.63,$64.63,$69.95,6.50%,-$739.14,-1225.36%,-$739.80,-1226.37%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.60,0.23%,0.23%,$69.76,$69.76,$72.57,4.27%,$52.77,-24.17%,$77.17,10.88%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$51.79,-18.88%,,,,$53.47,3.24%,$132.88,156.58%,$142.29,174.75%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$16.91,4.79%,4.79%,$17.72,$20.58,$17.48,3.37%,$36.22,114.18%,$55.15,226.14%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.83,186.62%,,,,$6.26,7.38%,-$73.75,-1365.05%,$15.39,164.03%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$474.30,18.67%,,,,$492.85,3.91%,$557.61,17.57%,$580.72,22.44%,HUBS
NYSE:HUYA,19 Aug 2025,$4.89,4,$4.25,7,3.75,$3.28,29.57%,29.57%,$4.25,$4.89,$5.08,54.88%,$1.14,-65.22%,$1.14,-65.22%,HUYA
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$242.09,-9.23%,-9.23%,$219.74,$219.74,$365.52,50.99%,$212.66,-12.15%,$272.99,12.76%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$273.08,-45.61%,,,,$284.02,4.01%,$424.44,55.43%,$514.47,88.40%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$180.67,-9.10%,-9.10%,$164.24,$164.24,$188.41,4.28%,$72.31,-59.98%,$99.03,-45.19%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.46,224.42%,,,,$8.47,0.12%,$16.94,100.21%,$33.00,290.02%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$341.11,-24.39%,-24.39%,$257.92,$257.92,$520.47,52.58%,$558.61,63.76%,$493.51,44.68%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$168.56,25.68%,,,,$175.13,3.90%,$217.18,28.84%,$243.04,44.19%,IEX
NASDAQ:IGIC,19 Jun 2025,$24.84,3,,9,,$25.26,-1.66%,,,,$26.67,5.58%,-$0.95,-103.77%,-$0.95,-103.77%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.09,-16.82%,-16.82%,$5.90,$8.86,$7.52,6.06%,$22.44,216.45%,$25.37,257.79%,IHS
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,$129.04,2.57%,,,,$135.44,4.96%,$191.24,48.20%,$249.26,93.16%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.08,-28.50%,,,,$8.44,4.46%,$58.55,624.67%,$61.47,660.79%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$48.89,0.68%,,,,$51.70,5.75%,$13.10,-73.21%,$58.68,20.02%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.46,29.19%,,,,$2.60,5.69%,$0.00,-100.00%,$0.00,-100.00%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$21.43,-74.42%,,,,$19.07,-11.01%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$93.86,3.81%,3.81%,$97.43,$116.80,$101.83,8.49%,$28.50,-69.64%,$42.39,-54.84%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$15.16,4.55%,,,,$16.02,5.67%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$476.16,-33.61%,,,,$491.03,3.12%,$581.24,22.07%,$610.39,28.19%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$246.67,-16.45%,,,,$259.09,5.04%,$359.56,45.77%,$382.41,55.03%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$37.12,-11.66%,,,,$38.49,3.69%,$92.16,148.27%,$108.62,192.61%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$6.88,-13.14%,-13.14%,$5.98,$5.98,$7.16,4.07%,-$44.14,-741.59%,-$40.23,-684.76%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$269.41,-16.83%,,,,$275.42,2.23%,$344.08,27.72%,$367.89,36.55%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$26.06,-7.71%,-7.71%,$24.05,$24.05,$39.38,51.11%,-$19.17,-173.55%,$4.36,-83.28%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.59,-69.83%,,,,$0.64,8.47%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.24,192.88%,,,,$5.48,-12.18%,-$8.74,-239.99%,$8.95,43.43%,JELD
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$17.00,111.99%,,,,$16.58,-2.47%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$115.97,17.49%,,,,$111.76,-3.63%,$195.02,68.16%,$261.17,125.21%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.95,-44.78%,,,,$15.65,4.68%,$13.72,-8.25%,$13.81,-7.60%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$51.35,14.33%,,,,$54.50,6.13%,$57.93,12.82%,$68.07,32.56%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$80.15,-1.27%,,,,$83.56,4.25%,$77.81,-2.92%,$69.90,-12.79%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$340.90,1.50%,1.50%,$346.00,$347.33,$528.74,55.10%,$422.05,23.81%,$461.73,35.44%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$64.75,17.68%,,,,$66.74,3.07%,$116.09,79.29%,$121.52,87.68%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$18.98,-5.24%,-5.24%,$17.99,$19.94,$19.83,4.48%,-$91.06,-579.78%,-$90.61,-577.41%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$19.60,-56.17%,-56.17%,$8.59,$8.59,$20.75,5.87%,$43.55,122.18%,$55.66,183.97%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$870.28,-18.29%,,,,$928.18,6.65%,"$1,328.62",52.67%,"$1,377.96",58.34%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.31,143.23%,,,,$6.78,-7.25%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$37.67,13.34%,13.34%,$42.70,$42.70,$57.07,51.50%,$45.70,21.32%,$49.17,30.53%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$87.20,11.33%,,,,$89.91,3.11%,$58.67,-32.72%,$63.82,-26.82%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.60,29.78%,,,,$16.48,5.64%,$17.59,12.74%,$14.77,-5.29%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$13.89,242.28%,,,,$14.68,5.69%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$21.61,4.26%,4.26%,$22.53,$23.83,$22.46,3.93%,$28.24,30.66%,$32.24,49.18%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$144.72,70.19%,,,,$148.47,2.59%,$191.28,32.18%,$262.03,81.06%,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,$54.09,23.50%,,,,$55.96,3.46%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$16.31,-10.35%,,,,$17.14,5.09%,-$84.05,-615.34%,-$79.82,-589.38%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$2.03,18.72%,,,,$2.19,7.88%,-$2.35,-215.66%,-$2.09,-202.84%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$245.25,-22.26%,,,,$250.58,2.17%,$360.22,46.88%,$390.75,59.33%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$40.00,-32.67%,,,,$41.99,4.98%,$34.51,-13.72%,$34.83,-12.93%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$67.47,159.18%,,,,$70.08,3.87%,$31.28,-53.64%,$32.37,-52.03%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$278.18,-11.37%,,,,$290.34,4.37%,$399.79,43.72%,$480.87,72.86%,LH
