Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$24.25,6.64%,,,,$22.83,-5.86%,$0.00,-100.00%,$0.00,-100.00%,FHB
NYSE:FHN,3 Jun 2025,$18.80,3,$21.88,5,,$21.81,-13.80%,,,,$33.03,51.44%,$0.00,-100.00%,$0.00,-100.00%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.94,-95.31%,,,,$145.97,5.06%,$187.75,35.13%,$290.51,109.09%,FI
NYSE:FINV,10 Jul 2025,$10.68,4,$11.55,8,4,$8.59,24.34%,24.34%,$10.68,$11.55,$9.29,8.15%,$0.00,-100.00%,$0.00,-100.00%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$41.57,-0.71%,,,,$45.92,10.46%,$0.00,-100.00%,$0.00,-100.00%,FITB
NYSE:FIX,30 Jun 2025,$428.79,2,,,,$703.30,-39.03%,,,,"$1,077.60",53.22%,"$1,036.12",47.32%,"$1,102.83",56.81%,FIX
NASDAQ:FLEX,14 May 2025,$42.95,3,$45.43,4,,$49.87,-13.89%,,,,$54.35,8.98%,$45.20,-9.36%,$60.18,20.67%,FLEX
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$56.04,-13.77%,,,,$59.35,5.91%,$101.84,81.73%,$114.47,104.26%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$90.46,21.08%,,,,$93.96,3.87%,$94.49,4.45%,$100.44,11.03%,FMX
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$56.43,14.79%,,,,$58.64,3.92%,$0.00,-100.00%,$0.00,-100.00%,FNF
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$23.50,19.97%,,,,$24.95,6.17%,$0.00,-100.00%,$0.00,-100.00%,FSTR
NASDAQ:FTAI,19 Jun 2025,$94.53,2,,,,$137.61,-31.31%,,,,$229.23,66.58%,$0.00,-100.00%,$0.00,-100.00%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$58.50,-31.62%,,,,$60.59,3.57%,$0.00,-100.00%,$0.00,-100.00%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,4,$36.37,-7.77%,-7.77%,$33.54,$37.80,$40.13,10.34%,$54.32,49.36%,$68.78,89.11%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$5.74,4.01%,,,,$6.47,12.72%,$0.00,-100.00%,$0.00,-100.00%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.98,7.16%,,,,$4.54,14.07%,$0.00,-100.00%,$0.00,-100.00%,FUBO
NASDAQ:FUFU,14 May 2025,$3.26,3,,,,$3.63,-10.11%,,,,,-100.00%,-$2.00,-155.10%,-$2.00,-155.10%,FUFU
NYSE:FUL,2 Feb 2024,$80.50,3,,,,$56.20,43.23%,,,,$59.64,6.12%,$51.74,-7.94%,$84.11,49.67%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$17.95,1.42%,,,,$27.16,51.31%,$0.00,-100.00%,$0.00,-100.00%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$13.89,9.86%,,,,$14.47,4.18%,$0.00,-100.00%,$0.00,-100.00%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$63.43,31.15%,,,,$65.02,2.51%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,16 Jun 2025,$22.85,3,$12.50,5,,$13.00,-3.85%,,,,$12.68,-2.46%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,3,$2.96,23.31%,23.31%,$3.65,$4.35,$3.10,4.73%,$0.00,-100.00%,$0.00,-100.00%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,$954.18,-5.31%,,,,$999.75,4.78%,$0.00,-100.00%,$0.00,-100.00%,GHC
NASDAQ:GLDD,10 Jul 2025,$16.14,5,$14.00,8,4.5,$11.08,26.35%,26.35%,$14.00,$16.14,$17.04,53.79%,$0.00,-100.00%,$0.00,-100.00%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$63.24,-44.37%,,,,$65.79,4.03%,$61.25,-3.14%,$77.26,22.18%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.45,28.68%,,,,$22.53,0.36%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,3,$3.98,11.43%,11.43%,$4.44,$4.44,$4.11,3.27%,$0.00,-100.00%,$0.00,-100.00%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$194.69,-27.30%,,,,$177.82,-8.67%,$186.50,-4.21%,$218.41,12.18%,GNRC
NASDAQ:GOOD,9 May 2025,$15.62,4,$16.17,9,,$13.15,18.75%,,,,$20.04,52.40%,$0.00,-100.00%,$0.00,-100.00%,GOOD
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$128.88,31.05%,,,,$127.97,-0.71%,$162.41,26.02%,$196.09,52.15%,GPC
NASDAQ:GRAB,10 Jul 2025,$4.86,3,$6.07,4,2.5,$4.89,-0.67%,-0.67%,$4.86,$6.07,$7.68,57.06%,$0.00,-100.00%,$0.00,-100.00%,GRAB
NYSE:GRND,14 May 2025,$17.73,2,,,,$17.48,1.43%,,,,$27.08,54.92%,$0.00,-100.00%,$0.00,-100.00%,GRND
NASDAQ:GSM,13 Mar 2024,$6.54,4,,,,$4.23,54.63%,,,,$4.72,11.58%,$0.00,-100.00%,$0.00,-100.00%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$24.80,-6.45%,,,,$38.40,54.84%,$0.00,-100.00%,$0.00,-100.00%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$198.83,-19.59%,,,,$197.19,-0.82%,$239.21,20.31%,$346.17,74.11%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$94.47,-6.30%,,,,$143.87,52.29%,$0.00,-100.00%,$0.00,-100.00%,GVA
NYSE:GWW,19 Aug 2024,$744.11,1,,,,"$1,039.54",-28.42%,,,,"$1,071.77",3.10%,$0.00,-100.00%,$0.00,-100.00%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$22.81,-2.17%,,,,$34.56,51.51%,$0.00,-100.00%,$0.00,-100.00%,HAFC
NASDAQ:HBAN,7 Jul 2025,$16.84,3,,,3,$16.43,2.50%,2.50%,$16.84,$16.84,$24.93,51.73%,-$78.86,-579.98%,-$69.99,-526.01%,HBAN
NYSE:HCA,22 May 2024,$312.61,3,,,,$353.99,-11.69%,,,,$370.46,4.65%,$615.16,73.78%,$866.79,144.86%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$51.38,38.78%,,,,$53.38,3.89%,$0.00,-100.00%,$0.00,-100.00%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$13.01,18.59%,,,,$13.80,6.07%,$22.82,75.39%,$25.43,95.43%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,3,$7.77,-99.55%,-99.55%,$0.04,$0.04,$0.05,-99.36%,$0.00,-100.00%,$0.00,-100.00%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$10.72,8.26%,,,,$10.17,-5.13%,$0.00,-100.00%,$0.00,-100.00%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$326.80,-27.79%,,,,$344.37,5.38%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$258.09,-27.92%,,,,$267.09,3.49%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$21.98,496.21%,,,,$21.75,-1.05%,$64.34,192.74%,$96.38,338.51%,HELE
NYSE:HIMS,21 Jul 2025,$36.45,2,$41.78,7,2.75,$66.18,-44.93%,-44.93%,$36.45,$41.78,$73.14,10.52%,$0.00,-100.00%,$0.00,-100.00%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$7.89,42.50%,,,,$11.98,51.84%,$0.00,-100.00%,$0.00,-100.00%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$31.24,28.89%,,,,$32.76,4.87%,$0.00,-100.00%,$0.00,-100.00%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$51.44,-11.47%,,,,$53.33,3.67%,$57.86,12.47%,$95.27,85.21%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$17.64,-14.97%,,,,$18.16,2.95%,$0.00,-100.00%,$0.00,-100.00%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$28.16,0.58%,,,,$30.38,7.88%,$0.00,-100.00%,$0.00,-100.00%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$222.35,-9.45%,,,,$335.59,50.93%,$241.31,8.53%,$278.37,25.19%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$119.47,4.63%,,,,$123.63,3.48%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.51,32.45%,,,,$1.35,-10.60%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,25 Jul 2023,$19.54,4,,,,$20.69,-5.56%,,,,$21.88,5.75%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,25 Jul 2023,$31.32,3,,,,$24.80,26.29%,,,,$26.08,5.16%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$28.09,12.51%,,,,$28.96,3.10%,$0.00,-100.00%,$0.00,-100.00%,HRL
NASDAQ:HSIC,15 Jul 2025,$84.67,5,$76.86,3,3.25,$67.65,13.61%,13.61%,$76.86,$84.67,$103.69,53.27%,$0.00,-100.00%,$0.00,-100.00%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$44.53,-5.66%,,,,$47.56,6.80%,$0.00,-100.00%,$0.00,-100.00%,HSII
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$6.41,160.69%,,,,$6.74,5.15%,$0.00,-100.00%,$0.00,-100.00%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$519.65,8.31%,,,,$565.33,8.79%,$0.00,-100.00%,$0.00,-100.00%,HUBS
NYSE:HUYA,3 Jul 2025,$5.06,5,,,5,$3.36,50.48%,50.48%,$5.06,$5.06,$3.62,7.74%,$0.00,-100.00%,$0.00,-100.00%,HUYA
NYSE:HVT,16 Jun 2025,$32.29,3,$35.00,2,,$20.63,56.53%,,,,$21.92,6.25%,$0.00,-100.00%,$0.00,-100.00%,HVT
NYSE:IBM,9 Apr 2025,$238.45,3,$264.08,9,,$253.15,-5.81%,,,,$267.58,5.70%,$216.53,-14.46%,$276.79,9.34%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$202.29,-26.58%,,,,$212.29,4.94%,$0.00,-100.00%,$0.00,-100.00%,IBP
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$9.13,200.61%,,,,$9.42,3.18%,$0.00,-100.00%,$0.00,-100.00%,IEP
NASDAQ:IESC,12 Jun 2025,$221.40,2,,,,$353.07,-37.29%,,,,$537.22,52.16%,$0.00,-100.00%,$0.00,-100.00%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$163.51,29.57%,,,,$174.12,6.49%,$217.91,33.27%,$222.90,36.32%,IEX
NASDAQ:IGIC,19 Jun 2025,$24.84,3,,9,,$23.85,4.15%,,,,$36.27,52.08%,$0.00,-100.00%,$0.00,-100.00%,IGIC
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,$131.54,0.62%,,,,$138.89,5.59%,$0.00,-100.00%,$0.00,-100.00%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$6.54,-11.67%,,,,$10.10,54.43%,$0.00,-100.00%,$0.00,-100.00%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,3,$46.74,5.31%,5.31%,$49.22,$49.22,$54.65,16.92%,$0.00,-100.00%,$0.00,-100.00%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$1.84,72.72%,,,,$1.96,6.52%,$0.00,-100.00%,$0.00,-100.00%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$16.11,-65.97%,,,,$15.75,-2.23%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.89,6.45%,,,,$14.68,-1.41%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$481.09,-34.29%,,,,$520.41,8.17%,$585.97,21.80%,$615.06,27.85%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$211.22,-2.43%,,,,$229.37,8.59%,$0.00,-100.00%,$0.00,-100.00%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$39.50,-16.99%,,,,$42.28,7.04%,$0.00,-100.00%,$0.00,-100.00%,ITRN
NYSE:ITUB,17 Feb 2025,$6.67,4,$7.00,6,,$6.27,6.36%,,,,$6.88,9.73%,$0.00,-100.00%,$0.00,-100.00%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$255.97,-12.46%,,,,$386.14,50.85%,$382.99,49.62%,$406.18,58.68%,ITW
NYSE:IX,25 Apr 2025,$22.45,4,,5,,$22.55,-0.43%,,,,$24.18,7.23%,$0.00,-100.00%,$0.00,-100.00%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.59,-69.83%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$4.50,306.13%,,,,$4.37,-2.89%,$0.00,-100.00%,$0.00,-100.00%,JELD
NYSE:JHX,12 Jun 2025,$31.15,3,$28.00,6,,$25.94,7.94%,,,,$27.92,7.63%,$0.00,-100.00%,$0.00,-100.00%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$15.68,129.83%,,,,$16.72,6.63%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$112.89,20.69%,,,,$111.41,-1.31%,$0.00,-100.00%,$0.00,-100.00%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,2,$16.66,-50.44%,-50.44%,$8.26,$8.26,$17.95,7.74%,$0.00,-100.00%,$0.00,-100.00%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.50,16.26%,,,,$49.98,-1.03%,$52.08,3.14%,$52.60,4.16%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$79.83,-0.87%,,,,$83.56,4.67%,$0.00,-100.00%,$0.00,-100.00%,K
NYSE:KAI,9 Apr 2025,$333.16,4,$355.00,3,,$332.77,0.12%,,,,$367.69,10.49%,$0.00,-100.00%,$0.00,-100.00%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$55.26,37.89%,,,,$56.83,2.84%,$106.51,92.75%,$111.94,102.57%,KBH
NYSE:KEY,5 Jun 2025,$17.09,4,$17.64,6,,$17.92,-4.66%,,,,$27.33,52.51%,$0.00,-100.00%,$0.00,-100.00%,KEY
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$879.03,-19.11%,,,,$942.24,7.19%,$0.00,-100.00%,$0.00,-100.00%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$9.61,85.02%,,,,$14.70,52.97%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,14 May 2025,$40.98,3,,,,$32.76,25.09%,,,,$34.88,6.47%,$0.00,-100.00%,$0.00,-100.00%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$83.04,16.90%,,,,$85.98,3.54%,$54.49,-34.38%,$59.64,-28.18%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$20.02,1.13%,,,,$21.73,8.54%,$0.00,-100.00%,$0.00,-100.00%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$10.84,338.59%,,,,$11.67,7.66%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$114.42,115.26%,,,,$114.30,-0.10%,$0.00,-100.00%,$0.00,-100.00%,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,$56.68,17.85%,,,,$61.57,8.63%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$15.59,-6.21%,,,,$16.68,6.99%,$0.00,-100.00%,$0.00,-100.00%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,2.25,$2.46,-2.03%,-2.03%,$2.41,$2.42,$2.66,8.13%,$0.00,-100.00%,$0.00,-100.00%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$243.50,-21.70%,,,,$250.50,2.87%,$0.00,-100.00%,$0.00,-100.00%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$29.77,-9.53%,,,,$32.15,7.99%,$0.00,-100.00%,$0.00,-100.00%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$53.27,228.27%,,,,$56.49,6.04%,$0.00,-100.00%,$0.00,-100.00%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$260.08,-5.21%,,,,$394.69,51.76%,$381.74,46.78%,$462.94,78.00%,LH
NYSE:LII,21 Aug 2024,$430.47,1,,,,$609.00,-29.32%,,,,$637.46,4.67%,$667.52,9.61%,$719.64,18.17%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$460.26,-13.09%,,,,$708.51,53.94%,$0.00,-100.00%,$0.00,-100.00%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$29.47,61.92%,,,,$30.88,4.78%,$30.34,2.95%,$46.06,56.30%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$11.64,-27.83%,,,,$12.38,6.36%,$0.00,-100.00%,$0.00,-100.00%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$18.01,84.60%,,,,$19.69,9.33%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,$90.41,-1.12%,,,,$95.58,5.72%,$0.00,-100.00%,$0.00,-100.00%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$94.84,664.67%,,,,$100.20,5.65%,$0.00,-100.00%,$0.00,-100.00%,LRCX
NYSE:LTH,7 Jul 2025,$21.78,1,,,1,$28.72,-24.16%,-24.16%,$21.78,$21.78,$30.88,7.52%,$0.00,-100.00%,$0.00,-100.00%,LTH
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,$2.89,-16.96%,,,,$3.03,4.84%,$0.00,-100.00%,$0.00,-100.00%,LU
NYSE:M,17 Nov 2023,$28.11,3,,,,$12.63,122.60%,,,,$13.71,8.55%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$68.13,-7.79%,,,,$67.40,-1.07%,$0.00,-100.00%,$0.00,-100.00%,MAS
NASDAQ:MAT,12 Jun 2025,$23.78,5,$23.50,7,,$17.01,38.15%,,,,$25.74,51.32%,$48.35,184.27%,$49.63,191.74%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$23.49,35.66%,,,,$23.33,-0.68%,$0.00,-100.00%,$0.00,-100.00%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$106.78,34.56%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,MATX
NYSE:MAX,30 Jun 2025,$16.68,3,$16.50,2,,$10.02,64.67%,,,,$15.36,53.29%,$0.00,-100.00%,$0.00,-100.00%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$11.03,54.09%,,,,$11.51,4.35%,$0.00,-100.00%,$0.00,-100.00%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$5.33,18.78%,,,,$5.49,3.00%,$0.00,-100.00%,$0.00,-100.00%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$693.54,-28.45%,,,,$765.18,10.33%,$0.00,-100.00%,$0.00,-100.00%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$515.73,-32.14%,,,,$501.15,-2.83%,$648.73,25.79%,$694.35,34.63%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$12.25,40.42%,,,,$12.98,5.96%,$0.00,-100.00%,$0.00,-100.00%,MD
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$6.56,73.54%,,,,$7.34,11.89%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Nov 2024,"$1,744.09",1,,,,"$2,373.89",-26.53%,,,,"$2,435.04",2.58%,$0.00,-100.00%,$0.00,-100.00%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.71,88.68%,,,,$3.62,-2.43%,$0.00,-100.00%,$0.00,-100.00%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$15.26,-34.51%,,,,,-100.00%,-$2.00,-113.11%,-$2.00,-113.11%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$773.44,-43.58%,,,,$775.19,0.23%,$0.00,-100.00%,$0.00,-100.00%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$20.35,-36.12%,,,,$22.27,9.43%,$0.00,-100.00%,$0.00,-100.00%,METC
NYSE:MFG,10 Apr 2025,$5.17,4,,6,,$5.90,-12.31%,,,,$6.38,8.14%,$0.00,-100.00%,$0.00,-100.00%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$84.94,-9.94%,,,,$86.81,2.20%,$0.00,-100.00%,$0.00,-100.00%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$28.28,36.14%,,,,$28.43,0.53%,$0.00,-100.00%,$0.00,-100.00%,MGPI
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$120.19,14.81%,,,,$124.87,3.89%,$200.51,66.82%,$192.83,60.44%,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$18.98,52.43%,,,,$20.77,9.43%,$16.30,-14.11%,$19.82,4.44%,MLKN
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$14.10,25.32%,,,,$14.58,3.40%,$36.32,157.60%,$5.02,-64.38%,MNRO
NYSE:MOV,18 Oct 2024,$33.16,3,,,,$15.51,113.77%,,,,$16.39,5.67%,$0.00,-100.00%,$0.00,-100.00%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$52.50,-100.00%,,,,$56.54,7.70%,$0.00,-100.00%,$0.00,-100.00%,MPLX
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$25.90,-4.95%,,,,$27.36,5.64%,$0.00,-100.00%,$0.00,-100.00%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$12.75,9.18%,,,,$13.32,4.47%,$0.00,-100.00%,$0.00,-100.00%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$189.21,-47.15%,,,,$185.86,-1.77%,$0.00,-100.00%,$0.00,-100.00%,MTZ
NYSE:MUFG,10 Apr 2025,$13.68,4,,6,,$13.90,-1.58%,,,,$21.15,52.16%,$0.00,-100.00%,$0.00,-100.00%,MUFG
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$193.50,-33.17%,,,,$192.57,-0.48%,$0.00,-100.00%,$0.00,-100.00%,MYRG
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$37.06,6.21%,,,,$56.30,51.92%,$0.00,-100.00%,$0.00,-100.00%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,3,$0.04,262.50%,262.50%,$0.15,$0.15,$0.05,25.00%,$0.00,-100.00%,$0.00,-100.00%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,4,$62.10,-6.41%,-6.41%,$58.12,$67.81,$94.57,52.29%,$135.87,118.79%,$176.05,183.50%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,159.40",-50.70%,,,,"$1,233.19",6.36%,"$1,468.37",26.65%,"$2,109.53",81.95%,NFLX
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$129.00,-16.23%,,,,$140.74,9.10%,$0.00,-100.00%,$0.00,-100.00%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$74.69,46.53%,,,,$79.96,7.06%,$81.06,8.53%,$87.00,16.48%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.52,27.57%,,,,$10.94,3.99%,$0.00,-100.00%,$0.00,-100.00%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$37.32,-17.92%,,,,$39.37,5.49%,$133.64,258.09%,$134.92,261.53%,NMIH
NYSE:NMR,10 Apr 2025,$6.54,4,,7,,$6.65,-1.71%,,,,$6.92,4.06%,$8.95,34.56%,$11.53,73.44%,NMR
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,2.5,$12.58,25.20%,25.20%,$15.75,$17.42,$19.32,53.58%,$16.75,33.14%,$28.88,129.59%,NOV
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,$212.41,-16.35%,,,,$321.75,51.48%,$0.00,-100.00%,$0.00,-100.00%,NPO
NYSE:NSC,31 May 2024,$224.71,3,,,,$278.00,-19.17%,,,,$285.28,2.62%,$285.72,2.78%,$370.22,33.17%,NSC
NYSE:NU,10 Jul 2025,$13.07,3,$15.50,8,3.5,$12.22,6.98%,6.98%,$13.07,$15.50,$13.43,9.90%,$0.00,-100.00%,$0.00,-100.00%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$143.07,20.24%,,,,$149.80,4.70%,$301.83,110.97%,$318.53,122.64%,NUE
NASDAQ:NVMI,25 Apr 2025,$208.94,5,$288.83,9,,$262.59,-20.43%,,,,$285.41,8.69%,$0.00,-100.00%,$0.00,-100.00%,NVMI
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$7,549.49",-17.95%,,,,"$7,930.04",5.04%,$0.00,-100.00%,$0.00,-100.00%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$9.00,14.94%,,,,$9.63,7.00%,$0.00,-100.00%,$0.00,-100.00%,NVRI
NYSE:NVST,20 Sep 2024,$32.55,3,,,,$18.89,72.31%,,,,$20.12,6.51%,$0.00,-100.00%,$0.00,-100.00%,NVST
NYSE:NX,10 Jul 2025,$36.30,3,,1,1.75,$19.48,86.34%,86.34%,$36.30,$36.30,$21.02,7.91%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:O,10 Jul 2025,$69.46,5,$61.00,9,4.75,$56.13,8.68%,8.68%,$61.00,$69.46,$60.70,8.14%,$0.00,-100.00%,$0.00,-100.00%,O
