Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$45.11,2.97%,2.97%,$46.45,$54.69,$47.80,5.96%,$50.85,12.71%,$55.99,24.11%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.04,7.39%,,,,$19.99,4.99%,$20.50,7.69%,$74.41,290.79%,DLX
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$1.89,-6.88%,,,,$2.21,16.93%,$1.80,-4.86%,$1.74,-8.20%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.54,386.95%,,,,$3.44,-2.82%,-$3.63,-202.57%,$2.38,-32.65%,DNUT
NYSE:DOV,5 Jun 2024,$175.49,3,,,,$178.00,-1.41%,,,,$184.83,3.84%,$229.11,28.71%,$276.31,55.23%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$8.02,-12.02%,,,,,-100.00%,-$2.00,-124.94%,-$2.00,-124.94%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$445.47,-2.70%,,,,$467.91,5.04%,$622.07,39.64%,$664.17,49.09%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$14.88,-35.83%,,,,,-100.00%,-$2.00,-113.44%,-$2.00,-113.44%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$17.15,4.37%,,,,$17.61,2.68%,$0.61,-96.44%,$16.12,-6.03%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$48.05,11.23%,11.23%,$53.45,$63.29,$75.38,56.88%,$103.96,116.36%,$105.67,119.92%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$33.55,25.51%,25.51%,$42.11,$43.25,$50.73,51.21%,$14.95,-55.44%,$24.45,-27.13%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$235.36,-39.12%,,,,$290.01,23.22%,$0.00,-100.00%,$0.00,-100.00%,DY
NYSE:EBF,17 Feb 2025,$21.97,4,,6,,$18.37,19.60%,,,,$17.82,-2.99%,$37.46,103.93%,$48.70,165.10%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3, ,,,$7.67,0.13%,,,,$8.09,5.48%,$12.83,67.30%,$20.06,161.51%,EBR
NASDAQ:ECPG,22 Jul 2025,$46.88,3,$58.00,3,,$41.53,12.87%,,,,$44.65,7.51%,-$118.12,-384.42%,-$100.12,-341.07%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.62,79.69%,,,,$1.75,8.02%,$0.00,-100.00%,$0.00,-100.00%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$46.84,26.50%,26.50%,$59.25,$59.25,$71.61,52.88%,$284.00,506.33%,$289.53,518.12%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$95.15,4.82%,4.82%,$99.74,$123.00,$146.09,53.54%,$278.89,193.11%,$336.37,253.52%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$250.48,0.87%,,,,$245.39,-2.03%,$269.55,7.61%,$326.62,30.40%,EFX
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$122.88,-18.42%,,,,$126.63,3.05%,$159.61,29.89%,$214.00,74.16%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$86.05,10.69%,10.69%,$95.25,$118.27,$137.41,59.69%,$0.00,-100.00%,$0.00,-100.00%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$118.64,-0.25%,-0.25%,$118.35,$118.35,$185.91,56.70%,$138.95,17.12%,$154.44,30.17%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.72,-21.57%,,,,$9.40,7.80%,$7.36,-15.57%,$13.76,57.82%,ELP
NYSE:EME,19 Jun 2025,$449.96,3,$536.50,9,,$592.00,-23.99%,,,,$917.81,55.04%,$774.02,30.75%,$843.66,42.51%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$47.98,-9.28%,-9.28%,$43.53,$43.53,$51.50,7.34%,$23.42,-51.19%,$65.93,37.41%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$168.94,-18.67%,,,,$169.94,0.59%,$239.78,41.93%,$269.95,59.79%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.59,1.64%,1.64%,$9.75,$9.75,$10.56,10.11%,$7.43,-22.51%,$7.86,-18.00%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.30,14.71%,,,,$127.78,8.93%,$142.89,21.82%,$280.93,139.50%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.44,-36.85%,,,,$45.61,7.47%,$80.28,89.16%,$85.11,100.55%,EPAC
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$50.97,-8.64%,-8.64%,$46.57,$46.57,$76.09,49.28%,$82.79,62.43%,$135.01,164.89%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.66,10.31%,10.31%,$8.45,$9.05,$8.17,6.66%,$7.90,3.16%,$11.89,55.24%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$54.79,-9.38%,,,,$61.09,11.50%,$251.39,358.83%,$271.25,395.06%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.53,-6.17%,,,,$64.66,3.41%,$124.88,99.71%,$125.41,100.55%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$75.80,24.53%,24.53%,$94.39,$107.50,$118.16,55.88%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,6 Nov 2024,,,,,,$17.41,-100.00%,,,,$18.77,7.81%,$18.12,4.10%,$21.69,24.59%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.69,21.47%,,,,$31.67,6.67%,$59.50,100.41%,$60.97,105.36%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$339.63,-5.49%,-5.49%,$320.97,$320.97,$530.25,56.13%,$431.90,27.17%,$478.07,40.76%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$100.82,-6.63%,,,,$106.90,6.03%,-$224.56,-322.74%,-$185.63,-284.12%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$45.36,-8.09%,,,,$46.81,3.20%,-$43.76,-196.47%,-$31.99,-170.53%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.33,-1.29%,-1.29%,$5.26,$5.26,$8.56,60.60%,$6.06,13.63%,$8.26,54.90%,EXK
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.40,12.31%,,,,$50.95,3.14%,$62.25,26.02%,$64.99,31.57%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.76,27.54%,,,,$64.00,8.92%,$68.70,16.92%,$85.29,45.15%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$229.54,-25.96%,,,,$240.35,4.71%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.69,60.70%,,,,$3.85,4.34%,$29.83,708.33%,$8.96,142.91%,FF
NASDAQ:FFBC,5 Jun 2025,$24.99,3,$28.00,6,,$25.25,-1.03%,,,,$26.83,6.26%,-$95.52,-478.30%,-$89.86,-455.89%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$24.58,5.21%,,,,$26.09,6.14%,-$102.20,-515.80%,-$98.80,-501.97%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$21.52,-16.41%,-16.41%,$17.99,$24.12,$23.16,7.62%,-$107.05,-597.44%,-$105.35,-589.53%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.37,-95.29%,,,,$145.15,4.90%,$187.84,35.75%,$290.60,110.02%,FI
NYSE:FINV,10 Jul 2025,$10.68,4,$11.55,8,,$8.55,24.92%,,,,$9.50,11.11%,$0.00,-100.00%,$0.00,-100.00%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$42.72,-3.38%,,,,$45.60,6.74%,-$171.53,-501.52%,-$163.41,-482.52%,FITB
NYSE:FIX,30 Jun 2025,$428.79,2,,,,$660.33,-35.06%,,,,"$1,041.59",57.74%,"$1,017.15",54.04%,"$1,083.86",64.14%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$47.95,7.14%,7.14%,$51.37,$58.00,$55.02,14.74%,$45.10,-5.94%,$60.08,25.30%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$40.29,28.95%,28.95%,$51.95,$51.95,$63.42,57.41%,$41.49,2.97%,$52.02,29.12%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$51.51,-6.19%,,,,$56.46,9.61%,$98.44,91.12%,$111.05,115.58%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$85.10,28.71%,,,,$87.85,3.23%,$168.64,98.17%,$558.81,556.65%,FMX
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$15.79,-1.84%,-1.84%,$15.50,$18.83,$16.77,6.21%,-$80.06,-607.05%,-$76.38,-583.73%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.75,8.41%,,,,$62.31,4.28%,$242.21,305.37%,$270.10,352.06%,FNF
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$6.96,-12.49%,-12.49%,$6.09,$7.46,$10.85,55.89%,$11.02,58.31%,$12.62,81.26%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$22.59,24.80%,,,,$24.05,6.46%,$52.15,130.83%,$73.21,224.06%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$138.76,-36.14%,-36.14%,$88.62,$88.62,$215.56,55.35%,$80.13,-42.25%,$91.22,-34.26%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$58.74,-31.90%,,,,$62.92,7.12%,$147.42,150.97%,$166.18,182.91%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$34.48,-2.72%,,,,$37.88,9.86%,$52.78,53.08%,$67.24,95.01%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$7.65,-21.96%,,,,$8.30,8.50%,-$6.00,-178.48%,$5.79,-24.26%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.28,30.03%,,,,$3.95,20.43%,$12.25,273.48%,$8.09,146.58%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.32,43.77%,43.77%,$4.77,$6.00,$3.85,15.96%,-$6.85,-306.44%,-$4.18,-225.85%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$60.00,7.92%,7.92%,$64.75,$76.19,$90.57,50.95%,$55.55,-7.42%,$87.92,46.54%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$18.56,-1.92%,,,,$19.92,7.33%,-$101.54,-647.11%,-$96.83,-621.69%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.02,8.84%,,,,$15.19,8.35%,$54.54,289.00%,$74.51,431.48%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$67.13,23.92%,,,,$70.58,5.14%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.77,-22.48%,-22.48%,$13.00,$28.70,$20.75,23.73%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$2.93,24.57%,,,,$3.13,6.83%,-$7.30,-349.07%,-$6.69,-328.28%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,079.00",-16.27%,,,,"$1,129.80",4.71%,"$1,732.64",60.58%,"$2,680.51",148.43%,GHC
NASDAQ:GLDD,10 Jul 2025,$16.14,5,$14.00,8,,$11.16,25.45%,,,,$12.43,11.38%,$18.07,61.90%,$5.42,-51.44%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$63.53,-44.62%,,,,$66.92,5.34%,$62.52,-1.60%,$78.51,23.57%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.52,28.28%,,,,$22.80,1.24%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.44,28.92%,,,,,-100.00%,-$2.00,-158.14%,-$2.00,-158.14%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$192.03,-26.29%,,,,$200.43,4.37%,$190.66,-0.71%,$222.79,16.02%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.91,9.89%,9.89%,$1.00,$1.00,$1.14,25.27%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,9 May 2025,$15.62,4,$16.17,9,,$13.19,18.39%,,,,$19.95,51.25%,$43.78,231.90%,$65.24,394.60%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.44,184.09%,184.09%,$1.25,$1.25,$0.51,15.91%,-$0.34,-177.92%,$1.06,142.00%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$138.60,21.86%,,,,$136.91,-1.22%,$59.50,-57.07%,$93.18,-32.77%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.96,-0.91%,-0.91%,$4.92,$6.07,$7.89,59.07%,$5.59,12.75%,$6.14,23.89%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.60,-23.88%,-23.88%,$11.87,$11.87,$25.09,60.83%,$24.13,54.66%,$23.70,51.91%,GRND
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.13,-3.15%,-3.15%,$4.00,$7.64,$6.55,58.60%,$19.84,380.46%,$7.10,71.84%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$24.03,-3.45%,,,,$25.46,5.95%,$26.63,10.80%,$34.98,45.58%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$197.93,-19.22%,,,,$202.27,2.19%,$236.29,19.38%,$343.26,73.42%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$108.11,-18.12%,,,,$116.61,7.86%,$242.08,123.92%,$258.68,139.28%,GVA
NYSE:GWW,19 Aug 2024,$744.11,1,,,,$996.03,-25.29%,,,,"$1,500.00",50.60%,"$1,239.25",24.42%,"$1,331.27",33.66%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$23.73,-5.96%,,,,$25.17,6.07%,-$166.52,-801.73%,-$163.93,-790.83%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$16.54,-4.99%,-4.99%,$15.72,$15.72,$17.77,7.44%,-$79.13,-578.40%,-$70.22,-524.53%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$10.84,2.46%,2.46%,$11.11,$12.40,$12.16,12.18%,$21.74,100.52%,$34.81,221.13%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$406.46,-23.09%,,,,$427.67,5.22%,$684.85,68.49%,$943.56,132.14%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$57.57,23.86%,,,,$60.64,5.33%,$106.94,85.76%,$115.00,99.76%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.46,-0.20%,,,,$16.28,5.30%,$25.20,62.99%,$27.81,79.85%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.64,-98.67%,,,,$3.02,14.39%,$10.60,301.48%,$18.02,582.68%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$11.58,0.22%,,,,$12.05,4.06%,-$9.14,-178.95%,$12.49,7.85%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$306.96,-23.13%,,,,$325.90,6.17%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$240.63,-22.69%,,,,$252.11,4.77%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$23.63,454.58%,,,,$23.08,-2.33%,$66.39,180.98%,$98.43,316.57%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$41.65,-13.99%,-13.99%,$35.82,$35.82,$67.65,62.42%,$48.03,15.33%,$48.94,17.51%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.80,14.72%,,,,$10.39,6.02%,$12.41,26.64%,$21.68,121.22%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.51,16.68%,,,,$36.87,6.84%,-$3.83,-111.09%,-$14.26,-141.32%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.36,2.66%,,,,$46.36,4.51%,$50.71,14.32%,$88.71,99.97%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$15.23,-1.51%,,,,$16.48,8.21%,$30.10,97.62%,$37.54,146.46%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$28.66,-1.18%,,,,$43.17,50.63%,-$38.44,-234.14%,-$35.89,-225.23%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$216.79,-7.13%,,,,$229.48,5.85%,$235.70,8.72%,$272.76,25.82%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$154.05,-18.86%,,,,$155.88,1.19%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.53,30.72%,,,,$1.84,20.26%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$20.52,28.88%,28.88%,$26.45,$26.45,$22.48,9.55%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$26.53,7.01%,7.01%,$28.39,$32.59,$28.28,6.60%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$29.16,8.38%,,,,$29.36,0.69%,$0.00,-100.00%,$0.00,-100.00%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.14,-0.78%,-0.78%,$64.63,$64.63,$95.94,47.28%,-$740.54,-1236.85%,-$741.21,-1237.87%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$68.88,1.27%,1.27%,$69.76,$69.76,$102.78,49.22%,$51.46,-25.29%,$75.83,10.09%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$48.60,-13.56%,,,,$51.10,5.14%,$129.75,166.97%,$139.15,186.32%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$16.03,10.54%,10.54%,$17.72,$20.58,$17.09,6.61%,$35.39,120.76%,$54.29,238.66%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.60,198.39%,,,,$5.53,-1.25%,-$133.49,-2483.71%,-$69.15,-1334.87%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$444.91,26.51%,,,,$485.87,9.21%,$526.35,18.30%,$549.43,23.49%,HUBS
NYSE:HUYA,19 Aug 2025,$4.89,4,$4.25,7,3.75,$3.16,34.49%,34.49%,$4.25,$4.89,$5.03,59.18%,$1.11,-64.85%,$1.11,-64.85%,HUYA
NYSE:HVT,16 Jun 2025,$32.29,3,$35.00,2,,$22.59,42.95%,,,,$24.42,8.10%,$16.04,-28.97%,$31.28,38.45%,HVT
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$241.57,-9.04%,-9.04%,$219.74,$219.74,$253.54,4.96%,$211.77,-12.33%,$272.03,12.61%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$266.58,-44.29%,,,,$277.88,4.24%,$420.86,57.88%,$510.73,91.59%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$179.42,-8.46%,-8.46%,$164.24,$164.24,$190.71,6.29%,$69.76,-61.12%,$96.46,-46.24%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.37,227.91%,,,,$8.45,0.96%,$16.85,101.28%,$32.88,292.79%,IEP
NASDAQ:IESC,12 Jun 2025,$221.40,2,,,,$311.28,-28.87%,,,,$509.76,63.76%,$541.77,74.04%,$476.81,53.18%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$164.31,28.93%,,,,$181.71,10.59%,$214.35,30.46%,$240.19,46.18%,IEX
NASDAQ:IGIC,19 Jun 2025,$24.84,3,,9,,$24.35,2.01%,,,,$36.30,49.08%,-$2.10,-108.63%,-$2.10,-108.63%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$6.71,-12.11%,-12.11%,$5.90,$8.86,$10.39,54.84%,$22.13,229.76%,$25.09,273.90%,IHS
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,$126.91,4.29%,,,,$135.46,6.74%,$188.11,48.22%,$246.02,93.86%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$7.52,-23.18%,,,,$8.61,14.49%,$57.89,669.80%,$60.80,708.53%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$47.11,4.49%,,,,$49.00,4.01%,$11.52,-75.55%,$57.04,21.07%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.34,35.81%,,,,$2.47,5.56%,$0.00,-100.00%,$0.00,-100.00%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$17.54,-68.75%,,,,$21.50,22.58%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$92.24,5.63%,5.63%,$97.43,$116.80,$137.94,49.54%,$26.27,-71.52%,$40.15,-56.47%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$15.00,5.67%,,,,$16.62,10.80%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$481.21,-34.31%,,,,$500.87,4.09%,$584.08,21.38%,$613.17,27.42%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$240.31,-14.24%,,,,$249.07,3.65%,$352.65,46.75%,$375.47,56.25%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$35.48,-7.58%,,,,$40.70,14.71%,$0.00,-100.00%,$0.00,-100.00%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$6.66,-10.27%,-10.27%,$5.98,$5.98,$10.17,52.70%,-$44.43,-767.04%,-$40.52,-708.44%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$264.11,-15.16%,,,,$270.30,2.34%,$338.42,28.13%,$362.17,37.13%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$25.75,-6.59%,-6.59%,$24.05,$24.05,$39.22,52.31%,-$19.24,-174.70%,$4.27,-83.43%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.39,-54.36%,,,,$0.41,5.13%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$5.69,221.20%,,,,$5.73,0.70%,-$9.19,-261.57%,$8.47,48.84%,JELD
NYSE:JHX,12 Jun 2025,$31.15,3,$28.00,6,,$18.63,50.30%,,,,$29.77,59.80%,$0.00,-100.00%,$0.00,-100.00%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.00,125.24%,,,,$15.41,-3.69%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$114.95,18.53%,,,,$111.71,-2.82%,$193.14,68.02%,$259.17,125.47%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$14.25,-42.06%,,,,$16.67,16.98%,$13.63,-4.37%,$13.72,-3.69%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.00,17.42%,,,,$76.22,52.44%,$51.52,3.05%,$52.04,4.08%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$80.17,-1.29%,,,,$85.28,6.37%,$77.70,-3.08%,$69.81,-12.93%,K
NYSE:KAI,9 Apr 2025,$333.16,4,$355.00,3,,$334.28,-0.34%,,,,$522.71,56.37%,$421.22,26.01%,$460.85,37.86%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$62.90,21.14%,,,,$65.12,3.53%,$114.53,82.09%,$119.96,90.71%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$18.03,-0.25%,-0.25%,$17.99,$19.94,$19.32,7.15%,-$91.92,-609.84%,-$91.47,-607.34%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$18.93,-54.62%,-54.62%,$8.59,$8.59,$20.64,9.03%,$42.61,125.09%,$54.70,188.97%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$861.74,-17.48%,,,,$923.19,7.13%,"$1,333.40",54.73%,"$1,382.64",60.45%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.11,150.07%,,,,$7.08,-0.42%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,14 May 2025,$40.98,3,,,,$35.33,15.99%,,,,$38.76,9.71%,$44.30,25.38%,$47.76,35.19%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$83.92,15.68%,,,,$86.76,3.38%,$54.51,-35.04%,$59.66,-28.91%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.21,33.11%,,,,$15.87,4.34%,$17.46,14.81%,$14.65,-3.66%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$13.16,261.27%,,,,$14.51,10.26%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$21.77,3.49%,3.49%,$22.53,$23.83,$32.31,48.42%,$28.10,29.06%,$32.09,47.42%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$135.18,82.20%,,,,$140.57,3.99%,$184.19,36.26%,$254.84,88.52%,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,$53.87,24.00%,,,,$81.82,51.88%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$14.78,-1.07%,,,,$16.91,14.41%,-$85.15,-676.09%,-$80.92,-647.47%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$2.10,14.76%,,,,$2.27,8.10%,-$2.25,-207.02%,-$1.99,-194.64%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$236.52,-19.39%,,,,$246.48,4.21%,$355.44,50.28%,$385.92,63.16%,LECO
