Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:FINV,10 Jul 2025,$10.68,4,$11.55,8,,$9.08,17.63%,,,,$9.01,-0.77%,$0.00,-100.00%,$0.00,-100.00%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$41.47,-0.47%,,,,$62.46,50.61%,-$170.45,-511.02%,-$162.31,-491.39%,FITB
NYSE:FIX,30 Jun 2025,$428.79,2,,,,$702.80,-38.99%,,,,"$1,042.02",48.27%,"$1,033.43",47.04%,"$1,101.67",56.75%,FIX
NASDAQ:FLEX,14 May 2025,$42.95,3,$45.43,4,,$50.72,-15.33%,,,,$52.72,3.94%,$45.52,-10.26%,$60.67,19.61%,FLEX
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$52.59,-8.11%,,,,$57.39,9.13%,$101.07,92.18%,$113.96,116.69%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$87.72,24.86%,,,,$93.42,6.50%,$173.64,97.94%,$569.38,549.09%,FMX
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$58.11,11.47%,,,,$60.24,3.67%,$0.00,-100.00%,$0.00,-100.00%,FNF
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$22.67,24.36%,,,,$23.79,4.94%,$0.00,-100.00%,$0.00,-100.00%,FSTR
NASDAQ:FTAI,19 Jun 2025,$94.53,2,,,,$137.75,-31.38%,,,,$209.99,52.44%,$76.70,-44.32%,$87.91,-36.18%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$55.73,-28.23%,,,,$59.77,7.25%,$145.70,161.44%,$164.72,195.57%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,4,$35.14,-4.54%,-4.54%,$33.54,$37.80,$40.64,15.65%,$54.06,53.85%,$68.76,95.67%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$6.73,-11.29%,,,,$8.56,27.19%,-$7.22,-207.25%,$4.80,-28.68%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.85,10.78%,,,,$4.03,4.68%,$0.00,-100.00%,$0.00,-100.00%,FUBO
NASDAQ:FUFU,14 May 2025,$3.26,3,,,,$3.72,-12.28%,,,,,-100.00%,-$2.00,-153.76%,-$2.00,-153.76%,FUFU
NYSE:FUL,2 Feb 2024,$80.50,3,,,,$56.18,43.28%,,,,$59.72,6.30%,$52.12,-7.23%,$84.87,51.07%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$17.74,2.62%,,,,$26.79,51.01%,$0.00,-100.00%,$0.00,-100.00%,FULT
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.20,7.46%,,,,$14.44,1.69%,$0.00,-100.00%,$0.00,-100.00%,GAIN
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$66.19,25.68%,,,,$67.49,1.96%,$0.00,-100.00%,$0.00,-100.00%,GEF
NYSE:GES,16 Jun 2025,$22.85,3,$12.50,5,,$13.51,-7.48%,,,,$14.29,5.77%,$0.00,-100.00%,$0.00,-100.00%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,3,$2.98,22.48%,22.48%,$3.65,$4.35,$3.14,5.37%,-$7.23,-342.60%,-$6.63,-322.58%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,$972.96,-7.14%,,,,$996.97,2.47%,"$1,654.56",70.05%,"$2,621.64",169.45%,GHC
NASDAQ:GLDD,10 Jul 2025,$16.14,5,$14.00,8,,$11.47,22.06%,,,,$17.27,50.57%,$18.29,59.49%,$5.28,-53.98%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$65.47,-46.27%,,,,$66.17,1.07%,$62.19,-5.02%,$78.36,19.69%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.40,28.97%,,,,$22.64,1.07%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,3,$3.22,37.73%,37.73%,$4.44,$4.44,,-100.00%,-$2.00,-162.11%,-$2.00,-162.11%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$195.46,-27.58%,,,,$188.73,-3.44%,$185.83,-4.93%,$218.34,11.71%,GNRC
NASDAQ:GOOD,9 May 2025,$15.62,4,$16.17,9,,$13.09,19.29%,,,,$19.82,51.41%,$0.00,-100.00%,$0.00,-100.00%,GOOD
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$133.17,26.83%,,,,$131.45,-1.29%,$54.41,-59.15%,$88.49,-33.55%,GPC
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.86,1.13%,1.13%,$4.92,$6.07,$7.44,53.09%,$5.32,9.55%,$5.89,21.10%,GRAB
NYSE:GRND,14 May 2025,$17.73,2,,,,$15.37,15.35%,,,,$27.99,82.11%,$0.00,-100.00%,$0.00,-100.00%,GRND
NASDAQ:GSM,13 Mar 2024,$6.54,4,,,,$4.18,56.48%,,,,$4.70,12.44%,$20.44,388.95%,$7.43,77.63%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$24.03,-3.45%,,,,$24.76,3.04%,$26.40,9.88%,$34.86,45.05%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$198.90,-19.61%,,,,$199.98,0.54%,$243.53,22.44%,$352.97,77.46%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$105.51,-16.10%,,,,$143.09,35.62%,$0.00,-100.00%,$0.00,-100.00%,GVA
NYSE:GWW,19 Aug 2024,$744.11,1,,,,$946.10,-21.35%,,,,$993.66,5.03%,"$1,212.96",28.21%,"$1,307.16",38.16%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$22.91,-2.60%,,,,$24.51,6.98%,$0.00,-100.00%,$0.00,-100.00%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$16.01,-1.84%,-1.84%,$15.72,$15.72,$17.54,9.56%,-$78.72,-591.68%,-$69.65,-535.04%,HBAN
NYSE:HCA,22 May 2024,$312.61,3,,,,$377.73,-17.24%,,,,$379.83,0.56%,$641.82,69.92%,$903.85,139.28%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$62.25,14.55%,,,,$57.46,-7.69%,$0.00,-100.00%,$0.00,-100.00%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$14.11,9.35%,,,,$14.34,1.63%,$23.97,69.87%,$26.61,88.57%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,3,$3.26,-98.93%,-98.93%,$0.04,$0.04,$3.07,-5.83%,$0.00,-100.00%,$0.00,-100.00%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$10.90,6.47%,,,,$10.30,-5.50%,$0.00,-100.00%,$0.00,-100.00%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$319.95,-26.25%,,,,$331.23,3.53%,$0.00,-100.00%,$0.00,-100.00%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$250.12,-25.62%,,,,$256.90,2.71%,$0.00,-100.00%,$0.00,-100.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$21.59,506.98%,,,,$22.08,2.27%,$66.26,206.88%,$98.82,357.71%,HELE
NYSE:HIMS,21 Jul 2025,$36.45,2,$41.78,7,2.75,$50.85,-28.32%,-28.32%,$36.45,$41.78,$83.55,64.31%,$57.14,12.37%,$58.06,14.18%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.93,13.22%,,,,$10.51,5.84%,$0.00,-100.00%,$0.00,-100.00%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$32.64,23.36%,,,,$34.20,4.78%,$0.00,-100.00%,$0.00,-100.00%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$43.28,5.22%,,,,$47.71,10.24%,$50.92,17.64%,$89.77,107.41%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$21.15,-29.08%,,,,$18.51,-12.48%,$0.00,-100.00%,$0.00,-100.00%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$27.65,2.43%,,,,$42.06,52.12%,$0.00,-100.00%,$0.00,-100.00%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$217.01,-7.22%,,,,$233.51,7.60%,$240.01,10.60%,$277.78,28.00%,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$132.01,-5.31%,,,,$132.88,0.66%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.69,18.34%,,,,$0.00,-100.00%,$0.00,-100.00%,$0.00,-100.00%,HOVR
NYSE:HPE,25 Jul 2023,$19.54,4,,,,$20.96,-6.78%,,,,$21.09,0.62%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,25 Jul 2023,$31.32,3,,,,$25.79,21.45%,,,,$26.20,1.59%,$0.00,-100.00%,$0.00,-100.00%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$28.45,11.09%,,,,$29.00,1.93%,$0.00,-100.00%,$0.00,-100.00%,HRL
NASDAQ:HSIC,15 Jul 2025,$84.67,5,$76.86,3,3.25,$65.72,16.95%,16.95%,$76.86,$84.67,$71.57,8.90%,$50.30,-23.47%,$74.22,12.93%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$45.37,-7.41%,,,,$48.20,6.24%,$128.07,182.28%,$137.58,203.25%,HSII
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.80,188.10%,,,,$5.90,1.72%,$0.00,-100.00%,$0.00,-100.00%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$450.00,25.08%,,,,$525.92,16.87%,$0.00,-100.00%,$0.00,-100.00%,HUBS
NYSE:HUYA,3 Jul 2025,$5.06,5,,,,$3.21,57.51%,,,,$3.61,12.46%,$0.00,-100.00%,$0.00,-100.00%,HUYA
NYSE:HVT,16 Jun 2025,$32.29,3,$35.00,2,,$21.31,51.53%,,,,$22.66,6.34%,$14.31,-32.86%,$29.86,40.13%,HVT
NYSE:IBM,9 Apr 2025,$238.45,3,$264.08,9,,$246.32,-3.20%,,,,$265.09,7.62%,$223.76,-9.16%,$284.83,15.63%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$254.18,-41.57%,,,,$234.18,-7.87%,$0.00,-100.00%,$0.00,-100.00%,IBP
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$9.20,198.33%,,,,$9.59,4.24%,$14.72,60.02%,$31.11,238.15%,IEP
NASDAQ:IESC,12 Jun 2025,$221.40,2,,,,$341.92,-35.25%,,,,$499.22,46.00%,$551.59,61.32%,$484.87,41.81%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$159.23,33.05%,,,,$171.25,7.55%,$209.16,31.36%,$235.31,47.78%,IEX
NASDAQ:IGIC,19 Jun 2025,$24.84,3,,9,,$24.15,2.86%,,,,$26.79,10.93%,$0.00,-100.00%,$0.00,-100.00%,IGIC
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,$126.14,4.93%,,,,$139.11,10.28%,$0.00,-100.00%,$0.00,-100.00%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$7.77,-25.65%,,,,$7.90,1.67%,$0.00,-100.00%,$0.00,-100.00%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$48.05,2.44%,,,,$48.53,1.00%,$10.61,-77.92%,$56.91,18.44%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$1.83,73.66%,,,,$2.05,12.02%,$0.00,-100.00%,$0.00,-100.00%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$18.18,-69.85%,,,,$18.83,3.58%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$15.74,0.70%,,,,$15.28,-2.92%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$470.46,-32.81%,,,,$506.12,7.58%,$581.38,23.58%,$611.14,29.90%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$221.97,-7.15%,,,,$237.67,7.07%,$0.00,-100.00%,$0.00,-100.00%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$42.73,-23.26%,,,,$43.19,1.08%,$0.00,-100.00%,$0.00,-100.00%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,3,$6.84,-12.63%,-12.63%,$5.98,$5.98,$10.23,49.56%,$0.00,-100.00%,$0.00,-100.00%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$257.98,-13.14%,,,,$264.10,2.37%,$334.41,29.63%,$358.70,39.04%,ITW
NYSE:IX,25 Apr 2025,$22.45,4,,5,,$25.21,-10.93%,,,,$25.31,0.40%,$0.00,-100.00%,$0.00,-100.00%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.46,-61.30%,,,,$0.41,-10.87%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$5.32,243.53%,,,,$5.17,-2.82%,-$9.36,-275.94%,$8.59,61.48%,JELD
NYSE:JHX,12 Jun 2025,$31.15,3,$28.00,6,,$28.11,-0.39%,,,,$30.39,8.11%,$0.00,-100.00%,$0.00,-100.00%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$15.39,134.17%,,,,$16.78,9.03%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$107.27,27.02%,,,,$111.00,3.48%,$192.53,79.48%,$260.10,142.48%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$16.47,-49.87%,,,,$20.71,25.74%,$0.00,-100.00%,$0.00,-100.00%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$50.43,16.42%,,,,$50.12,-0.61%,$52.16,3.43%,$52.66,4.42%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$80.03,-1.12%,,,,$85.34,6.64%,$77.83,-2.75%,$69.77,-12.82%,K
NYSE:KAI,9 Apr 2025,$333.16,4,$355.00,3,,$326.41,2.07%,,,,$334.92,2.61%,$0.00,-100.00%,$0.00,-100.00%,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$59.10,28.93%,,,,$60.87,2.99%,$110.93,87.70%,$116.42,96.99%,KBH
NYSE:KEY,5 Jun 2025,$17.09,4,$17.64,6,,$17.54,-2.59%,,,,$26.84,53.02%,-$90.53,-616.14%,-$90.08,-613.59%,KEY
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$914.82,-22.27%,,,,"$1,333.68",45.79%,"$1,357.17",48.35%,"$1,407.44",53.85%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$9.54,86.37%,,,,$9.54,0.00%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,14 May 2025,$40.98,3,,,,$35.31,16.06%,,,,$33.56,-4.96%,$0.00,-100.00%,$0.00,-100.00%,KLIC
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$85.28,13.83%,,,,$87.68,2.81%,$55.29,-35.16%,$60.51,-29.04%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.13,33.81%,,,,$12.81,-15.33%,$0.00,-100.00%,$0.00,-100.00%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$10.94,334.58%,,,,$12.23,11.79%,$0.00,-100.00%,$0.00,-100.00%,KSS
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$126.82,94.21%,,,,$125.07,-1.38%,$173.06,36.46%,$244.87,93.08%,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,$51.20,30.47%,,,,$64.97,26.89%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$15.22,-3.93%,,,,$16.44,8.02%,-$84.51,-655.23%,-$80.23,-627.13%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,2.25,$2.14,12.62%,12.62%,$2.41,$2.42,$2.38,11.21%,$0.00,-100.00%,$0.00,-100.00%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$242.31,-21.31%,,,,$249.90,3.13%,$359.98,48.56%,$391.15,61.42%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$33.34,-19.22%,,,,$31.27,-6.21%,$24.67,-25.99%,$24.99,-25.05%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$56.78,207.98%,,,,$61.40,8.14%,$23.19,-59.16%,$24.27,-57.25%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$262.48,-6.07%,,,,$281.15,7.11%,$385.15,46.74%,$467.09,77.95%,LH
NYSE:LII,21 Aug 2024,$430.47,1,,,,$586.90,-26.65%,,,,$622.95,6.14%,$656.08,11.79%,$709.39,20.87%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$471.76,-15.21%,,,,$502.72,6.56%,$536.12,13.64%,$680.02,44.15%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$29.46,61.98%,,,,$30.80,4.55%,$31.24,6.03%,$47.15,60.04%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$11.44,-26.56%,,,,$12.93,13.02%,$0.00,-100.00%,$0.00,-100.00%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$18.13,83.38%,,,,$19.37,6.84%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,$92.45,-3.30%,,,,$97.60,5.57%,$132.26,43.06%,$152.27,64.70%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$101.34,615.62%,,,,$101.79,0.44%,$216.49,113.62%,$221.97,119.03%,LRCX
NYSE:LTH,7 Jul 2025,$21.78,1,,,,$26.96,-19.21%,,,,$40.58,50.52%,$0.00,-100.00%,$0.00,-100.00%,LTH
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,$2.80,-14.29%,,,,$2.96,5.71%,$0.00,-100.00%,$0.00,-100.00%,LU
NYSE:M,17 Nov 2023,$28.11,3,,,,$11.98,134.67%,,,,$12.62,5.34%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$69.30,-9.34%,,,,$68.87,-0.62%,$165.06,138.18%,$166.97,140.93%,MAS
NASDAQ:MAT,12 Jun 2025,$23.78,5,$23.50,7,,$17.24,36.31%,,,,$18.50,7.31%,$49.26,185.72%,$50.53,193.12%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$23.58,35.14%,,,,$23.27,-1.31%,$49.83,111.32%,$27.59,17.02%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$109.47,31.25%,,,,$0.00,-100.00%,$105.58,-3.55%,$199.54,82.28%,MATX
NYSE:MAX,30 Jun 2025,$16.68,3,$16.50,2,,$11.09,48.78%,,,,$10.77,-2.89%,$0.00,-100.00%,$0.00,-100.00%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$11.85,43.43%,,,,$12.87,8.61%,$0.00,-100.00%,$0.00,-100.00%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$6.36,-0.46%,,,,$7.13,12.11%,$0.00,-100.00%,$0.00,-100.00%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$667.43,-25.65%,,,,$773.87,15.95%,$0.00,-100.00%,$0.00,-100.00%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$516.82,-32.28%,,,,$513.40,-0.66%,$654.56,26.65%,$701.23,35.68%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$14.56,18.14%,,,,$14.87,2.13%,$101.88,599.74%,$106.92,634.31%,MD
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$6.49,75.41%,,,,$6.48,-0.15%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Nov 2024,"$1,744.09",1,,,,"$2,302.75",-24.26%,,,,"$2,519.05",9.39%,"$4,795.28",108.24%,"$5,048.86",119.25%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$2.98,134.90%,,,,$3.06,2.68%,-$4.49,-250.83%,-$14.15,-574.99%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$14.94,-33.11%,,,,,-100.00%,-$2.00,-113.39%,-$2.00,-113.39%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$765.00,-42.96%,,,,$768.21,0.42%,"$1,034.01",35.16%,"$1,171.82",53.18%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$22.97,-43.40%,,,,$21.08,-8.23%,$31.82,38.54%,$21.81,-5.04%,METC
NYSE:MFG,10 Apr 2025,$5.17,4,,6,,$6.24,-17.08%,,,,$6.30,0.96%,"-$16,296.94",-261268.93%,"-$16,296.61",-261263.70%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$83.59,-8.48%,,,,$84.31,0.86%,$75.45,-9.73%,$82.66,-1.11%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$27.50,40.00%,,,,$27.61,0.40%,$37.20,35.26%,$20.38,-25.90%,MGPI
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$129.39,6.65%,,,,$133.37,3.08%,$211.98,63.83%,$204.07,57.72%,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$19.88,45.53%,,,,$19.55,-1.66%,$17.83,-10.32%,$21.31,7.20%,MLKN
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$15.29,15.57%,,,,$15.71,2.75%,$38.41,151.23%,$6.40,-58.14%,MNRO
NYSE:MOV,18 Oct 2024,$33.16,3,,,,$15.36,115.85%,,,,$15.96,3.91%,$0.00,-100.00%,$0.00,-100.00%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$50.98,-100.00%,,,,$54.95,7.79%,$128.96,152.97%,$111.80,119.30%,MPLX
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$27.15,-9.33%,,,,$28.32,4.31%,$55.21,103.34%,$55.87,105.79%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$10.46,33.08%,,,,$12.95,23.80%,$0.00,-100.00%,$0.00,-100.00%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$182.33,-45.16%,,,,$175.30,-3.86%,$298.05,63.47%,$176.64,-3.12%,MTZ
NYSE:MUFG,10 Apr 2025,$13.68,4,,6,,$14.52,-5.79%,,,,$15.18,4.55%,-$133.35,-1018.39%,-$133.18,-1017.23%,MUFG
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$186.77,-30.76%,,,,$182.88,-2.08%,$152.80,-18.19%,$195.02,4.42%,MYRG
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$36.43,8.05%,,,,$40.12,10.13%,-$131.67,-461.42%,-$120.58,-431.00%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$0.04,262.50%,,,,$0.05,25.00%,$0.00,-100.00%,$0.00,-100.00%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,4,$69.74,-16.67%,-16.67%,$58.12,$67.81,$72.33,3.71%,$152.46,118.62%,$193.48,177.43%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,198.15",-52.29%,,,,"$1,216.50",1.53%,"$1,495.77",24.84%,"$2,151.32",79.55%,NFLX
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$126.80,-14.78%,,,,$136.31,7.50%,-$15.99,-112.61%,$17.69,-86.05%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$73.73,48.44%,,,,$82.38,11.73%,$82.01,11.23%,$88.01,19.36%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.24,31.05%,,,,$10.55,3.03%,$2.74,-73.20%,$14.93,45.78%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$38.69,-20.82%,,,,$40.51,4.70%,$136.05,251.64%,$137.36,255.03%,NMIH
NYSE:NMR,10 Apr 2025,$6.54,4,,7,,$7.05,-7.29%,,,,$7.09,0.57%,-$57.47,-915.19%,-$54.80,-877.33%,NMR
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,2.5,$11.88,32.58%,32.58%,$15.75,$17.42,$13.50,13.64%,$16.41,38.11%,$28.88,143.13%,NOV
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,$218.64,-18.73%,,,,$222.19,1.62%,$259.88,18.86%,$308.22,40.97%,NPO
NYSE:NSC,31 May 2024,$224.71,3,,,,$281.38,-20.14%,,,,$291.59,3.63%,$397.59,41.30%,$555.75,97.51%,NSC
NYSE:NU,4 Aug 2025,$11.47,3,,,3,$12.32,-6.94%,-6.94%,$11.47,$11.47,$13.09,6.25%,$0.00,-100.00%,$0.00,-100.00%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$139.07,23.70%,,,,$145.78,4.82%,$301.39,116.72%,$162.63,16.94%,NUE
NASDAQ:NVMI,25 Apr 2025,$208.94,5,$288.83,9,,$267.74,-21.96%,,,,$387.17,44.61%,$0.00,-100.00%,$0.00,-100.00%,NVMI
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$7,790.98",-20.50%,,,,"$8,132.97",4.39%,$0.00,-100.00%,$0.00,-100.00%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$8.79,17.69%,,,,$9.14,3.98%,-$17.25,-296.20%,-$11.22,-227.64%,NVRI
NYSE:NVST,20 Sep 2024,$32.55,3,,,,$19.99,62.83%,,,,$21.40,7.05%,$28.61,43.11%,$27.76,38.87%,NVST
NYSE:NX,10 Jul 2025,$36.30,3,,1,,$19.78,83.52%,,,,$20.77,5.01%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:O,10 Jul 2025,$69.46,5,$61.00,9,,$57.65,5.81%,,,,$86.23,49.58%,$0.00,-100.00%,$0.00,-100.00%,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,$144.80,13.38%,,,,$146.13,0.92%,$118.64,-18.07%,$198.98,37.42%,OC
NYSE:OI,10 Jul 2025,$18.88,4,$15.75,9,,$13.45,17.10%,,,,$19.66,46.17%,-$18.27,-235.81%,$23.79,76.89%,OI
NASDAQ:OMAB,13 Jun 2025,$92.66,2,$106.00,9,,$108.07,-14.26%,,,,$114.54,5.99%,$194.16,79.66%,$213.34,97.41%,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$38.74,4.98%,,,,$39.00,0.67%,$0.00,-100.00%,$0.00,-100.00%,ONIT
