Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,Loading...,Loading...,,,,$17.46,Loading...,$0.00,Loading...,$0.00,Loading...,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,Loading...,Loading...,,,,$29.24,Loading...,-$22.81,Loading...,-$20.32,Loading...,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,Loading...,Loading...,,,,$216.20,Loading...,$183.84,Loading...,$212.26,Loading...,HON
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,Loading...,Loading...,,,,$0.00,Loading...,$487.22,Loading...,$502.14,Loading...,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,Loading...,Loading...,,,,,Loading...,-$2.00,Loading...,-$2.00,Loading...,HOVR
NYSE:HPE,25 Jul 2023,$19.54,4,,,,Loading...,Loading...,,,,$17.67,Loading...,$20.20,Loading...,$32.72,Loading...,HPE
NYSE:HPQ,25 Jul 2023,$31.32,3,,,,Loading...,Loading...,,,,$28.52,Loading...,-$0.89,Loading...,$7.49,Loading...,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,Loading...,Loading...,,,,$28.74,Loading...,$37.65,Loading...,$42.44,Loading...,HRL
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,Loading...,Loading...,,,,$42.35,Loading...,$193.51,Loading...,$201.38,Loading...,HSII
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,Loading...,Loading...,,,,$5.50,Loading...,$0.00,Loading...,$0.00,Loading...,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,Loading...,Loading...,,,,$697.95,Loading...,$727.12,Loading...,$747.10,Loading...,HUBS
NYSE:HVT,14 Apr 2025,$32.74,3,,5,,Loading...,Loading...,,,,$21.55,Loading...,$10.90,Loading...,$25.88,Loading...,HVT
NYSE:IBM,9 Apr 2025,$238.45,3,$264.08,9,,Loading...,Loading...,,,,$254.39,Loading...,$298.35,Loading...,$348.34,Loading...,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,Loading...,Loading...,,,,$174.77,Loading...,$292.61,Loading...,$376.17,Loading...,IBP
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,Loading...,Loading...,,,,$9.23,Loading...,$70.72,Loading...,$77.13,Loading...,IEP
NASDAQ:IESC,23 Aug 2024,$216.55,3,,,,Loading...,Loading...,,,,$284.27,Loading...,$275.91,Loading...,$315.04,Loading...,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,Loading...,Loading...,,,,$189.89,Loading...,$213.94,Loading...,$238.90,Loading...,IEX
NASDAQ:IGIC,2 May 2025,$21.29,3,$31.50,8,,Loading...,Loading...,,,,$25.10,Loading...,$0.41,Loading...,$0.41,Loading...,IGIC
NYSE:INGR,4 Apr 2025,$132.35,3,$158.40,5,,Loading...,Loading...,,,,$141.48,Loading...,$346.33,Loading...,$163.01,Loading...,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,Loading...,Loading...,,,,$7.04,Loading...,$0.00,Loading...,$0.00,Loading...,INTR
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,Loading...,Loading...,,,,$2.09,Loading...,$0.78,Loading...,$36.12,Loading...,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,Loading...,Loading...,,,,$7.91,Loading...,$3.78,Loading...,$4.00,Loading...,IREN
NYSE:IRS,9 May 2025,$14.03,3,,6,,Loading...,Loading...,,,,$16.24,Loading...,$0.00,Loading...,$0.00,Loading...,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,Loading...,Loading...,,,,$578.51,Loading...,$650.37,Loading...,$677.60,Loading...,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,Loading...,Loading...,,,,$246.45,Loading...,$0.00,Loading...,$0.00,Loading...,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,Loading...,Loading...,,,,$37.17,Loading...,$93.83,Loading...,$109.55,Loading...,ITRN
NYSE:ITUB,17 Feb 2025,$6.67,4,$7.00,6,,Loading...,Loading...,,,,$6.61,Loading...,$0.00,Loading...,$0.00,Loading...,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,Loading...,Loading...,,,,$258.25,Loading...,$327.62,Loading...,$349.83,Loading...,ITW
NYSE:IX,25 Apr 2025,$22.45,4,,5,,Loading...,Loading...,,,,$20.18,Loading...,$0.00,Loading...,$0.00,Loading...,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,Loading...,Loading...,,,,$0.32,Loading...,-$0.47,Loading...,-$0.41,Loading...,IXHL
NYSE:JELD,25 Oct 2024,$18.28,3,,,,Loading...,Loading...,,,,$3.93,Loading...,$13.65,Loading...,$21.99,Loading...,JELD
NYSE:JHX,16 Feb 2024,$31.76,1,,,,Loading...,Loading...,,,,$0.00,Loading...,$34.91,Loading...,$39.78,Loading...,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,Loading...,Loading...,,,,$17.83,Loading...,$8.91,Loading...,$27.21,Loading...,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,Loading...,Loading...,,,,$121.01,Loading...,$201.77,Loading...,$142.90,Loading...,JJSF
NYSE:JOE,11 Dec 2023,$58.71,3,,,,Loading...,Loading...,,,,$47.59,Loading...,$42.85,Loading...,$50.52,Loading...,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,Loading...,Loading...,,,,$83.94,Loading...,$81.03,Loading...,$63.07,Loading...,K
NYSE:KAI,9 Apr 2025,$333.16,4,$355.00,3,,Loading...,Loading...,,,,$320.59,Loading...,$359.76,Loading...,$400.59,Loading...,KAI
NYSE:KBH,12 Jul 2024,$76.20,3,,,,Loading...,Loading...,,,,$0.00,Loading...,$137.02,Loading...,$142.53,Loading...,KBH
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,Loading...,Loading...,,,,$792.57,Loading...,"$1,193.80",Loading...,"$1,240.54",Loading...,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,Loading...,Loading...,,,,$11.27,Loading...,$0.00,Loading...,$0.00,Loading...,KLC
NASDAQ:KLIC,14 May 2025,$40.98,3,,,,Loading...,Loading...,,,,$34.35,Loading...,$85.21,Loading...,$89.21,Loading...,KLIC
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,Loading...,Loading...,,,,$24.05,Loading...,$0.00,Loading...,$0.00,Loading...,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,Loading...,Loading...,,,,$7.79,Loading...,$52.86,Loading...,$119.22,Loading...,KSS
NYSE:KWR,7 Dec 2023,$246.30,3,,,,Loading...,Loading...,,,,$105.86,Loading...,$150.92,Loading...,$95.06,Loading...,KWR
NYSE:LB,9 Apr 2025,$66.80,3,$79.25,10,,Loading...,Loading...,,,,$83.21,Loading...,$0.00,Loading...,$0.00,Loading...,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,Loading...,Loading...,,,,$11.82,Loading...,-$63.54,Loading...,-$59.54,Loading...,LC
NASDAQ:LECO,31 May 2024,$190.67,3,,,,Loading...,Loading...,,,,$201.89,Loading...,$349.15,Loading...,$377.69,Loading...,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,Loading...,Loading...,,,,$27.64,Loading...,$20.53,Loading...,$20.92,Loading...,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,Loading...,Loading...,,,,$0.00,Loading...,$22.68,Loading...,$23.71,Loading...,LGIH
NYSE:LII,21 Aug 2024,$430.47,1,,,,Loading...,Loading...,,,,$617.97,Loading...,$877.46,Loading...,$919.40,Loading...,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,Loading...,Loading...,,,,$462.87,Loading...,$503.36,Loading...,$636.23,Loading...,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,Loading...,Loading...,,,,$43.59,Loading...,$40.96,Loading...,$23.40,Loading...,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,Loading...,Loading...,,,,$11.55,Loading...,$26.53,Loading...,$11.64,Loading...,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,Loading...,Loading...,,,,$21.88,Loading...,$81.64,Loading...,$91.33,Loading...,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,Loading...,Loading...,,,,$97.33,Loading...,$148.59,Loading...,$113.62,Loading...,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,Loading...,Loading...,,,,$84.73,Loading...,$114.90,Loading...,$118.06,Loading...,LRCX
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,Loading...,Loading...,,,,$3.09,Loading...,$0.00,Loading...,$0.00,Loading...,LU
NYSE:M,17 Nov 2023,$28.11,3,,,,Loading...,Loading...,,,,$12.57,Loading...,$103.16,Loading...,$134.92,Loading...,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,Loading...,Loading...,,,,$67.31,Loading...,$149.96,Loading...,$153.84,Loading...,MAS
NASDAQ:MAT,5 May 2025,$22.91,5,$21.50,9,,Loading...,Loading...,,,,$18.27,Loading...,$52.30,Loading...,$22.29,Loading...,MAT
NASDAQ:MATW,14 Apr 2025,$29.59,5,$40.00,7,,Loading...,Loading...,,,,$21.78,Loading...,$35.04,Loading...,$14.56,Loading...,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,Loading...,Loading...,,,,$114.32,Loading...,$258.10,Loading...,$209.58,Loading...,MATX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,Loading...,Loading...,,,,$10.90,Loading...,$19.59,Loading...,$25.05,Loading...,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,Loading...,Loading...,,,,$4.16,Loading...,-$96.57,Loading...,-$96.57,Loading...,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,Loading...,Loading...,,,,$707.21,Loading...,"$3,655.87",Loading...,"$3,736.68",Loading...,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,Loading...,Loading...,,,,$479.09,Loading...,$595.26,Loading...,$624.24,Loading...,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,Loading...,Loading...,,,,$14.79,Loading...,$47.76,Loading...,$52.93,Loading...,MD
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,Loading...,Loading...,,,,$7.56,Loading...,$0.33,Loading...,$20.75,Loading...,MEI
NASDAQ:MELI,29 Nov 2024,"$1,744.09",1,,,,Loading...,Loading...,,,,"$2,605.67",Loading...,"$3,254.76",Loading...,"$3,476.04",Loading...,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,Loading...,Loading...,,,,$3.94,Loading...,$7.68,Loading...,-$5.35,Loading...,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,Loading...,Loading...,,,,$11.54,Loading...,$9.72,Loading...,$9.79,Loading...,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,Loading...,Loading...,,,,$661.26,Loading...,$969.44,Loading...,"$1,087.58",Loading...,META
NASDAQ:METC,14 May 2025,$13.83,3,$13.00,6,,Loading...,Loading...,,,,$8.96,Loading...,$12.56,Loading...,$32.08,Loading...,METC
NYSE:MFG,10 Apr 2025,$5.17,4,,6,,Loading...,Loading...,,,,$5.44,Loading...,-$61.44,Loading...,-$63.91,Loading...,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,Loading...,Loading...,,,,$84.33,Loading...,$95.73,Loading...,$146.51,Loading...,MGEE
NASDAQ:MGPI,24 Jan 2024,$106.88,4,,,,Loading...,Loading...,,,,$0.00,Loading...,$46.39,Loading...,$57.07,Loading...,MGPI
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,Loading...,Loading...,,,,$101.07,Loading...,$245.43,Loading...,$255.38,Loading...,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,Loading...,Loading...,,,,$0.00,Loading...,$11.28,Loading...,$38.23,Loading...,MLKN
NASDAQ:MNRO,28 Apr 2025,$28.17,3,$19.00,6,,Loading...,Loading...,,,,$12.64,Loading...,-$1.65,Loading...,$21.57,Loading...,MNRO
NYSE:MOV,18 Oct 2024,$33.16,3,,,,Loading...,Loading...,,,,$17.83,Loading...,$90.24,Loading...,$96.25,Loading...,MOV
NYSE:MPLX,10 Apr 2025,,,,​,,Loading...,Loading...,,,,$52.72,Loading...,$95.42,Loading...,$116.76,Loading...,MPLX
NYSE:MTG,16 Jul 2024,$24.62,3,,,,Loading...,Loading...,,,,$26.22,Loading...,$83.06,Loading...,$84.07,Loading...,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,Loading...,Loading...,,,,$11.36,Loading...,-$15.39,Loading...,$14.51,Loading...,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,Loading...,Loading...,,,,$157.49,Loading...,$113.89,Loading...,$170.41,Loading...,MTZ
NYSE:MUFG,10 Apr 2025,$13.68,4,,6,,Loading...,Loading...,,,,$13.57,Loading...,$0.00,Loading...,$0.00,Loading...,MUFG
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,Loading...,Loading...,,,,$164.03,Loading...,$243.49,Loading...,$284.32,Loading...,MYRG
NYSE:NEM,2 May 2025,$53.71,5,$60.23,6,,Loading...,Loading...,,,,$50.57,Loading...,$97.43,Loading...,$134.58,Loading...,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,Loading...,Loading...,,,,"$1,194.57",Loading...,"$1,497.01",Loading...,"$2,117.67",Loading...,NFLX
NYSE:NKE,10 May 2024,$109.44,3,,,,Loading...,Loading...,,,,$61.72,Loading...,$102.57,Loading...,$114.34,Loading...,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,Loading...,Loading...,,,,$11.06,Loading...,$27.56,Loading...,$41.81,Loading...,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,Loading...,Loading...,,,,$37.46,Loading...,$108.59,Loading...,$111.10,Loading...,NMIH
NYSE:NMR,10 Apr 2025,$6.54,4,,7,,Loading...,Loading...,,,,$6.01,Loading...,$0.00,Loading...,$0.00,Loading...,NMR
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,Loading...,Loading...,,,,$0.00,Loading...,$175.22,Loading...,$222.49,Loading...,NPO
NYSE:NSC,31 May 2024,$224.71,3,,,,Loading...,Loading...,,,,$238.93,Loading...,$221.09,Loading...,$300.37,Loading...,NSC
NYSE:NU,8 Jan 2025,$9.10,3,$17.38,7,,Loading...,Loading...,,,,$12.32,Loading...,$21.86,Loading...,$22.14,Loading...,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,Loading...,Loading...,,,,$122.03,Loading...,$289.42,Loading...,$306.22,Loading...,NUE
NASDAQ:NVMI,25 Apr 2025,$208.94,5,$288.83,9,,Loading...,Loading...,,,,$199.23,Loading...,$318.21,Loading...,$329.28,Loading...,NVMI
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,Loading...,Loading...,,,,"$6,849.47",Loading...,"$11,824.69",Loading...,"$11,935.39",Loading...,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,Loading...,Loading...,,,,$7.58,Loading...,$5.09,Loading...,$6.94,Loading...,NVRI
NYSE:NVST,20 Sep 2024,$32.55,3,,,,Loading...,Loading...,,,,$17.81,Loading...,$29.35,Loading...,$23.02,Loading...,NVST
NYSE:NX,3 Jul 2024,$33.36,4,,,,Loading...,Loading...,,,,$18.27,Loading...,$18.70,Loading...,$0.51,Loading...,NX
NYSE:O,8 May 2024,$71.61,5,,,,Loading...,Loading...,,,,$54.58,Loading...,$65.01,Loading...,$109.76,Loading...,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,Loading...,Loading...,,,,$139.05,Loading...,$231.82,Loading...,$283.73,Loading...,OC
NYSE:OI,10 May 2024,$22.37,3,,,,Loading...,Loading...,,,,$13.80,Loading...,$0.63,Loading...,$41.04,Loading...,OI
NASDAQ:OMAB,5 May 2025,$82.22,4,$86.00,8,,Loading...,Loading...,,,,$151.05,Loading...,$170.79,Loading...,$186.93,Loading...,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,Loading...,Loading...,,,,$40.33,Loading...,"-$1,186.20",Loading...,"-$1,170.40",Loading...,ONIT
NYSE:ONON,25 Jul 2023,$31.37,2,,,,Loading...,Loading...,,,,$56.82,Loading...,$0.00,Loading...,$0.00,Loading...,ONON
NYSE:ORI,28 Mar 2024,$29.62,3,,,,Loading...,Loading...,,,,$37.26,Loading...,-$12.23,Loading...,-$11.90,Loading...,ORI
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,Loading...,Loading...,,,,$20.11,Loading...,$22.52,Loading...,$25.65,Loading...,OSW
NYSE:PAC,5 May 2025,$176.99,3,$207.50,7,,Loading...,Loading...,,,,$331.00,Loading...,$374.67,Loading...,$444.73,Loading...,PAC
NYSE:PAR,25 Jul 2023,$40.13,3,,,,Loading...,Loading...,,,,$69.36,Loading...,$58.61,Loading...,$65.27,Loading...,PAR
NYSE:PBA,29 Nov 2024,$38.25,1,,,,Loading...,Loading...,,,,$38.93,Loading...,$69.26,Loading...,$87.82,Loading...,PBA
NYSE:PBI,14 May 2025,$10.30,3,$17.00,8,,Loading...,Loading...,,,,$10.13,Loading...,$4.25,Loading...,$9.97,Loading...,PBI
NYSE:PBR,23 Apr 2025,$14.10,5,$16.70,9,,Loading...,Loading...,,,,$12.41,Loading...,$41.41,Loading...,$143.38,Loading...,PBR
NYSE:PBR.A,23 Apr 2025,$13.14,5,,,,Loading...,Loading...,,,,$11.62,Loading...,$36.16,Loading...,$135.85,Loading...,PBR.A
NYSE:PDM,14 Apr 2025,$9.29,5,$9.33,4,,Loading...,Loading...,,,,$6.81,Loading...,-$5.64,Loading...,-$1.01,Loading...,PDM
NYSE:PFSI,4 Oct 2024,$102.39,3,,,,Loading...,Loading...,,,,$101.79,Loading...,$282.13,Loading...,$295.23,Loading...,PFSI
NYSE:PH,3 Jul 2024,$534.00,1,"759,92",6,,Loading...,Loading...,,,,$692.72,Loading...,$866.34,Loading...,$984.13,Loading...,PH
NYSE:PHM,31 May 2024,$115.27,3,,,,Loading...,Loading...,,,,$98.28,Loading...,$131.55,Loading...,$139.79,Loading...,PHM
NYSE:PLNT,25 Jul 2023,$67.98,3,,,,Loading...,Loading...,,,,$101.52,Loading...,$145.05,Loading...,$175.96,Loading...,PLNT
NYSE:PLOW,20 Sep 2024,$36.15,4,,,,Loading...,Loading...,,,,$29.12,Loading...,$176.53,Loading...,$19.59,Loading...,PLOW
NASDAQ:PLUS,5 May 2025,$85.40,5,,1,,Loading...,Loading...,,,,$65.71,Loading...,$154.40,Loading...,$169.16,Loading...,PLUS
NYSE:POST,9 Apr 2025,$127.53,3,$128.44,6,,Loading...,Loading...,,,,$111.58,Loading...,-$11.44,Loading...,$75.01,Loading...,POST
NASDAQ:PPC,9 May 2025,$41.10,3,,,,Loading...,Loading...,,,,$70.13,Loading...,$34.16,Loading...,$64.16,Loading...,PPC
NYSE:PRIM,23 Aug 2024,$53.96,3,,,,Loading...,Loading...,,,,$76.25,Loading...,$66.56,Loading...,$94.28,Loading...,PRIM
NASDAQ:PSNY,29 Nov 2024,$1.30,3,,,,Loading...,Loading...,,,,,Loading...,-$2.00,Loading...,-$2.00,Loading...,PSNY
NYSE:PSX,23 Aug 2024,$137.55,3,,,,Loading...,Loading...,,,,$124.44,Loading...,$166.88,Loading...,$107.01,Loading...,PSX
NASDAQ:PTVE,29 Nov 2024,$19.80,4,,,,Loading...,Loading...,,,,$0.00,Loading...,-$3.50,Loading...,$17.00,Loading...,PTVE
NYSE:PWR,16 Aug 2024,$209.74,1,,,,Loading...,Loading...,,,,$355.35,Loading...,$330.29,Loading...,$422.85,Loading...,PWR
NYSE:QXO,15 May 2025,$26.64,3,,2,,Loading...,Loading...,,,,$24.18,Loading...,$28.80,Loading...,$28.83,Loading...,QXO
NYSE:RDN,8 Jul 2024,$34.84,4,,,,Loading...,Loading...,,,,$33.53,Loading...,$21.23,Loading...,$24.67,Loading...,RDN
NASDAQ:RDUS,25 Oct 2024,$29.59,3,,,,Loading...,Loading...,,,,$29.25,Loading...,$15.38,Loading...,$72.65,Loading...,RDUS
NYSE:REVG,24 Oct 2024,$28.28,3,,,,Loading...,Loading...,,,,$38.09,Loading...,$61.17,Loading...,$70.08,Loading...,REVG
NASDAQ:REYN,7 Feb 2024,$28.86,3,,,,Loading...,Loading...,,,,$24.04,Loading...,$17.72,Loading...,$25.99,Loading...,REYN
NYSE:REZI,26 Mar 2025,$23.04,5,$25.00,2,,Loading...,Loading...,,,,$21.15,Loading...,$17.15,Loading...,$22.65,Loading...,REZI
NASDAQ:RGLD,9 May 2025,$133.23,1,,,,Loading...,Loading...,,,,$169.97,Loading...,$250.68,Loading...,$286.78,Loading...,RGLD
NYSE:RH,31 Jul 2024,$352.46,3,,,,Loading...,Loading...,,,,$230.28,Loading...,$0.00,Loading...,$0.00,Loading...,RH
NASDAQ:RIVN,27 Dec 2024,$16.68,3,$14.63,7,,Loading...,Loading...,,,,$14.27,Loading...,$21.89,Loading...,$29.55,Loading...,RIVN
NYSE:RKT,5 Mar 2025,$14.85,3,$13.29,3,,Loading...,Loading...,,,,$12.48,Loading...,$348.49,Loading...,$358.44,Loading...,RKT
NYSE:RM,21 Jun 2024,$39.34,3,,,,Loading...,Loading...,,,,$30.93,Loading...,$122.06,Loading...,$136.35,Loading...,RM
NASDAQ:ROP,2 May 2025,$525.02,3,$640.91,8,,Loading...,Loading...,,,,$586.75,Loading...,$772.85,Loading...,$905.36,Loading...,ROP
NYSE:RS,15 May 2025,$332.94,4,$324.00,3,,Loading...,Loading...,,,,$309.76,Loading...,$489.36,Loading...,$342.10,Loading...,RS
NYSE:RTX,9 May 2025,$123.95,3,,,,Loading...,Loading...,,,,$126.15,Loading...,$92.98,Loading...,$134.62,Loading...,RTX
NYSE:RYI,2 Apr 2025,$28.76,3,$25.00,2,,Loading...,Loading...,,,,$22.79,Loading...,$84.93,Loading...,$112.17,Loading...,RYI
NYSE:SBS,17 Feb 2025,$17.73,3,$23.20,10,,Loading...,Loading...,,,,$20.23,Loading...,$186.32,Loading...,$232.69,Loading...,SBS
NASDAQ:SCNX,14 Apr 2025,$1.21,3,,,,Loading...,Loading...,,,,$0.97,Loading...,$0.00,Loading...,$0.00,Loading...,SCNX
NYSE:SCS,28 Oct 2024,$12.86,3,,,,Loading...,Loading...,,,,$10.33,Loading...,$46.44,Loading...,$10.59,Loading...,SCS
NASDAQ:SCSC,2 May 2025,$48.22,5,$46.00,2,,Loading...,Loading...,,,,$42.47,Loading...,$106.20,Loading...,$119.27,Loading...,SCSC
NYSE:SE,14 May 2025,$135.33,3,$159.60,8,,Loading...,Loading...,,,,$166.20,Loading...,$227.77,Loading...,$229.03,Loading...,SE
NYSE:SEM,14 May 2025,$19.62,5,$20.00,5,,Loading...,Loading...,,,,$22.59,Loading...,$19.06,Loading...,$28.24,Loading...,SEM
NYSE:SHW,15 May 2024,$256.70,1,,,,Loading...,Loading...,,,,$352.76,Loading...,$457.83,Loading...,$479.85,Loading...,SHW
NASDAQ:SHYF,16 Apr 2024,$15.78,3,,,,Loading...,Loading...,,,,$9.65,Loading...,$11.47,Loading...,$15.23,Loading...,SHYF
NYSE:SIG,12 Jul 2024,$105.67,3,,,,Loading...,Loading...,,,,$66.93,Loading...,$528.79,Loading...,$564.11,Loading...,SIG
NASDAQ:SIRI,5 May 2025,$31.75,3,$22.14,6,,Loading...,Loading...,,,,$22.88,Loading...,-$9.98,Loading...,$13.71,Loading...,SIRI
NYSE:SKY,15 Nov 2023,$69.13,3,,,,Loading...,Loading...,,,,$89.56,Loading...,$134.69,Loading...,$145.26,Loading...,SKY
NYSE:SLGN,9 May 2025,$54.23,3,,,,Loading...,Loading...,,,,$55.57,Loading...,$153.69,Loading...,$155.61,Loading...,SLGN
NASDAQ:SLM,23 Oct 2023,$17.96,4,,,,Loading...,Loading...,,,,$34.83,Loading...,-$84.01,Loading...,-$82.23,Loading...,SLM
NYSE:SMFG,10 Apr 2025,$14.76,5,,6,,Loading...,Loading...,,,,$15.17,Loading...,-$144.57,Loading...,-$137.54,Loading...,SMFG
NYSE:SNDA,15 Nov 2024,$24.98,3,,,,Loading...,Loading...,,,,$25.03,Loading...,$0.00,Loading...,$0.00,Loading...,SNDA
NYSE:SONY,10 Apr 2025,$26.27,5,$30.50,6,,Loading...,Loading...,,,,$26.03,Loading...,$54.16,Loading...,$75.62,Loading...,SONY
NYSE:SPOT,14 May 2025,$495.00,2,$659.00,10,,Loading...,Loading...,,,,$672.91,Loading...,$801.93,Loading...,$812.13,Loading...,SPOT
NYSE:SPXC,31 May 2024,$128.03,2,,,,Loading...,Loading...,,,,$160.93,Loading...,$169.44,Loading...,$137.75,Loading...,SPXC
NASDAQ:SSRM,9 May 2025,$9.87,3,,,,Loading...,Loading...,,,,$10.61,Loading...,$9.80,Loading...,$11.57,Loading...,SSRM
NYSE:STC,6 Jan 2025,$58.82,3,$83.00,2,,Loading...,Loading...,,,,$65.07,Loading...,"$22,865.84",Loading...,"$22,902.99",Loading...,STC
NASDAQ:STLD,20 Aug 2024,$128.16,3,,,,Loading...,Loading...,,,,$140.27,Loading...,$244.61,Loading...,$238.21,Loading...,STLD
NYSE:STN,23 Aug 2024,$76.85,2,,,,Loading...,Loading...,,,,$93.68,Loading...,$0.00,Loading...,$0.00,Loading...,STN
NYSE:STT,10 Apr 2025,$89.48,4,$106.43,4,,Loading...,Loading...,,,,$98.14,Loading...,-$877.86,Loading...,-$860.40,Loading...,STT
NYSE:SXI,10 Sep 2024,$158.19,3,,,,Loading...,Loading...,,,,$154.60,Loading...,$149.39,Loading...,$125.83,Loading...,SXI
NYSE:SYY,23 Aug 2024,$74.21,3,,,,Loading...,Loading...,,,,$69.27,Loading...,$108.02,Loading...,$141.48,Loading...,SYY
NYSE:TAK,10 Apr 2025,$15.95,5,,7,,Loading...,Loading...,,,,$14.18,Loading...,$0.00,Loading...,$0.00,Loading...,TAK
NASDAQ:TBBK,4 Apr 2025,$50.25,3,$69.00,5,,Loading...,Loading...,,,,$57.01,Loading...,-$12.18,Loading...,-$10.60,Loading...,TBBK
NYSE:TDG,20 Sep 2024,"$1,185.75",2,"$1,509.83",4,,Loading...,Loading...,,,,"$1,459.49",Loading...,"$1,104.63",Loading...,"$1,209.73",Loading...,TDG
NYSE:TFPM,16 Feb 2024,$14.28,4,,,,Loading...,Loading...,,,,$19.62,Loading...,$20.63,Loading...,$21.64,Loading...,TFPM
NYSE:TGI,10 Nov 2023,$16.21,3,,,,Loading...,Loading...,,,,$25.97,Loading...,$22.19,Loading...,$27.30,Loading...,TGI
NYSE:TGLS,9 Apr 2025,$70.37,4,$96.00,6,,Loading...,Loading...,,,,$89.23,Loading...,$109.28,Loading...,$119.53,Loading...,TGLS
NYSE:TGS,17 Oct 2024,$25.59,4,,,,Loading...,Loading...,,,,$29.22,Loading...,"$58,969.05",Loading...,"$93,698.60",Loading...,TGS
NYSE:THO,29 Jul 2024,$143.00,5,,,,Loading...,Loading...,,,,$0.00,Loading...,$68.25,Loading...,$118.16,Loading...,THO
