Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$282.37,-29.24%,,,,$274.89,-2.65%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,-0.235
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,,$22.42,19.05%,,,,$23.47,4.68%,-$127.42,-668.35%,-$123.89,-652.59%,BUSE,NASDAQ:BUSE,0.649
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,2,$17.24,-9.05%,-9.05%,$15.68,$15.68,,-100.00%,-$2.00,-111.60%,-$2.00,-111.60%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$43.90,-9.18%,,,,$45.36,3.33%,-$244.50,-656.96%,-$239.22,-644.92%,BWFG,NASDAQ:BWFG,0.217
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.15,19.05%,,,,$26.15,0.00%,$71.55,173.61%,$76.91,194.12%,BXSL,NYSE:BXSL,-0.452
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$26.93,7.95%,,,,$27.95,3.79%,-$121.05,-549.50%,-$120.02,-545.68%,BY,NYSE:BY,0.731
NYSE:C,12 Aug 2025,$86.32,3,,,,$97.63,-11.58%,,,,$98.82,1.22%,-$775.65,-894.48%,"-$1,129.20",-1256.61%,C,NYSE:C,-0.247
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$22.49,-2.15%,,,,$22.95,2.05%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP,0.063
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$38.23,9.76%,,,,$40.03,4.71%,-$256.67,-771.40%,-$250.96,-756.45%,CAC,NASDAQ:CAC,0.692
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$37.43,-1.10%,,,,$39.22,4.78%,$0.00,-100.00%,$0.00,-100.00%,CADE,NYSE:CADE,0.637
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$9.63,174.87%,,,,$9.58,-0.52%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.484
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$85.61,9.73%,,,,$87.49,2.20%,$421.15,391.94%,$463.92,441.90%,CALM,NASDAQ:CALM,-0.214
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$94.56,-6.95%,,,,$103.60,9.56%,$91.32,-3.42%,$91.32,-3.42%,CAMT,NASDAQ:CAMT,0.311
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.35,196.81%,,,,$1.59,17.78%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,0.252
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$126.65,26.03%,,,,$127.64,0.78%,"-$1,168.21",-1022.39%,-$446.99,-452.94%,CAR,NASDAQ:CAR,-0.296
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,3,$17.08,8.31%,8.31%,$18.50,$22.00,$17.65,3.34%,-$159.83,-1035.75%,-$156.29,-1015.02%,CARE,NASDAQ:CARE,0.506
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$50.36,23.09%,,,,$53.64,6.51%,$42.76,-15.08%,$64.18,27.44%,CARR,NYSE:CARR,0.272
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,2.75,$67.63,6.43%,6.43%,$71.98,$88.00,$71.16,5.22%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH,0.867
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$46.17,2.39%,,,,$48.15,4.29%,-$180.55,-491.05%,-$178.06,-485.65%,CATY,NASDAQ:CATY,0.639
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,3,$43.59,45.16%,45.16%,$63.28,$72.31,$47.23,8.35%,$43.64,0.12%,$51.67,18.54%,CAVA,NYSE:CAVA,0.230
NYSE:CB,18 Sep 2025,$273.39,3,,,,$296.32,-7.74%,,,,$296.51,0.06%,$474.65,60.18%,$488.59,64.89%,CB,NYSE:CB,-0.075
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,2.75,$26.66,4.31%,4.31%,$27.81,$35.00,$27.90,4.65%,-$18.37,-168.92%,-$14.09,-152.85%,CBNK,NASDAQ:CBNK,0.676
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$255.32,-16.09%,,,,$265.43,3.96%,$336.49,31.79%,$358.50,40.41%,CBOE,BATS:CBOE,0.270
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,2.75,$54.87,14.11%,14.11%,$62.61,$63.00,$56.12,2.28%,-$121.39,-321.23%,-$111.72,-303.60%,CBU,NYSE:CBU,0.421
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$50.00,55.14%,,,,$51.06,2.12%,$12.60,-74.79%,$29.00,-41.99%,CBZ,NYSE:CBZ,0.066
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,3.75,$99.46,-3.94%,-3.94%,$95.54,$127.50,$108.50,9.09%,$148.65,49.46%,$155.94,56.78%,CCB,NASDAQ:CCB,0.740
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,3.5,$40.00,-2.73%,-2.73%,$38.91,$47.00,$41.33,3.33%,-$96.00,-339.99%,-$87.85,-319.64%,CCBG,NASDAQ:CCBG,0.618
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$90.12,20.22%,,,,$93.55,3.81%,$95.81,6.31%,$121.40,34.71%,CCI,NYSE:CCI,0.246
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$95.87,11.64%,,,,$94.27,-1.67%,$217.03,126.38%,$272.17,183.90%,CCK,NYSE:CCK,-0.230
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,3,$24.20,11.28%,11.28%,$26.93,$29.00,$25.39,4.92%,-$215.28,-989.57%,-$211.24,-972.88%,CCNE,NASDAQ:CCNE,0.761
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$13.86,-52.40%,,,,$14.42,4.04%,$25.80,86.18%,$31.41,126.62%,CDE,NYSE:CDE,-0.007
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,3.25,$29.64,8.04%,8.04%,$32.02,$33.43,$29.25,-1.32%,$38.49,29.85%,$30.97,4.47%,CDP,NYSE:CDP,-0.228
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$35.53,213.26%,,,,$35.05,-1.35%,$65.27,83.72%,$164.68,363.51%,CE,NYSE:CE,-0.518
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,3,$345.78,-16.28%,-16.28%,$289.50,$391.15,$368.58,6.59%,$403.39,16.66%,$457.16,32.21%,CEG,NASDAQ:CEG,0.038
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$94.00,-76.62%,,,,$92.00,-2.13%,$83.37,-11.31%,$83.38,-11.30%,CELC,NASDAQ:CELC,-0.277
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$30.80,42.60%,,,,$30.66,-0.45%,$0.00,-100.00%,$0.00,-100.00%,CENT,NASDAQ:CENT,-0.197
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$27.78,58.10%,,,,$27.79,0.04%,$0.00,-100.00%,$0.00,-100.00%,CENTA,NASDAQ:CENTA,-0.151
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$26.19,-10.31%,,,,$27.48,4.93%,$23.99,-8.41%,$15.79,-39.71%,CENX,NASDAQ:CENX,-0.268
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,3,$18.63,53.89%,53.89%,$28.67,$34.25,$19.70,5.74%,$21.46,15.17%,$22.75,22.14%,CEVA,NASDAQ:CEVA,0.126
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.17,5.35%,,,,$6.33,2.59%,"$81,633.06",1322964.26%,"$81,634.56",1322988.45%,CFFN,NASDAQ:CFFN,0.359
NYSE:CFG,19 Nov 2025,$49.54,3,,,3.5,$50.70,-2.29%,-2.29%,$49.54,$49.54,$53.43,5.38%,-$243.17,-579.63%,-$231.72,-557.04%,CFG,NYSE:CFG,0.810
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,3.5,$119.85,2.23%,2.23%,$122.52,$139.13,$126.55,5.59%,-$311.56,-359.96%,-$267.80,-323.44%,CFR,NYSE:CFR,0.690
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$11.47,-24.30%,,,,$12.65,10.29%,$29.50,157.15%,$37.12,223.62%,CGAU,NYSE:CGAU,0.304
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,3,$118.87,-1.14%,-1.14%,$117.51,$135.00,$124.29,4.56%,-$94.58,-179.56%,-$83.97,-170.64%,CHCO,NASDAQ:CHCO,0.690
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$14.42,42.67%,,,,$14.78,2.50%,$10.49,-27.24%,$31.86,120.91%,CHCT,NYSE:CHCT,-0.034
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$83.34,-3.89%,,,,$84.87,1.84%,$139.34,67.19%,$152.20,82.63%,CHD,NYSE:CHD,0.092
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$104.39,23.40%,,,,$102.91,-1.42%,$67.41,-35.42%,$100.33,-3.89%,CHDN,NASDAQ:CHDN,-0.369
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$429.33,19.40%,,,,$434.76,1.26%,$639.45,48.94%,$695.82,62.07%,CHE,NYSE:CHE,-0.018
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$57.27,-15.31%,,,,$59.78,4.38%,$64.67,12.92%,$32.53,-43.20%,CHEF,NASDAQ:CHEF,0.187
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.91,150.55%,,,,$1.11,21.98%,$14.30,1471.29%,$9.73,968.75%,CHGG,NYSE:CHGG,0.910
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,3,$86.99,28.31%,28.31%,$111.62,$113.80,$94.24,8.33%,$86.40,-0.68%,$112.80,29.67%,CHH,NYSE:CHH,0.359
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$90.62,84.97%,,,,$88.96,-1.83%,$178.21,96.66%,$424.57,368.52%,CHRD,NASDAQ:CHRD,-0.029
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.89,-3.63%,,,,$42.02,0.31%,$55.34,32.10%,$72.62,73.35%,CHT,NYSE:CHT,-0.069
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$61.54,-20.32%,,,,$65.52,6.47%,-$350.80,-670.03%,-$317.33,-615.66%,CIB,NYSE:CIB,0.534
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,3,$176.45,-41.66%,-41.66%,$102.94,$140.21,$198.14,12.29%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,0.464
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$14.56,-54.55%,,,,$14.44,-0.82%,$10.89,-25.19%,$12.96,-11.02%,CIFR,NASDAQ:CIFR,-0.070
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.02,-5.79%,,,,$2.04,0.99%,$0.00,-100.00%,$0.00,-100.00%,CIG,NYSE:CIG,-0.445
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$163.66,-10.42%,,,,$162.43,-0.75%,$365.37,123.25%,$377.05,130.38%,CINF,NASDAQ:CINF,-0.118
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$78.86,6.93%,,,,$80.67,2.30%,$155.55,97.25%,$169.68,115.17%,CL,NYSE:CL,0.052
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$15.01,1.27%,,,,$15.61,4.00%,-$66.62,-543.87%,-$65.14,-533.96%,CLBK,NASDAQ:CLBK,0.555
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$10.98,-1.82%,,,,$11.60,5.65%,$24.79,125.76%,$32.13,192.65%,CLF,NYSE:CLF,0.258
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$209.12,3.31%,,,,$214.87,2.75%,$281.82,34.76%,$373.48,78.60%,CLH,NYSE:CLH,0.293
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$100.59,6.68%,,,,$108.20,7.57%,$370.61,268.44%,$402.36,300.00%,CLMB,NASDAQ:CLMB,0.496
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$16.60,23.25%,,,,$18.19,9.58%,$15.05,-9.34%,$96.47,481.15%,CLW,NYSE:CLW,0.287
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$100.07,54.99%,,,,$103.16,3.09%,$99.72,-0.35%,$133.29,33.20%,CLX,NYSE:CLX,0.147
NYSE:CM,10 Sep 2025,$68.57,2,,,,$82.96,-17.34%,,,,$88.11,6.21%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,0.349
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,3.25,$76.07,2.64%,2.64%,$78.08,$79.46,$79.63,4.68%,-$280.53,-468.78%,-$273.09,-459.00%,CMA,NYSE:CMA,0.633
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,2.25,$27.12,9.73%,9.73%,$29.76,$48.00,$28.59,5.42%,$47.88,76.56%,$62.74,131.36%,CMCL,NYSEAMERICAN:CMCL,-0.029
NASDAQ:CME,24 Oct 2025,$252.85,2,,,2.5,$275.21,-8.12%,-8.12%,$252.85,$252.85,$286.78,4.20%,$29.28,-89.36%,$46.06,-83.26%,CME,NASDAQ:CME,0.310
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$66.05,9.01%,,,,$69.43,5.12%,$133.86,102.67%,$37.98,-42.50%,CMPR,NASDAQ:CMPR,0.205
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.40,53.09%,,,,$9.46,0.64%,-$3.19,-133.97%,$1.95,-79.29%,CNH,NYSE:CNH,-0.219
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$44.29,33.79%,,,,$45.15,1.94%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.416
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.77,-23.15%,,,,$41.18,3.55%,-$240.87,-705.65%,-$207.52,-621.81%,CNO,NYSE:CNO,0.129
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$202.22,-99.43%,,,,$207.72,2.72%,-$62.63,-130.97%,$39.74,-80.35%,COF,NYSE:COF,0.262
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$28.65,11.83%,,,,$30.37,6.00%,-$185.89,-748.82%,-$172.20,-701.05%,COFS,NASDAQ:COFS,0.539
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$135.61,-19.71%,,,,$142.47,5.06%,$138.55,2.16%,$144.30,6.41%,COHR,NYSE:COHR,0.147
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$26.23,-0.19%,,,,$27.38,4.38%,-$115.63,-540.82%,-$107.36,-509.29%,COLB,NASDAQ:COLB,0.584
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$87.47,23.76%,,,,$90.16,3.08%,$115.95,32.56%,$135.69,55.12%,COP,NYSE:COP,0.124
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.12,103.21%,,,,$3.26,4.49%,-$4.03,-229.17%,$2.03,-35.07%,COTY,NYSE:COTY,-0.112
NYSE:CP,13 Nov 2024,$75.90,3,,,,$68.88,10.20%,,,,$69.26,0.55%,$71.60,3.95%,$100.23,45.51%,CP,NYSE:CP,-0.308
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,2.75,$28.81,5.66%,5.66%,$30.44,$34.50,$30.31,5.21%,-$189.06,-756.23%,-$185.97,-745.52%,CPF,NYSE:CPF,0.743
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$22.41,12.67%,,,,$22.97,2.50%,$66.89,198.50%,$55.99,149.83%,CPRI,NYSE:CPRI,0.316
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$41.02,23.89%,,,,$42.86,4.49%,$0.00,-100.00%,$0.00,-100.00%,CPRT,NASDAQ:CPRT,0.404
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$103.76,17.00%,,,,$102.93,-0.80%,$85.36,-17.73%,$145.77,40.49%,CPT,NYSE:CPT,-0.063
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.5,$176.16,-1.96%,-1.96%,$172.71,$220.67,$186.67,5.97%,$249.88,41.85%,$259.11,47.09%,CR,NYSE:CR,0.241
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$173.72,-5.57%,,,,$172.10,-0.93%,$468.35,169.60%,$549.27,216.18%,CRAI,NASDAQ:CRAI,-0.276
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.58,-9.09%,,,,$11.45,-1.12%,"$1,709.18",14659.73%,"$1,774.91",15227.35%,CRESY,NASDAQ:CRESY,-0.779
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$8.74,73.12%,,,,$9.23,5.61%,$17.31,98.00%,$61.02,598.22%,CRGY,NYSE:CRGY,0.123
NYSE:CRH,24 Oct 2025,$106.86,2,,,2.75,$108.37,-1.39%,-1.39%,$106.86,$106.86,$115.12,6.23%,$141.74,30.79%,$181.24,67.24%,CRH,NYSE:CRH,0.504
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$78.51,68.49%,,,,$77.32,-1.52%,$201.19,156.25%,$216.44,175.68%,CROX,NASDAQ:CROX,-0.054
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,2.5,$19.78,76.95%,76.95%,$35.00,$38.27,$20.75,4.90%,$94.73,378.91%,$142.82,622.06%,CRTO,NASDAQ:CRTO,0.308
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$501.31,-40.25%,,,,$546.08,8.93%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,0.649
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$295.41,20.18%,,,,$302.84,2.52%,$574.76,94.56%,$621.82,110.49%,CSL,NYSE:CSL,-0.191
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$35.72,7.30%,,,,$33.38,-6.55%,$42.84,19.94%,$48.80,36.61%,CSTL,NASDAQ:CSTL,-0.146
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$15.14,6.26%,,,,$14.76,-2.51%,-$10.20,-167.39%,$14.41,-4.82%,CSTM,NYSE:CSTM,-0.175
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$249.66,#N/A,$477.16,#N/A,$535.92,#N/A,CSW,NASDAQ:CSW,0.269
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,3.25,$53.51,7.38%,7.38%,$57.46,$61.00,$55.79,4.26%,-$100.17,-287.20%,-$94.49,-276.58%,CTBI,NASDAQ:CTBI,0.728
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,3.5,$25.40,3.50%,3.50%,$26.29,$32.29,$26.32,3.62%,$32.51,27.99%,$63.74,150.93%,CTRA,NYSE:CTRA,0.063
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3.75,$63.94,4.96%,4.96%,$67.11,$85.43,$68.33,6.87%,-$407.32,-737.04%,-$403.07,-730.39%,CUBI,NYSE:CUBI,0.712
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,1.75,$4.35,-30.57%,-30.57%,$3.02,$3.02,$4.45,2.30%,$6.49,49.25%,$9.32,114.29%,CURI,NASDAQ:CURI,-0.535
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$18.86,0.74%,,,,$19.46,3.18%,-$50.27,-366.53%,-$49.13,-360.48%,CVBF,NASDAQ:CVBF,0.738
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,2.75,$18.06,8.97%,8.97%,$19.68,$20.01,$18.78,3.99%,$24.61,36.29%,$47.76,164.46%,CVE,NYSE:CVE,0.370
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$34.34,-1.58%,,,,$36.83,7.25%,$96.18,180.08%,$173.98,406.65%,CVI,NYSE:CVI,0.029
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$76.04,13.89%,,,,$80.33,5.64%,-$44.15,-158.06%,$69.13,-9.09%,CVS,NYSE:CVS,0.397
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$150.31,13.98%,,,,$155.68,3.57%,$185.86,23.65%,$163.61,8.85%,CVX,NYSE:CVX,0.308
NYSE:CW,17 May 2024,$250.04,2,,,,$535.80,-53.33%,,,,$564.74,5.40%,$815.41,52.18%,$876.34,63.56%,CW,NYSE:CW,0.372
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$9.51,105.68%,,,,$9.59,0.84%,-$22.63,-338.00%,-$1.24,-113.00%,CWH,NYSE:CWH,-0.132
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.17,-28.12%,,,,$10.53,3.54%,$23.24,128.53%,$39.79,291.26%,CX,NYSE:CX,0.179
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,4.25,$53.29,38.86%,38.86%,$74.00,$76.10,$57.51,7.92%,$77.22,44.90%,$96.99,82.01%,CXT,NYSE:CXT,0.145
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$33.50,-26.37%,,,,$37.28,11.28%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,0.448
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$55.97,-26.12%,,,,$56.78,1.45%,$42.25,-24.51%,$110.54,97.50%,DAL,NYSE:DAL,-0.253
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,3.5,$33.55,-10.34%,-10.34%,$30.08,$39.92,$36.44,8.61%,-$283.13,-943.91%,-$193.34,-676.29%,DB,NYSE:DB,0.798
NYSE:DCI,6 Nov 2025,$76.88,2,,,2.25,$84.97,-9.52%,-9.52%,$76.88,$76.88,$87.70,3.21%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.126
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$26.08,21.63%,,,,$27.41,5.10%,-$189.74,-827.53%,-$188.18,-821.55%,DCOM,NASDAQ:DCOM,0.409
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,3.5,$1.87,52.41%,52.41%,$2.85,$3.63,$3.29,75.94%,-$1.68,-189.58%,$2.03,8.38%,DDD,NYSE:DDD,1.000
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$159.57,-17.33%,,,,$177.22,11.06%,$207.59,30.09%,$212.42,33.12%,DDOG,NASDAQ:DDOG,-0.043
NYSE:DDS,21 May 2024,$424.51,3,,,,$596.56,-28.84%,,,,$600.33,0.63%,"$1,077.78",80.67%,"$1,236.05",107.20%,DDS,NYSE:DDS,-0.089
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2.5,$20.56,13.33%,13.33%,$23.30,$33.12,$20.90,1.65%,$82.86,303.03%,$107.33,422.01%,DEA,NYSE:DEA,-0.236
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$81.48,1021.56%,,,,$86.74,6.46%,$277.89,241.05%,$103.41,26.91%,DECK,NYSE:DECK,0.446
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,3.25,$6.14,-7.33%,-7.33%,$5.69,$7.69,$9.24,50.49%,$1.24,-79.76%,$4.66,-24.12%,DENN,NASDAQ:DENN,1.000
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$6.77,249.36%,,,,$7.60,12.26%,$0.00,-100.00%,$0.00,-100.00%,DFDV,NASDAQ:DFDV,0.533
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$17.69,70.84%,,,,$17.84,0.85%,$304.81,1623.09%,$314.66,1678.72%,DFH,NYSE:DFH,-0.222
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$187.61,-21.08%,,,,$192.65,2.69%,$249.29,32.88%,$299.92,59.86%,DGX,NYSE:DGX,0.365
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$137.32,2.22%,,,,$137.38,0.04%,$391.82,185.33%,$395.50,188.02%,DHI,NYSE:DHI,-0.250
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$44.54,0.97%,,,,$45.12,1.30%,$15.52,-65.16%,$17.84,-59.94%,DKL,NYSE:DKL,-0.205
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$29.00,60.17%,,,,$29.00,0.00%,$39.46,36.08%,$44.79,54.44%,DKNG,NASDAQ:DKNG,-0.306
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$18.85,8.47%,,,,$19.31,2.44%,$43.58,131.20%,$97.61,417.81%,DLX,NYSE:DLX,0.165
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$22.74,11.26%,,,,$24.07,5.85%,$52.83,132.32%,$65.80,189.38%,DMLP,NASDAQ:DMLP,0.103
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.32,-24.14%,,,,$2.56,10.34%,$2.13,-8.20%,$2.07,-10.88%,DNN,NYSEAMERICAN:DNN,0.249
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.64,373.57%,,,,$3.95,8.52%,-$2.61,-171.60%,$11.54,217.12%,DNUT,NASDAQ:DNUT,0.204
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$13.69,2.26%,,,,$13.75,0.44%,$10.46,-23.57%,$22.74,66.12%,DOLE,NYSE:DOLE,-0.221
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,3.25,$178.03,4.54%,4.54%,$186.11,$210.90,$185.30,4.08%,$334.55,87.92%,$385.74,116.67%,DOV,NYSE:DOV,0.304
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$6.63,6.43%,,,,,-100.00%,-$2.00,-130.17%,-$2.00,-130.17%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$397.21,9.12%,,,,$412.65,3.89%,$587.08,47.80%,$631.30,58.93%,DPZ,NASDAQ:DPZ,0.100
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$26.69,-64.23%,,,,$30.59,14.61%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,0.233
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,4,$8.58,5.01%,5.01%,$9.01,$11.27,$9.18,6.99%,$11.27,31.33%,$16.98,97.85%,DRH,NYSE:DRH,0.216
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$169.21,-0.85%,,,,$176.71,4.43%,$189.56,12.02%,$272.45,61.01%,DRI,NYSE:DRI,0.326
