Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NYSE:BUR,28 Oct 2025,$12.88,3,$21.32,4,3,$9.47,36.01%,36.01%,$12.88,$21.32,$10.04,6.02%,$0.00,-100.00%,$0.00,-100.00%,BUR,NYSE:BUR,0.823
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$272.88,-26.78%,,,,$282.00,3.34%,$0.00,-100.00%,$0.00,-100.00%,BURL,NYSE:BURL,0.340
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,3,$22.66,17.78%,17.78%,$26.69,$28.25,$23.12,2.03%,$0.00,-100.00%,$0.00,-100.00%,BUSE,NASDAQ:BUSE,0.113
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,2.5,$16.45,-4.68%,-4.68%,$15.68,$15.68,$16.41,-0.24%,$0.00,-100.00%,$0.00,-100.00%,BVFL,NASDAQ:BVFL,-0.179
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,2.5,$42.93,-7.13%,-7.13%,$39.87,$39.87,$43.09,0.37%,$0.00,-100.00%,$0.00,-100.00%,BWFG,NASDAQ:BWFG,-0.170
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$26.22,18.73%,,,,$26.00,-0.84%,$0.00,-100.00%,$0.00,-100.00%,BXSL,NYSE:BXSL,-0.504
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,3.25,$26.88,8.15%,8.15%,$29.07,$32.50,$27.62,2.75%,$0.00,-100.00%,$0.00,-100.00%,BY,NYSE:BY,0.369
NYSE:C,12 Aug 2025,$86.32,3,,,,$101.01,-14.54%,,,,$97.44,-3.53%,$0.00,-100.00%,$0.00,-100.00%,C,NYSE:C,-0.729
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$21.80,0.95%,,,,$22.48,3.12%,$0.00,-100.00%,$0.00,-100.00%,CAAP,NYSE:CAAP,0.223
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,Loading...,$38.25,9.70%,9.70%,$41.96,$44.00,$39.65,3.66%,$0.00,-100.00%,$0.00,-100.00%,CAC,NASDAQ:CAC,0.243
NYSE:CADE,14 Oct 2025,$37.02,3,,,3.25,$37.23,-0.56%,-0.56%,$37.02,$37.02,$38.50,3.41%,$0.00,-100.00%,$0.00,-100.00%,CADE,NYSE:CADE,0.383
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$10.40,154.52%,,,,$10.48,0.77%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.005
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$88.85,5.73%,,,,$87.78,-1.20%,$423.00,376.09%,$465.87,424.33%,CALM,NASDAQ:CALM,-0.471
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$117.46,-25.09%,,,,$115.38,-1.77%,$0.00,-100.00%,$0.00,-100.00%,CAMT,NASDAQ:CAMT,-0.727
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$3.45,16.14%,,,,$3.38,-2.03%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.504
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$138.01,15.65%,,,,$131.23,-4.91%,"-$1,162.12",-942.05%,-$504.16,-465.31%,CAR,NASDAQ:CAR,-0.532
NASDAQ:CARE,2 Oct 2025,$21.66,3,,4,,$17.26,25.49%,,,,$17.71,2.61%,$0.00,-100.00%,$0.00,-100.00%,CARE,NASDAQ:CARE,0.284
NYSE:CARR,27 Aug 2025,$61.99,2,,,Loading...,$57.55,7.71%,,,,$59.16,2.80%,$48.13,-16.37%,$69.58,20.90%,CARR,NYSE:CARR,0.217
NASDAQ:CASH,27 Oct 2025,$71.78,3,$88.00,5,Loading...,$67.02,7.11%,7.11%,$71.78,$88.00,$69.05,3.03%,$0.00,-100.00%,$0.00,-100.00%,CASH,NASDAQ:CASH,0.327
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$45.83,3.15%,,,,$47.26,3.12%,$0.00,-100.00%,$0.00,-100.00%,CATY,NASDAQ:CATY,0.316
NYSE:CAVA,2 Nov 2025,$64.33,3,$83.57,7,3.75,$51.70,24.43%,24.43%,$64.33,$83.57,$80.64,55.98%,$0.00,-100.00%,$0.00,-100.00%,CAVA,NYSE:CAVA,1.000
NYSE:CB,18 Sep 2025,$273.39,3,,,,$285.65,-4.29%,,,,$280.83,-1.69%,$524.80,83.72%,$538.78,88.61%,CB,NYSE:CB,-0.321
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,Loading...,$28.04,-0.82%,-0.82%,$27.81,$35.00,$28.53,1.75%,$0.00,-100.00%,$0.00,-100.00%,CBNK,NASDAQ:CBNK,0.005
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$250.26,-14.39%,,,,$256.25,2.39%,$326.70,30.54%,$348.76,39.36%,CBOE,BATS:CBOE,0.138
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,2.5,$55.69,12.43%,12.43%,$62.61,$63.00,$57.02,2.39%,$0.00,-100.00%,$0.00,-100.00%,CBU,NYSE:CBU,0.168
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$55.06,40.88%,,,,$53.50,-2.83%,$17.57,-68.08%,$33.99,-38.27%,CBZ,NYSE:CBZ,-0.588
NASDAQ:CCB,21 Oct 2025,$96.40,3,$123.75,7,Loading...,$104.11,-7.41%,-7.41%,$96.40,$123.75,$104.94,0.80%,$0.00,-100.00%,$0.00,-100.00%,CCB,NASDAQ:CCB,-0.097
NASDAQ:CCBG,9 Oct 2025,$38.93,3,,,2.75,$39.48,-1.39%,-1.39%,$38.93,$38.93,$40.22,1.87%,$0.00,-100.00%,$0.00,-100.00%,CCBG,NASDAQ:CCBG,0.004
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$90.32,19.95%,,,,$90.87,0.61%,$95.21,5.42%,$120.83,33.78%,CCI,NYSE:CCI,-0.057
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$97.28,10.02%,,,,$96.47,-0.83%,$219.89,126.03%,$275.10,182.79%,CCK,NYSE:CCK,-0.552
NASDAQ:CCNE,21 Oct 2025,$26.30,3,$29.00,6,2.75,$24.46,7.52%,7.52%,$26.30,$29.00,$24.45,-0.04%,$0.00,-100.00%,$0.00,-100.00%,CCNE,NASDAQ:CCNE,-0.071
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$13.82,-52.26%,,,,$14.94,8.10%,$26.28,90.14%,$31.89,130.72%,CDE,NYSE:CDE,0.146
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,3.5,$28.57,12.09%,12.09%,$32.02,$33.43,$29.34,2.70%,$37.41,30.92%,$29.85,4.47%,CDP,NYSE:CDP,0.298
NYSE:CE,28 Mar 2025,$111.30,3,,9,Loading...,$37.34,198.07%,,,,$35.54,-4.82%,$0.00,-100.00%,$0.00,-100.00%,CE,NYSE:CE,-0.576
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,2.75,$362.82,-20.21%,-20.21%,$289.50,$391.15,$363.60,0.21%,$0.00,-100.00%,$0.00,-100.00%,CEG,NASDAQ:CEG,-0.208
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$72.99,-69.89%,,,,$72.05,-1.29%,$0.00,-100.00%,$0.00,-100.00%,CELC,NASDAQ:CELC,-0.625
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$30.72,42.97%,,,,$30.29,-1.40%,$0.00,-100.00%,$0.00,-100.00%,CENT,NASDAQ:CENT,-0.395
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$27.83,57.82%,,,,$27.81,-0.07%,$0.00,-100.00%,$0.00,-100.00%,CENTA,NASDAQ:CENTA,-0.301
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$28.50,-17.58%,,,,$28.42,-0.28%,$0.00,-100.00%,$0.00,-100.00%,CENX,NASDAQ:CENX,-0.323
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,3,$26.17,9.55%,9.55%,$28.67,$34.25,$26.32,0.57%,$0.00,-100.00%,$0.00,-100.00%,CEVA,NASDAQ:CEVA,-0.137
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,2.75,$6.20,4.84%,,,,$6.05,-2.42%,"$81,731.81",1318155.01%,"$81,733.29",1318178.83%,CFFN,NASDAQ:CFFN,-0.072
NYSE:CFG,14 Oct 2025,$50.10,3,,,3.25,$50.73,-1.24%,-1.24%,$50.10,$50.10,$52.58,3.65%,$0.00,-100.00%,$0.00,-100.00%,CFG,NYSE:CFG,0.386
NYSE:CFR,2 Oct 2025,$119.25,2,,,,$123.30,-3.28%,,,,$120.95,-1.91%,-$424.93,-444.63%,-$381.08,-409.07%,CFR,NYSE:CFR,-0.058
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$11.18,-22.33%,,,,$11.78,5.37%,$22.18,98.38%,$26.15,133.92%,CGAU,NYSE:CGAU,0.331
NASDAQ:CHCO,14 Oct 2025,$119.92,3,$136.00,4,3,$118.92,0.84%,0.84%,$119.92,$136.00,$122.57,3.07%,$0.00,-100.00%,$0.00,-100.00%,CHCO,NASDAQ:CHCO,0.417
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$14.69,40.05%,,,,$14.46,-1.57%,$4.48,-69.47%,$24.44,66.37%,CHCT,NYSE:CHCT,-0.596
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$86.60,-7.51%,,,,$88.75,2.48%,$143.51,65.71%,$156.39,80.58%,CHD,NYSE:CHD,0.253
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$99.01,30.11%,,,,$98.33,-0.69%,$63.76,-35.60%,$96.71,-2.32%,CHDN,NASDAQ:CHDN,-0.122
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$439.09,16.74%,,,,$429.80,-2.12%,$642.55,46.34%,$697.19,58.78%,CHE,NYSE:CHE,-0.803
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$62.10,-21.90%,,,,$61.28,-1.32%,$0.00,-100.00%,$0.00,-100.00%,CHEF,NASDAQ:CHEF,-0.117
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.94,142.55%,,,,$1.00,6.38%,$0.00,-100.00%,$0.00,-100.00%,CHGG,NYSE:CHGG,0.491
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,3,$91.50,21.99%,21.99%,$111.62,$113.80,$95.54,4.42%,$0.00,-100.00%,$0.00,-100.00%,CHH,NYSE:CHH,0.110
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$88.93,88.49%,,,,$87.43,-1.69%,$0.00,-100.00%,$0.00,-100.00%,CHRD,NASDAQ:CHRD,-0.680
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$42.11,-4.13%,,,,$42.35,0.57%,$0.00,-100.00%,$0.00,-100.00%,CHT,NYSE:CHT,-0.190
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,Loading...,$58.06,-15.55%,,,,$57.42,-1.10%,$0.00,-100.00%,$0.00,-100.00%,CIB,NYSE:CIB,-0.018
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,2.5,$182.87,-43.71%,-43.71%,$102.94,$140.21,$179.26,-1.97%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,-0.151
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$22.51,-70.60%,,,,$19.82,-11.95%,$0.00,-100.00%,$0.00,-100.00%,CIFR,NASDAQ:CIFR,-0.748
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.14,-11.07%,,,,$2.12,-0.93%,$0.00,-100.00%,$0.00,-100.00%,CIG,NYSE:CIG,-0.339
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,Loading...,$157.39,-6.86%,,,,$0.00,-100.00%,$361.64,129.77%,$373.33,137.20%,CINF,NASDAQ:CINF,-1.000
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,Loading...,$76.55,10.16%,,,,$78.02,1.92%,$153.83,100.96%,$167.99,119.45%,CL,NYSE:CL,0.122
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,3,$14.96,1.60%,1.60%,$15.20,$15.20,$15.41,3.01%,$0.00,-100.00%,$0.00,-100.00%,CLBK,NASDAQ:CLBK,0.183
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$10.68,0.94%,,,,$10.62,-0.56%,$24.27,127.25%,$31.62,196.07%,CLF,NYSE:CLF,-0.524
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$208.79,3.48%,,,,$213.15,2.09%,$281.50,34.83%,$373.26,78.77%,CLH,NYSE:CLH,0.010
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$113.25,-5.24%,,,,$118.45,4.59%,$380.87,236.31%,$412.68,264.39%,CLMB,NASDAQ:CLMB,0.231
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$18.21,12.36%,,,,$17.93,-1.54%,$34.08,87.14%,$142.42,682.09%,CLW,NYSE:CLW,-0.203
NYSE:CLX,8 Oct 2024,$155.10,3,,,Loading...,$110.42,40.46%,,,,$115.86,4.93%,$0.00,-100.00%,$0.00,-100.00%,CLX,NYSE:CLX,0.276
NYSE:CM,10 Sep 2025,$68.57,2,,,,$83.31,-17.69%,,,,$83.27,-0.05%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,-0.082
NYSE:CMA,2 Oct 2025,$63.35,3,$68.65,5,,$77.38,-18.13%,,,,$76.23,-1.49%,$0.00,-100.00%,$0.00,-100.00%,CMA,NYSE:CMA,-0.056
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,3,$27.12,9.73%,9.73%,$29.76,$48.00,$29.52,8.85%,$0.00,-100.00%,$0.00,-100.00%,CMCL,NYSEAMERICAN:CMCL,0.788
NASDAQ:CME,24 Oct 2025,$252.85,2,,,Loading...,$267.85,-5.60%,-5.60%,$252.85,$252.85,$273.28,2.03%,$17.14,-93.60%,$34.37,-87.17%,CME,NASDAQ:CME,0.096
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,Loading...,$66.09,8.94%,,,,$66.62,0.80%,$138.62,109.75%,$69.45,5.08%,CMPR,NASDAQ:CMPR,-0.068
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$10.30,39.71%,,,,$10.21,-0.87%,$0.00,-100.00%,$0.00,-100.00%,CNH,NYSE:CNH,-0.374
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$51.26,15.60%,,,,$50.67,-1.15%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.444
NYSE:CNO,20 Oct 2023,$30.57,5,,,Loading...,$41.31,-26.01%,,,,$39.37,-4.70%,$0.00,-100.00%,$0.00,-100.00%,CNO,NYSE:CNO,-0.334
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$220.68,-99.48%,,,,$227.04,2.88%,-$61.73,-127.97%,$40.75,-81.53%,COF,NYSE:COF,0.251
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$28.87,10.98%,,,,$29.87,3.46%,$0.00,-100.00%,$0.00,-100.00%,COFS,NASDAQ:COFS,0.371
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$128.70,-15.40%,,,,$131.19,1.93%,$0.00,-100.00%,$0.00,-100.00%,COHR,NYSE:COHR,-0.315
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,2.5,$26.47,-1.10%,-1.10%,$26.18,$26.18,$26.59,0.45%,$0.00,-100.00%,$0.00,-100.00%,COLB,NASDAQ:COLB,-0.074
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$87.91,23.14%,,,,$86.93,-1.11%,$0.00,-100.00%,$0.00,-100.00%,COP,NYSE:COP,-0.486
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.83,65.54%,,,,$3.98,3.92%,$0.00,-100.00%,$0.00,-100.00%,COTY,NYSE:COTY,0.061
NYSE:CP,13 Nov 2024,$75.90,3,,,,$70.62,7.48%,,,,$70.54,-0.11%,$120.76,71.00%,$159.41,125.73%,CP,NYSE:CP,-0.287
NYSE:CPF,21 Oct 2025,$32.07,3,$34.50,5,2.5,$28.78,11.43%,11.43%,$32.07,$34.50,$28.76,-0.07%,-$191.43,-765.16%,-$190.14,-760.68%,CPF,NYSE:CPF,-0.243
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$20.71,21.92%,,,,$19.63,-5.21%,$0.00,-100.00%,$0.00,-100.00%,CPRI,NYSE:CPRI,-0.047
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$42.85,18.60%,,,,$44.08,2.87%,$0.00,-100.00%,$0.00,-100.00%,CPRT,NASDAQ:CPRT,0.035
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$101.40,19.72%,,,,$99.79,-1.59%,$0.00,-100.00%,$0.00,-100.00%,CPT,NYSE:CPT,-0.197
NYSE:CR,29 Oct 2025,$168.64,1,$220.00,7,3,$188.18,-10.38%,-10.38%,$168.64,$220.00,$203.86,8.33%,$205.17,9.03%,$214.40,13.94%,CR,NYSE:CR,0.935
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$188.29,-12.87%,,,,$188.45,0.08%,$484.11,157.11%,$565.19,200.17%,CRAI,NASDAQ:CRAI,-0.434
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.91,-11.61%,,,,$12.64,6.13%,$0.00,-100.00%,$0.00,-100.00%,CRESY,NASDAQ:CRESY,0.199
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$8.05,87.96%,,,,$7.98,-0.87%,$0.00,-100.00%,$0.00,-100.00%,CRGY,NYSE:CRGY,-0.498
NYSE:CRH,24 Oct 2025,$106.86,2,,,2.75,$117.32,-8.92%,-8.92%,$106.86,$106.86,$121.30,3.39%,$0.00,-100.00%,$0.00,-100.00%,CRH,NYSE:CRH,0.367
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$78.70,68.08%,,,,$78.92,0.28%,$200.89,155.26%,$216.16,174.66%,CROX,NASDAQ:CROX,-0.295
NASDAQ:CRTO,4 Nov 2025,$38.27,3,$35.00,1,1.75,$22.07,58.59%,58.59%,$35.00,$38.27,$21.84,-1.04%,$61.64,179.29%,$109.90,397.97%,CRTO,NASDAQ:CRTO,-0.570
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$533.92,-43.90%,,,,$538.15,0.79%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,-0.057
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,3.75,$326.94,8.59%,,,,$333.07,1.87%,$618.13,89.07%,$627.55,91.95%,CSL,NYSE:CSL,0.087
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$31.63,21.18%,,,,$25.30,-20.01%,$34.41,8.79%,$40.41,27.76%,CSTL,NASDAQ:CSTL,-0.439
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$15.93,0.99%,,,,$15.68,-1.57%,-$9.49,-159.60%,$15.13,-4.99%,CSTM,NYSE:CSTM,-0.387
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$259.62,#N/A,$472.74,#N/A,$531.61,#N/A,CSW,NASDAQ:CSW,0.378
NASDAQ:CTBI,21 Oct 2025,$55.14,3,$63.50,6,Loading...,$51.83,6.39%,6.39%,$55.14,$63.50,$53.33,2.89%,$0.00,-100.00%,$0.00,-100.00%,CTBI,NASDAQ:CTBI,0.180
NYSE:CTRA,2 Nov 2025,$26.90,5,$32.33,8,3.5,$25.85,4.06%,4.06%,$26.90,$32.33,$24.22,-6.31%,$44.57,72.40%,$77.25,198.85%,CTRA,NYSE:CTRA,-0.608
NYSE:CUBI,2 Oct 2025,$65.65,1,,,,$66.93,-1.91%,,,,$68.92,2.97%,$0.00,-100.00%,$0.00,-100.00%,CUBI,NYSE:CUBI,0.193
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,2,$4.10,-26.34%,-26.34%,$3.02,$3.02,$4.10,0.00%,$0.00,-100.00%,$0.00,-100.00%,CURI,NASDAQ:CURI,-0.253
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$18.46,2.93%,,,,$18.93,2.55%,$0.00,-100.00%,$0.00,-100.00%,CVBF,NASDAQ:CVBF,0.110
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,2.5,$16.67,18.06%,18.06%,$19.68,$20.01,$16.75,0.48%,$0.00,-100.00%,$0.00,-100.00%,CVE,NYSE:CVE,-0.090
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$36.50,-7.41%,,,,$35.18,-3.62%,$0.00,-100.00%,$0.00,-100.00%,CVI,NYSE:CVI,-0.445
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,3.5,$78.08,10.91%,10.91%,$86.60,$91.02,$77.80,-0.36%,-$42.61,-154.58%,$70.79,-9.33%,CVS,NYSE:CVS,-0.378
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$153.39,11.70%,,,,$151.30,-1.36%,$184.77,20.46%,$162.47,5.92%,CVX,NYSE:CVX,-0.596
NYSE:CW,17 May 2024,$250.04,2,,,,$586.02,-57.33%,,,,$610.02,4.10%,$0.00,-100.00%,$0.00,-100.00%,CW,NYSE:CW,0.270
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$12.02,62.73%,,,,$11.88,-1.16%,$16.29,35.48%,$37.71,213.74%,CWH,NYSE:CWH,-0.409
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.04,-27.19%,,,,$10.45,4.08%,$21.76,116.71%,$38.34,281.87%,CX,NYSE:CX,0.001
NYSE:CXT,31 Oct 2025,$75.27,4,$74.40,9,4.25,$63.13,17.85%,17.85%,$74.40,$75.27,$66.74,5.72%,$0.00,-100.00%,$0.00,-100.00%,CXT,NYSE:CXT,0.760
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.59,-30.70%,,,,$35.64,0.14%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,-0.264
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$55.65,-25.70%,,,,$54.70,-1.71%,$41.20,-25.97%,$109.62,96.97%,DAL,NYSE:DAL,-0.605
NYSE:DB,27 Oct 2025,$27.07,2,$36.04,10,3.25,$35.86,-24.52%,-24.52%,$27.07,$36.04,$37.09,3.43%,$0.00,-100.00%,$0.00,-100.00%,DB,NYSE:DB,0.254
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$84.57,-21.41%,,,,$89.03,5.27%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.804
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$26.22,20.98%,,,,$26.21,-0.04%,-$189.85,-824.07%,-$188.29,-818.11%,DCOM,NASDAQ:DCOM,-0.164
NYSE:DDD,2 Oct 2025,$3.98,3,$2.50,4,Loading...,$2.62,-4.58%,,,,$2.62,0.00%,$0.00,-100.00%,$0.00,-100.00%,DDD,NYSE:DDD,-0.121
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$157.51,-16.24%,,,,$158.18,0.43%,$0.00,-100.00%,$0.00,-100.00%,DDOG,NASDAQ:DDOG,-0.034
NYSE:DDS,21 May 2024,$424.51,3,,,,$595.08,-28.66%,,,,$599.10,0.68%,$0.00,-100.00%,$0.00,-100.00%,DDS,NYSE:DDS,-0.174
NYSE:DEA,3 Sep 2025,$31.44,3,$23.33,6,,$21.40,9.02%,,,,$32.34,51.12%,$83.65,290.89%,$109.10,409.84%,DEA,NYSE:DEA,1.000
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$79.54,1048.91%,,,,$83.25,4.66%,$276.39,247.48%,$101.28,27.34%,DECK,NYSE:DECK,0.211
NASDAQ:DENN,2 Oct 2025,$9.02,3,$5.50,5,,$6.18,-11.00%,,,,$6.14,-0.65%,$0.00,-100.00%,$0.00,-100.00%,DENN,NASDAQ:DENN,-0.514
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$8.66,173.12%,,,,$8.74,0.92%,$0.00,-100.00%,$0.00,-100.00%,DFDV,NASDAQ:DFDV,-0.120
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.07,58.47%,,,,$18.85,-1.15%,$306.83,1508.98%,$316.69,1560.69%,DFH,NYSE:DFH,-0.392
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$178.03,-16.83%,,,,$184.09,3.40%,$241.46,35.63%,$292.13,64.09%,DGX,NYSE:DGX,0.244
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$145.59,-3.59%,,,,$144.54,-0.72%,$400.98,175.42%,$404.66,177.95%,DHI,NYSE:DHI,-0.361
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$44.19,1.77%,,,,$44.37,0.41%,$0.00,-100.00%,$0.00,-100.00%,DKL,NYSE:DKL,-0.245
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$28.61,62.36%,,,,$28.69,0.28%,$0.00,-100.00%,$0.00,-100.00%,DKNG,NASDAQ:DKNG,-0.136
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,Loading...,$18.23,12.16%,,,,$18.79,3.07%,$0.00,-100.00%,$0.00,-100.00%,DLX,NYSE:DLX,0.094
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$23.42,8.03%,,,,$23.24,-0.77%,$0.00,-100.00%,$0.00,-100.00%,DMLP,NASDAQ:DMLP,-0.515
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.74,-35.77%,,,,$2.90,5.84%,$0.00,-100.00%,$0.00,-100.00%,DNN,NYSEAMERICAN:DNN,0.324
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.50,392.51%,,,,$3.51,0.29%,$0.00,-100.00%,$0.00,-100.00%,DNUT,NASDAQ:DNUT,-0.170
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$12.93,8.28%,,,,$12.78,-1.16%,$0.00,-100.00%,$0.00,-100.00%,DOLE,NYSE:DOLE,-0.101
NYSE:DOV,29 Oct 2025,$174.07,3,$210.90,9,4,$178.24,-2.34%,-2.34%,$174.07,$210.90,$191.96,7.70%,$333.36,87.03%,$384.66,115.81%,DOV,NYSE:DOV,0.965
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$6.71,5.16%,,,,,-100.00%,-$2.00,-129.81%,-$2.00,-129.81%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$406.88,6.53%,,,,$408.61,0.43%,$0.00,-100.00%,$0.00,-100.00%,DPZ,NASDAQ:DPZ,-0.064
NYSE:DRD,28 Feb 2024,$9.55,4,,,Loading...,$23.97,-60.17%,,,,$25.40,5.97%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,0.103
