Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,,$23.54,13.38%,,,,$23.80,1.10%,-$126.12,-635.75%,-$122.54,-620.58%,BUSE,NASDAQ:BUSE,-0.062
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,,$18.34,-14.50%,,,,,-100.00%,-$2.00,-110.91%,-$2.00,-110.91%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$45.90,-13.14%,,,,$45.26,-1.39%,-$241.85,-626.90%,-$236.51,-615.26%,BWFG,NASDAQ:BWFG,-0.528
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.59,12.84%,,,,$27.35,-0.87%,$74.93,171.57%,$80.41,191.45%,BXSL,NYSE:BXSL,-0.607
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$27.92,4.12%,,,,$28.30,1.36%,-$91.80,-428.81%,-$89.95,-422.17%,BY,NYSE:BY,-0.206
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.60,-16.68%,,,,$101.61,-1.92%,-$768.07,-841.38%,"-$1,126.53",-1187.39%,C,NYSE:C,-0.422
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$25.35,-13.19%,,,,$24.06,-5.09%,$71.00,180.09%,$93.88,270.34%,CAAP,NYSE:CAAP,-0.683
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$40.44,3.76%,,,,$40.29,-0.37%,-$253.68,-727.30%,-$247.90,-713.00%,CAC,NASDAQ:CAC,-0.414
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$39.84,-7.08%,,,,$39.88,0.10%,$0.00,-100.00%,$0.00,-100.00%,CADE,NYSE:CADE,-0.339
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$11.71,126.05%,,,,$11.61,-0.85%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.551
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$83.32,12.75%,,,,$82.05,-1.52%,$424.29,409.23%,$468.01,461.71%,CALM,NASDAQ:CALM,-0.567
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$105.30,-16.44%,,,,$107.55,2.14%,$96.60,-8.26%,$96.60,-8.26%,CAMT,NASDAQ:CAMT,0.150
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.50,167.13%,,,,$1.49,-0.67%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.205
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$135.88,17.47%,,,,$132.99,-2.13%,"-$1,163.37",-956.18%,-$433.47,-419.01%,CAR,NASDAQ:CAR,-0.421
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,2.75,$18.37,0.71%,0.71%,$18.50,$22.00,$18.48,0.60%,-$158.30,-961.76%,-$154.73,-942.27%,CARE,NASDAQ:CARE,-0.085
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$54.88,12.95%,,,,$54.41,-0.86%,$46.65,-14.99%,$68.44,24.70%,CARR,NYSE:CARR,-0.301
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,2,$71.90,0.11%,0.11%,$71.98,$88.00,$71.69,-0.29%,$406.50,465.37%,$452.64,529.55%,CASH,NASDAQ:CASH,-0.180
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$48.44,-2.41%,,,,$49.43,2.04%,-$176.63,-464.63%,-$174.11,-459.43%,CATY,NASDAQ:CATY,-0.214
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,2.5,$48.89,29.43%,29.43%,$63.28,$72.31,$48.45,-0.90%,$47.83,-2.17%,$55.99,14.52%,CAVA,NYSE:CAVA,-0.585
NYSE:CB,18 Sep 2025,$273.39,3,,,,$296.18,-7.70%,,,,$297.71,0.52%,$492.99,66.45%,$507.24,71.26%,CB,NYSE:CB,-0.397
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,,$27.80,0.04%,,,,$26.94,-3.09%,-$14.29,-151.42%,-$9.91,-135.65%,CBNK,NASDAQ:CBNK,-0.886
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$258.17,-17.01%,,,,$265.58,2.87%,$342.44,32.64%,$364.91,41.34%,CBOE,BATS:CBOE,0.157
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,,$56.76,10.31%,,,,$57.02,0.46%,-$116.67,-305.55%,-$106.80,-288.16%,CBU,NYSE:CBU,-0.211
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$48.70,59.28%,,,,$48.00,-1.44%,$11.60,-76.19%,$28.19,-42.12%,CBZ,NYSE:CBZ,-0.540
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,3,$111.35,-14.20%,-14.20%,$95.54,$127.50,$108.86,-2.24%,$164.26,47.52%,$171.71,54.21%,CCB,NASDAQ:CCB,-0.230
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,3,$41.92,-7.18%,-7.18%,$38.91,$47.00,$42.33,0.98%,-$91.80,-318.99%,-$83.49,-299.16%,CCBG,NASDAQ:CCBG,-0.093
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$91.28,18.69%,,,,$89.47,-1.98%,$96.58,5.81%,$122.50,34.20%,CCI,NYSE:CCI,-0.399
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$96.83,10.53%,,,,$94.88,-2.01%,$222.65,129.94%,$278.63,187.75%,CCK,NYSE:CCK,-0.814
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,2.5,$25.92,3.90%,3.90%,$26.93,$29.00,$26.49,2.20%,-$213.30,-922.91%,-$209.21,-907.15%,CCNE,NASDAQ:CCNE,0.020
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$17.27,-61.80%,,,,$15.25,-11.70%,$27.53,59.44%,$33.23,92.43%,CDE,NYSE:CDE,-0.329
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,,$30.73,4.21%,,,,$30.19,-1.76%,$39.41,28.23%,$32.21,4.83%,CDP,NYSE:CDP,-0.722
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$41.65,167.23%,,,,$39.07,-6.19%,$72.28,73.54%,$173.22,315.89%,CE,NYSE:CE,-0.597
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,,$364.39,-20.55%,,,,$0.00,-100.00%,$414.04,13.63%,$468.47,28.56%,CEG,NASDAQ:CEG,-1.000
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$101.14,-78.27%,,,,$99.57,-1.55%,$90.27,-10.75%,$90.28,-10.74%,CELC,NASDAQ:CELC,-0.397
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$34.16,28.57%,,,,$33.80,-1.05%,$0.00,-100.00%,$0.00,-100.00%,CENT,NASDAQ:CENT,-0.502
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$30.94,41.96%,,,,$30.28,-2.13%,$0.00,-100.00%,$0.00,-100.00%,CENTA,NASDAQ:CENTA,-0.596
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$29.92,-21.49%,,,,$28.81,-3.71%,$26.17,-12.54%,$17.83,-40.40%,CENX,NASDAQ:CENX,-0.429
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,,$21.59,32.79%,,,,$19.90,-7.83%,$22.99,6.50%,$24.16,11.90%,CEVA,NASDAQ:CEVA,-0.714
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.61,-1.66%,,,,$6.66,0.76%,"$82,873.91",1253665.64%,"$82,875.42",1253688.53%,CFFN,NASDAQ:CFFN,-0.212
NYSE:CFG,19 Nov 2025,$49.54,3,,,2.5,$54.10,-8.43%,-8.43%,$49.54,$49.54,$54.38,0.52%,-$237.84,-539.62%,-$226.26,-518.23%,CFG,NYSE:CFG,-0.290
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,3,$123.72,-0.97%,-0.97%,$122.52,$139.13,$125.04,1.07%,-$304.66,-346.25%,-$259.89,-310.07%,CFR,NYSE:CFR,-0.072
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$13.28,-34.62%,,,,$12.29,-7.45%,$30.66,130.87%,$38.50,189.93%,CGAU,NYSE:CGAU,-0.693
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,2.25,$121.31,-3.13%,-3.13%,$117.51,$135.00,$122.67,1.12%,-$87.68,-172.27%,-$76.85,-163.35%,CHCO,NASDAQ:CHCO,-0.286
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$15.58,32.05%,,,,$15.68,0.64%,$11.68,-25.06%,$33.37,114.18%,CHCT,NYSE:CHCT,-0.222
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$85.16,-5.94%,,,,$83.19,-2.31%,$142.47,67.29%,$155.51,82.61%,CHD,NYSE:CHD,-0.573
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$109.09,18.09%,,,,$108.26,-0.76%,$74.46,-31.74%,$107.74,-1.24%,CHDN,NASDAQ:CHDN,-0.405
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$439.19,16.72%,,,,$442.16,0.68%,$654.33,48.99%,$711.46,61.99%,CHE,NYSE:CHE,-0.216
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$61.32,-20.91%,,,,$61.10,-0.36%,$69.09,12.68%,$36.08,-41.17%,CHEF,NASDAQ:CHEF,-0.291
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.97,135.05%,,,,$1.03,6.19%,$14.46,1390.25%,$9.76,906.00%,CHGG,NYSE:CHGG,0.019
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,,$91.26,22.31%,,,,$89.48,-1.95%,$87.60,-4.01%,$114.48,25.44%,CHH,NYSE:CHH,-0.741
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$93.86,78.59%,,,,$91.84,-2.15%,$182.43,94.36%,$431.64,359.88%,CHRD,NASDAQ:CHRD,-0.544
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.81,-3.45%,,,,$40.54,-3.04%,$55.75,33.35%,$73.22,75.13%,CHT,NYSE:CHT,-0.874
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$63.06,-22.25%,,,,$60.65,-3.82%,-$345.40,-647.74%,-$311.38,-593.78%,CIB,NYSE:CIB,-0.542
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,,$204.21,-49.59%,,,,$198.23,-2.93%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,-0.749
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$20.36,-67.50%,,,,$17.81,-12.52%,$14.99,-26.35%,$16.24,-20.23%,CIFR,NASDAQ:CIFR,-0.068
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.12,-10.24%,,,,$0.00,-100.00%,$15.92,650.72%,$29.32,1282.96%,CIG,NYSE:CIG,-1.000
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$167.59,-12.52%,,,,$166.82,-0.46%,$377.17,125.05%,$389.02,132.13%,CINF,NASDAQ:CINF,-0.522
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$80.39,4.89%,,,,$79.62,-0.96%,$159.60,98.53%,$174.03,116.48%,CL,NYSE:CL,-0.551
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$15.83,-3.98%,,,,$15.88,0.32%,-$65.42,-513.26%,-$63.92,-503.77%,CLBK,NASDAQ:CLBK,-0.310
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$13.04,-17.33%,,,,$12.81,-1.76%,$27.26,109.08%,$34.67,165.84%,CLF,NYSE:CLF,-0.066
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$227.56,-5.06%,,,,$227.87,0.14%,$302.22,32.81%,$394.99,73.57%,CLH,NYSE:CLH,-0.170
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$101.06,6.19%,,,,$100.77,-0.29%,$375.39,271.45%,$407.85,303.57%,CLMB,NASDAQ:CLMB,-0.240
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$18.19,12.48%,,,,$18.20,0.05%,$16.94,-6.87%,$99.59,447.51%,CLW,NYSE:CLW,-0.149
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$107.94,43.69%,,,,$106.57,-1.27%,$109.94,1.85%,$144.23,33.62%,CLX,NYSE:CLX,-0.531
NYSE:CM,10 Sep 2025,$68.57,2,,,,$86.13,-20.38%,,,,$84.43,-1.97%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,-0.734
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,2.75,$80.38,-2.86%,-2.86%,$78.08,$79.46,$80.63,0.31%,-$274.64,-441.68%,-$267.12,-432.32%,CMA,NYSE:CMA,-0.140
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,,$30.81,-3.41%,,,,$30.47,-1.10%,$51.03,65.63%,$66.21,114.90%,CMCL,NYSEAMERICAN:CMCL,-0.198
NASDAQ:CME,24 Oct 2025,$252.85,2,,,,$281.47,-10.17%,,,,$288.47,2.49%,$42.35,-84.95%,$59.49,-78.86%,CME,NASDAQ:CME,0.136
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$68.85,4.58%,,,,$67.98,-1.26%,$146.54,112.85%,$41.13,-40.27%,CMPR,NASDAQ:CMPR,-0.579
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.43,52.60%,,,,$9.14,-3.08%,-$3.18,-133.72%,$2.02,-78.62%,CNH,NYSE:CNH,-0.669
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$48.34,22.58%,,,,$48.35,0.02%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.129
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$40.93,-25.32%,,,,$40.86,-0.17%,-$239.15,-684.28%,-$205.44,-601.92%,CNO,NYSE:CNO,-0.367
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$219.07,-99.48%,,,,$218.46,-0.28%,-$40.06,-118.28%,$63.55,-70.99%,COF,NYSE:COF,-0.383
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$30.44,5.26%,,,,$30.40,-0.13%,-$183.84,-703.95%,-$170.00,-658.47%,COFS,NASDAQ:COFS,-0.421
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$164.26,-33.72%,,,,$147.54,-10.18%,$155.13,-5.56%,$160.80,-2.11%,COHR,NYSE:COHR,-0.361
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$27.72,-5.56%,,,,$27.87,0.54%,-$113.17,-508.24%,-$104.72,-477.77%,COLB,NASDAQ:COLB,-0.260
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$88.69,22.06%,,,,$86.62,-2.33%,$115.82,30.58%,$135.57,52.86%,COP,NYSE:COP,-0.394
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.32,90.96%,,,,$3.28,-1.20%,-$3.93,-218.33%,$2.22,-33.20%,COTY,NYSE:COTY,-0.618
NYSE:CP,13 Nov 2024,$75.90,3,,,,$72.57,4.59%,,,,$71.01,-2.15%,$75.36,3.84%,$104.61,44.15%,CP,NYSE:CP,-0.768
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,3,$29.74,2.35%,2.35%,$30.44,$34.50,$45.69,53.63%,-$187.78,-731.41%,-$184.66,-720.92%,CPF,NYSE:CPF,1.000
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$25.37,-0.47%,,,,$24.98,-1.54%,$71.89,183.37%,$60.71,139.31%,CPRI,NYSE:CPRI,-0.205
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$38.98,30.37%,,,,$38.77,-0.54%,$74.32,90.67%,$78.41,101.16%,CPRT,NASDAQ:CPRT,-0.391
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$106.34,14.16%,,,,$108.62,2.14%,$89.46,-15.87%,$150.53,41.56%,CPT,NYSE:CPT,0.010
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.5,$183.25,-5.75%,-5.75%,$172.71,$220.67,$184.58,0.73%,$254.36,38.80%,$263.68,43.89%,CR,NYSE:CR,-0.005
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$176.34,-6.97%,,,,$173.59,-1.56%,$479.85,172.12%,$562.53,219.00%,CRAI,NASDAQ:CRAI,-0.763
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.93,-11.76%,,,,$12.49,4.69%,"$1,716.06",14284.40%,"$1,782.05",14837.54%,CRESY,NASDAQ:CRESY,0.542
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$9.43,60.46%,,,,$9.19,-2.55%,$18.15,92.46%,$62.38,561.48%,CRGY,NYSE:CRGY,-0.567
NYSE:CRH,24 Oct 2025,$106.86,2,,,,$119.96,-10.92%,,,,$122.63,2.23%,$152.47,27.10%,$192.44,60.42%,CRH,NYSE:CRH,0.080
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$84.98,55.66%,,,,$82.86,-2.49%,$209.38,146.38%,$224.80,164.53%,CROX,NASDAQ:CROX,-0.241
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,2,$19.88,76.06%,76.06%,$35.00,$38.27,$19.78,-0.50%,$96.62,386.04%,$145.76,633.18%,CRTO,NASDAQ:CRTO,-0.306
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$509.16,-41.17%,,,,$503.40,-1.13%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,-0.071
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$318.07,11.61%,,,,$311.96,-1.92%,$591.15,85.85%,$638.72,100.81%,CSL,NYSE:CSL,-0.679
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$39.91,-3.96%,,,,$39.50,-1.03%,$48.25,20.89%,$54.26,35.96%,CSTL,NASDAQ:CSTL,-0.382
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$16.81,-4.30%,,,,$15.16,-9.82%,-$8.40,-149.99%,$16.47,-1.99%,CSTM,NYSE:CSTM,-0.673
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$272.32,#N/A,$510.98,#N/A,$571.02,#N/A,CSW,NASDAQ:CSW,-0.096
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,3,$55.50,3.53%,3.53%,$57.46,$61.00,$56.96,2.63%,-$94.60,-270.46%,-$88.80,-260.01%,CTBI,NASDAQ:CTBI,0.035
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,3,$26.84,-2.05%,-2.05%,$26.29,$32.29,$26.19,-2.42%,$33.77,25.81%,$65.35,143.47%,CTRA,NYSE:CTRA,-0.578
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3.25,$68.90,-2.60%,-2.60%,$67.11,$85.43,$69.42,0.75%,-$402.75,-684.55%,-$398.47,-678.34%,CUBI,NYSE:CUBI,-0.065
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,,$4.81,-37.21%,,,,$0.00,-100.00%,$6.75,40.40%,$9.61,99.78%,CURI,NASDAQ:CURI,-1.000
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$19.68,-3.46%,,,,$19.88,1.02%,-$48.96,-348.78%,-$47.81,-342.93%,CVBF,NASDAQ:CVBF,-0.072
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,,$17.86,10.19%,,,,$17.67,-1.06%,$24.39,36.55%,$47.81,167.67%,CVE,NYSE:CVE,-0.421
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$34.53,-2.13%,,,,$34.32,-0.61%,$96.82,180.38%,$176.35,410.72%,CVI,NYSE:CVI,-0.322
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$80.36,7.77%,,,,$80.50,0.17%,-$40.32,-150.17%,$74.42,-7.39%,CVS,NYSE:CVS,-0.165
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$151.13,13.37%,,,,$154.71,2.37%,$186.24,23.23%,$163.45,8.15%,CVX,NYSE:CVX,0.198
NYSE:CW,17 May 2024,$250.04,2,,,,$564.29,-55.69%,,,,$585.80,3.81%,$837.82,48.47%,$900.07,59.50%,CW,NYSE:CW,0.178
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$11.19,74.80%,,,,$11.08,-0.98%,-$20.20,-280.55%,$1.53,-86.31%,CWH,NYSE:CWH,-0.548
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.79,-32.25%,,,,$10.36,-3.99%,$24.38,125.91%,$41.28,282.58%,CX,NYSE:CX,-0.648
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,3.75,$56.30,31.44%,31.44%,$74.00,$76.10,$55.95,-0.62%,$79.08,40.46%,$98.90,75.67%,CXT,NYSE:CXT,-0.287
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.76,-31.03%,,,,$35.35,-1.15%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,-0.279
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$64.10,-35.49%,,,,$64.32,0.34%,$51.14,-20.22%,$120.89,88.59%,DAL,NYSE:DAL,-0.364
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,2.75,$35.57,-15.43%,-15.43%,$30.08,$39.92,$35.34,-0.65%,-$271.97,-864.61%,-$180.09,-606.31%,DB,NYSE:DB,-0.489
NYSE:DCI,6 Nov 2025,$76.88,2,,,2.25,$89.90,-14.48%,-14.48%,$76.88,$76.88,$92.68,3.09%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.137
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$28.35,11.89%,,,,$28.41,0.21%,-$187.25,-760.48%,-$185.67,-754.92%,DCOM,NASDAQ:DCOM,-0.207
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,3,$2.08,37.02%,37.02%,$2.85,$3.63,$2.14,2.88%,-$1.58,-175.86%,$2.18,4.86%,DDD,NYSE:DDD,0.092
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$159.94,-17.52%,,,,$160.05,0.07%,$191.89,19.97%,$196.80,23.05%,DDOG,NASDAQ:DDOG,-0.321
NYSE:DDS,21 May 2024,$424.51,3,,,,$670.06,-36.65%,,,,$670.10,0.01%,"$1,147.04",71.18%,"$1,306.98",95.05%,DDS,NYSE:DDS,-0.002
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2.5,$21.80,6.88%,6.88%,$23.30,$33.12,$21.92,0.55%,$85.35,291.49%,$110.06,404.84%,DEA,NYSE:DEA,-0.185
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$88.03,938.11%,,,,$90.46,2.76%,$287.33,226.40%,$108.53,23.29%,DECK,NYSE:DECK,0.009
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,2.25,$6.17,-7.78%,-7.78%,$5.69,$7.69,$6.17,0.00%,$1.32,-78.63%,$4.77,-22.65%,DENN,NASDAQ:DENN,-0.441
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$7.60,211.21%,,,,$7.36,-3.16%,-$16.93,-322.76%,-$16.88,-322.11%,DFDV,NASDAQ:DFDV,-0.464
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.77,52.86%,,,,$19.02,-3.79%,$315.35,1495.07%,$325.40,1545.91%,DFH,NYSE:DFH,-0.883
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$189.18,-21.73%,,,,$191.52,1.24%,$254.65,34.61%,$305.83,61.66%,DGX,NYSE:DGX,-0.093
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$159.01,-11.72%,,,,$145.12,-8.74%,$417.54,162.59%,$421.30,164.95%,DHI,NYSE:DHI,-0.982
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$45.84,-1.90%,,,,$45.77,-0.15%,$17.38,-62.09%,$19.67,-57.09%,DKL,NYSE:DKL,-0.503
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$33.16,40.08%,,,,$31.88,-3.86%,$43.82,32.13%,$49.20,48.36%,DKNG,NASDAQ:DKNG,-0.707
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.32,0.62%,,,,$20.86,2.66%,$46.76,130.13%,$101.91,401.51%,DLX,NYSE:DLX,0.088
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$21.95,15.26%,,,,$21.21,-3.37%,$51.37,134.04%,$64.50,193.84%,DMLP,NASDAQ:DMLP,-0.439
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.56,-31.25%,,,,$2.47,-3.52%,$2.26,-11.67%,$2.20,-14.14%,DNN,NYSEAMERICAN:DNN,-0.523
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$4.18,312.39%,,,,$3.99,-4.55%,-$2.03,-148.53%,$12.42,197.24%,DNUT,NASDAQ:DNUT,-0.334
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$14.48,-3.31%,,,,$14.24,-1.66%,$11.52,-20.42%,$23.93,65.29%,DOLE,NYSE:DOLE,-0.495
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,3,$185.28,0.45%,0.45%,$186.11,$210.90,$188.02,1.48%,$344.32,85.84%,$396.63,114.07%,DOV,NYSE:DOV,-0.007
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.13,-1.04%,,,,,-100.00%,-$2.00,-128.05%,-$2.00,-128.05%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$419.63,3.29%,,,,$405.94,-3.26%,$614.58,46.46%,$659.75,57.22%,DPZ,NASDAQ:DPZ,-0.843
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$30.18,-68.36%,,,,$29.28,-2.98%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,-0.426
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,,$9.11,-1.10%,,,,$9.12,0.11%,$11.72,28.70%,$17.49,92.02%,DRH,NYSE:DRH,-0.245
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$179.58,-6.58%,,,,$179.54,-0.02%,$201.25,12.07%,$285.95,59.23%,DRI,NYSE:DRI,-0.453
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$14.61,22.52%,,,,$14.44,-1.16%,$8.30,-43.16%,$24.59,68.32%,DRVN,NASDAQ:DRVN,-0.450
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,,$44.56,19.94%,,,,$43.62,-2.11%,$53.33,19.67%,$54.36,21.99%,DT,NYSE:DT,-0.718
