Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$11.80,-8.64%,,,,$11.64,-1.36%,$26.88,127.82%,$21.50,82.19%,CLF,NYSE:CLF
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$235.40,-8.22%,,,,$238.04,1.12%,$315.36,33.97%,$473.02,100.94%,CLH,NYSE:CLH
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,2.75,$130.76,-17.93%,-17.93%,$107.31,$133.00,$129.37,-1.06%,$255.84,95.66%,$272.81,108.63%,CLMB,NASDAQ:CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$21.40,72.90%,,,,$21.36,-0.19%,$89.67,319.01%,$207.81,871.07%,CLW,NYSE:CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$123.70,25.38%,,,,$125.21,1.22%,$213.33,72.46%,$248.05,100.53%,CLX,NYSE:CLX
NYSE:CM,10 Sep 2025,$68.57,2,,,2,$79.15,-13.36%,-13.36%,$68.57,$68.57,$82.10,3.73%,-$411.07,-619.36%,-$396.22,-600.60%,CM,NYSE:CM
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,2.75,$57.02,26.27%,26.27%,$72.00,$95.87,$57.73,1.25%,$138.98,143.74%,$161.95,184.02%,CMPR,NASDAQ:CMPR
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,3.5,$10.97,31.18%,31.18%,$14.39,$16.66,$11.47,4.56%,$4.42,-59.74%,$11.25,2.54%,CNH,NYSE:CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$49.00,20.93%,,,,$49.38,0.78%,$44.01,-10.19%,$62.44,27.42%,CNM,NYSE:CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.32,-22.27%,,,,$39.44,0.31%,-$248.92,-733.06%,-$215.99,-649.31%,CNO,NYSE:CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,3,$229.88,-99.50%,-99.50%,$1.15,$1.55,$224.64,-2.28%,-$63.24,-127.51%,$20.49,-91.09%,COF,NYSE:COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$105.90,2.81%,,,,$100.86,-4.76%,$110.37,4.22%,$170.73,61.22%,COHR,NYSE:COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,3,$26.61,-10.81%,-10.81%,$23.73,$23.73,$26.82,0.79%,-$99.43,-473.67%,-$91.33,-443.22%,COLB,NASDAQ:COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$92.35,31.30%,,,,$93.20,0.92%,$76.97,-16.66%,$168.63,82.60%,COP,NYSE:COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.13,53.51%,53.51%,$6.34,$8.16,$4.10,-0.73%,-$1.85,-144.86%,$4.83,16.92%,COTY,NYSE:COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$74.80,1.47%,,,,$77.75,3.94%,$80.82,8.05%,$109.39,46.24%,CP,NYSE:CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.72,-8.58%,,,,$30.81,0.29%,-$170.98,-656.58%,-$167.86,-646.43%,CPF,NYSE:CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,4,$21.05,19.95%,19.95%,$25.25,$38.54,$22.09,4.94%,$59.70,183.63%,-$11.88,-156.44%,CPRI,NYSE:CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$109.34,4.63%,4.63%,$114.40,$114.40,$113.46,3.77%,$110.76,1.30%,$169.44,54.96%,CPT,NYSE:CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$182.79,-8.98%,,,,$189.68,3.77%,$228.29,24.89%,$238.54,30.50%,CR,NYSE:CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$196.85,-16.66%,,,,$196.28,-0.29%,$200.90,2.06%,$283.63,44.08%,CRAI,NASDAQ:CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$8.49,23.99%,,,,$9.03,6.36%,$0.00,-100.00%,$0.00,-100.00%,CRESY,NASDAQ:CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.58,76.35%,76.35%,$15.13,$15.13,$9.15,6.64%,$21.25,147.66%,$80.39,837.00%,CRGY,NYSE:CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$113.47,-10.91%,-10.91%,$101.09,$101.09,$118.85,4.74%,$111.21,-1.99%,$138.18,21.78%,CRH,NYSE:CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$76.47,72.98%,,,,$82.12,7.39%,$217.36,184.24%,$231.36,202.55%,CROX,NASDAQ:CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$22.00,51.32%,51.32%,$33.29,$41.00,$22.55,2.50%,$48.47,120.30%,$18.65,-15.21%,CRTO,NASDAQ:CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$445.83,-32.81%,,,,$436.94,-1.99%,$525.77,17.93%,$544.95,22.23%,CRWD,NASDAQ:CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$358.35,-2.82%,,,,$399.71,11.54%,$577.04,61.03%,$544.86,52.05%,CSL,NYSE:CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$21.53,78.02%,,,,$21.34,-0.88%,$33.65,56.30%,$39.23,82.20%,CSTL,NASDAQ:CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$15.26,5.43%,,,,$15.44,1.18%,-$7.16,-146.93%,$16.87,10.58%,CSTM,NYSE:CSTM
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,1,#N/A,#N/A,#N/A,#N/A,#N/A,$252.55,#N/A,$482.37,#N/A,$542.27,#N/A,CSW,NASDAQ:CSW
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.24,17.62%,,,,$24.56,1.32%,$51.67,113.16%,$99.77,311.59%,CTRA,NYSE:CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.18,0.83%,,,,$20.66,2.38%,-$56.81,-381.54%,-$55.59,-375.45%,CVBF,NASDAQ:CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,,$16.83,3.97%,,,,$17.70,5.17%,$27.42,62.92%,$50.74,201.50%,CVE,NYSE:CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$30.25,11.72%,,,,$31.05,2.64%,$68.70,127.12%,$111.42,268.34%,CVI,NYSE:CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.33,13.36%,13.36%,$83.13,$84.42,$74.88,2.11%,-$7.00,-109.54%,$30.90,-57.87%,CVS,NYSE:CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$157.29,8.93%,8.93%,$171.33,$174.36,$163.38,3.87%,$210.42,33.78%,$299.12,90.17%,CVX,NYSE:CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$510.77,-51.05%,,,,$509.91,-0.17%,$681.35,33.40%,$742.45,45.36%,CW,NYSE:CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.45,-22.65%,,,,$9.85,4.23%,$6.85,-27.48%,$23.75,151.32%,CX,NYSE:CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$60.57,-1.08%,,,,$60.63,0.10%,$75.06,23.93%,$99.48,64.24%,CXT,NYSE:CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,CYCC,NASDAQ:CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$38.70,-36.27%,-36.27%,$24.67,$24.67,$38.04,-1.71%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$80.50,-17.43%,,,,$82.86,2.93%,$137.88,71.28%,$149.93,86.24%,DCI,NYSE:DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.30,8.70%,8.70%,$2.50,$2.94,$2.37,3.04%,-$1.41,-161.16%,$2.40,4.23%,DDD,NYSE:DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$139.35,-5.33%,-5.33%,$131.92,$161.38,$137.10,-1.61%,$174.09,24.93%,$177.00,27.02%,DDOG,NASDAQ:DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$568.00,-25.26%,,,,$569.30,0.23%,$888.37,56.40%,"$1,049.73",84.81%,DDS,NYSE:DDS
NYSE:DEA,3 Sep 2025,$31.44,3,$23.33,6,3,$23.62,-1.23%,-1.23%,$23.33,$31.44,$24.36,3.13%,$6.03,-74.47%,$30.77,30.29%,DEA,NYSE:DEA
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$118.89,668.65%,,,,$115.76,-2.63%,$140.00,17.75%,$149.44,25.69%,DECK,NYSE:DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$5.28,11.02%,11.02%,$5.86,$5.86,$5.12,-3.03%,-$2.29,-143.34%,$1.13,-78.69%,DENN,NASDAQ:DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$17.05,38.72%,,,,$16.63,-2.46%,$15.46,-9.33%,$15.49,-9.15%,DFDV,NASDAQ:DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$28.49,6.08%,,,,$28.34,-0.53%,$327.38,1049.09%,$337.37,1084.18%,DFH,NYSE:DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$182.20,-18.73%,,,,$184.02,1.00%,$253.12,38.92%,$304.06,66.88%,DGX,NYSE:DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$174.99,-19.78%,,,,$172.83,-1.23%,$243.53,39.17%,$246.96,41.13%,DHI,NYSE:DHI
NYSE:DKL,10 Apr 2025,,,,,,$45.17,-100.00%,,,,$44.72,-1.00%,$22.68,-49.80%,$15.18,-66.40%,DKL,NYSE:DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$43.18,7.57%,7.57%,$46.45,$54.69,$46.38,7.41%,$50.23,16.33%,$55.54,28.63%,DKNG,NASDAQ:DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.63,4.16%,,,,$19.51,-0.61%,$23.77,21.08%,$81.02,312.74%,DLX,NYSE:DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.45,-100.00%,-100.00%,,$0.00,$25.53,0.31%,$53.73,111.11%,$55.43,117.81%,DMLP,NASDAQ:DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.38,-26.05%,,,,$2.38,0.00%,$2.24,-5.98%,$2.18,-8.57%,DNN,NYSEAMERICAN:DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.12,452.50%,,,,$3.30,5.77%,-$3.73,-219.40%,$2.60,-16.52%,DNUT,NASDAQ:DNUT
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,2.75,$13.48,3.86%,3.86%,$14.00,$16.69,$14.08,4.45%,$24.27,80.07%,$1.50,-88.88%,DOLE,NYSE:DOLE
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$173.03,2.60%,2.60%,$177.53,$215.00,$181.40,4.84%,$227.38,31.41%,$277.67,60.47%,DOV,NYSE:DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.80,-9.54%,,,,,-100.00%,-$2.00,-125.64%,-$2.00,-125.64%,DOYU,NASDAQ:DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$448.39,-3.33%,,,,$456.48,1.80%,$645.59,43.98%,$690.37,53.97%,DPZ,NASDAQ:DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$22.24,-57.07%,,,,,-100.00%,-$2.00,-108.99%,-$2.00,-108.99%,DRD,NYSE:DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.13,-1.27%,,,,$18.93,4.41%,$2.21,-87.80%,$21.54,18.82%,DRVN,NASDAQ:DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$48.91,9.27%,9.27%,$53.45,$63.29,$48.75,-0.33%,$107.74,120.29%,$109.55,123.98%,DT,NYSE:DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$34.16,23.27%,23.27%,$42.11,$43.25,$35.20,3.04%,$16.19,-52.61%,$25.73,-24.66%,DVN,NYSE:DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$257.95,-44.45%,,,,$257.21,-0.29%,$211.50,-18.01%,$362.37,40.48%,DY,NYSE:DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.04,31.93%,31.93%,$23.80,$23.80,$18.08,0.22%,$0.00,-100.00%,$0.00,-100.00%,EBF,NYSE:EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.97,-14.38%,,,,$8.89,-0.89%,$15.32,70.78%,$23.02,156.59%,EBR,NYSE:EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$44.98,27.42%,27.42%,$57.32,$59.00,$45.32,0.76%,-$115.10,-355.90%,-$96.33,-314.16%,ECPG,NASDAQ:ECPG
NASDAQ:ECX,10 Sep 2025,$1.94,4,,3,2.75,$1.76,10.45%,10.45%,$1.94,$1.94,$1.85,5.11%,$0.24,-86.32%,$0.67,-61.73%,ECX,NASDAQ:ECX
NYSE:EDN,9 Sep 2025,$21.33,4,$29.50,5,3.25,$16.56,28.80%,28.80%,$21.33,$29.50,$18.87,13.95%,-$43.92,-365.23%,-$21.21,-228.06%,EDN,NYSE:EDN
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$53.67,10.40%,10.40%,$59.25,$59.25,$55.86,4.08%,$0.00,-100.00%,$0.00,-100.00%,EDU,NYSE:EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$90.92,9.70%,9.70%,$99.74,$123.00,$91.50,0.64%,$297.53,227.24%,$360.77,296.80%,EEFT,NASDAQ:EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$257.05,-1.71%,,,,$255.93,-0.44%,$278.29,8.26%,$337.25,31.20%,EFX,NYSE:EFX
NASDAQ:EGBN,4 Sep 2025,$22.98,4,$21.33,4,3,$20.32,4.97%,4.97%,$21.33,$22.98,$20.80,2.36%,-$211.50,-1140.84%,-$209.97,-1133.34%,EGBN,NASDAQ:EGBN
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$4.00,57.64%,57.64%,$6.31,$6.31,$4.04,1.00%,$7.17,79.13%,$15.72,293.05%,EGY,NYSE:EGY
NASDAQ:EH,3 Sep 2025,$17.27,3,,,3,$17.13,0.79%,0.79%,$17.27,$17.27,$17.48,2.04%,$18.46,7.76%,$18.46,7.76%,EH,NASDAQ:EH
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$125.19,-19.92%,,,,$127.16,1.57%,$168.54,34.63%,$226.65,81.04%,EHC,NYSE:EHC
NYSE:EIX,9 Sep 2025,$75.59,3,$64.80,6,3,$56.92,13.84%,13.84%,$64.80,$75.59,$58.04,1.97%,-$10.19,-117.91%,-$26.29,-146.18%,EIX,NYSE:EIX
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$85.88,10.91%,10.91%,$95.25,$118.27,$83.70,-2.54%,$104.99,22.25%,$156.37,82.07%,EL,NYSE:EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$140.00,-15.47%,-15.47%,$118.35,$118.35,$134.70,-3.79%,$155.94,11.38%,$172.46,23.19%,ELF,NYSE:ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.44,-27.55%,,,,$9.68,2.54%,$8.13,-13.89%,$14.73,56.07%,ELP,NYSE:ELP
NYSE:ELS,3 Sep 2025,$69.51,5,$68.15,8,4.5,$61.87,10.15%,10.15%,$68.15,$69.51,$63.64,2.86%,$68.85,11.29%,$89.46,44.59%,ELS,NYSE:ELS
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$626.17,-17.16%,-17.16%,$518.72,$670.50,$631.73,0.89%,$812.66,29.78%,$886.96,41.65%,EME,NYSE:EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.91,-11.00%,-11.00%,$43.53,$43.53,$49.93,2.09%,$27.94,-42.86%,$73.31,49.88%,ENB,NYSE:ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$166.67,-17.56%,,,,$168.02,0.81%,$251.91,51.14%,$284.07,70.44%,ENSG,NASDAQ:ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$8.54,14.13%,14.13%,$9.75,$9.75,$8.00,-6.32%,$5.81,-31.95%,$6.20,-27.35%,ENVX,NASDAQ:ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.56,14.46%,,,,$119.03,1.25%,$144.59,22.99%,$287.53,144.58%,EOG,NYSE:EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.58,-37.06%,,,,$43.90,3.10%,$0.00,-100.00%,$0.00,-100.00%,EPAC,NYSE:EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.19,756.84%,756.84%,$1.63,$1.63,$0.23,21.05%,$0.74,291.50%,$0.75,293.62%,EPIX,NASDAQ:EPIX
NYSE:EQNR,9 Sep 2025,$26.30,4,$25.60,9,4.25,$24.37,5.05%,5.05%,$25.60,$26.30,$25.51,4.68%,$68.68,181.83%,$30.13,23.66%,EQNR,NYSE:EQNR
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$50.96,-8.62%,-8.62%,$46.57,$46.57,$51.19,0.45%,$85.84,68.45%,$140.47,175.64%,EQT,NYSE:EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.92,6.69%,6.69%,$8.45,$9.05,$8.29,4.67%,$8.29,4.64%,$12.38,56.26%,ERIC,NASDAQ:ERIC
NASDAQ:ERII,4 Sep 2025,$16.86,3,$17.00,6,3,$14.36,17.42%,17.42%,$16.86,$17.00,$14.41,0.35%,$20.71,44.22%,$22.69,58.02%,ERII,NASDAQ:ERII
NYSE:ERJ,10 Sep 2025,$52.67,2,,,2,$57.30,-8.08%,-8.08%,$52.67,$52.67,$60.41,5.43%,$264.68,361.92%,$285.49,398.24%,ERJ,NYSE:ERJ
NYSE:ERO,2 Sep 2025,$21.17,3,$18.76,5,2.75,$16.94,10.74%,10.74%,$18.76,$21.17,$17.66,4.25%,$9.02,-46.77%,$18.67,10.20%,ERO,NYSE:ERO
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.69,-7.88%,,,,$64.44,1.18%,$129.35,103.09%,$129.90,103.95%,ESNT,NYSE:ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$89.02,6.03%,6.03%,$94.39,$107.50,$87.97,-1.18%,$114.08,28.15%,$115.16,29.36%,ESTC,NYSE:ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.58,-20.82%,-20.82%,$13.92,$15.01,$17.56,-0.11%,$19.65,11.76%,$49.17,179.67%,ET,NYSE:ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.29,23.13%,,,,$29.06,-0.79%,$57.39,95.92%,$63.71,117.51%,ETD,NYSE:ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$371.82,-13.68%,-13.68%,$320.97,$320.97,$374.77,0.79%,$457.66,23.09%,$506.84,36.31%,ETN,NYSE:ETN
NYSE:EVTL,1 Sep 2025,$5.43,3,$11.60,5,2.75,$5.51,-1.45%,-1.45%,$5.43,$11.60,$5.49,-0.36%,$0.97,-82.43%,$1.51,-72.62%,EVTL,NYSE:EVTL
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$109.70,-14.19%,,,,$110.17,0.43%,-$207.32,-288.99%,-$165.76,-251.10%,EWBC,NASDAQ:EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.20,-3.50%,,,,$44.85,3.82%,-$45.15,-204.50%,-$33.21,-176.88%,EXC,NASDAQ:EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,,$6.28,-16.23%,,,,$6.11,-2.71%,$7.11,13.29%,$9.46,50.60%,EXK,NYSE:EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$233.22,-1.06%,-1.06%,$230.75,$240.86,$241.85,3.70%,$327.69,40.51%,$420.91,80.48%,EXP,NYSE:EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.69,16.34%,,,,$48.62,1.95%,$60.62,27.12%,$63.54,33.23%,FAST,NASDAQ:FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$59.24,26.50%,,,,$60.14,1.52%,$69.38,17.12%,$86.51,46.03%,FBIN,NYSE:FBIN
NYSE:FCPT,4 Sep 2025,$29.64,4,$29.40,6,3.5,$25.71,14.35%,14.35%,$29.40,$29.64,$26.31,2.33%,$34.39,33.77%,$42.55,65.52%,FCPT,NYSE:FCPT
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$210.23,-19.16%,,,,$213.07,1.35%,$0.00,-100.00%,$0.00,-100.00%,FERG,NYSE:FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.87,53.23%,,,,$3.84,-0.78%,$31.27,708.08%,$9.22,138.36%,FF,NYSE:FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.04,0.71%,0.71%,$26.22,$29.75,$26.67,2.42%,-$85.61,-428.75%,-$79.60,-405.68%,FFBC,NASDAQ:FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.72,0.54%,,,,$26.22,1.94%,-$99.64,-487.41%,-$96.12,-473.73%,FHB,NASDAQ:FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.62,-20.48%,-20.48%,$17.99,$24.12,$22.82,0.88%,-$106.03,-568.76%,-$104.28,-561.00%,FHN,NYSE:FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$135.62,-95.19%,,,,$137.89,1.67%,$192.81,42.17%,$302.18,122.81%,FI,NYSE:FI
NYSE:FINV,10 Sep 2025,$9.07,4,$10.00,8,4,$7.54,20.33%,20.33%,$9.07,$10.00,$7.99,5.97%,$8.01,6.26%,$8.43,11.75%,FINV,NYSE:FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.68,-9.65%,,,,$46.69,2.21%,-$166.62,-464.75%,-$158.23,-446.40%,FITB,NASDAQ:FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$760.00,-29.63%,-29.63%,$534.79,$736.60,$752.37,-1.00%,"$1,114.88",46.69%,"$1,185.98",56.05%,FIX,NYSE:FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$58.08,-11.55%,-11.55%,$51.37,$58.00,$57.31,-1.33%,$53.52,-7.85%,$69.04,18.87%,FLEX,NASDAQ:FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.66,24.71%,24.71%,$51.95,$51.95,$41.34,-0.77%,$70.73,69.78%,$77.06,84.98%,FLR,NYSE:FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$56.24,-14.08%,,,,$56.95,1.26%,$106.60,89.55%,$120.02,113.41%,FLS,NYSE:FLS
NASDAQ:FMBH,5 Sep 2025,$43.16,3,,,3,$39.60,8.99%,8.99%,$43.16,$43.16,$40.49,2.25%,-$209.51,-629.07%,-$194.64,-591.51%,FMBH,NASDAQ:FMBH
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$93.66,16.94%,,,,$90.70,-3.16%,$531.82,467.82%,"$2,561.00",2634.36%,FMX,NYSE:FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$361.45,-21.77%,-21.77%,$282.78,$326.71,$358.71,-0.76%,$368.14,1.85%,$397.07,9.86%,FN,NYSE:FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.46,-5.83%,-5.83%,$15.50,$18.83,$16.54,0.49%,-$78.41,-576.37%,-$74.49,-552.56%,FNB,NYSE:FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.46,7.14%,,,,$60.62,0.26%,$251.52,316.01%,$280.35,363.70%,FNF,NYSE:FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.11,60.15%,60.15%,$4.98,$5.00,$2.99,-3.86%,$1.22,-60.69%,$4.53,45.63%,FOSL,NASDAQ:FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$167.21,1.67%,1.67%,$170.00,$170.00,$162.25,-2.97%,$281.13,68.13%,$284.78,70.31%,FRHC,NASDAQ:FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,,$8.35,-27.05%,,,,$8.78,5.15%,$12.74,52.55%,$24.55,194.06%,FSM,NYSE:FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$27.39,2.93%,,,,$27.17,-0.80%,$59.92,118.75%,$82.29,200.44%,FSTR,NASDAQ:FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$172.98,-48.77%,-48.77%,$88.62,$88.62,$170.69,-1.32%,$110.64,-36.04%,$122.06,-29.43%,FTAI,NASDAQ:FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$65.75,-39.16%,,,,$66.32,0.87%,$159.87,143.15%,$179.92,173.64%,FTDR,NASDAQ:FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$40.03,-16.21%,,,,$40.12,0.22%,$59.34,48.23%,$74.47,86.03%,FTI,NYSE:FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$10.10,-40.89%,,,,$9.84,-2.57%,-$3.41,-133.77%,$8.91,-11.77%,FTRE,NASDAQ:FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$4.35,-1.95%,,,,$4.12,-5.29%,$13.64,213.56%,$9.23,112.24%,FUBO,NYSE:FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$4.20,13.64%,13.64%,$4.77,$6.00,$4.38,4.29%,-$6.00,-242.96%,-$3.21,-176.44%,FUFU,NASDAQ:FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,,$61.87,4.65%,,,,$62.27,0.65%,$0.00,-100.00%,$0.00,-100.00%,FUL,NYSE:FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.41,-6.21%,,,,$19.89,2.47%,-$98.58,-607.89%,-$93.56,-582.00%,FULT,NASDAQ:FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$183.01,-25.99%,-25.99%,$135.45,$135.45,$183.07,0.03%,$71.32,-61.03%,$75.16,-58.93%,FUTU,NASDAQ:FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.19,7.53%,,,,$14.31,0.85%,$58.51,312.32%,$69.99,393.25%,GAIN,NASDAQ:GAIN
