Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,2.5,$4.09,55.01%,55.01%,$6.34,$8.16,$4.43,8.31%,-$1.71,-141.70%,$4.94,20.77%,COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$74.34,2.10%,,,,$78.24,5.25%,$80.21,7.89%,$108.54,46.01%,CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.74,-8.64%,,,,$31.53,2.57%,-$171.07,-656.51%,-$167.96,-646.40%,CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,4,$21.52,17.33%,17.33%,$25.25,$38.54,$22.44,4.28%,$60.07,179.13%,-$11.02,-151.20%,CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,2.25,$110.91,3.15%,3.15%,$114.40,$114.40,$114.49,3.23%,$112.71,1.62%,$171.16,54.32%,CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$183.20,-9.19%,,,,$187.01,2.08%,$227.48,24.17%,$237.69,29.75%,CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$194.40,-15.61%,,,,$192.69,-0.88%,$199.04,2.39%,$281.12,44.61%,CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$8.85,18.95%,,,,$9.32,5.31%,$0.00,-100.00%,$0.00,-100.00%,CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.46,78.85%,78.85%,$15.13,$15.13,$8.80,4.02%,$20.56,143.06%,$79.35,838.00%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$110.89,-8.84%,-8.84%,$101.09,$101.09,$116.33,4.91%,$108.40,-2.25%,$136.06,22.70%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$81.52,62.27%,,,,$89.47,9.75%,$222.43,172.85%,$236.37,189.96%,CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$23.38,42.39%,42.39%,$33.29,$41.00,$24.70,5.65%,$49.41,111.32%,$19.77,-15.46%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$431.34,-30.56%,,,,$426.03,-1.23%,$512.45,18.80%,$531.48,23.22%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$383.49,-9.19%,,,,$399.47,4.17%,$592.25,54.44%,$560.30,46.11%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$23.50,63.10%,,,,$23.88,1.62%,$36.82,56.68%,$42.38,80.32%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.49,11.03%,,,,$14.89,2.76%,-$8.42,-158.13%,$15.52,7.11%,CSTM
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,1,#N/A,#N/A,#N/A,#N/A,#N/A,$252.84,#N/A,$482.95,#N/A,$542.36,#N/A,CSW
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.18,17.91%,,,,$24.06,-0.50%,$51.00,110.91%,$98.89,308.98%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.31,0.19%,,,,$20.84,2.61%,-$56.79,-379.62%,-$55.57,-373.60%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.70,4.78%,4.78%,$17.50,$18.51,$17.27,3.41%,$26.77,60.31%,$50.01,199.48%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$31.59,6.98%,,,,$30.97,-1.96%,$70.30,122.53%,$112.78,257.01%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.10,13.72%,13.72%,$83.13,$84.42,$71.12,-2.71%,-$10.39,-114.22%,$27.35,-62.58%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$156.73,9.32%,9.32%,$171.33,$174.36,$160.83,2.62%,$207.76,32.56%,$296.11,88.93%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$486.00,-48.55%,,,,$496.95,2.25%,$652.30,34.22%,$712.92,46.69%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.52,-23.21%,,,,$9.82,3.15%,$6.81,-28.46%,$23.57,147.63%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$61.16,-2.03%,,,,$60.15,-1.65%,$76.13,24.48%,$100.45,64.24%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$6.20,-86.73%,,,,,-100.00%,-$2.00,-132.26%,-$2.00,-132.26%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$37.09,-33.50%,-33.50%,$24.67,$24.67,$36.56,-1.43%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$80.13,-17.05%,,,,$83.00,3.58%,$136.88,70.82%,$148.85,85.76%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.19,14.16%,14.16%,$2.50,$2.94,$2.23,1.83%,-$1.54,-170.12%,$2.25,2.61%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$141.85,-7.00%,-7.00%,$131.92,$161.38,$144.23,1.68%,$177.70,25.27%,$180.59,27.31%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$569.93,-25.52%,,,,$560.79,-1.60%,$881.05,54.59%,"$1,041.69",82.78%,DDS
NYSE:DEA,3 Sep 2025,$31.44,3,$23.33,6,3,$23.02,1.35%,1.35%,$23.33,$31.44,$24.03,4.39%,$5.05,-78.06%,$29.70,29.01%,DEA
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$114.51,698.05%,,,,$114.92,0.36%,$136.85,19.51%,$146.22,27.69%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.72,24.19%,24.19%,$5.86,$5.86,$5.33,12.92%,-$2.39,-150.74%,$1.00,-78.71%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$16.63,42.22%,,,,$17.78,6.92%,$14.94,-10.17%,$14.97,-9.98%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$29.02,4.14%,,,,$29.04,0.07%,$324.82,1019.29%,$334.73,1053.46%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$180.58,-18.00%,,,,$183.44,1.58%,$252.25,39.69%,$302.99,67.79%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$175.12,-19.84%,,,,$174.13,-0.57%,$243.16,38.85%,$246.57,40.80%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$44.25,-100.00%,,,,$43.75,-1.13%,$21.34,-51.76%,$13.90,-68.58%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$45.52,2.04%,2.04%,$46.45,$54.69,$47.55,4.46%,$52.11,14.47%,$57.40,26.10%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.07,7.22%,,,,$19.38,1.63%,$23.04,20.83%,$79.87,318.80%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.10,-100.00%,-100.00%,,$0.00,$25.05,-0.20%,$53.32,112.45%,$55.03,119.24%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.45,-28.16%,,,,$2.49,1.63%,$2.27,-7.44%,$2.21,-9.96%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$2.97,480.40%,,,,$3.24,9.09%,-$3.83,-228.99%,$2.46,-17.22%,DNUT
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,2.75,$13.53,3.47%,3.47%,$14.00,$16.69,$14.14,4.51%,$24.09,78.06%,$1.49,-89.02%,DOLE
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$176.03,0.85%,0.85%,$177.53,$215.00,$182.07,3.43%,$228.42,29.76%,$278.30,58.10%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.74,-8.84%,,,,,-100.00%,-$2.00,-125.84%,-$2.00,-125.84%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$447.48,-3.14%,,,,$474.88,6.12%,$649.68,45.19%,$694.12,55.12%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$22.63,-57.81%,,,,,-100.00%,-$2.00,-108.84%,-$2.00,-108.84%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.35,-2.45%,,,,$19.17,4.47%,$2.37,-87.11%,$21.55,17.44%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$47.95,11.46%,11.46%,$53.45,$63.29,$51.93,8.30%,$108.87,127.04%,$110.66,130.79%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$34.65,21.53%,21.53%,$42.11,$43.25,$35.85,3.46%,$15.73,-54.61%,$25.27,-27.08%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$260.95,-45.09%,,,,$250.86,-3.87%,$205.56,-21.23%,$355.22,36.12%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$17.97,32.44%,32.44%,$23.80,$23.80,$18.79,4.56%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.52,-9.86%,,,,$8.67,1.76%,$14.90,74.88%,$22.54,164.52%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$43.21,32.64%,32.64%,$57.32,$59.00,$46.20,6.92%,-$115.54,-367.40%,-$96.86,-324.17%,ECPG
NASDAQ:ECX,10 Sep 2025,$1.94,4,,3,2.75,$1.65,17.82%,17.82%,$1.94,$1.94,$1.73,4.85%,$0.11,-93.53%,$0.54,-67.42%,ECX
NYSE:EDN,9 Sep 2025,$21.33,4,$29.50,5,3.25,$18.24,16.94%,16.94%,$21.33,$29.50,$19.16,5.04%,-$43.68,-339.48%,-$20.98,-215.01%,EDN
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$53.36,11.05%,11.05%,$59.25,$59.25,$53.72,0.67%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$90.26,10.50%,10.50%,$99.74,$123.00,$94.46,4.65%,$295.89,227.82%,$358.64,297.34%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$249.51,1.26%,,,,$251.62,0.85%,$273.74,9.71%,$332.47,33.25%,EFX
NASDAQ:EGBN,4 Sep 2025,$22.98,4,$21.33,4,3,$19.54,9.16%,9.16%,$21.33,$22.98,$20.37,4.25%,-$212.34,-1186.70%,-$210.83,-1178.94%,EGBN
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.90,61.68%,61.68%,$6.31,$6.31,$3.84,-1.54%,$6.98,79.01%,$15.51,297.69%,EGY
NASDAQ:EH,3 Sep 2025,$17.27,3,,,3,$15.86,8.86%,8.86%,$17.27,$17.27,$16.88,6.43%,$18.23,14.92%,$18.23,14.92%,EH
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$124.25,-19.32%,,,,$128.70,3.58%,$167.14,34.52%,$224.79,80.92%,EHC
NYSE:EIX,9 Sep 2025,$75.59,3,$64.80,6,3,$54.20,19.56%,19.56%,$64.80,$75.59,$56.63,4.48%,-$12.74,-123.50%,-$28.53,-152.63%,EIX
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$87.75,8.55%,8.55%,$95.25,$118.27,$91.05,3.76%,$109.53,24.82%,$160.62,83.04%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$134.89,-12.26%,-12.26%,$118.35,$118.35,$137.10,1.64%,$159.34,18.13%,$175.73,30.28%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.20,-25.66%,,,,$9.42,2.39%,$7.85,-14.68%,$14.43,56.83%,ELP
NYSE:ELS,3 Sep 2025,$69.51,5,$68.15,8,4.5,$61.01,11.70%,11.70%,$68.15,$69.51,$63.91,4.75%,$68.93,12.98%,$89.37,46.48%,ELS
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$635.43,-18.37%,-18.37%,$518.72,$670.50,$624.06,-1.79%,$804.46,26.60%,$878.16,38.20%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.45,-10.16%,-10.16%,$43.53,$43.53,$49.96,3.12%,$26.84,-44.60%,$71.84,48.27%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$168.65,-18.53%,,,,$176.72,4.79%,$252.44,49.68%,$284.34,68.60%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$8.95,8.91%,8.91%,$9.75,$9.75,$9.69,8.27%,$6.81,-23.87%,$7.25,-19.02%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$118.60,13.46%,,,,$122.12,2.97%,$143.65,21.12%,$285.98,141.13%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$41.68,-35.70%,,,,$43.54,4.46%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.20,714.00%,714.00%,$1.63,$1.63,$0.26,30.00%,$0.78,292.27%,$0.79,294.28%,EPIX
NYSE:EQNR,9 Sep 2025,$26.30,4,$25.60,9,4.25,$24.59,4.11%,4.11%,$25.60,$26.30,$25.43,3.42%,$68.28,177.67%,$29.98,21.93%,EQNR
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.15,-8.96%,-8.96%,$46.57,$46.57,$50.55,-1.17%,$84.81,65.82%,$137.22,168.26%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$8.00,5.62%,5.62%,$8.45,$9.05,$8.29,3.62%,$8.37,4.60%,$12.44,55.55%,ERIC
NASDAQ:ERII,4 Sep 2025,$16.86,3,$17.00,6,3,$14.22,18.57%,18.57%,$16.86,$17.00,$14.20,-0.14%,$20.69,45.48%,$22.65,59.30%,ERII
NYSE:ERJ,10 Sep 2025,$52.67,2,,,2,$60.76,-13.31%,-13.31%,$52.67,$52.67,$62.86,3.46%,$266.04,337.85%,$286.73,371.90%,ERJ
NYSE:ERO,2 Sep 2025,$21.17,3,$18.76,5,2.75,$15.93,17.77%,17.77%,$18.76,$21.17,$17.11,7.41%,$7.83,-50.85%,$17.44,9.50%,ERO
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.40,-7.45%,,,,$65.29,2.98%,$128.28,102.33%,$128.82,103.19%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$89.77,5.15%,5.15%,$94.39,$107.50,$94.29,5.04%,$117.61,31.01%,$118.65,32.17%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.34,-19.72%,-19.72%,$13.92,$15.01,$17.58,1.38%,$19.19,10.64%,$48.48,179.56%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.32,23.00%,,,,$29.50,0.61%,$57.42,95.85%,$63.72,117.33%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$359.98,-10.84%,-10.84%,$320.97,$320.97,$359.39,-0.16%,$438.86,21.91%,$487.64,35.46%,ETN
NYSE:EVTL,1 Sep 2025,$5.43,3,$11.60,5,2.75,$4.82,12.66%,12.66%,$5.43,$11.60,$5.14,6.64%,$0.59,-87.83%,$1.12,-76.69%,EVTL
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$108.52,-13.26%,,,,$113.19,4.30%,-$209.71,-293.24%,-$168.48,-255.25%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.21,-3.52%,,,,$45.00,4.14%,-$45.50,-205.30%,-$33.59,-177.74%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,,$5.85,-10.07%,,,,$5.83,-0.34%,$6.84,17.00%,$9.17,56.74%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$230.35,0.17%,0.17%,$230.75,$240.86,$241.39,4.79%,$322.11,39.83%,$414.61,79.99%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.81,16.04%,,,,$49.18,2.87%,$60.97,27.52%,$63.86,33.57%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.99,27.04%,,,,$62.05,5.19%,$68.69,16.45%,$85.75,45.37%,FBIN
NYSE:FCPT,4 Sep 2025,$29.64,4,$29.40,6,3.5,$25.77,14.09%,14.09%,$29.40,$29.64,$26.92,4.46%,$34.80,35.06%,$42.92,66.53%,FCPT
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$227.07,-25.16%,,,,$232.45,2.37%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.87,53.23%,,,,$3.87,0.00%,$31.11,703.82%,$9.21,137.97%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$25.80,1.64%,1.64%,$26.22,$29.75,$27.04,4.81%,-$86.06,-433.57%,-$80.10,-410.45%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.77,0.35%,,,,$26.40,2.44%,-$99.63,-486.60%,-$96.12,-473.01%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.52,-20.12%,-20.12%,$17.99,$24.12,$23.26,3.29%,-$105.76,-569.63%,-$104.01,-561.87%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$133.08,-95.10%,,,,$140.60,5.65%,$193.65,45.51%,$302.17,127.06%,FI
NYSE:FINV,10 Sep 2025,$9.07,4,$10.00,8,4,$7.64,18.76%,18.76%,$9.07,$10.00,$8.34,9.16%,$8.36,9.39%,$8.77,14.81%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.53,-9.35%,,,,$47.20,3.67%,-$167.03,-466.85%,-$158.68,-448.51%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$742.95,-28.02%,-28.02%,$534.79,$736.60,$698.28,-6.01%,"$1,067.13",43.63%,"$1,137.67",53.13%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$57.26,-10.28%,-10.28%,$51.37,$58.00,$57.37,0.19%,$52.31,-8.64%,$67.77,18.36%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.26,25.92%,25.92%,$51.95,$51.95,$40.75,-1.24%,$70.10,69.90%,$76.40,85.16%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$56.07,-13.81%,,,,$56.54,0.84%,$104.95,87.18%,$118.26,110.92%,FLS
NASDAQ:FMBH,5 Sep 2025,$43.16,3,,,3,$39.73,8.63%,8.63%,$43.16,$43.16,$41.93,5.54%,-$209.28,-626.75%,-$194.52,-589.61%,FMBH
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.76,26.24%,,,,$90.15,3.91%,$524.15,504.14%,"$2,543.55",2831.71%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$367.02,-22.95%,-22.95%,$282.78,$326.71,$380.83,3.76%,$379.15,3.31%,$407.85,11.13%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.31,-4.97%,-4.97%,$15.50,$18.83,$16.98,4.11%,-$78.60,-581.89%,-$74.71,-558.05%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.14,9.53%,,,,$61.40,3.82%,$249.87,322.50%,$278.58,371.06%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$2.96,68.27%,68.27%,$4.98,$5.00,$2.93,-1.01%,$1.01,-65.72%,$4.30,45.41%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$165.09,2.97%,2.97%,$170.00,$170.00,$165.77,0.41%,$282.12,70.89%,$285.76,73.09%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.74,-21.30%,-21.30%,$6.09,$7.46,$8.05,4.01%,$12.10,56.32%,$23.83,207.82%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.59,6.02%,,,,$26.49,-0.38%,$58.77,121.03%,$80.98,204.54%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$167.84,-47.20%,-47.20%,$88.62,$88.62,$165.06,-1.66%,$104.38,-37.81%,$115.77,-31.02%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$64.86,-38.33%,,,,$63.74,-1.73%,$157.98,143.57%,$177.86,174.22%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$40.80,-17.79%,,,,$39.36,-3.53%,$58.96,44.50%,$74.00,81.38%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$9.89,-39.64%,,,,$10.11,2.22%,-$3.49,-135.28%,$8.77,-11.36%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.97,7.43%,,,,$4.29,8.06%,$13.41,237.86%,$9.04,127.62%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.69,29.35%,29.35%,$4.77,$6.00,,-100.00%,-$2.00,-154.20%,-$2.00,-154.20%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$60.89,6.34%,6.34%,$64.75,$76.19,$63.73,4.66%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.36,-5.97%,,,,$20.08,3.72%,-$99.04,-611.56%,-$94.05,-585.80%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$187.13,-27.62%,-27.62%,$135.45,$135.45,$197.71,5.65%,$72.53,-61.24%,$76.33,-59.21%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.22,7.31%,,,,$14.19,-0.21%,$57.90,307.14%,$69.29,387.24%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$45.92,24.13%,24.13%,$57.00,$63.88,$47.19,2.77%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,5 Sep 2025,$73.44,5,$80.00,2,3,$60.41,21.58%,21.58%,$73.44,$80.00,$62.65,3.71%,$122.43,102.66%,$227.34,276.33%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.67,-22.02%,-22.02%,$13.00,$28.70,$17.53,5.16%,$11.85,-28.92%,$25.56,53.36%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.10,17.74%,,,,$3.29,6.13%,-$6.82,-319.88%,-$6.24,-301.16%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,125.00",-19.69%,,,,"$1,156.11",2.77%,"$1,877.91",66.93%,"$2,873.78",155.45%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$94.20,12.55%,12.55%,$106.02,$123.75,$100.29,6.46%,$205.21,117.85%,$265.49,181.84%,GIB
NASDAQ:GLDD,5 Sep 2025,$13.47,3,$14.00,8,3.5,$11.96,12.63%,12.63%,$13.47,$14.00,$11.76,-1.67%,$19.80,65.57%,$6.24,-47.86%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$74.63,-52.86%,,,,$72.82,-2.43%,$70.90,-5.00%,$87.34,17.03%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$24.95,15.79%,,,,$24.10,-3.41%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.38,31.21%,,,,,-100.00%,-$2.00,-159.17%,-$2.00,-159.17%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$183.38,-22.81%,,,,$181.26,-1.16%,$174.22,-5.00%,$207.28,13.03%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.81,23.46%,23.46%,$1.00,$1.00,$0.86,6.17%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$12.88,16.46%,16.46%,$15.00,$17.01,$13.40,4.04%,$46.53,261.23%,$69.18,437.12%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.75,66.67%,66.67%,$1.25,$1.25,$0.90,20.00%,$0.00,-99.61%,$1.46,94.53%,GORO
NYSE:GOTU,3 Sep 2025,$6.27,3,,4,2.5,$3.52,78.10%,78.10%,$6.27,$6.27,$3.81,8.24%,-$20.52,-682.83%,-$20.72,-688.50%,GOTU
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$138.51,21.94%,,,,$143.33,3.48%,$60.32,-56.45%,$94.99,-31.42%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$169.90,-2.14%,-2.14%,$166.27,$166.27,$176.21,3.71%,$287.37,69.14%,$333.92,96.54%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$5.30,-6.23%,-6.23%,$4.97,$6.03,$5.50,3.77%,$5.86,10.58%,$6.44,21.42%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.55,-23.64%,-23.64%,$11.87,$11.87,$16.21,4.24%,$24.24,55.86%,$23.77,52.89%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$765.50,-14.60%,-14.60%,$653.74,$653.74,$783.77,2.39%,"-$3,852.96",-603.33%,"-$3,761.33",-591.36%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.25,-5.88%,-5.88%,$4.00,$7.64,$4.39,3.29%,$20.73,387.70%,$7.32,72.23%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.58,-9.30%,,,,$26.33,2.93%,$27.65,8.09%,$36.24,41.67%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$198.93,-19.63%,,,,$201.54,1.31%,$247.43,24.38%,$360.57,81.25%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$108.88,-18.70%,,,,$107.94,-0.86%,$250.66,130.21%,$97.97,-10.02%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,$986.76,-12.24%,-12.24%,$866.00,$866.00,"$1,019.07",3.27%,"$1,255.55",27.24%,"$1,352.80",37.09%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.92,-10.45%,,,,$25.81,3.57%,-$164.48,-760.03%,-$161.82,-749.36%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.60,-10.71%,,,,$18.35,4.26%,-$76.77,-536.18%,-$67.35,-482.70%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$13.31,-16.55%,-16.55%,$11.11,$12.40,$13.99,5.11%,$24.65,85.23%,$38.31,187.82%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$393.75,-20.61%,,,,$426.02,8.20%,$623.05,58.23%,$772.86,96.28%,HCA
