Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.41,79.92%,79.92%,$15.13,$15.13,$9.44,12.25%,$20.41,142.71%,$78.17,829.44%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$112.10,-9.82%,-9.82%,$101.09,$101.09,$115.36,2.91%,$109.62,-2.22%,$136.95,22.17%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$87.05,51.96%,,,,$87.27,0.25%,$223.28,156.50%,$237.06,172.33%,CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$23.55,41.36%,41.36%,$33.29,$41.00,$24.43,3.74%,$49.08,108.41%,$19.94,-15.32%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$424.39,-29.42%,,,,$424.94,0.13%,$504.45,18.86%,$523.02,23.24%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$391.36,-11.02%,,,,$410.37,4.86%,$602.23,53.88%,$570.99,45.90%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$23.73,61.52%,,,,$22.94,-3.33%,$35.54,49.79%,$41.04,72.96%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.32,12.35%,,,,$14.22,-0.70%,-$7.67,-153.59%,$15.99,11.67%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.79,19.84%,,,,$24.73,3.95%,$90.34,279.75%,$137.63,478.52%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.09,1.28%,,,,$20.22,0.65%,-$56.85,-383.00%,-$55.65,-376.99%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$15.94,9.77%,9.77%,$17.50,$18.51,$16.75,5.08%,$26.19,64.30%,$49.20,208.63%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$30.84,9.58%,,,,$30.37,-1.52%,$67.50,118.86%,$109.29,254.36%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$71.15,16.84%,16.84%,$83.13,$84.42,$73.65,3.51%,-$8.85,-112.44%,$28.46,-60.00%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$153.48,11.63%,11.63%,$171.33,$174.36,$160.63,4.66%,$205.45,33.86%,$292.78,90.76%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$485.28,-48.48%,,,,$493.66,1.73%,$647.08,33.34%,$706.32,45.55%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.41,-22.32%,,,,$9.64,2.44%,$6.67,-29.15%,$23.04,144.90%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$60.94,-1.68%,,,,$60.84,-0.16%,$74.94,22.98%,$98.97,62.40%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$6.86,-88.00%,,,,,-100.00%,-$2.00,-129.15%,-$2.00,-129.15%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$33.62,-26.64%,-26.64%,$24.67,$24.67,$33.33,-0.86%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$81.01,-17.95%,,,,$80.84,-0.21%,$136.44,68.42%,$148.21,82.95%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.11,18.48%,18.48%,$2.50,$2.94,$2.21,4.74%,-$1.51,-171.69%,$2.21,4.67%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$135.99,-2.99%,-2.99%,$131.92,$161.38,$139.48,2.57%,$172.30,26.70%,$175.13,28.78%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$571.83,-25.76%,,,,$555.27,-2.90%,$887.51,55.21%,"$1,046.50",83.01%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$118.19,673.20%,,,,$121.06,2.43%,$141.68,19.88%,$150.83,27.61%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.83,21.37%,21.37%,$5.86,$5.86,$5.11,5.80%,-$2.83,-158.69%,$0.53,-89.13%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$15.12,56.43%,,,,$16.91,11.84%,$12.83,-15.15%,$12.86,-14.95%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$31.25,-3.29%,,,,$29.08,-6.94%,$317.13,914.83%,$326.83,945.86%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.34,-18.35%,,,,$182.33,0.55%,$251.27,38.56%,$301.40,66.21%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$183.94,-23.69%,,,,$178.71,-2.84%,$246.00,33.74%,$249.37,35.57%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.47,-100.00%,,,,$44.31,1.93%,$20.35,-53.19%,$13.08,-69.92%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$46.02,0.93%,0.93%,$46.45,$54.69,$49.65,7.89%,$52.60,14.30%,$57.83,25.66%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.49,4.91%,,,,$19.42,-0.36%,$22.28,14.31%,$77.85,299.45%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$24.60,-100.00%,-100.00%,,$0.00,$26.18,6.42%,$52.89,114.99%,$54.59,121.91%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.36,-25.42%,,,,$2.24,-5.08%,$2.22,-6.02%,$2.16,-8.63%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.20,438.69%,,,,$3.67,14.69%,-$3.68,-215.11%,$2.49,-22.23%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$177.94,-0.23%,-0.23%,$177.53,$215.00,$185.38,4.18%,$229.66,29.07%,$278.40,56.46%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.91,-10.80%,,,,,-100.00%,-$2.00,-125.28%,-$2.00,-125.28%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$459.53,-5.68%,,,,$477.20,3.85%,$646.34,40.65%,$689.77,50.10%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$21.59,-55.78%,,,,,-100.00%,-$2.00,-109.26%,-$2.00,-109.26%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.58,-3.66%,,,,$20.11,8.23%,$2.60,-86.03%,$18.58,-0.02%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$49.27,8.48%,8.48%,$53.45,$63.29,$52.11,5.76%,$106.77,116.71%,$108.53,120.28%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$34.39,22.45%,22.45%,$42.11,$43.25,$36.24,5.38%,$16.17,-52.98%,$25.69,-25.29%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$251.00,-42.91%,,,,$246.29,-1.88%,$201.55,-19.70%,$347.71,38.53%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.38,29.49%,29.49%,$23.80,$23.80,$19.11,3.97%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.33,-7.80%,,,,$8.47,1.68%,$14.41,72.98%,$21.87,162.55%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$44.59,28.54%,28.54%,$57.32,$59.00,$45.62,2.31%,-$115.05,-358.03%,-$96.66,-316.78%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.59,83.08%,,,,$1.66,4.40%,$0.01,-99.07%,$0.44,-72.35%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$49.74,19.13%,19.13%,$59.25,$59.25,$50.36,1.25%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$90.22,10.55%,10.55%,$99.74,$123.00,$96.06,6.47%,$282.98,213.66%,$342.31,279.41%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$251.12,0.62%,,,,$259.54,3.35%,$270.49,7.72%,$328.53,30.83%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.80,65.93%,65.93%,$6.31,$6.31,$4.03,6.05%,$6.84,80.06%,$15.29,302.28%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$125.84,-20.34%,,,,$128.35,1.99%,$165.56,31.56%,$221.88,76.32%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$88.08,8.14%,8.14%,$95.25,$118.27,$88.07,-0.01%,$108.54,23.23%,$158.79,80.28%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$133.90,-11.62%,-11.62%,$118.35,$118.35,$132.92,-0.73%,$153.89,14.93%,$169.89,26.88%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.96,-23.67%,,,,$9.42,5.13%,$7.73,-13.69%,$14.24,58.89%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$626.32,-17.18%,-17.18%,$518.72,$670.50,$619.66,-1.06%,$800.64,27.83%,$872.60,39.32%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.22,-9.73%,-9.73%,$43.53,$43.53,$48.61,0.81%,$25.79,-46.51%,$69.73,44.61%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$174.19,-21.12%,,,,$174.22,0.02%,$253.81,45.71%,$284.96,63.59%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.39,3.80%,3.80%,$9.75,$9.75,$9.47,0.85%,$6.62,-29.53%,$7.05,-24.91%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.12,14.89%,,,,$123.01,5.03%,$143.93,22.89%,$284.45,142.87%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.40,-36.79%,,,,$44.08,3.96%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.24,578.33%,578.33%,$1.63,$1.63,$0.25,4.17%,$0.78,223.57%,$0.78,225.25%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.26,-9.16%,-9.16%,$46.57,$46.57,$50.97,-0.57%,$85.19,66.19%,$138.64,170.46%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.89,7.10%,7.10%,$8.45,$9.05,$8.19,3.80%,$8.30,5.21%,$12.34,56.40%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$60.13,-17.43%,,,,$62.71,4.29%,$262.38,336.35%,$282.71,370.17%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.64,-7.80%,,,,$64.07,0.68%,$128.18,101.41%,$128.72,102.26%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$90.53,4.27%,4.27%,$94.39,$107.50,$89.18,-1.49%,$112.64,24.42%,$113.67,25.56%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.16,-18.88%,-18.88%,$13.92,$15.01,$18.06,5.24%,$18.87,9.99%,$22.45,30.83%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.13,19.70%,,,,$30.51,1.26%,$57.99,92.47%,$64.22,113.14%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$350.66,-8.47%,-8.47%,$320.97,$320.97,$344.22,-1.84%,$436.35,24.44%,$484.02,38.03%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$108.59,-13.31%,,,,$106.10,-2.29%,-$213.67,-296.77%,-$173.42,-259.71%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.09,-3.25%,,,,$45.12,4.71%,-$45.08,-204.63%,-$33.23,-177.12%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.00,-12.32%,-12.32%,$5.26,$5.26,$6.49,8.17%,$6.86,14.26%,$9.13,52.11%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$238.15,-3.11%,-3.11%,$230.75,$240.86,$247.26,3.83%,$334.22,40.34%,$424.63,78.30%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.97,15.66%,,,,$50.11,4.46%,$60.75,26.65%,$63.58,32.54%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$60.52,23.83%,,,,$62.94,4.00%,$70.29,16.14%,$87.15,44.00%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$239.61,-29.08%,,,,$237.90,-0.71%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$4.00,48.25%,,,,$3.92,-2.00%,$30.73,668.37%,$9.27,131.86%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.29,-0.25%,-0.25%,$26.22,$29.75,$26.56,1.03%,-$92.74,-452.76%,-$86.91,-430.57%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.77,0.35%,,,,$25.92,0.58%,-$100.25,-489.03%,-$96.79,-475.61%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.10,-18.61%,-18.61%,$17.99,$24.12,$22.18,0.36%,-$106.41,-581.51%,-$104.69,-573.69%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$134.70,-95.16%,,,,$144.25,7.09%,$188.65,40.05%,$294.71,118.79%,FI
NYSE:FINV,5 Sep 2025,$9.67,4,,8,4,$7.75,24.79%,24.79%,$9.67,$9.67,$8.16,5.29%,$8.42,8.70%,$8.84,14.04%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.12,-8.52%,,,,$46.00,1.95%,-$167.62,-471.50%,-$159.37,-453.21%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$714.86,-25.19%,-25.19%,$534.79,$736.60,$682.87,-4.48%,"$1,053.49",47.37%,"$1,122.39",57.01%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$55.82,-7.97%,-7.97%,$51.37,$58.00,$57.46,2.94%,$51.44,-7.85%,$66.72,19.52%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.50,25.19%,25.19%,$51.95,$51.95,$40.80,-1.69%,$70.00,68.67%,$76.19,83.60%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$55.81,-13.41%,,,,$55.03,-1.40%,$103.19,84.90%,$116.20,108.21%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$87.19,25.62%,,,,$85.97,-1.40%,$515.51,491.25%,"$2,506.04",2774.23%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$368.18,-23.20%,-23.20%,$282.78,$326.71,$364.83,-0.91%,$379.85,3.17%,$407.89,10.79%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.43,-5.66%,-5.66%,$15.50,$18.83,$16.54,0.67%,-$78.87,-580.05%,-$75.07,-556.92%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.49,7.08%,,,,$60.78,0.48%,$247.25,308.74%,$275.62,355.64%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$2.99,66.58%,66.58%,$4.98,$5.00,$3.09,3.34%,$6.00,100.70%,$9.24,209.06%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$164.00,3.66%,3.66%,$170.00,$170.00,$167.04,1.85%,$281.33,71.54%,$284.92,73.73%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.80,-21.91%,-21.91%,$6.09,$7.46,$8.03,2.95%,$11.91,52.67%,$23.37,199.63%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.62,5.91%,,,,$26.24,-1.43%,$57.39,115.60%,$79.11,197.18%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$166.51,-46.78%,-46.78%,$88.62,$88.62,$153.44,-7.85%,$93.05,-44.12%,$104.30,-37.36%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$64.16,-37.66%,,,,$62.76,-2.18%,$152.97,138.43%,$172.38,168.67%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$39.37,-14.80%,,,,$38.94,-1.09%,$57.62,46.37%,$72.42,83.95%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$10.39,-42.54%,,,,$11.06,6.45%,-$2.07,-119.93%,$9.99,-3.84%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$4.07,4.79%,,,,$4.11,0.98%,$13.08,221.31%,$8.79,116.01%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.56,34.07%,34.07%,$4.77,$6.00,,-100.00%,-$2.00,-156.18%,-$2.00,-156.18%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$62.40,3.77%,3.77%,$64.75,$76.19,$64.18,2.85%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.42,-6.26%,,,,$19.40,-0.10%,-$99.70,-613.39%,-$94.83,-588.30%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$187.04,-27.58%,-27.58%,$135.45,$135.45,$189.82,1.49%,$68.86,-63.19%,$72.56,-61.20%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.19,7.53%,,,,$14.28,0.63%,$56.33,296.96%,$67.45,375.31%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.31,23.08%,23.08%,$57.00,$63.88,$48.57,4.88%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,5 Sep 2025,$73.44,5,$80.00,2,3,$60.76,20.88%,20.88%,$73.44,$80.00,$63.54,4.58%,$120.79,98.80%,$224.53,269.53%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.89,-23.03%,-23.03%,$13.00,$28.70,$17.24,2.07%,$11.34,-32.89%,$24.89,47.36%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.12,16.99%,,,,$3.17,1.60%,-$6.88,-320.58%,-$6.29,-301.59%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,136.81",-20.52%,,,,"$1,126.47",-0.91%,"$1,835.56",61.47%,"$2,810.92",147.26%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$96.91,9.40%,9.40%,$106.02,$123.75,$100.95,4.17%,$202.93,109.40%,$261.76,170.11%,GIB
NASDAQ:GLDD,5 Sep 2025,$13.47,3,$14.00,8,3.5,$11.72,14.94%,14.94%,$13.47,$14.00,$11.66,-0.51%,$19.18,63.66%,$6.01,-48.75%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$72.21,-51.28%,,,,$72.67,0.64%,$69.48,-3.77%,$85.73,18.73%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$23.29,24.04%,,,,$23.27,-0.09%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.21,38.16%,,,,,-100.00%,-$2.00,-162.31%,-$2.00,-162.31%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$184.53,-23.29%,,,,$175.53,-4.88%,$173.36,-6.05%,$206.03,11.65%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.82,21.95%,21.95%,$1.00,$1.00,$0.74,-9.76%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.04,15.03%,15.03%,$15.00,$17.01,$13.65,4.68%,$45.47,248.69%,$67.61,418.51%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.79,58.23%,58.23%,$1.25,$1.25,$0.79,0.00%,-$0.03,-104.27%,$1.40,77.44%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.71,20.89%,,,,$145.61,4.22%,$60.57,-56.64%,$94.82,-32.13%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$173.05,-3.92%,-3.92%,$166.27,$166.27,$179.64,3.81%,$289.97,67.56%,$336.45,94.42%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$5.20,-4.42%,-4.42%,$4.97,$6.03,$5.32,2.31%,$5.72,9.98%,$6.28,20.84%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.59,-23.84%,-23.84%,$11.87,$11.87,$15.74,0.96%,$23.72,52.14%,$23.27,49.27%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$736.56,-11.24%,-11.24%,$653.74,$653.74,$777.38,5.54%,"-$3,886.02",-627.59%,"-$3,795.37",-615.28%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.26,-6.10%,-6.10%,$4.00,$7.64,$4.24,-0.47%,$20.46,380.17%,$7.33,72.03%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.55,-9.20%,,,,$25.84,1.14%,$28.26,10.59%,$36.75,43.83%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.41,-19.82%,,,,$200.35,0.47%,$243.04,21.88%,$353.54,77.29%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$108.86,-18.68%,,,,$107.06,-1.65%,$246.78,126.70%,$98.28,-9.72%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,$994.46,-12.92%,-12.92%,$866.00,$866.00,"$1,051.20",5.71%,"$1,246.85",25.38%,"$1,341.87",34.93%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.98,-10.67%,,,,$24.90,-0.32%,-$164.88,-760.04%,-$162.25,-749.52%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.69,-11.16%,,,,$17.58,-0.62%,-$77.35,-537.25%,-$68.15,-485.26%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$13.23,-16.05%,-16.05%,$11.11,$12.40,$13.11,-0.91%,$24.06,81.83%,$37.49,183.38%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$418.34,-25.27%,,,,$415.18,-0.76%,$712.93,70.42%,$976.36,133.39%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$58.75,21.37%,,,,$62.10,5.70%,$110.76,88.53%,$118.91,102.40%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$16.15,-4.46%,,,,$16.22,0.43%,$25.88,60.25%,$28.53,76.67%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.42,-98.55%,,,,$2.00,-17.36%,$10.06,315.77%,$17.61,627.72%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.19,-4.80%,,,,$12.68,4.02%,-$7.84,-164.29%,$14.29,17.26%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$319.80,-26.21%,,,,$332.58,4.00%,$527.88,65.07%,$591.09,84.83%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$253.41,-26.59%,,,,$258.98,2.20%,$387.28,52.83%,$428.63,69.15%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.95,425.24%,,,,$25.58,2.53%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$49.49,-27.62%,-27.62%,$35.82,$35.82,$50.13,1.29%,$54.44,10.00%,$55.37,11.88%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$10.02,12.21%,,,,$10.07,0.50%,$12.90,28.77%,$22.39,123.43%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.70,16.04%,,,,$35.24,1.56%,-$3.60,-110.38%,-$14.65,-142.23%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$46.83,-2.76%,,,,$46.60,-0.49%,$54.02,15.35%,$93.23,99.09%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$17.71,-15.30%,,,,$16.41,-7.34%,$32.88,85.63%,$40.52,128.80%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.63,-4.41%,,,,$29.90,0.91%,-$32.34,-209.16%,-$29.71,-200.27%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$214.10,-5.96%,,,,$219.81,2.67%,$235.80,10.14%,$273.89,27.92%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$115.27,-24.83%,-24.83%,$86.65,$113.71,$108.41,-5.95%,$178.02,54.44%,$179.46,55.68%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$153.07,-18.34%,,,,$151.42,-1.08%,$203.72,33.09%,$227.16,48.40%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.58,26.58%,,,,$1.72,8.86%,$1.41,-10.76%,$1.41,-10.60%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$23.39,13.07%,13.07%,$26.45,$26.45,$23.03,-1.54%,-$5.08,-121.70%,$15.86,-32.20%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$29.00,-2.10%,-2.10%,$28.39,$32.59,$30.28,4.41%,$44.74,54.29%,$57.15,97.06%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.57,23.60%,,,,$26.19,2.42%,$25.40,-0.67%,$30.27,18.37%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.93,-1.97%,-1.97%,$64.63,$64.63,$68.09,3.28%,-$741.01,-1223.94%,-$741.68,-1224.95%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$68.12,2.40%,2.40%,$69.76,$69.76,$70.88,4.05%,$53.05,-22.12%,$77.84,14.26%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.26,-16.41%,,,,$50.32,0.12%,$133.32,165.26%,$142.88,184.27%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.45,1.55%,,,,$17.43,-0.11%,$37.56,115.25%,$57.05,226.91%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.76,190.10%,,,,$5.73,-0.52%,-$72.83,-1364.33%,$18.13,214.75%,HTZ
