Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$236.31,-8.57%,,,,$241.53,2.21%,$312.63,32.30%,$468.74,98.36%,CLH,NYSE:CLH
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,2.75,$132.53,-19.03%,-19.03%,$107.31,$133.00,$129.85,-2.02%,$255.00,92.41%,$271.81,105.09%,CLMB,NASDAQ:CLMB
NYSE:CLW,26 Dec 2024,,,$37.00,5,,$22.12,67.27%,,,,$21.35,-3.48%,$88.84,301.64%,$205.84,830.56%,CLW,NYSE:CLW
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$126.12,22.98%,,,,$124.76,-1.08%,$213.39,69.20%,$247.78,96.46%,CLX,NYSE:CLX
NYSE:CM,10 Sep 2025,$68.57,2,,,2,$80.21,-14.51%,-14.51%,$68.57,$68.57,$81.76,1.93%,-$412.43,-614.19%,-$397.71,-595.84%,CM,NYSE:CM
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,2.75,$63.51,13.37%,13.37%,$72.00,$95.87,$56.41,-11.18%,$143.19,125.46%,$166.09,161.51%,CMPR,NASDAQ:CMPR
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$10.85,32.63%,,,,$10.95,0.92%,$4.22,-61.11%,$11.00,1.43%,CNH,NYSE:CNH
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$49.39,19.97%,,,,$51.86,5.00%,$44.76,-9.37%,$63.01,27.58%,CNM,NYSE:CNM
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$39.00,-21.63%,,,,$38.64,-0.92%,-$249.96,-740.93%,-$217.19,-656.90%,CNO,NYSE:CNO
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$225.64,-99.49%,,,,$231.27,2.50%,-$65.96,-129.23%,$17.17,-92.39%,COF,NYSE:COF
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$101.66,7.10%,,,,$102.66,0.98%,$111.61,9.78%,$171.65,68.85%,COHR,NYSE:COHR
NASDAQ:COLB,19 Aug 2025,$23.73,3,,,,$25.95,-8.54%,,,,$25.39,-2.16%,-$100.34,-486.66%,-$92.31,-455.74%,COLB,NASDAQ:COLB
NYSE:COP,23 Aug 2024,$121.26,4,,,,$93.88,29.16%,,,,$97.07,3.40%,$79.03,-15.81%,$170.24,81.34%,COP,NYSE:COP
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$4.41,43.76%,,,,$4.15,-5.90%,-$1.74,-139.42%,$4.90,11.05%,COTY,NYSE:COTY
NYSE:CP,13 Nov 2024,$75.90,3,,,,$75.40,0.67%,,,,$76.04,0.85%,$81.50,8.09%,$109.78,45.60%,CP,NYSE:CP
NYSE:CPF,6 Jan 2025,$28.08,3,$32.00,8,,$30.72,-8.58%,,,,$30.05,-2.18%,-$171.85,-659.40%,-$168.74,-649.30%,CPF,NYSE:CPF
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,4,$21.65,16.63%,16.63%,$25.25,$38.54,$21.33,-1.48%,$59.96,176.94%,-$11.00,-150.83%,CPRI,NYSE:CPRI
NYSE:CPT,19 Aug 2025,$114.40,4,,1,,$107.26,6.66%,,,,$111.83,4.26%,$108.16,0.84%,$166.55,55.28%,CPT,NYSE:CPT
NYSE:CR,9 May 2025,$166.37,3,$184.00,4,,$182.62,-8.90%,,,,$181.37,-0.68%,$227.79,24.73%,$238.00,30.32%,CR,NYSE:CR
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$207.95,-21.11%,,,,$200.51,-3.58%,$207.16,-0.38%,$289.07,39.01%,CRAI,NASDAQ:CRAI
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$9.07,16.06%,,,,$8.62,-4.96%,$0.00,-100.00%,$0.00,-100.00%,CRESY,NASDAQ:CRESY
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.83,71.36%,71.36%,$15.13,$15.13,$8.55,-3.17%,$21.04,138.33%,$79.75,803.15%,CRGY,NYSE:CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$111.73,-9.53%,-9.53%,$101.09,$101.09,$116.35,4.13%,$110.17,-1.39%,$137.01,22.63%,CRH,NYSE:CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$80.51,64.30%,,,,$76.68,-4.76%,$217.94,170.70%,$231.87,188.01%,CROX,NASDAQ:CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$22.46,48.22%,48.22%,$33.29,$41.00,$21.98,-2.14%,$48.70,116.84%,$19.10,-14.95%,CRTO,NASDAQ:CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$436.91,-31.44%,,,,$436.05,-0.20%,$533.74,22.16%,$552.73,26.51%,CRWD,NASDAQ:CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$338.33,2.93%,,,,$369.09,9.09%,$549.87,62.52%,$517.98,53.10%,CSL,NYSE:CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$21.94,74.69%,,,,$21.56,-1.73%,$33.90,54.53%,$39.46,79.83%,CSTL,NASDAQ:CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$15.32,5.01%,,,,$15.15,-1.11%,-$7.17,-146.82%,$16.75,9.31%,CSTM,NYSE:CSTM
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,1,#N/A,#N/A,#N/A,#N/A,#N/A,$244.36,#N/A,$475.69,#N/A,$534.99,#N/A,CSW,NASDAQ:CSW
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.47,16.51%,,,,$25.17,2.86%,$51.66,111.11%,$99.50,306.62%,CTRA,NYSE:CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.73,3.13%,,,,$19.71,-0.10%,-$57.49,-391.36%,-$56.27,-385.18%,CVBF,NASDAQ:CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,,$17.39,0.62%,,,,$17.32,-0.40%,$28.02,61.14%,$51.24,194.67%,CVE,NYSE:CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$33.10,2.10%,,,,$30.44,-8.04%,$70.25,112.25%,$112.68,240.42%,CVI,NYSE:CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$74.38,11.76%,11.76%,$83.13,$84.42,$72.61,-2.38%,-$8.70,-111.70%,$29.01,-61.00%,CVS,NYSE:CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$159.47,7.44%,7.44%,$171.33,$174.36,$160.19,0.45%,$212.37,33.17%,$300.64,88.52%,CVX,NYSE:CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$494.39,-49.42%,,,,$517.15,4.60%,$683.21,38.19%,$743.71,50.43%,CW,NYSE:CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.52,-23.21%,,,,$9.77,2.63%,$6.98,-26.71%,$23.71,149.04%,CX,NYSE:CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$57.25,4.66%,,,,$58.44,2.08%,$73.41,28.24%,$97.71,70.67%,CXT,NYSE:CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,CYCC,NASDAQ:CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$40.69,-39.38%,-39.38%,$24.67,$24.67,$39.18,-3.71%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$81.03,-17.97%,,,,$80.98,-0.06%,$137.32,69.47%,$149.28,84.23%,DCI,NYSE:DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,,$2.28,9.65%,,,,$2.41,5.70%,-$1.31,-157.25%,$2.47,8.43%,DDD,NYSE:DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$133.69,-1.32%,,,,$134.03,0.25%,$171.74,28.46%,$174.63,30.62%,DDOG,NASDAQ:DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$604.59,-29.79%,,,,$554.51,-8.28%,$905.39,49.75%,"$1,065.97",76.31%,DDS,NYSE:DDS
NYSE:DEA,3 Sep 2025,$31.44,3,$23.33,6,3,$23.29,0.17%,0.17%,$23.33,$31.44,$23.95,2.83%,$5.53,-76.26%,$30.15,29.46%,DEA,NYSE:DEA
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$118.41,671.76%,,,,$115.38,-2.56%,$140.12,18.33%,$149.46,26.23%,DECK,NYSE:DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$5.16,13.60%,13.60%,$5.86,$5.86,$5.21,0.97%,-$2.18,-142.18%,$1.22,-76.36%,DENN,NASDAQ:DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$17.09,38.40%,,,,$17.01,-0.47%,$16.38,-4.16%,$16.41,-3.98%,DFDV,NASDAQ:DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$29.04,4.07%,,,,$27.70,-4.61%,$322.77,1011.47%,$332.67,1045.56%,DFH,NYSE:DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$182.27,-18.76%,,,,$181.70,-0.31%,$249.60,36.94%,$300.29,64.75%,DGX,NYSE:DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$171.30,-18.06%,,,,$164.73,-3.84%,$236.95,38.32%,$240.36,40.31%,DHI,NYSE:DHI
NYSE:DKL,10 Apr 2025,,,,,,$45.88,-100.00%,,,,$44.83,-2.29%,$22.55,-50.85%,$15.13,-67.03%,DKL,NYSE:DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$42.44,9.45%,,,,$44.38,4.57%,$49.07,15.61%,$54.35,28.06%,DKNG,NASDAQ:DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.79,3.32%,,,,$19.41,-1.92%,$23.26,17.56%,$79.98,304.15%,DLX,NYSE:DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.79,-100.00%,-100.00%,,$0.00,$26.29,1.94%,$53.65,108.02%,$55.35,114.63%,DMLP,NASDAQ:DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.54,-30.71%,,,,$2.46,-3.15%,$2.37,-6.79%,$2.31,-9.21%,DNN,NYSEAMERICAN:DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.22,435.34%,,,,$3.21,-0.31%,-$3.82,-218.70%,$2.46,-23.69%,DNUT,NASDAQ:DNUT
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,2.75,$13.68,2.34%,2.34%,$14.00,$16.69,$13.63,-0.37%,$23.96,75.14%,$1.40,-89.80%,DOLE,NYSE:DOLE
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$172.33,3.02%,3.02%,$177.53,$215.00,$172.43,0.06%,$226.18,31.25%,$275.97,60.14%,DOV,NYSE:DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.72,-8.60%,,,,,-100.00%,-$2.00,-125.91%,-$2.00,-125.91%,DOYU,NASDAQ:DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$440.02,-1.50%,,,,$457.70,4.02%,$632.43,43.73%,$676.79,53.81%,DPZ,NASDAQ:DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$24.09,-60.37%,,,,,-100.00%,-$2.00,-108.30%,-$2.00,-108.30%,DRD,NYSE:DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$17.18,4.19%,,,,$18.21,6.00%,$1.14,-93.37%,$20.29,18.08%,DRVN,NASDAQ:DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$47.81,11.79%,11.79%,$53.45,$63.29,$48.94,2.36%,$106.70,123.18%,$108.50,126.93%,DT,NYSE:DT
NYSE:DVN,17 Sep 2025,$43.08,3,$43.71,6,3,$35.30,22.03%,22.03%,$43.08,$43.71,$36.17,2.46%,$16.38,-53.61%,$25.91,-26.59%,DVN,NYSE:DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$262.98,-45.51%,,,,$251.39,-4.41%,$206.60,-21.44%,$355.96,35.36%,DY,NYSE:DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.32,29.91%,29.91%,$23.80,$23.80,$18.08,-1.31%,$0.00,-100.00%,$0.00,-100.00%,EBF,NYSE:EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$9.19,-16.43%,,,,$9.00,-2.07%,$15.49,68.50%,$23.11,151.44%,EBR,NYSE:EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$45.49,25.99%,25.99%,$57.32,$59.00,$45.86,0.81%,-$114.81,-352.39%,-$96.16,-311.39%,ECPG,NASDAQ:ECPG
NASDAQ:ECX,10 Sep 2025,$1.94,4,,3,2.75,$2.12,-8.30%,-8.30%,$1.94,$1.94,$1.83,-13.68%,$0.54,-74.73%,$0.97,-54.43%,ECX,NASDAQ:ECX
NYSE:EDN,9 Sep 2025,$21.33,4,$29.50,5,3.25,$16.78,27.12%,27.12%,$21.33,$29.50,$17.86,6.44%,-$44.36,-364.36%,-$21.66,-229.08%,EDN,NYSE:EDN
NYSE:EDU,19 Aug 2025,$59.25,3,,,,$54.18,9.37%,,,,$54.05,-0.24%,$0.00,-100.00%,$0.00,-100.00%,EDU,NYSE:EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,,$88.95,12.13%,,,,$91.74,3.14%,$293.32,229.76%,$355.95,300.17%,EEFT,NASDAQ:EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$265.90,-4.98%,,,,$254.17,-4.41%,$282.24,6.14%,$340.90,28.21%,EFX,NYSE:EFX
NASDAQ:EGBN,4 Sep 2025,$22.98,4,$21.33,4,3,$20.52,3.95%,3.95%,$21.33,$22.98,$20.32,-0.97%,-$211.91,-1132.69%,-$210.39,-1125.31%,EGBN,NASDAQ:EGBN
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$4.26,48.01%,48.01%,$6.31,$6.31,$4.17,-2.11%,$7.15,67.92%,$15.67,267.95%,EGY,NYSE:EGY
NASDAQ:EH,3 Sep 2025,$17.27,3,,,3,$16.86,2.40%,2.40%,$17.27,$17.27,$16.88,0.12%,$18.79,11.46%,$18.79,11.46%,EH,NASDAQ:EH
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$124.37,-19.40%,,,,$125.19,0.66%,$165.50,33.07%,$223.04,79.33%,EHC,NYSE:EHC
NYSE:EIX,9 Sep 2025,$75.59,3,$64.80,6,3,$55.72,16.30%,16.30%,$64.80,$75.59,$57.53,3.25%,-$12.60,-122.62%,-$28.32,-150.82%,EIX,NYSE:EIX
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,,$88.08,8.14%,,,,$87.10,-1.11%,$109.22,24.01%,$160.24,81.93%,EL,NYSE:EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,,$147.83,-19.94%,,,,$141.13,-4.53%,$163.95,10.91%,$180.31,21.97%,ELF,NYSE:ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.68,-29.35%,,,,$9.84,1.65%,$8.38,-13.46%,$14.95,54.43%,ELP,NYSE:ELP
NYSE:ELS,3 Sep 2025,$69.51,5,$68.15,8,4.5,$60.76,12.16%,12.16%,$68.15,$69.51,$62.69,3.18%,$67.91,11.76%,$88.31,45.34%,ELS,NYSE:ELS
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$621.49,-16.54%,-16.54%,$518.72,$670.50,$615.92,-0.90%,$799.41,28.63%,$872.96,40.46%,EME,NYSE:EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,,$49.11,-11.36%,,,,$49.06,-0.10%,$27.33,-44.36%,$72.23,47.08%,ENB,NYSE:ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$165.63,-17.04%,,,,$165.95,0.19%,$246.95,49.10%,$278.79,68.32%,ENSG,NASDAQ:ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.18,6.18%,6.18%,$9.75,$9.75,$8.88,-3.27%,$6.57,-28.40%,$6.97,-24.12%,ENVX,NASDAQ:ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$119.54,12.56%,,,,$120.80,1.05%,$143.83,20.32%,$286.01,139.26%,EOG,NYSE:EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.64,-37.15%,,,,$41.87,-1.81%,$0.00,-100.00%,$0.00,-100.00%,EPAC,NYSE:EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.20,714.00%,714.00%,$1.63,$1.63,,-100.00%,-$2.00,-1100.00%,-$2.00,-1100.00%,EPIX,NASDAQ:EPIX
NYSE:EQNR,9 Sep 2025,$26.30,4,$25.60,9,4.25,$24.60,4.07%,4.07%,$25.60,$26.30,$24.70,0.41%,$68.70,179.26%,$30.44,23.74%,EQNR,NYSE:EQNR
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$49.99,-6.85%,-6.85%,$46.57,$46.57,$51.72,3.46%,$84.43,68.90%,$138.68,177.41%,EQT,NYSE:EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$8.00,5.62%,5.62%,$8.45,$9.05,$8.15,1.88%,$8.30,3.79%,$12.38,54.70%,ERIC,NASDAQ:ERIC
NASDAQ:ERII,4 Sep 2025,$16.86,3,$17.00,6,3,$14.76,14.23%,14.23%,$16.86,$17.00,$14.55,-1.42%,$20.92,41.71%,$22.88,55.00%,ERII,NASDAQ:ERII
NYSE:ERJ,10 Sep 2025,$52.67,2,,,2,$56.53,-6.83%,-6.83%,$52.67,$52.67,$57.77,2.19%,$262.58,364.50%,$283.24,401.05%,ERJ,NYSE:ERJ
NYSE:ERO,2 Sep 2025,$21.17,3,$18.76,5,2.75,$16.70,12.34%,12.34%,$18.76,$21.17,$16.96,1.56%,$9.05,-45.79%,$18.66,11.72%,ERO,NYSE:ERO
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.50,-7.60%,,,,$62.45,-1.65%,$127.63,100.99%,$128.18,101.85%,ESNT,NYSE:ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,,$86.96,8.55%,,,,$86.09,-1.00%,$112.86,29.79%,$113.93,31.02%,ESTC,NYSE:ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.51,-20.50%,-20.50%,$13.92,$15.01,$17.57,0.34%,$19.54,11.59%,$48.77,178.55%,ET,NYSE:ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.39,22.71%,,,,$28.49,-3.06%,$57.17,94.51%,$63.46,115.92%,ETD,NYSE:ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,,$362.16,-11.37%,,,,$370.17,2.21%,$461.54,27.44%,$510.23,40.88%,ETN,NYSE:ETN
NYSE:EVTL,1 Sep 2025,$5.43,3,$11.60,5,2.75,$4.71,15.29%,15.29%,$5.43,$11.60,$4.55,-3.40%,$0.52,-88.98%,$1.05,-77.61%,EVTL,NYSE:EVTL
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$107.01,-12.03%,,,,$106.81,-0.19%,-$211.42,-297.57%,-$170.28,-259.13%,EWBC,NASDAQ:EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.09,-3.25%,,,,$44.69,3.71%,-$45.79,-206.27%,-$33.89,-178.64%,EXC,NASDAQ:EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,,$6.40,-17.80%,,,,$6.00,-6.25%,$7.19,12.29%,$9.51,48.55%,EXK,NYSE:EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$235.15,-1.87%,-1.87%,$230.75,$240.86,$240.80,2.40%,$327.16,39.13%,$419.48,78.39%,EXP,NYSE:EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.28,17.35%,,,,$48.91,3.45%,$60.80,28.60%,$63.69,34.71%,FAST,NASDAQ:FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$57.68,29.93%,,,,$60.17,4.32%,$68.21,18.26%,$85.26,47.81%,FBIN,NYSE:FBIN
NYSE:FCPT,4 Sep 2025,$29.64,4,$29.40,6,3.5,$25.57,14.98%,14.98%,$29.40,$29.64,$26.47,3.52%,$34.13,33.46%,$42.23,65.14%,FCPT,NYSE:FCPT
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$227.52,-25.31%,,,,$240.20,5.57%,$0.00,-100.00%,$0.00,-100.00%,FERG,NYSE:FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.95,50.13%,,,,$3.85,-2.53%,$31.17,689.04%,$9.31,135.58%,FF,NYSE:FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$25.70,2.04%,2.04%,$26.22,$29.75,$25.92,0.86%,-$86.63,-437.07%,-$80.68,-413.91%,FFBC,NASDAQ:FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.45,1.61%,,,,$25.13,-1.26%,-$100.36,-494.32%,-$96.86,-480.57%,FHB,NASDAQ:FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,,$22.53,-20.16%,,,,$22.17,-1.60%,-$106.31,-571.85%,-$104.56,-564.10%,FHN,NYSE:FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$134.50,-95.15%,,,,$136.45,1.45%,$189.68,41.02%,$297.99,121.55%,FI,NYSE:FI
NYSE:FINV,10 Sep 2025,$9.07,4,$10.00,8,4,$7.95,14.13%,14.13%,$9.07,$10.00,$7.99,0.50%,$8.17,2.72%,$8.58,7.93%,FINV,NYSE:FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.79,-9.86%,,,,$46.25,1.00%,-$167.51,-465.83%,-$159.17,-447.61%,FITB,NASDAQ:FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$766.11,-30.19%,-30.19%,$534.79,$736.60,$763.18,-0.38%,"$1,133.90",48.01%,"$1,204.30",57.20%,FIX,NYSE:FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,,$55.80,-7.94%,,,,$56.53,1.31%,$53.29,-4.51%,$68.73,23.17%,FLEX,NASDAQ:FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$40.27,29.01%,29.01%,$51.95,$51.95,$40.65,0.94%,$70.10,74.08%,$76.39,89.69%,FLR,NYSE:FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$56.13,-13.91%,,,,$55.40,-1.30%,$105.86,88.60%,$119.15,112.27%,FLS,NYSE:FLS
NASDAQ:FMBH,5 Sep 2025,$43.16,3,,,3,$39.61,8.96%,8.96%,$43.16,$43.16,$39.92,0.78%,-$210.14,-630.51%,-$195.41,-593.33%,FMBH,NASDAQ:FMBH
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$92.95,17.84%,,,,$91.38,-1.69%,$528.62,468.72%,"$2,549.05",2642.39%,FMX,NYSE:FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$354.97,-20.34%,-20.34%,$282.78,$326.71,$354.38,-0.17%,$365.57,2.99%,$394.22,11.06%,FN,NYSE:FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,,$16.26,-4.67%,,,,$16.07,-1.17%,-$78.96,-585.61%,-$75.08,-561.75%,FNB,NYSE:FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.06,9.68%,,,,$58.84,-0.37%,$248.09,320.06%,$276.77,368.63%,FNF,NYSE:FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.07,62.24%,62.24%,$4.98,$5.00,$2.97,-3.26%,$1.14,-62.77%,$4.43,44.24%,FOSL,NASDAQ:FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$169.01,0.59%,0.59%,$170.00,$170.00,$164.29,-2.79%,$280.96,66.24%,$284.59,68.39%,FRHC,NASDAQ:FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,,$7.91,-23.00%,,,,$7.97,0.76%,$12.27,55.12%,$23.97,203.08%,FSM,NYSE:FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$28.47,-0.98%,,,,$27.37,-3.86%,$59.57,109.23%,$81.73,187.08%,FSTR,NASDAQ:FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,,$173.35,-48.88%,,,,$173.16,-0.11%,$112.75,-34.96%,$124.12,-28.40%,FTAI,NASDAQ:FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$66.63,-39.97%,,,,$64.53,-3.15%,$157.78,136.79%,$177.62,166.58%,FTDR,NASDAQ:FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$39.03,-14.06%,,,,$38.87,-0.41%,$58.26,49.26%,$73.28,87.75%,FTI,NYSE:FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$10.34,-42.26%,,,,$9.71,-6.09%,-$3.51,-133.96%,$8.73,-15.58%,FTRE,NASDAQ:FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$4.20,1.55%,,,,$4.47,6.43%,$13.56,222.95%,$9.20,118.93%,FUBO,NYSE:FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,,$3.99,19.62%,,,,$3.85,-3.51%,-$6.33,-258.72%,-$3.56,-189.16%,FUFU,NASDAQ:FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,,$61.76,4.84%,,,,$62.31,0.89%,$0.00,-100.00%,$0.00,-100.00%,FUL,NYSE:FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.02,-4.29%,,,,$19.41,2.05%,-$99.54,-623.32%,-$94.56,-597.16%,FULT,NASDAQ:FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$173.28,-21.83%,-21.83%,$135.45,$135.45,$175.35,1.19%,$59.87,-65.45%,$63.66,-63.26%,FUTU,NASDAQ:FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.04,8.68%,,,,$14.18,1.00%,$57.63,310.46%,$69.00,391.42%,GAIN,NASDAQ:GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.41,22.82%,22.82%,$57.00,$63.88,$46.47,0.13%,$0.00,-100.00%,$0.00,-100.00%,GBX,NYSE:GBX
NYSE:GEF,5 Sep 2025,$73.44,5,$80.00,2,3,$60.79,20.82%,20.82%,$73.44,$80.00,$60.01,-1.28%,$122.34,101.24%,$227.15,273.66%,GEF,NYSE:GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,,$16.70,-22.16%,,,,$16.68,-0.12%,$11.62,-30.42%,$25.32,51.62%,GES,NYSE:GES
