Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.69,56.15%,56.15%,$15.13,$15.13,$9.93,2.48%,$20.91,115.79%,$78.24,707.45%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$110.67,-8.66%,-8.66%,$101.09,$101.09,$118.01,6.63%,$110.03,-0.57%,$137.24,24.00%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$88.50,49.47%,,,,$91.73,3.65%,$223.09,152.08%,$236.80,167.57%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$24.24,60.89%,60.89%,$39.00,$40.38,$26.18,8.00%,$50.36,107.77%,$21.43,-11.58%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$415.60,-27.93%,,,,$459.43,10.55%,$509.66,22.63%,$528.06,27.06%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$380.45,-8.47%,,,,$394.48,3.69%,$590.28,55.15%,$559.34,47.02%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$23.97,59.90%,,,,$23.25,-3.00%,$35.92,49.85%,$41.39,72.69%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.06,14.42%,,,,$14.33,1.92%,-$7.82,-155.65%,$15.73,11.86%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.45,16.61%,,,,$25.18,2.99%,$90.37,269.61%,$137.41,462.00%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.95,1.99%,,,,$21.03,5.41%,-$57.12,-386.34%,-$55.92,-380.31%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.85,3.85%,3.85%,$17.50,$18.51,$17.60,4.45%,$26.75,58.78%,$49.66,194.74%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$30.45,10.99%,,,,$31.10,2.13%,$66.11,117.11%,$107.62,253.42%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$74.42,11.70%,11.70%,$83.13,$84.42,$74.42,0.00%,-$9.68,-113.01%,$27.45,-63.12%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$161.00,6.42%,6.42%,$171.33,$174.36,$165.04,2.51%,$211.93,31.63%,$298.84,85.61%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$473.65,-47.21%,,,,$496.12,4.74%,$641.45,35.43%,$700.13,47.82%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$8.99,-18.69%,,,,$9.39,4.45%,$6.29,-29.98%,$22.52,150.47%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$59.01,1.54%,,,,$60.05,1.76%,$73.30,24.21%,$97.20,64.71%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.94,-89.63%,,,,,-100.00%,-$2.00,-125.19%,-$2.00,-125.19%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$32.72,-24.62%,-24.62%,$24.67,$24.67,$36.22,10.70%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$79.25,-16.13%,,,,$83.11,4.87%,$134.57,69.81%,$146.26,84.56%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.26,10.62%,10.62%,$2.50,$2.94,$2.51,11.06%,-$1.33,-158.91%,$2.36,4.63%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$134.70,-2.06%,-2.06%,$131.92,$161.38,$145.48,8.00%,$172.49,28.06%,$175.29,30.14%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$528.26,-19.64%,,,,$526.09,-0.41%,$842.36,59.46%,"$1,000.60",89.41%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$120.73,656.93%,,,,$123.45,2.25%,$140.85,16.66%,$149.90,24.16%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.42,32.62%,32.62%,$5.86,$5.86,$4.82,9.05%,-$2.88,-165.22%,$0.46,-89.58%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$16.33,44.84%,,,,$16.14,-1.16%,$13.89,-14.94%,$13.92,-14.75%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.41,10.26%,,,,$28.92,5.51%,$310.37,1032.31%,$319.97,1067.35%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.61,-18.47%,,,,$185.88,2.35%,$248.67,36.93%,$298.56,64.40%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$169.64,-17.25%,,,,$174.05,2.60%,$233.23,37.48%,$236.59,39.46%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.63,-100.00%,,,,$45.47,4.22%,$20.79,-52.36%,$13.59,-68.86%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.31,-1.82%,-1.82%,$46.45,$54.69,$49.35,4.31%,$53.96,14.05%,$59.16,25.05%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.44,5.18%,,,,$20.12,3.50%,$22.00,13.18%,$77.07,296.47%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.20,-100.00%,-100.00%,,$0.00,$25.93,2.90%,$53.02,110.41%,$54.72,117.15%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.22,-20.72%,,,,$2.28,2.70%,$2.19,-1.44%,$2.13,-4.22%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.48,395.34%,,,,$3.45,-0.86%,-$3.57,-202.50%,$2.56,-26.49%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$176.19,0.76%,0.76%,$177.53,$215.00,$272.36,54.58%,$230.02,30.55%,$278.30,57.95%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.61,-7.28%,,,,$8.15,7.10%,"-$2,263,688.95",-29746341.11%,"$14,267,279.15",187480572.10%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$466.20,-7.03%,,,,$450.83,-3.30%,$637.50,36.74%,$680.53,45.97%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$18.94,-49.59%,,,,,-100.00%,-$2.00,-110.56%,-$2.00,-110.56%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.56,-3.56%,,,,$18.84,1.51%,$2.02,-89.12%,$17.86,-3.79%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.36,6.13%,6.13%,$53.45,$63.29,$52.66,4.57%,$106.79,112.06%,$108.54,115.52%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$36.39,15.72%,15.72%,$42.11,$43.25,$37.21,2.25%,$17.51,-51.89%,$27.02,-25.74%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$246.17,-41.79%,,,,$261.00,6.02%,$205.55,-16.50%,$350.29,42.30%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.15,31.13%,31.13%,$23.80,$23.80,$19.96,9.97%,$38.11,109.95%,$49.60,173.26%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.20,-6.34%,,,,$8.48,3.41%,$13.98,70.48%,$21.37,160.60%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$41.43,38.34%,38.34%,$57.32,$59.00,$43.12,4.08%,-$117.72,-384.15%,-$99.45,-340.04%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.61,80.81%,,,,$1.73,7.45%,$0.09,-94.42%,$0.51,-68.17%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$49.09,20.70%,20.70%,$59.25,$59.25,$50.50,2.87%,$289.66,490.06%,$295.19,501.33%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$91.88,8.55%,8.55%,$99.74,$123.00,$94.33,2.67%,$282.58,207.56%,$341.35,271.52%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$240.54,5.04%,,,,$246.42,2.44%,$266.75,10.90%,$324.51,34.91%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.92,60.85%,60.85%,$6.31,$6.31,$4.07,3.83%,$6.85,74.78%,$15.26,289.33%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$122.41,-18.10%,,,,$126.86,3.64%,$160.98,31.51%,$216.78,77.09%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$89.59,6.32%,6.32%,$95.25,$118.27,$94.39,5.36%,$110.47,23.30%,$160.37,79.00%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$122.25,-3.19%,-3.19%,$118.35,$118.35,$125.10,2.33%,$144.68,18.35%,$160.53,31.31%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.90,-23.16%,,,,$9.12,2.47%,$7.61,-14.45%,$14.09,58.27%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$608.42,-14.74%,-14.74%,$518.72,$670.50,$653.20,7.36%,$792.73,30.29%,$864.00,42.01%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.33,-9.93%,-9.93%,$43.53,$43.53,$49.83,3.10%,$25.48,-47.28%,$68.99,42.75%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$174.67,-21.34%,,,,$172.16,-1.44%,$250.36,43.34%,$281.22,61.00%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.45,3.14%,3.14%,$9.75,$9.75,$10.21,8.04%,$7.05,-25.42%,$7.48,-20.83%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$124.98,7.67%,,,,$128.74,3.01%,$150.69,20.57%,$290.47,132.41%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$41.79,-35.87%,,,,$44.70,6.96%,$81.02,93.88%,$85.96,105.70%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.23,607.83%,607.83%,$1.63,$1.63,$0.29,26.09%,$0.79,242.35%,$0.79,244.10%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$52.14,-10.69%,-10.69%,$46.57,$46.57,$54.02,3.61%,$85.03,63.08%,$138.11,164.88%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.84,7.78%,7.78%,$8.45,$9.05,$8.20,4.59%,$8.14,3.80%,$12.16,55.13%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.60,-12.28%,,,,$57.96,2.40%,$255.93,352.17%,$276.12,387.85%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.43,-6.02%,,,,$63.85,2.27%,$126.68,102.92%,$127.22,103.79%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$84.04,12.32%,12.32%,$94.39,$107.50,$97.41,15.91%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.80,-21.80%,-21.80%,$13.92,$15.01,$18.34,3.03%,$18.99,6.69%,$22.56,26.77%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.43,22.55%,,,,$30.48,3.57%,$56.99,93.64%,$63.19,114.70%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$343.66,-6.60%,-6.60%,$320.97,$320.97,$376.15,9.45%,$435.13,26.62%,$482.35,40.36%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$104.87,-10.24%,,,,$109.01,3.95%,-$217.47,-307.37%,-$177.62,-269.38%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.51,-4.18%,,,,$45.39,4.32%,-$44.83,-203.03%,-$33.00,-175.85%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.38,-17.54%,-17.54%,$5.26,$5.26,$6.50,1.88%,$7.07,10.81%,$9.32,46.07%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$227.70,1.34%,1.34%,$230.75,$240.86,$237.53,4.32%,$321.60,41.24%,$411.17,80.57%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.53,12.01%,,,,$50.08,1.11%,$62.30,25.78%,$65.10,31.44%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$57.27,30.86%,,,,$60.77,6.11%,$67.79,18.37%,$84.57,47.68%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$228.21,-25.53%,,,,$230.03,0.80%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.90,52.05%,,,,$3.89,-0.26%,$30.46,680.98%,$9.18,135.29%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.20,0.09%,0.09%,$26.22,$29.75,$28.04,7.02%,-$93.10,-455.35%,-$87.32,-433.29%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.80,0.23%,,,,$27.06,4.88%,-$100.27,-488.64%,-$96.83,-475.30%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.33,-19.44%,-19.44%,$17.99,$24.12,$23.56,5.51%,-$106.09,-575.09%,-$104.37,-567.39%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$135.77,-95.20%,,,,$143.07,5.38%,$190.31,40.17%,$295.38,117.56%,FI
NYSE:FINV,22 Aug 2025,$10.55,4,$11.05,9,4.25,$8.14,29.61%,29.61%,$10.55,$11.05,$8.66,6.39%,$8.76,7.60%,$9.17,12.68%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.50,-9.29%,,,,$47.38,4.13%,-$167.79,-468.78%,-$159.58,-450.73%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$690.34,-22.53%,-22.53%,$534.79,$736.60,$751.12,8.80%,"$1,046.36",51.57%,"$1,114.60",61.46%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$52.69,-2.50%,-2.50%,$51.37,$58.00,$56.28,6.81%,$49.26,-6.51%,$64.47,22.35%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$40.16,29.37%,29.37%,$51.95,$51.95,$43.29,7.79%,$69.06,71.95%,$75.21,87.27%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$52.90,-8.65%,,,,$56.08,6.01%,$100.95,90.83%,$113.84,115.19%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.70,26.33%,,,,$90.36,4.22%,$513.92,492.76%,"$2,492.63",2775.01%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$326.15,-13.30%,-13.30%,$282.78,$326.71,$362.95,11.28%,$341.02,4.56%,$368.79,13.07%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.43,-5.66%,-5.66%,$15.50,$18.83,$17.31,5.36%,-$78.82,-579.74%,-$75.06,-556.83%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$58.70,10.35%,,,,$62.07,5.74%,$245.23,317.76%,$273.46,365.85%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.14,58.62%,58.62%,$4.98,$5.00,$3.19,1.59%,$5.93,88.98%,$9.15,191.52%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$168.29,1.02%,1.02%,$170.00,$170.00,$185.18,10.04%,$281.39,67.20%,$284.96,69.33%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.66,-20.48%,-20.48%,$6.09,$7.46,$7.98,4.18%,$11.89,55.26%,$23.25,203.52%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$25.80,9.27%,,,,$27.52,6.67%,$56.41,118.63%,$77.92,202.03%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$150.04,-40.94%,-40.94%,$88.62,$88.62,$160.75,7.14%,$92.92,-38.07%,$104.13,-30.60%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$60.27,-33.63%,,,,$62.46,3.63%,$149.58,148.18%,$168.79,180.06%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.81,-8.88%,,,,$38.43,4.40%,$55.25,50.11%,$69.95,90.03%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$9.76,-38.83%,,,,$9.75,-0.10%,-$3.91,-140.05%,$8.07,-17.27%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.78,12.83%,,,,$3.92,3.70%,$12.51,230.83%,$8.26,118.43%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.89,22.70%,22.70%,$4.77,$6.00,$4.06,4.37%,-$6.36,-263.44%,-$3.64,-193.58%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$60.35,7.29%,7.29%,$64.75,$76.19,$64.86,7.47%,$57.27,-5.11%,$90.02,49.17%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.47,-6.50%,,,,$20.41,4.83%,-$99.74,-612.29%,-$94.92,-587.51%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$184.09,-26.42%,-26.42%,$135.45,$135.45,$287.40,56.12%,$66.02,-64.14%,$69.69,-62.14%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.14,7.91%,,,,$14.59,3.18%,$55.64,293.50%,$66.65,371.35%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.29,23.14%,23.14%,$57.00,$63.88,$50.97,10.11%,$71.97,55.47%,$140.13,202.73%,GBX
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$64.33,29.32%,,,,$69.02,7.29%,$123.59,92.12%,$149.71,132.72%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.87,-22.94%,-22.94%,$13.00,$28.70,$16.73,-0.83%,$11.09,-34.25%,$24.58,45.70%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.06,19.28%,,,,$3.16,3.27%,-$7.05,-330.24%,-$6.45,-310.72%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,083.62",-16.62%,,,,"$1,112.33",2.65%,"$1,774.75",63.78%,"$2,741.83",153.03%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$96.18,10.23%,10.23%,$106.02,$123.75,$101.12,5.14%,$201.99,110.01%,$260.24,170.58%,GIB
NASDAQ:GLDD,22 Aug 2025,$10.58,3,$14.00,8,3.5,$11.68,-9.41%,-9.41%,$10.58,$14.00,$12.34,5.65%,$18.88,61.68%,$5.87,-49.76%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$68.18,-48.40%,,,,$67.67,-0.75%,$65.24,-4.32%,$81.41,19.40%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.69,27.32%,,,,$22.40,-1.28%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.29,34.80%,,,,,-100.00%,-$2.00,-160.79%,-$2.00,-160.79%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$181.44,-21.99%,,,,$182.77,0.73%,$177.17,-2.35%,$209.68,15.57%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.89,12.36%,12.36%,$1.00,$1.00,$1.01,13.48%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.46,11.44%,11.44%,$15.00,$17.01,$14.43,7.21%,$45.18,235.69%,$67.12,398.68%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.54,131.48%,131.48%,$1.25,$1.25,,-100.00%,-$2.00,-470.37%,-$2.00,-470.37%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$138.35,22.08%,,,,$137.75,-0.43%,$60.29,-56.42%,$94.37,-31.79%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$174.14,-4.52%,-4.52%,$166.27,$166.27,$180.99,3.93%,$287.92,65.34%,$334.37,92.01%,GPOR
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,,$4.92,-0.10%,,,,$5.26,6.91%,$5.54,12.68%,$6.11,24.09%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.44,-23.10%,-23.10%,$11.87,$11.87,$16.36,5.96%,$23.99,55.35%,$23.54,52.49%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$733.01,-10.81%,-10.81%,$653.74,$653.74,$804.83,9.80%,"-$3,882.01",-629.60%,"-$3,791.76",-617.29%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.12,-2.91%,-2.91%,$4.00,$7.64,$4.44,7.77%,$20.21,390.49%,$7.20,74.64%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.17,-7.83%,,,,$26.60,5.68%,$27.82,10.54%,$36.28,44.12%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$198.98,-19.65%,,,,$195.65,-1.67%,$241.13,21.19%,$350.57,76.18%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$106.36,-16.77%,,,,$112.41,5.69%,$244.61,129.98%,$97.79,-8.06%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,017.55",-14.89%,-14.89%,$866.00,$866.00,"$1,060.78",4.25%,"$1,264.02",24.22%,"$1,358.13",33.47%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.95,-10.56%,,,,$26.18,4.93%,-$164.82,-760.59%,-$162.20,-750.10%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.70,-11.21%,,,,$18.45,4.24%,-$77.40,-537.29%,-$68.29,-485.81%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$11.85,-6.27%,-6.27%,$11.11,$12.40,$12.47,5.23%,$23.21,95.87%,$36.56,208.49%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$406.93,-23.18%,,,,$419.79,3.16%,$693.12,70.33%,$955.15,134.72%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$58.19,22.54%,,,,$62.78,7.89%,$110.91,90.59%,$119.03,104.55%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.61,-1.16%,,,,$15.54,-0.45%,$25.59,63.92%,$28.23,80.83%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.22,-98.42%,,,,$2.16,-2.70%,$9.99,350.19%,$17.51,688.56%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.43,-6.64%,,,,$13.01,4.67%,-$7.32,-158.89%,$14.66,17.95%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$310.22,-23.93%,,,,$326.79,5.34%,$515.64,66.22%,$578.25,86.40%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$243.48,-23.59%,,,,$254.04,4.34%,$378.13,55.30%,$419.07,72.12%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.25,440.40%,,,,$23.73,-2.14%,$69.75,187.61%,$102.31,321.89%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$42.03,-14.77%,-14.77%,$35.82,$35.82,$66.73,58.77%,$48.33,14.99%,$49.25,17.19%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.74,15.43%,,,,$10.30,5.75%,$12.59,29.21%,$22.01,125.93%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.66,19.63%,,,,$34.88,3.62%,-$4.01,-111.91%,-$14.73,-143.76%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.60,2.10%,,,,$46.15,3.48%,$51.99,16.57%,$90.84,103.68%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.30,-7.98%,,,,$17.05,4.60%,$31.91,95.79%,$39.50,142.31%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.50,-3.99%,,,,$30.88,4.68%,-$36.79,-224.72%,-$34.18,-215.87%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$215.92,-6.75%,,,,$227.85,5.53%,$240.28,11.28%,$278.05,28.78%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$100.55,-13.83%,-13.83%,$86.65,$113.71,$156.60,55.74%,$179.96,78.97%,$181.39,80.40%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$138.19,-9.54%,,,,$144.70,4.71%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.72,16.28%,,,,$1.89,9.88%,$1.56,-9.29%,$1.56,-9.14%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.43,17.91%,17.91%,$26.45,$26.45,$24.12,7.53%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.20,0.67%,0.67%,$28.39,$32.59,$30.56,8.37%,$48.05,70.39%,$60.39,114.15%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.26,25.12%,,,,$26.21,3.76%,$31.45,24.49%,$36.29,43.68%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$63.97,1.03%,1.03%,$64.63,$64.63,$66.07,3.28%,-$740.87,-1258.15%,-$741.53,-1259.19%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.06,1.01%,1.01%,$69.76,$69.76,$69.15,0.13%,$53.06,-23.17%,$77.72,12.55%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.37,-16.60%,,,,$50.85,0.95%,$133.17,164.39%,$142.68,183.27%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.04,3.99%,,,,$17.86,4.81%,$37.08,117.60%,$56.39,230.91%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.77,189.60%,,,,$6.05,4.85%,-$72.97,-1364.72%,$17.41,201.67%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$470.63,19.59%,,,,$494.04,4.97%,$567.65,20.62%,$591.02,25.58%,HUBS
