Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.73,55.51%,55.51%,$15.13,$15.13,$10.11,3.91%,$21.21,118.03%,$78.46,706.40%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$110.61,-8.61%,-8.61%,$101.09,$101.09,$116.19,5.04%,$108.26,-2.13%,$135.44,22.45%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$91.11,45.19%,,,,$93.05,2.13%,$226.07,148.13%,$239.77,163.16%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$23.30,67.38%,67.38%,$39.00,$40.38,$0.00,-100.00%,$49.01,110.34%,$20.12,-13.64%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$406.74,-26.36%,,,,$424.63,4.40%,$499.29,22.75%,$517.65,27.27%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$379.43,-8.22%,,,,$388.89,2.49%,$582.56,53.54%,$551.67,45.39%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$24.43,56.89%,,,,$23.81,-2.54%,$36.10,47.79%,$41.57,70.18%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$13.89,15.82%,,,,$13.94,0.36%,-$8.40,-160.51%,$15.12,8.89%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.38,16.94%,,,,$25.36,4.02%,$90.58,271.55%,$137.57,464.29%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$19.97,1.89%,,,,$20.56,2.95%,-$57.37,-387.28%,-$56.17,-381.27%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.52,5.92%,5.92%,$17.50,$18.51,$17.53,6.11%,$27.09,64.01%,$49.99,202.58%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$31.50,7.29%,,,,$32.44,2.98%,$67.32,113.72%,$108.77,245.30%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.22,13.53%,13.53%,$83.13,$84.42,$75.82,3.55%,-$8.78,-111.99%,$28.31,-61.33%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$158.83,7.87%,7.87%,$171.33,$174.36,$165.74,4.35%,$213.04,34.13%,$299.87,88.80%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$481.38,-48.06%,,,,$493.08,2.43%,$645.24,34.04%,$703.81,46.21%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.23,-20.80%,,,,$9.36,1.41%,$6.28,-31.94%,$22.47,143.49%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$59.59,0.55%,,,,$59.43,-0.27%,$72.79,22.15%,$96.67,62.22%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.79,-89.44%,,,,,-100.00%,-$2.00,-125.67%,-$2.00,-125.67%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$33.47,-26.31%,-26.31%,$24.67,$24.67,$34.47,2.99%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$79.28,-16.16%,,,,$83.62,5.47%,$134.47,69.62%,$146.15,84.34%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.17,15.21%,15.21%,$2.50,$2.94,$2.37,9.22%,-$1.45,-166.87%,$2.24,3.22%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$131.91,0.01%,0.01%,$131.92,$161.38,$139.27,5.58%,$170.42,29.19%,$173.22,31.32%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$557.52,-23.86%,,,,$527.92,-5.31%,$842.14,51.05%,"$1,000.23",79.41%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$125.23,629.73%,,,,$125.50,0.22%,$144.08,15.06%,$153.12,22.27%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.47,31.14%,31.14%,$5.86,$5.86,$4.74,6.04%,-$2.95,-166.09%,$0.39,-91.37%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$17.26,37.03%,,,,$15.52,-10.08%,$14.29,-17.21%,$14.32,-17.03%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.50,9.89%,,,,$28.38,3.20%,$309.27,1024.62%,$318.86,1059.48%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$178.09,-16.86%,,,,$185.81,4.33%,$245.58,37.90%,$295.42,65.88%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$172.30,-18.53%,,,,$174.83,1.47%,$233.92,35.76%,$237.27,37.71%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.14,-100.00%,,,,$45.31,5.03%,$20.07,-53.49%,$12.88,-70.14%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.83,-2.89%,-2.89%,$46.45,$54.69,$48.94,2.32%,$53.87,12.64%,$59.07,23.50%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.36,5.61%,,,,$19.84,2.48%,$21.64,11.77%,$76.61,295.72%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.29,-100.00%,-100.00%,,$0.00,$26.16,3.44%,$53.13,110.07%,$54.83,116.79%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.28,-22.81%,,,,$2.27,-0.44%,$2.19,-4.04%,$2.13,-6.73%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.36,413.04%,,,,$3.29,-2.08%,-$3.79,-212.72%,$2.33,-30.71%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$175.23,1.31%,1.31%,$177.53,$215.00,$184.02,5.02%,$226.78,29.42%,$274.97,56.92%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.93,-11.02%,,,,,-100.00%,-$2.00,-125.22%,-$2.00,-125.22%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$466.15,-7.02%,,,,$477.34,2.40%,$645.84,38.55%,$688.80,47.76%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$20.82,-54.14%,,,,,-100.00%,-$2.00,-109.61%,-$2.00,-109.61%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.97,-5.64%,,,,$18.43,-2.85%,$2.69,-85.80%,$18.50,-2.46%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$49.63,7.69%,7.69%,$53.45,$63.29,$51.51,3.79%,$106.61,114.80%,$108.35,118.31%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$35.41,18.92%,18.92%,$42.11,$43.25,$37.54,6.02%,$17.83,-49.66%,$27.34,-22.79%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$247.40,-42.08%,,,,$253.69,2.54%,$198.27,-19.86%,$342.74,38.54%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.30,30.05%,30.05%,$23.80,$23.80,$27.45,50.00%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.23,-6.68%,,,,$8.45,2.67%,$13.90,68.87%,$21.27,158.49%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$41.82,37.05%,37.05%,$57.32,$59.00,$42.99,2.80%,-$117.73,-381.53%,-$99.48,-337.88%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.57,85.41%,,,,$1.68,7.01%,$0.08,-94.98%,$0.50,-68.09%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$49.02,20.88%,20.88%,$59.25,$59.25,$51.48,5.02%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$90.86,9.77%,9.77%,$99.74,$123.00,$138.84,52.81%,$280.14,208.32%,$338.80,272.88%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$235.75,7.17%,,,,$236.55,0.34%,$254.41,7.91%,$312.11,32.39%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.87,62.93%,62.93%,$6.31,$6.31,$4.05,4.65%,$6.90,78.38%,$15.31,295.52%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$123.22,-18.64%,,,,$127.19,3.22%,$160.83,30.53%,$216.52,75.72%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$90.96,4.72%,4.72%,$95.25,$118.27,$92.50,1.69%,$109.41,20.28%,$159.24,75.07%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$130.25,-9.14%,-9.14%,$118.35,$118.35,$120.30,-7.64%,$145.25,11.52%,$161.07,23.66%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.91,-23.24%,,,,$8.90,-0.11%,$7.40,-16.93%,$13.87,55.64%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$623.39,-16.79%,-16.79%,$518.72,$670.50,$648.51,4.03%,$792.65,27.15%,$863.78,38.56%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.03,-9.37%,-9.37%,$43.53,$43.53,$50.04,4.18%,$25.36,-47.19%,$68.79,43.22%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$171.72,-19.99%,,,,$177.63,3.44%,$250.87,46.09%,$281.67,64.03%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.44,3.25%,3.25%,$9.75,$9.75,$9.81,3.92%,$6.81,-27.88%,$7.24,-23.29%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$123.02,9.38%,,,,$129.04,4.89%,$151.94,23.51%,$291.57,137.01%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.24,-36.55%,,,,$43.63,3.29%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.23,607.83%,607.83%,$1.63,$1.63,$0.27,17.39%,$0.79,242.43%,$0.79,244.17%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$52.42,-11.17%,-11.17%,$46.57,$46.57,$54.38,3.74%,$85.46,63.03%,$138.47,164.15%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.85,7.64%,7.64%,$8.45,$9.05,$8.12,3.44%,$8.01,2.08%,$12.03,53.30%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$57.74,-14.01%,,,,$59.36,2.81%,$256.68,344.55%,$276.84,379.47%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.47,-6.08%,,,,$64.45,3.17%,$126.49,102.48%,$127.03,103.34%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$84.29,11.98%,11.98%,$94.39,$107.50,$88.14,4.57%,$110.80,31.45%,$111.82,32.66%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.60,-20.91%,-20.91%,$13.92,$15.01,$18.53,5.28%,$18.93,7.55%,$22.50,27.85%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.08,24.02%,,,,$30.40,4.54%,$56.62,94.72%,$62.82,116.01%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$342.76,-6.36%,-6.36%,$320.97,$320.97,$364.64,6.38%,$429.44,25.29%,$476.57,39.04%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$106.07,-11.25%,,,,$108.32,2.12%,-$217.18,-304.75%,-$177.41,-267.26%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.13,-3.34%,,,,$45.19,4.78%,-$45.14,-204.66%,-$33.32,-177.25%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.48,-18.81%,-18.81%,$5.26,$5.26,$6.81,5.09%,$7.33,13.16%,$9.58,47.81%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$223.23,3.37%,3.37%,$230.75,$240.86,$237.72,6.49%,$315.42,41.30%,$404.82,81.35%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.42,12.26%,,,,$49.41,-0.02%,$61.81,25.06%,$64.60,30.72%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$57.28,30.83%,,,,$59.24,3.42%,$66.73,16.51%,$83.50,45.77%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$230.09,-26.14%,,,,$224.05,-2.63%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.87,53.23%,,,,$3.85,-0.52%,$30.43,686.28%,$9.18,137.27%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.36,-0.52%,-0.52%,$26.22,$29.75,$27.36,3.79%,-$93.39,-454.30%,-$87.62,-432.41%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.79,0.27%,,,,$26.54,2.91%,-$100.58,-489.98%,-$97.14,-476.65%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.53,-20.16%,-20.16%,$17.99,$24.12,$23.23,3.11%,-$106.30,-571.84%,-$104.59,-564.21%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$137.07,-95.25%,,,,$142.27,3.79%,$188.61,37.60%,$293.49,114.12%,FI
NYSE:FINV,22 Aug 2025,$10.55,4,$11.05,9,4.25,$7.98,32.21%,32.21%,$10.55,$11.05,$8.55,7.14%,$8.73,9.37%,$9.14,14.55%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.61,-9.51%,,,,$46.89,2.81%,-$168.06,-468.47%,-$159.85,-450.48%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$699.09,-23.50%,-23.50%,$534.79,$736.60,$732.98,4.85%,"$1,040.76",48.87%,"$1,108.87",58.62%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$53.84,-4.58%,-4.58%,$51.37,$58.00,$55.26,2.64%,$49.26,-8.50%,$64.45,19.71%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$43.49,19.46%,19.46%,$51.95,$51.95,$43.54,0.11%,$69.70,60.26%,$75.84,74.39%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$53.31,-9.35%,,,,$54.81,2.81%,$100.67,88.84%,$113.53,112.97%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.72,26.30%,,,,$89.63,3.36%,$513.61,492.27%,"$2,489.97",2771.28%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$335.58,-15.74%,-15.74%,$282.78,$326.71,$343.15,2.26%,$345.41,2.93%,$373.13,11.19%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.47,-5.89%,-5.89%,$15.50,$18.83,$17.04,3.46%,-$79.16,-580.65%,-$75.41,-557.84%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$58.91,9.96%,,,,$61.43,4.28%,$243.71,313.69%,$271.91,361.56%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.32,50.02%,50.02%,$4.98,$5.00,$2.98,-10.24%,$6.12,84.42%,$9.34,181.28%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$176.00,-3.41%,-3.41%,$170.00,$170.00,$183.11,4.04%,$284.46,61.63%,$288.03,63.65%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.98,-23.67%,-23.67%,$6.09,$7.46,$8.30,4.01%,$11.96,49.93%,$23.30,191.98%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$25.42,10.90%,,,,$26.43,3.97%,$55.86,119.75%,$77.34,204.25%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$151.09,-41.35%,-41.35%,$88.62,$88.62,$156.82,3.79%,$89.16,-40.99%,$100.36,-33.58%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$61.56,-35.02%,,,,$63.77,3.59%,$150.52,144.52%,$169.70,175.66%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$38.64,-13.19%,,,,$39.00,0.93%,$56.00,44.92%,$70.67,82.90%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$10.76,-44.52%,,,,$10.39,-3.44%,-$3.76,-134.94%,$8.21,-23.72%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.69,15.58%,,,,$3.90,5.69%,$12.74,245.18%,$8.50,130.24%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.92,21.76%,21.76%,$4.77,$6.00,$4.06,3.57%,-$6.35,-261.92%,-$3.63,-192.69%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$59.79,8.30%,8.30%,$64.75,$76.19,$65.32,9.25%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.54,-6.84%,,,,$20.23,3.53%,-$100.03,-611.91%,-$95.21,-587.26%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$189.89,-28.67%,-28.67%,$135.45,$135.45,$280.68,47.81%,$67.17,-64.63%,$70.83,-62.70%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.12,8.07%,,,,$14.60,3.40%,$55.44,292.66%,$66.43,370.46%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$45.93,24.10%,24.10%,$57.00,$63.88,$69.78,51.93%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$61.33,35.64%,,,,$67.46,10.00%,$120.24,96.06%,$146.36,138.64%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.90,-23.08%,-23.08%,$13.00,$28.70,$16.91,0.06%,$11.11,-34.24%,$24.59,45.49%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.04,20.07%,,,,$3.13,2.96%,-$7.07,-332.70%,-$6.48,-313.02%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,091.96",-17.26%,,,,"$1,112.37",1.87%,"$1,773.60",62.42%,"$2,739.05",150.84%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$96.22,10.19%,10.19%,$106.02,$123.75,$100.87,4.83%,$201.20,109.11%,$259.34,169.53%,GIB
NASDAQ:GLDD,22 Aug 2025,$10.58,3,$14.00,8,3.5,$11.61,-8.86%,-8.86%,$10.58,$14.00,$12.17,4.82%,$18.80,61.92%,$5.81,-49.92%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$69.44,-49.34%,,,,$70.02,0.84%,$66.66,-4.01%,$82.82,19.26%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$23.47,23.09%,,,,$22.13,-5.71%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.25,36.46%,,,,,-100.00%,-$2.00,-161.54%,-$2.00,-161.54%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$176.38,-19.75%,,,,$176.34,-0.02%,$171.40,-2.82%,$203.88,15.59%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.85,17.65%,17.65%,$1.00,$1.00,$0.96,12.94%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.36,12.28%,12.28%,$15.00,$17.01,$14.98,12.13%,$44.95,236.47%,$66.85,400.38%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.58,115.52%,115.52%,$1.25,$1.25,$0.60,3.45%,-$0.21,-135.69%,$1.22,110.09%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$135.70,24.46%,,,,$142.72,5.17%,$56.96,-58.02%,$91.01,-32.93%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$174.00,-4.44%,-4.44%,$166.27,$166.27,$181.32,4.21%,$290.00,66.67%,$336.44,93.36%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$4.97,0.00%,0.00%,$4.97,$6.03,$5.19,4.43%,$5.48,10.32%,$6.04,21.60%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.27,-22.24%,-22.24%,$11.87,$11.87,$16.22,6.22%,$23.62,54.70%,$23.18,51.81%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$728.68,-10.28%,-10.28%,$653.74,$653.74,$814.88,11.83%,"-$3,897.02",-634.80%,"-$3,806.84",-622.43%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.13,-3.15%,-3.15%,$4.00,$7.64,$4.30,4.12%,$20.13,387.38%,$7.14,72.85%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.11,-7.61%,,,,$25.75,2.55%,$27.30,8.73%,$35.74,42.35%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.07,-19.68%,,,,$197.39,-0.84%,$240.78,20.95%,$350.00,75.82%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$106.65,-17.00%,,,,$110.19,3.32%,$243.07,127.91%,$96.58,-9.44%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,014.84",-14.67%,-14.67%,$866.00,$866.00,"$1,059.21",4.37%,"$1,266.81",24.83%,"$1,360.74",34.08%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.92,-10.45%,,,,$25.84,3.69%,-$165.16,-762.75%,-$162.54,-752.26%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.72,-11.31%,,,,$18.28,3.16%,-$77.58,-537.79%,-$68.48,-486.47%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.23,-9.18%,-9.18%,$11.11,$12.40,$12.45,1.80%,$23.25,90.07%,$36.57,199.05%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$404.04,-22.63%,,,,$421.76,4.39%,$694.71,71.94%,$956.45,136.72%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$55.58,28.30%,,,,$61.70,11.01%,$106.71,91.99%,$114.83,106.60%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.80,-2.35%,,,,$16.31,3.23%,$25.80,63.32%,$28.44,80.00%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.12,-98.35%,,,,$2.09,-1.42%,$9.87,365.70%,$17.38,719.68%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.32,-5.80%,,,,$12.23,-0.73%,-$8.04,-165.23%,$13.92,12.95%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$316.26,-25.39%,,,,$324.85,2.72%,$519.00,64.11%,$581.49,83.86%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$249.88,-25.55%,,,,$254.37,1.80%,$382.41,53.04%,$423.29,69.40%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$25.23,419.41%,,,,$23.63,-6.34%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$44.60,-19.68%,-19.68%,$35.82,$35.82,$44.81,0.47%,$47.50,6.50%,$48.42,8.57%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.82,14.49%,,,,$10.15,3.36%,$12.52,27.53%,$21.93,123.33%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.66,19.63%,,,,$34.63,2.88%,-$3.73,-111.07%,-$14.42,-142.85%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$45.04,1.11%,,,,$46.26,2.71%,$51.96,15.37%,$90.74,101.46%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.45,-8.81%,,,,$16.94,2.98%,$32.21,95.80%,$39.78,141.82%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.47,-3.90%,,,,$30.50,3.50%,-$37.10,-225.89%,-$34.50,-217.05%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$216.10,-6.83%,,,,$224.36,3.82%,$238.22,10.24%,$275.94,27.69%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$101.53,-14.66%,-14.66%,$86.65,$113.71,$113.41,11.70%,$176.60,73.94%,$178.03,75.35%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$137.60,-9.16%,,,,$142.43,3.51%,$183.74,33.53%,$207.03,50.46%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.70,17.65%,,,,$1.81,6.47%,$1.50,-11.75%,$1.50,-11.60%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.73,16.35%,16.35%,$26.45,$26.45,$23.69,4.22%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.71,-1.11%,-1.11%,$28.39,$32.59,$30.09,4.81%,$48.39,68.55%,$60.72,111.49%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.15,25.67%,,,,$26.18,4.10%,$31.03,23.38%,$35.87,42.63%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$64.60,0.04%,0.04%,$64.63,$64.63,$65.31,1.10%,-$741.26,-1247.45%,-$741.92,-1248.49%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$68.25,2.21%,2.21%,$69.76,$69.76,$68.83,0.85%,$51.84,-24.04%,$76.48,12.06%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.06,-16.08%,,,,$51.47,2.82%,$132.33,164.33%,$141.83,183.31%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.19,3.08%,,,,$17.62,2.50%,$36.89,114.58%,$56.16,226.70%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.52,202.72%,,,,$5.89,6.70%,-$73.17,-1425.46%,$17.10,209.81%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$470.80,19.55%,,,,$482.75,2.54%,$555.47,17.98%,$578.81,22.94%,HUBS
