Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.39,61.14%,61.14%,$15.13,$15.13,$10.20,8.63%,$20.47,117.98%,$77.30,723.23%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$110.98,-8.91%,-8.91%,$101.09,$101.09,$116.46,4.94%,$108.83,-1.94%,$135.88,22.44%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$88.58,49.33%,,,,$93.24,5.26%,$221.54,150.11%,$235.17,165.49%,CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$23.39,42.33%,42.33%,$33.29,$41.00,$21.62,-7.57%,$48.47,107.21%,$19.78,-15.42%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$413.63,-27.58%,,,,$423.05,2.28%,$498.15,20.43%,$516.34,24.83%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$386.76,-9.96%,,,,$389.12,0.61%,$577.89,49.42%,$547.28,41.50%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$22.77,68.33%,,,,$24.89,9.31%,$35.02,53.80%,$40.47,77.72%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$13.73,17.17%,,,,$14.29,4.08%,-$8.54,-162.23%,$14.87,8.32%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.30,17.33%,,,,$25.61,5.39%,$89.48,268.21%,$136.22,460.58%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.23,0.58%,,,,$20.97,3.66%,-$57.42,-383.83%,-$56.22,-377.92%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.56,5.66%,5.66%,$17.50,$18.51,$17.38,4.95%,$26.52,60.15%,$49.32,197.80%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$31.07,8.77%,,,,$32.86,5.76%,$65.97,112.33%,$107.14,244.84%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.47,13.15%,13.15%,$83.13,$84.42,$73.89,0.57%,-$9.75,-113.27%,$27.17,-63.02%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$158.56,8.05%,8.05%,$171.33,$174.36,$166.92,5.27%,$208.83,31.71%,$295.25,86.21%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$480.20,-47.93%,,,,$496.33,3.36%,$638.39,32.94%,$696.42,45.03%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.22,-20.72%,,,,$9.44,2.39%,$6.29,-31.76%,$22.33,142.21%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$61.54,-2.64%,,,,$59.63,-3.10%,$73.99,20.23%,$97.74,58.83%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.32,-88.76%,,,,,-100.00%,-$2.00,-127.32%,-$2.00,-127.32%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$33.73,-26.88%,-26.88%,$24.67,$24.67,$35.02,3.82%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$79.86,-16.77%,,,,$83.22,4.21%,$133.94,67.71%,$145.53,82.23%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.03,23.15%,23.15%,$2.50,$2.94,$2.37,16.75%,-$1.45,-171.42%,$2.22,9.18%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$132.19,-0.20%,-0.20%,$131.92,$161.38,$138.29,4.61%,$167.93,27.04%,$170.70,29.13%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$565.24,-24.90%,,,,$544.57,-3.66%,$867.95,53.55%,"$1,025.30",81.39%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$124.13,636.20%,,,,$123.31,-0.66%,$144.80,16.65%,$153.75,23.87%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.69,24.99%,24.99%,$5.86,$5.86,$4.68,-0.21%,-$3.00,-164.01%,$0.32,-93.15%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$15.19,55.71%,,,,$17.93,18.04%,$14.33,-5.66%,$14.36,-5.46%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$28.80,4.93%,,,,$28.88,0.28%,$306.13,962.96%,$315.63,995.95%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$179.71,-17.61%,,,,$183.94,2.35%,$245.66,36.70%,$295.25,64.29%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$175.69,-20.10%,,,,$176.61,0.52%,$235.39,33.98%,$238.72,35.88%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.51,-100.00%,,,,$45.51,4.60%,$19.91,-54.24%,$12.79,-70.60%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.28,-1.76%,-1.76%,$46.45,$54.69,$49.25,4.17%,$53.58,13.33%,$58.75,24.27%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.36,5.61%,,,,$19.96,3.10%,$20.84,7.66%,$75.32,289.06%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.49,-100.00%,-100.00%,,$0.00,$26.12,2.47%,$52.97,107.82%,$54.67,114.49%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.31,-23.81%,,,,$2.23,-3.46%,$2.22,-3.98%,$2.16,-6.64%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.41,405.51%,,,,$3.23,-5.28%,-$3.87,-213.48%,$2.20,-35.49%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$176.85,0.38%,0.38%,$177.53,$215.00,$190.77,7.87%,$224.86,27.15%,$272.60,54.14%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.78,-9.31%,,,,,-100.00%,-$2.00,-125.71%,-$2.00,-125.71%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$460.70,-5.92%,,,,$470.22,2.07%,$641.91,39.33%,$684.47,48.57%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$20.53,-53.49%,,,,,-100.00%,-$2.00,-109.74%,-$2.00,-109.74%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$19.25,-7.01%,,,,$18.98,-1.40%,$2.59,-86.55%,$18.26,-5.15%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.06,6.76%,6.76%,$53.45,$63.29,$51.23,2.34%,$105.75,111.25%,$107.48,114.70%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$35.54,18.49%,18.49%,$42.11,$43.25,$37.09,4.36%,$16.48,-53.62%,$25.99,-26.87%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$251.54,-43.03%,,,,$255.90,1.73%,$201.91,-19.73%,$345.00,37.15%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.41,29.28%,29.28%,$23.80,$23.80,$27.46,49.16%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.28,-7.25%,,,,$8.41,1.57%,$13.66,65.01%,$20.97,153.26%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$41.92,36.72%,36.72%,$57.32,$59.00,$43.20,3.05%,-$118.02,-381.54%,-$99.88,-338.27%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.54,89.03%,,,,$1.69,9.74%,$0.01,-99.09%,$0.43,-71.83%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$48.74,21.57%,21.57%,$59.25,$59.25,$51.22,5.09%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$90.86,9.77%,9.77%,$99.74,$123.00,$136.94,50.72%,$277.18,205.06%,$335.29,269.02%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$239.99,5.28%,,,,$237.62,-0.99%,$257.50,7.30%,$314.92,31.22%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.92,60.85%,60.85%,$6.31,$6.31,$4.07,3.83%,$6.73,71.76%,$15.10,285.27%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$124.23,-19.30%,,,,$126.94,2.18%,$161.97,30.38%,$217.13,74.78%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$88.18,8.02%,8.02%,$95.25,$118.27,$93.41,5.93%,$109.96,24.70%,$159.46,80.83%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$135.47,-12.64%,-12.64%,$118.35,$118.35,$126.69,-6.48%,$149.56,10.40%,$165.22,21.96%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$8.94,-23.50%,,,,$9.16,2.46%,$7.38,-17.42%,$13.82,54.57%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$638.00,-18.70%,-18.70%,$518.72,$670.50,$654.19,2.54%,$797.07,24.93%,$867.52,35.97%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.21,-9.71%,-9.71%,$43.53,$43.53,$49.90,3.51%,$25.00,-48.14%,$68.00,41.06%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$173.03,-20.59%,,,,$178.20,2.99%,$249.67,44.29%,$280.17,61.92%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.24,5.49%,5.49%,$9.75,$9.75,$9.73,5.30%,$6.52,-29.44%,$6.95,-24.75%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$121.59,10.67%,,,,$128.96,6.06%,$146.29,20.31%,$285.19,134.55%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.11,-36.36%,,,,$43.72,3.82%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.24,578.33%,578.33%,$1.63,$1.63,$0.26,8.33%,$0.79,228.51%,$0.79,230.18%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.58,-9.72%,-9.72%,$46.57,$46.57,$54.28,5.23%,$84.27,63.37%,$136.91,165.44%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.93,6.56%,6.56%,$8.45,$9.05,$8.08,1.89%,$8.09,2.02%,$12.10,52.54%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$58.31,-14.85%,,,,$59.98,2.86%,$254.59,336.62%,$274.61,370.96%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.35,-7.38%,,,,$64.01,1.04%,$126.45,99.61%,$126.99,100.46%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$84.39,11.85%,11.85%,$94.39,$107.50,$89.45,6.00%,$111.72,32.39%,$112.74,33.59%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.66,-21.18%,-21.18%,$13.92,$15.01,$18.34,3.85%,$18.60,5.32%,$22.17,25.54%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.84,20.86%,,,,$30.21,1.24%,$56.22,88.42%,$62.39,109.07%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$346.71,-7.42%,-7.42%,$320.97,$320.97,$364.75,5.20%,$427.42,23.28%,$474.11,36.74%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$107.40,-12.35%,,,,$110.51,2.90%,-$217.75,-302.74%,-$178.36,-266.07%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.24,-3.58%,,,,$45.07,4.23%,-$45.12,-204.36%,-$33.33,-177.07%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.15,-14.46%,-14.46%,$5.26,$5.26,$6.93,12.68%,$7.24,17.68%,$9.46,53.86%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$229.30,0.63%,0.63%,$230.75,$240.86,$233.13,1.67%,$313.16,36.57%,$401.75,75.21%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.88,11.23%,,,,$50.52,1.28%,$62.01,24.33%,$64.79,29.88%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.56,27.97%,,,,$59.37,1.38%,$66.19,13.03%,$82.88,41.52%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$236.31,-28.09%,,,,$230.97,-2.26%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.90,52.05%,,,,$4.10,5.13%,$30.36,678.36%,$9.28,138.06%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.45,-0.85%,-0.85%,$26.22,$29.75,$27.62,4.42%,-$93.93,-455.13%,-$88.21,-433.51%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.93,-0.27%,,,,$26.92,3.82%,-$100.59,-487.92%,-$97.17,-474.73%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.70,-20.76%,-20.76%,$17.99,$24.12,$23.43,3.22%,-$106.23,-567.97%,-$104.52,-560.43%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$135.88,-95.20%,,,,$141.64,4.24%,$187.18,37.75%,$291.09,114.22%,FI
NYSE:FINV,22 Aug 2025,$10.55,4,$11.05,9,4.25,$7.83,34.74%,34.74%,$10.55,$11.05,$8.47,8.17%,$8.54,9.10%,$8.96,14.37%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$46.15,-10.57%,,,,$47.69,3.34%,-$168.37,-464.83%,-$160.20,-447.14%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$717.00,-25.41%,-25.41%,$534.79,$736.60,$734.72,2.47%,"$1,038.84",44.89%,"$1,106.30",54.30%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$54.97,-6.55%,-6.55%,$51.37,$58.00,$55.40,0.78%,$49.16,-10.58%,$64.28,16.93%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$40.89,27.06%,27.06%,$51.95,$51.95,$45.00,10.05%,$70.44,72.28%,$76.55,87.20%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$54.16,-10.78%,,,,$54.78,1.14%,$99.94,84.53%,$112.69,108.06%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$85.28,28.44%,,,,$89.42,4.85%,$507.55,495.16%,"$2,472.23",2798.96%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$356.49,-20.68%,-20.68%,$282.78,$326.71,$345.11,-3.19%,$347.07,-2.64%,$374.53,5.06%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.68,-7.07%,-7.07%,$15.50,$18.83,$17.16,2.88%,-$79.22,-574.94%,-$75.50,-552.62%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.25,7.51%,,,,$61.66,2.34%,$243.47,304.10%,$271.53,350.67%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.25,53.25%,53.25%,$4.98,$5.00,$3.19,-1.85%,$6.06,86.36%,$9.25,184.69%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$172.72,-1.57%,-1.57%,$170.00,$170.00,$189.45,9.69%,$281.50,62.98%,$285.05,65.03%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.66,-20.48%,-20.48%,$6.09,$7.46,$8.28,8.09%,$11.92,55.62%,$23.15,202.25%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.99,4.45%,,,,$24.82,-8.04%,$56.11,107.91%,$77.40,186.78%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$154.58,-42.67%,-42.67%,$88.62,$88.62,$157.54,1.91%,$89.18,-42.31%,$100.33,-35.09%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$63.07,-36.58%,,,,$63.87,1.27%,$149.69,137.35%,$168.68,167.45%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$39.74,-15.59%,,,,$40.28,1.36%,$56.47,42.10%,$71.05,78.78%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$10.59,-43.63%,,,,$10.43,-1.51%,-$3.14,-129.62%,$8.75,-17.34%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.74,14.04%,,,,$3.90,4.28%,$12.58,236.28%,$8.37,123.84%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.71,28.65%,28.65%,$4.77,$6.00,$4.08,9.97%,-$6.40,-272.39%,-$3.70,-199.71%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$60.51,7.01%,7.01%,$64.75,$76.19,$66.10,9.24%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.58,-7.03%,,,,$20.28,3.58%,-$100.33,-612.42%,-$95.56,-588.06%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$188.29,-28.06%,-28.06%,$135.45,$135.45,$204.14,8.42%,$73.01,-61.22%,$76.64,-59.30%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.14,7.91%,,,,$14.61,3.32%,$54.79,287.49%,$65.67,364.42%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.40,22.84%,22.84%,$57.00,$63.88,$69.73,50.28%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$60.80,36.83%,,,,$64.88,6.71%,$117.80,93.75%,$143.90,136.67%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.90,-23.08%,-23.08%,$13.00,$28.70,$16.73,-1.01%,$10.89,-35.55%,$24.30,43.79%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.09,18.12%,,,,$3.12,0.97%,-$7.15,-331.29%,-$6.54,-311.77%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,116.84",-19.10%,,,,"$1,119.10",0.20%,"$1,769.77",58.46%,"$2,727.14",144.18%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$95.48,11.04%,11.04%,$106.02,$123.75,$100.03,4.77%,$199.65,109.10%,$257.22,169.39%,GIB
NASDAQ:GLDD,22 Aug 2025,$10.58,3,$14.00,8,3.5,$11.68,-9.41%,-9.41%,$10.58,$14.00,$12.13,3.85%,$18.55,58.80%,$5.72,-51.04%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$69.69,-49.52%,,,,$70.89,1.72%,$67.44,-3.23%,$83.52,19.85%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.63,27.66%,,,,$22.69,0.27%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.34,32.78%,,,,,-100.00%,-$2.00,-159.88%,-$2.00,-159.88%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$177.52,-20.26%,,,,$173.18,-2.44%,$166.89,-5.99%,$199.21,12.22%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.82,21.95%,21.95%,$1.00,$1.00,$0.92,12.20%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.13,14.24%,14.24%,$15.00,$17.01,$20.14,53.39%,$44.20,236.63%,$65.90,401.87%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.65,92.31%,92.31%,$1.25,$1.25,$0.67,3.08%,-$0.19,-129.18%,$1.23,88.87%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$141.09,19.71%,,,,$140.74,-0.25%,$57.09,-59.54%,$90.97,-35.52%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$174.02,-4.45%,-4.45%,$166.27,$166.27,$181.04,4.03%,$283.92,63.15%,$330.33,89.82%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$5.04,-1.39%,-1.39%,$4.97,$6.03,$5.21,3.37%,$5.47,8.50%,$6.02,19.54%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.19,-21.83%,-21.83%,$11.87,$11.87,$16.15,6.32%,$23.37,53.86%,$22.94,50.99%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$746.10,-12.38%,-12.38%,$653.74,$653.74,$774.07,3.75%,"-$3,900.85",-622.83%,"-$3,811.07",-610.80%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.14,-3.38%,-3.38%,$4.00,$7.64,$4.31,4.11%,$20.00,383.19%,$7.13,72.12%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.71,-9.76%,,,,$25.25,-1.79%,$27.57,7.23%,$35.97,39.92%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.16,-19.72%,,,,$199.09,-0.04%,$238.55,19.78%,$346.74,74.10%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$107.90,-17.96%,,,,$110.47,2.38%,$240.40,122.80%,$95.56,-11.44%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,021.70",-15.24%,-15.24%,$866.00,$866.00,"$1,055.48",3.31%,"$1,265.89",23.90%,"$1,358.94",33.01%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$25.23,-11.55%,,,,$25.92,2.73%,-$165.29,-755.11%,-$162.68,-744.80%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.83,-11.86%,,,,$18.41,3.25%,-$77.87,-536.75%,-$68.86,-486.21%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.37,-10.21%,-10.21%,$11.11,$12.40,$12.78,3.31%,$23.51,90.08%,$36.75,197.11%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$412.51,-24.22%,,,,$416.61,0.99%,$693.21,68.05%,$953.58,131.16%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$55.46,28.57%,,,,$58.46,5.41%,$105.12,89.54%,$113.21,104.12%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.46,-0.20%,,,,$16.29,5.37%,$25.67,66.06%,$28.30,83.03%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.09,-98.33%,,,,$1.97,-5.74%,$9.67,362.50%,$17.13,719.80%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.28,-5.50%,,,,$12.39,0.90%,-$8.02,-165.29%,$13.79,12.28%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$322.10,-26.74%,,,,$327.66,1.73%,$519.31,61.23%,$581.20,80.44%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$253.64,-26.65%,,,,$255.58,0.76%,$381.71,50.49%,$422.20,66.46%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$25.44,415.12%,,,,$24.28,-4.56%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$47.57,-24.70%,-24.70%,$35.82,$35.82,$68.50,44.00%,$50.43,6.02%,$51.35,7.94%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.84,14.26%,,,,$10.14,3.05%,$12.43,26.30%,$21.77,121.25%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.15,17.91%,,,,$34.39,0.70%,-$4.09,-111.99%,-$14.67,-142.96%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$46.13,-1.28%,,,,$46.37,0.52%,$52.29,13.36%,$90.71,96.64%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.45,-8.81%,,,,$16.94,2.98%,$31.67,92.54%,$39.18,138.19%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.80,-4.96%,,,,$30.84,3.49%,-$37.36,-225.36%,-$34.78,-216.70%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$214.85,-6.29%,,,,$223.12,3.85%,$233.86,8.85%,$271.27,26.26%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$104.04,-16.72%,-16.72%,$86.65,$113.71,$109.43,5.18%,$175.76,68.93%,$177.17,70.29%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$148.09,-15.59%,,,,$142.50,-3.77%,$184.54,24.61%,$207.71,40.26%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.59,25.79%,,,,$1.81,13.84%,$1.45,-8.77%,$1.45,-8.61%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$23.33,13.36%,13.36%,$26.45,$26.45,$24.37,4.46%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.85,-1.59%,-1.59%,$28.39,$32.59,$30.95,7.28%,$47.86,65.89%,$60.13,108.41%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.28,25.02%,,,,$25.87,2.33%,$25.02,-1.03%,$29.84,18.04%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.18,-0.85%,-0.85%,$64.63,$64.63,$65.36,0.28%,-$740.84,-1236.60%,-$741.50,-1237.62%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$67.73,2.99%,2.99%,$69.76,$69.76,$67.11,-0.92%,$50.44,-25.52%,$74.96,10.68%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.32,-16.51%,,,,$51.97,3.28%,$131.59,161.50%,$141.04,180.29%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.47,1.43%,,,,$17.77,1.72%,$36.75,110.36%,$55.85,219.70%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.36,211.75%,,,,$5.83,8.77%,-$73.78,-1476.44%,$15.93,197.11%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$466.99,20.52%,,,,$488.60,4.63%,$556.19,19.10%,$579.41,24.07%,HUBS
