Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$9.54,58.61%,58.61%,$15.13,$15.13,$9.92,3.98%,$20.91,119.19%,$78.24,720.15%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$112.95,-10.50%,-10.50%,$101.09,$101.09,$117.99,4.46%,$110.03,-2.58%,$137.24,21.50%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$87.20,51.70%,,,,$91.78,5.25%,$223.09,155.83%,$236.80,171.56%,CROX
NASDAQ:CRTO,12 Aug 2025,$40.38,3,$39.00,8,3.5,$24.83,57.07%,57.07%,$39.00,$40.38,$26.19,5.48%,$50.36,102.83%,$21.43,-13.68%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$423.70,-29.31%,,,,$457.53,7.98%,$509.66,20.29%,$528.06,24.63%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$385.89,-9.76%,,,,$393.72,2.03%,$590.28,52.97%,$559.34,44.95%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$24.01,59.63%,,,,$23.25,-3.17%,$35.92,49.60%,$41.39,72.41%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.49,11.03%,,,,$14.34,-1.04%,-$7.82,-154.00%,$15.73,8.54%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$24.44,16.66%,,,,$25.16,2.95%,$90.37,269.76%,$137.41,462.23%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.13,1.08%,,,,$21.03,4.47%,-$57.12,-383.78%,-$55.92,-377.80%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.61,5.35%,5.35%,$17.50,$18.51,$17.59,5.90%,$26.75,61.07%,$49.66,199.00%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$30.49,10.84%,,,,$31.08,1.94%,$66.11,116.83%,$107.62,252.95%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.15,13.64%,13.64%,$83.13,$84.42,$73.23,0.11%,-$9.68,-113.23%,$27.45,-62.48%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$160.60,6.68%,6.68%,$171.33,$174.36,$164.93,2.70%,$211.93,31.96%,$298.84,86.08%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$478.15,-47.71%,,,,$495.87,3.71%,$641.45,34.15%,$700.13,46.43%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.09,-19.58%,,,,$9.38,3.19%,$6.29,-30.75%,$22.52,147.71%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$59.73,0.31%,,,,$59.87,0.23%,$73.30,22.71%,$97.20,62.73%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$8.24,-90.01%,,,,,-100.00%,-$2.00,-124.27%,-$2.00,-124.27%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$33.39,-26.13%,-26.13%,$24.67,$24.67,$36.03,7.91%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$79.67,-16.57%,,,,$83.07,4.27%,$134.57,68.91%,$146.26,83.58%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.30,8.70%,8.70%,$2.50,$2.94,$2.51,9.13%,-$1.33,-157.88%,$2.36,2.81%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$136.68,-3.48%,-3.48%,$131.92,$161.38,$145.59,6.52%,$172.49,26.20%,$175.29,28.25%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$532.88,-20.34%,,,,$525.37,-1.41%,$842.36,58.08%,"$1,000.60",87.77%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$119.63,663.89%,,,,$123.46,3.20%,$140.85,17.74%,$149.90,25.31%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.57,28.27%,28.27%,$5.86,$5.86,$4.81,5.25%,-$2.88,-163.08%,$0.46,-89.92%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$16.02,47.64%,,,,$16.14,0.75%,$13.89,-13.29%,$13.92,-13.11%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$27.79,8.75%,,,,$28.80,3.63%,$310.37,1016.82%,$319.97,1051.39%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.64,-18.48%,,,,$181.53,-0.06%,$248.67,36.90%,$298.56,64.37%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$169.48,-17.18%,,,,$173.36,2.29%,$233.23,37.61%,$236.59,39.60%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.82,-100.00%,,,,$45.46,3.74%,$20.79,-52.56%,$13.59,-68.99%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$47.98,-3.19%,-3.19%,$46.45,$54.69,$49.19,2.52%,$53.96,12.46%,$59.16,23.30%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.66,4.00%,,,,$20.10,2.24%,$22.00,11.91%,$77.07,292.03%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.17,-100.00%,-100.00%,,$0.00,$25.92,2.98%,$53.02,110.66%,$54.72,117.41%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.32,-24.14%,,,,$2.27,-2.16%,$2.19,-5.69%,$2.13,-8.34%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.55,385.58%,,,,$3.45,-2.82%,-$3.57,-200.48%,$2.56,-27.94%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$178.86,-0.74%,-0.74%,$177.53,$215.00,$272.36,52.28%,$230.02,28.60%,$278.30,55.60%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.72,-8.60%,,,,$8.17,5.83%,"-$2,263,688.95",-29322495.71%,"$14,267,279.15",184809215.37%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$458.30,-5.42%,,,,$450.12,-1.78%,$637.50,39.10%,$680.53,48.49%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$18.48,-48.33%,,,,,-100.00%,-$2.00,-110.82%,-$2.00,-110.82%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.42,-2.82%,,,,$18.78,1.95%,$2.02,-89.04%,$17.86,-3.06%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.60,5.62%,5.62%,$53.45,$63.29,$52.67,4.09%,$106.79,111.05%,$108.54,114.50%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$36.10,16.65%,16.65%,$42.11,$43.25,$37.19,3.02%,$17.51,-51.50%,$27.02,-25.15%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$252.47,-43.24%,,,,$260.77,3.29%,$205.55,-18.59%,$350.29,38.75%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.27,30.27%,30.27%,$23.80,$23.80,$20.00,9.47%,$38.11,108.57%,$49.60,171.47%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.24,-6.80%,,,,$8.47,2.79%,$13.98,69.65%,$21.37,159.34%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$41.84,36.99%,36.99%,$57.32,$59.00,$41.76,-0.19%,-$117.72,-381.36%,-$99.45,-337.68%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.62,79.69%,,,,$1.73,6.79%,$0.09,-94.46%,$0.51,-68.37%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$47.98,23.50%,23.50%,$59.25,$59.25,$50.38,5.00%,$289.66,503.71%,$295.19,515.24%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$93.19,7.03%,7.03%,$99.74,$123.00,$94.33,1.22%,$282.58,203.23%,$341.35,266.30%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$246.30,2.58%,,,,$246.32,0.01%,$266.75,8.30%,$324.51,31.75%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.88,62.51%,62.51%,$6.31,$6.31,$4.07,4.90%,$6.85,76.58%,$15.26,293.34%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$121.76,-17.67%,,,,$126.78,4.12%,$160.98,32.21%,$216.78,78.04%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$91.73,3.84%,3.84%,$95.25,$118.27,$93.74,2.19%,$110.47,20.43%,$160.37,74.83%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$125.00,-5.32%,-5.32%,$118.35,$118.35,$124.61,-0.31%,$144.68,15.74%,$160.53,28.42%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.06,-24.51%,,,,$9.11,0.55%,$7.61,-15.96%,$14.09,55.47%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$620.00,-16.34%,-16.34%,$518.72,$670.50,$652.41,5.23%,$792.73,27.86%,$864.00,39.36%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.34,-9.95%,-9.95%,$43.53,$43.53,$49.82,3.06%,$25.48,-47.29%,$68.99,42.72%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$171.78,-20.01%,,,,$171.48,-0.17%,$250.36,45.75%,$281.22,63.71%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.62,1.32%,1.32%,$9.75,$9.75,$10.19,5.93%,$7.05,-26.73%,$7.48,-22.23%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$124.82,7.80%,,,,$128.67,3.08%,$150.69,20.72%,$290.47,132.71%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.34,-36.70%,,,,$44.59,5.31%,$81.02,91.36%,$85.96,103.03%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.24,578.33%,578.33%,$1.63,$1.63,$0.28,16.67%,$0.79,228.09%,$0.79,229.76%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.84,-10.17%,-10.17%,$46.57,$46.57,$54.00,4.17%,$85.03,64.02%,$138.11,166.41%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.87,7.37%,7.37%,$8.45,$9.05,$8.16,3.68%,$8.14,3.40%,$12.16,54.53%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$56.33,-11.86%,,,,$57.95,2.88%,$255.93,354.34%,$276.12,390.18%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$62.74,-6.48%,,,,$63.13,0.62%,$126.68,101.92%,$127.22,102.78%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$85.06,10.97%,10.97%,$94.39,$107.50,$97.50,14.62%,$0.00,-100.00%,$0.00,-100.00%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.72,-21.44%,-21.44%,$13.92,$15.01,$18.33,3.44%,$18.99,7.17%,$22.56,27.34%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$29.51,22.21%,,,,$30.48,3.29%,$56.99,93.12%,$63.19,114.12%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$349.14,-8.07%,-8.07%,$320.97,$320.97,$376.86,7.94%,$435.13,24.63%,$482.35,38.15%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$105.14,-10.47%,,,,$109.00,3.67%,-$217.47,-306.84%,-$177.62,-268.94%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.68,-4.56%,,,,$45.36,3.85%,-$44.83,-202.63%,-$33.00,-175.55%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$6.24,-15.69%,-15.69%,$5.26,$5.26,$6.49,4.01%,$7.07,13.29%,$9.32,49.35%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$230.90,-0.06%,-0.06%,$230.75,$240.86,$237.16,2.71%,$321.60,39.28%,$411.17,78.07%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$49.66,11.72%,,,,$50.05,0.79%,$62.30,25.45%,$65.10,31.09%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$58.52,28.06%,,,,$60.76,3.83%,$67.79,15.85%,$84.57,44.52%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$231.15,-26.48%,,,,$230.03,-0.48%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.88,52.84%,,,,$3.89,0.26%,$30.46,685.00%,$9.18,136.50%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.48,-0.97%,-0.97%,$26.22,$29.75,$27.88,5.29%,-$93.10,-451.59%,-$87.32,-429.76%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.95,-0.35%,,,,$27.05,4.24%,-$100.27,-486.39%,-$96.83,-473.13%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.60,-20.41%,-20.41%,$17.99,$24.12,$23.56,4.25%,-$106.09,-569.42%,-$104.37,-561.80%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$138.18,-95.28%,,,,$143.09,3.55%,$190.31,37.73%,$295.38,113.77%,FI
NYSE:FINV,22 Aug 2025,$10.55,4,$11.05,9,4.25,$8.25,27.88%,27.88%,$10.55,$11.05,$8.67,5.09%,$8.76,6.17%,$9.17,11.18%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.77,-9.82%,,,,$47.38,3.52%,-$167.79,-466.60%,-$159.58,-448.66%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$703.38,-23.97%,-23.97%,$534.79,$736.60,$750.20,6.66%,"$1,046.36",48.76%,"$1,114.60",58.46%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$53.62,-4.19%,-4.19%,$51.37,$58.00,$56.19,4.79%,$49.26,-8.13%,$64.47,20.23%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.02,26.65%,26.65%,$51.95,$51.95,$43.28,5.51%,$69.06,68.35%,$75.21,83.35%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$53.66,-9.94%,,,,$56.10,4.55%,$100.95,88.13%,$113.84,112.14%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$86.64,26.42%,,,,$90.41,4.35%,$513.92,493.17%,"$2,492.63",2777.00%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$331.29,-14.64%,-14.64%,$282.78,$326.71,$362.84,9.52%,$341.02,2.94%,$368.79,11.32%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.69,-7.13%,-7.13%,$15.50,$18.83,$17.31,3.71%,-$78.82,-572.27%,-$75.06,-549.72%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$59.87,8.19%,,,,$62.07,3.67%,$245.23,309.60%,$273.46,356.75%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.06,62.77%,62.77%,$4.98,$5.00,$3.19,4.25%,$5.93,93.92%,$9.15,199.14%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$170.92,-0.54%,-0.54%,$170.00,$170.00,$185.39,8.47%,$281.39,64.63%,$284.96,66.72%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.70,-20.90%,-20.90%,$6.09,$7.46,$7.99,3.77%,$11.89,54.46%,$23.25,201.95%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.03,8.31%,,,,$27.48,5.57%,$56.41,116.70%,$77.92,199.37%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$153.85,-42.40%,-42.40%,$88.62,$88.62,$160.76,4.49%,$92.92,-39.61%,$104.13,-32.32%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$60.75,-34.16%,,,,$62.47,2.83%,$149.58,146.22%,$168.79,177.85%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$36.76,-8.75%,,,,$38.51,4.76%,$55.25,50.31%,$69.95,90.28%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$9.85,-39.39%,,,,$9.75,-1.02%,-$3.91,-139.68%,$8.07,-18.02%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.53,20.82%,,,,$3.92,11.05%,$12.51,254.26%,$8.26,133.90%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.87,23.33%,23.33%,$4.77,$6.00,$4.06,4.91%,-$6.36,-264.28%,-$3.64,-194.06%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$61.05,6.06%,6.06%,$64.75,$76.19,$64.87,6.26%,$57.27,-6.20%,$90.02,47.46%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.66,-7.41%,,,,$20.41,3.81%,-$99.74,-607.34%,-$94.92,-582.79%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$185.60,-27.02%,-27.02%,$135.45,$135.45,$287.40,54.85%,$66.02,-64.43%,$69.69,-62.45%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.17,7.69%,,,,$14.55,2.68%,$55.64,292.67%,$66.65,370.35%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.63,22.24%,22.24%,$57.00,$63.88,$51.05,9.48%,$71.97,54.34%,$140.13,200.52%,GBX
NYSE:GEF,22 Aug 2023,$83.19,4,,,,$65.31,27.38%,,,,$68.99,5.63%,$123.59,89.23%,$149.71,129.23%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.81,-22.67%,-22.67%,$13.00,$28.70,$16.69,-0.71%,$11.09,-34.02%,$24.58,46.22%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.08,18.51%,,,,$3.16,2.60%,-$7.05,-328.75%,-$6.45,-309.35%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,086.05",-16.81%,,,,"$1,111.53",2.35%,"$1,774.75",63.41%,"$2,741.83",152.46%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$97.18,9.10%,9.10%,$106.02,$123.75,$101.14,4.07%,$201.99,107.85%,$260.24,167.80%,GIB
NASDAQ:GLDD,22 Aug 2025,$10.58,3,$14.00,8,3.5,$11.66,-9.25%,-9.25%,$10.58,$14.00,$12.34,5.83%,$18.88,61.96%,$5.87,-49.67%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$67.03,-47.52%,,,,$67.69,0.98%,$65.24,-2.68%,$81.41,21.45%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.41,28.91%,,,,$22.40,-0.04%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.40,30.44%,,,,,-100.00%,-$2.00,-158.82%,-$2.00,-158.82%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$185.25,-23.59%,,,,$182.40,-1.54%,$177.17,-4.36%,$209.68,13.19%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.89,12.36%,12.36%,$1.00,$1.00,$1.01,13.48%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,#N/A,#N/A,#N/A,#N/A,#N/A,$14.40,#N/A,$45.18,#N/A,$67.12,#N/A,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.51,145.10%,145.10%,$1.25,$1.25,,-100.00%,-$2.00,-492.16%,-$2.00,-492.16%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.33,21.22%,,,,$137.71,-1.16%,$60.29,-56.73%,$94.37,-32.27%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$174.03,-4.46%,-4.46%,$166.27,$166.27,$180.97,3.99%,$287.92,65.44%,$334.37,92.13%,GPOR
NASDAQ:GRAB,4 Aug 2025,$4.92,3,$6.07,6,3,$4.99,-1.50%,-1.50%,$4.92,$6.07,$5.26,5.41%,$5.54,11.10%,$6.11,22.35%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.64,-24.08%,-24.08%,$11.87,$11.87,$16.37,4.67%,$23.99,53.37%,$23.54,50.54%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$745.25,-12.28%,-12.28%,$653.74,$653.74,$803.09,7.76%,"-$3,882.01",-620.90%,"-$3,791.76",-608.79%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.18,-4.31%,-4.31%,$4.00,$7.64,$4.44,6.22%,$20.21,383.45%,$7.20,72.13%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.56,-9.23%,,,,$25.77,0.82%,$27.82,8.86%,$36.28,41.92%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.36,-19.80%,,,,$195.37,-2.00%,$241.13,20.95%,$350.57,75.85%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$107.75,-17.85%,,,,$112.35,4.27%,$244.61,127.02%,$97.79,-9.24%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,013.50",-14.55%,-14.55%,$866.00,$866.00,"$1,060.91",4.68%,"$1,264.02",24.72%,"$1,358.13",34.00%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$25.16,-11.31%,,,,$26.18,4.05%,-$164.82,-755.07%,-$162.20,-744.67%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,3,$17.81,-11.76%,-11.76%,$15.72,$15.72,$18.45,3.59%,-$77.40,-534.59%,-$68.29,-483.43%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.00,-7.44%,-7.44%,$11.11,$12.40,$12.46,3.83%,$23.21,93.42%,$36.56,204.63%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$403.96,-22.61%,,,,$419.38,3.82%,$693.12,71.58%,$955.15,136.45%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$61.14,16.63%,,,,$62.70,2.55%,$110.91,81.40%,$119.03,94.68%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.61,-1.16%,,,,$15.53,-0.51%,$25.59,63.92%,$28.23,80.83%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.27,-98.46%,,,,$2.15,-5.29%,$9.99,340.28%,$17.51,671.19%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.96,-10.46%,,,,$13.01,0.39%,-$7.32,-156.48%,$14.66,13.13%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$312.02,-24.37%,,,,$326.85,4.75%,$515.64,65.26%,$578.25,85.32%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$245.01,-24.07%,,,,$254.13,3.72%,$378.13,54.33%,$419.07,71.04%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.55,433.80%,,,,$23.80,-3.05%,$69.75,184.10%,$102.31,316.74%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$42.35,-15.41%,-15.41%,$35.82,$35.82,$66.73,57.57%,$48.33,14.12%,$49.25,16.30%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.88,13.80%,,,,$10.30,4.25%,$12.59,27.38%,$22.01,122.73%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$33.40,20.56%,,,,$34.80,4.19%,-$4.01,-112.01%,-$14.73,-144.10%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$44.94,1.33%,,,,$46.23,2.87%,$51.99,15.69%,$90.84,102.14%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.31,-8.03%,,,,$17.03,4.41%,$31.91,95.67%,$39.50,142.16%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.76,-4.83%,,,,$30.86,3.70%,-$36.79,-223.63%,-$34.18,-214.86%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$219.50,-8.27%,,,,$227.83,3.79%,$240.28,9.46%,$278.05,26.67%,HON
NASDAQ:HOOD,22 Aug 2025,$86.65,2,$111.00,8,3,$104.03,-16.71%,-16.71%,$86.65,$111.00,$116.35,11.84%,$179.96,72.99%,$181.39,74.36%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$140.36,-10.94%,,,,$144.20,2.74%,$0.00,-100.00%,$0.00,-100.00%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.75,14.29%,,,,$1.88,7.43%,$1.56,-10.85%,$1.56,-10.70%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.57,17.18%,17.18%,$26.45,$26.45,$24.11,6.82%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.54,-0.53%,-0.53%,$28.39,$32.59,$30.52,6.94%,$48.05,68.36%,$60.39,111.60%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.44,24.23%,,,,$26.21,3.03%,$31.45,23.61%,$36.29,42.66%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$64.47,0.25%,0.25%,$64.63,$64.63,$66.03,2.42%,-$740.87,-1249.16%,-$741.53,-1250.20%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.58,0.26%,0.26%,$69.76,$69.76,$69.17,-0.59%,$53.06,-23.74%,$77.72,11.70%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.81,-17.32%,,,,$50.81,0.00%,$133.17,162.10%,$142.68,180.82%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,4.25,$17.21,2.96%,2.96%,$17.72,$20.58,$17.86,3.78%,$37.08,115.45%,$56.39,227.64%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.73,191.62%,,,,$6.05,5.58%,-$72.97,-1373.55%,$17.41,203.78%,HTZ
