Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.76,72.73%,72.73%,$15.13,$15.13,$9.64,10.05%,$20.89,138.49%,$78.65,797.78%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$112.36,-10.03%,-10.03%,$101.09,$101.09,$113.80,1.28%,$108.87,-3.11%,$136.20,21.22%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$86.45,53.01%,,,,$91.37,5.69%,$225.85,161.25%,$239.63,177.19%,CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$23.33,42.69%,42.69%,$33.29,$41.00,$24.29,4.11%,$49.15,110.67%,$20.01,-14.22%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$417.63,-28.28%,,,,$407.95,-2.32%,$499.28,19.55%,$517.85,24.00%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$396.20,-12.11%,,,,$398.58,0.60%,$598.00,50.93%,$566.76,43.05%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$23.56,62.68%,,,,$22.61,-4.03%,$35.07,48.87%,$40.57,72.21%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.59,10.27%,,,,$14.24,-2.40%,-$8.32,-157.06%,$15.34,5.14%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.98,18.89%,,,,$24.89,3.79%,$90.75,278.45%,$138.04,475.65%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.32,0.14%,,,,$20.01,-1.53%,-$56.72,-379.16%,-$55.52,-373.21%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$15.95,9.71%,9.71%,$17.50,$18.51,$16.97,6.39%,$26.72,67.52%,$49.73,211.76%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$31.43,7.53%,,,,$30.80,-2.00%,$67.04,113.29%,$108.83,246.25%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$73.78,12.67%,12.67%,$83.13,$84.42,$75.58,2.44%,-$9.31,-112.62%,$28.00,-62.05%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$153.66,11.50%,11.50%,$171.33,$174.36,$162.40,5.69%,$209.48,36.33%,$296.81,93.16%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$481.69,-48.09%,,,,$479.65,-0.42%,$646.23,34.16%,$705.47,46.46%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.40,-22.23%,,,,$9.41,0.11%,$6.50,-30.89%,$22.87,143.35%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$61.10,-1.94%,,,,$60.90,-0.33%,$75.56,23.67%,$99.59,62.99%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.12,-88.44%,,,,,-100.00%,-$2.00,-128.09%,-$2.00,-128.09%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$34.45,-28.40%,-28.40%,$24.67,$24.67,$33.36,-3.16%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$81.04,-17.98%,,,,$80.08,-1.18%,$136.02,67.84%,$147.79,82.37%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.12,17.92%,17.92%,$2.50,$2.94,$2.12,0.00%,-$1.58,-174.65%,$2.14,0.87%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$136.08,-3.05%,-3.05%,$131.92,$161.38,$130.99,-3.74%,$168.00,23.46%,$170.83,25.54%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$576.96,-26.42%,,,,$548.52,-4.93%,$881.85,52.84%,"$1,040.84",80.40%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$120.40,659.01%,,,,$122.63,1.85%,$145.19,20.59%,$154.34,28.19%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.61,27.16%,27.16%,$5.86,$5.86,$4.91,6.51%,-$2.63,-157.15%,$0.73,-84.27%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$14.96,58.10%,,,,$15.25,1.94%,$13.08,-12.57%,$13.11,-12.36%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$30.94,-2.32%,,,,$28.27,-8.63%,$314.86,917.66%,$324.56,949.00%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$183.49,-19.30%,,,,$181.65,-1.00%,$247.92,35.11%,$298.05,62.43%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$181.80,-22.79%,,,,$174.15,-4.21%,$240.89,32.50%,$244.26,34.36%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.22,-100.00%,,,,$43.76,1.25%,$20.38,-52.85%,$13.11,-69.67%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$46.56,-0.24%,-0.24%,$46.45,$54.69,$45.81,-1.61%,$53.44,14.78%,$58.67,26.01%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.52,4.75%,,,,$19.11,-2.10%,$22.16,13.52%,$77.73,298.22%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$24.91,-100.00%,-100.00%,,$0.00,$26.04,4.54%,$53.40,114.36%,$55.10,121.19%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.35,-25.11%,,,,$2.28,-2.98%,$2.16,-8.18%,$2.10,-10.80%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.38,410.00%,,,,$3.52,4.14%,-$3.66,-208.39%,$2.51,-25.78%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$177.75,-0.12%,-0.12%,$177.53,$215.00,$179.58,1.03%,$226.64,27.50%,$275.38,54.93%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.75,-8.95%,,,,,-100.00%,-$2.00,-125.81%,-$2.00,-125.81%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$463.83,-6.55%,,,,$461.79,-0.44%,$645.11,39.08%,$688.54,48.45%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$21.22,-55.00%,,,,,-100.00%,-$2.00,-109.43%,-$2.00,-109.43%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$18.92,-5.39%,,,,$19.13,1.11%,$2.89,-84.75%,$18.87,-0.28%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.00,6.89%,6.89%,$53.45,$63.29,$49.59,-0.82%,$106.54,113.09%,$108.30,116.61%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$34.76,21.14%,21.14%,$42.11,$43.25,$36.24,4.26%,$16.97,-51.18%,$26.49,-23.79%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$248.34,-42.30%,,,,$252.11,1.52%,$207.24,-16.55%,$353.40,42.31%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.48,28.79%,28.79%,$23.80,$23.80,$18.97,2.65%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.46,-9.22%,,,,$8.46,0.00%,$14.23,68.19%,$21.69,156.39%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$44.45,28.94%,28.94%,$57.32,$59.00,$41.76,-6.05%,-$117.60,-364.58%,-$99.21,-323.20%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.54,89.03%,,,,$1.62,5.19%,$0.00,-99.69%,$0.43,-72.10%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$48.82,21.37%,21.37%,$59.25,$59.25,$50.10,2.62%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$91.16,9.41%,9.41%,$99.74,$123.00,$93.47,2.53%,$282.69,210.11%,$342.02,275.18%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$249.67,1.20%,,,,$248.53,-0.46%,$261.42,4.71%,$319.46,27.95%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.83,64.63%,64.63%,$6.31,$6.31,$3.84,0.26%,$6.95,81.52%,$15.40,302.00%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$125.58,-20.17%,,,,$125.16,-0.33%,$164.44,30.94%,$220.76,75.80%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$89.20,6.78%,6.78%,$95.25,$118.27,$87.54,-1.86%,$106.80,19.73%,$157.05,76.06%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$133.97,-11.66%,-11.66%,$118.35,$118.35,$132.56,-1.05%,$153.64,14.68%,$169.64,26.63%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.12,-25.01%,,,,$8.95,-1.86%,$7.57,-16.96%,$14.08,54.35%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$625.40,-17.06%,-17.06%,$518.72,$670.50,$630.94,0.89%,$815.81,30.45%,$887.77,41.95%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.26,-9.80%,-9.80%,$43.53,$43.53,$49.52,2.61%,$25.69,-46.76%,$69.63,44.28%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$173.99,-21.03%,,,,$172.28,-0.98%,$252.82,45.30%,$283.97,63.21%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$9.19,6.06%,6.06%,$9.75,$9.75,$9.03,-1.74%,$6.45,-29.85%,$6.88,-25.13%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.93,14.10%,,,,$124.58,5.64%,$147.60,25.16%,$288.12,144.31%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.69,-37.22%,,,,$43.11,0.98%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.23,607.83%,607.83%,$1.63,$1.63,$0.25,8.70%,$0.78,237.64%,$0.78,239.39%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$51.60,-9.75%,-9.75%,$46.57,$46.57,$51.26,-0.66%,$85.39,65.49%,$138.84,169.06%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$8.01,5.49%,5.49%,$8.45,$9.05,$8.12,1.37%,$8.23,2.76%,$12.27,53.19%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$60.97,-18.57%,,,,$60.06,-1.49%,$260.32,326.96%,$280.65,360.31%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.86,-8.12%,,,,$64.93,1.68%,$128.12,100.62%,$128.66,101.47%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$86.71,8.86%,8.86%,$94.39,$107.50,$86.98,0.31%,$110.64,27.60%,$111.67,28.78%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.39,-19.95%,-19.95%,$13.92,$15.01,$18.07,3.91%,$19.13,10.03%,$22.71,30.60%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.34,18.87%,,,,$29.49,-2.80%,$57.89,90.81%,$64.12,111.33%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$349.03,-8.04%,-8.04%,$320.97,$320.97,$354.99,1.71%,$435.58,24.80%,$483.25,38.46%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$107.58,-12.50%,,,,$106.99,-0.55%,-$212.66,-297.68%,-$172.41,-260.27%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.43,-4.01%,,,,$44.83,3.22%,-$45.17,-204.01%,-$33.32,-176.72%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.99,-12.17%,-12.17%,$5.26,$5.26,$6.56,9.52%,$7.01,16.95%,$9.28,54.87%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$242.26,-4.75%,-4.75%,$230.75,$240.86,$226.71,-6.42%,$324.58,33.98%,$414.99,71.30%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.99,15.61%,,,,$49.83,3.83%,$63.03,31.34%,$65.86,37.24%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$60.82,23.22%,,,,$60.23,-0.97%,$68.52,12.66%,$85.38,40.38%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$238.34,-28.70%,,,,$232.34,-2.52%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.96,49.75%,,,,$4.02,1.52%,$30.69,675.12%,$9.23,133.19%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.38,-0.59%,-0.59%,$26.22,$29.75,$26.47,0.34%,-$92.42,-450.35%,-$86.59,-428.23%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.73,0.51%,,,,$26.15,1.63%,-$99.85,-488.08%,-$96.39,-474.64%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.24,-19.12%,-19.12%,$17.99,$24.12,$22.68,1.98%,-$105.86,-576.01%,-$104.14,-568.24%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$135.05,-95.17%,,,,$140.20,3.81%,$189.78,40.53%,$295.84,119.06%,FI
NYSE:FINV,5 Sep 2025,$9.67,4,,8,4,$7.91,22.26%,22.26%,$9.67,$9.67,$8.11,2.53%,$8.29,4.86%,$8.71,10.09%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.62,-9.53%,,,,$46.02,0.88%,-$166.98,-466.02%,-$158.73,-447.93%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$706.31,-24.28%,-24.28%,$534.79,$736.60,$702.11,-0.59%,"$1,071.13",51.65%,"$1,140.03",61.41%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$55.66,-7.70%,-7.70%,$51.37,$58.00,$54.37,-2.32%,$50.95,-8.47%,$66.23,18.99%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$41.57,24.98%,24.98%,$51.95,$51.95,$40.95,-1.49%,$69.90,68.15%,$76.09,83.05%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$55.20,-12.46%,,,,$53.96,-2.25%,$102.54,85.77%,$115.55,109.34%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$85.36,28.32%,,,,$88.98,4.24%,$515.60,504.03%,"$2,506.13",2835.95%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$370.03,-23.58%,-23.58%,$282.78,$326.71,$345.40,-6.66%,$372.17,0.58%,$400.21,8.16%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.48,-5.95%,-5.95%,$15.50,$18.83,$16.63,0.91%,-$78.56,-576.71%,-$74.76,-553.66%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.57,6.94%,,,,$60.50,-0.12%,$247.13,308.00%,$275.50,354.84%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.07,62.24%,62.24%,$4.98,$5.00,$3.22,4.89%,$6.35,106.87%,$9.59,212.41%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$169.46,0.32%,0.32%,$170.00,$170.00,$172.62,1.86%,$284.25,67.74%,$287.84,69.85%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.67,-20.59%,-20.59%,$6.09,$7.46,$7.66,-0.13%,$11.86,54.60%,$23.32,204.05%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.53,6.26%,,,,$25.16,-5.16%,$57.17,115.50%,$78.89,197.36%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$154.00,-42.46%,-42.46%,$88.62,$88.62,$153.03,-0.63%,$94.60,-38.57%,$105.85,-31.26%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$63.05,-36.56%,,,,$62.21,-1.33%,$153.21,143.00%,$172.62,173.78%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$38.90,-13.77%,,,,$38.66,-0.62%,$58.37,50.06%,$73.17,88.10%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$11.63,-48.67%,,,,$10.39,-10.66%,-$3.19,-127.44%,$8.87,-23.72%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$4.01,6.36%,,,,$3.87,-3.49%,$12.84,220.13%,$8.55,113.25%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.56,34.07%,34.07%,$4.77,$6.00,,-100.00%,-$2.00,-156.18%,-$2.00,-156.18%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$62.37,3.82%,3.82%,$64.75,$76.19,$62.38,0.02%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.38,-6.07%,,,,$19.55,0.88%,-$99.36,-612.69%,-$94.49,-587.55%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$187.28,-27.68%,-27.68%,$135.45,$135.45,$185.98,-0.69%,$70.70,-62.25%,$74.40,-60.27%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.21,7.38%,,,,$14.24,0.21%,$56.20,295.49%,$67.32,373.72%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$47.16,20.87%,20.87%,$57.00,$63.88,$47.75,1.25%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,5 Sep 2025,$73.44,5,$80.00,2,3,$61.37,19.67%,19.67%,$73.44,$80.00,$61.36,-0.02%,$120.81,96.85%,$224.55,265.89%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.86,-22.89%,-22.89%,$13.00,$28.70,$17.19,1.96%,$11.34,-32.77%,$24.89,47.62%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.20,14.06%,,,,$3.18,-0.62%,-$7.00,-318.82%,-$6.41,-300.30%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,131.44",-20.15%,,,,"$1,093.57",-3.35%,"$1,832.34",61.95%,"$2,807.70",148.15%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$96.73,9.61%,9.61%,$106.02,$123.75,$100.40,3.79%,$201.49,108.30%,$260.32,169.12%,GIB
NASDAQ:GLDD,5 Sep 2025,$13.47,3,$14.00,8,3.5,$11.73,14.84%,14.84%,$13.47,$14.00,$11.71,-0.17%,$19.12,63.00%,$5.95,-49.31%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$71.19,-50.58%,,,,$70.31,-1.24%,$68.01,-4.46%,$84.26,18.37%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.61,27.77%,,,,$23.23,2.74%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.27,35.63%,,,,,-100.00%,-$2.00,-161.16%,-$2.00,-161.16%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$181.30,-21.93%,,,,$174.48,-3.76%,$170.24,-6.10%,$202.91,11.92%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.80,25.00%,25.00%,$1.00,$1.00,$0.85,6.25%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.22,13.46%,13.46%,$15.00,$17.01,$13.52,2.27%,$45.50,244.17%,$67.64,411.68%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.75,66.67%,66.67%,$1.25,$1.25,$0.57,-24.00%,-$0.13,-117.83%,$1.30,73.57%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.50,21.07%,,,,$138.93,-0.41%,$62.32,-55.32%,$96.57,-30.77%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$175.14,-5.06%,-5.06%,$166.27,$166.27,$179.54,2.51%,$290.63,65.94%,$337.11,92.48%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$5.16,-3.68%,-3.68%,$4.97,$6.03,$5.20,0.78%,$5.61,8.70%,$6.17,19.65%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.30,-22.39%,-22.39%,$11.87,$11.87,$15.84,3.53%,$23.53,53.78%,$23.08,50.86%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$738.21,-11.44%,-11.44%,$653.74,$653.74,$737.67,-0.07%,"-$3,875.48",-624.98%,"-$3,784.83",-612.70%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.28,-6.54%,-6.54%,$4.00,$7.64,$4.27,-0.23%,$20.36,375.59%,$7.23,68.89%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.93,-10.53%,,,,$25.22,-2.74%,$27.71,6.85%,$36.20,39.60%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.45,-19.84%,,,,$200.83,0.69%,$242.72,21.69%,$353.22,77.10%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$108.10,-18.11%,,,,$107.12,-0.91%,$247.00,128.50%,$98.50,-8.88%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,$993.47,-12.83%,-12.83%,$866.00,$866.00,"$1,025.37",3.21%,"$1,272.12",28.05%,"$1,367.14",37.61%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.94,-10.53%,,,,$25.10,0.64%,-$164.52,-759.66%,-$161.89,-749.11%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.63,-10.86%,,,,$17.79,0.91%,-$77.10,-537.32%,-$67.90,-485.15%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.72,-12.68%,-12.68%,$11.11,$12.40,$12.64,-0.63%,$23.74,86.60%,$37.17,192.22%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$420.77,-25.71%,,,,$410.67,-2.40%,$703.75,67.25%,$967.18,129.86%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$60.71,17.46%,,,,$57.05,-6.03%,$105.20,73.29%,$113.35,86.71%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.83,-2.53%,,,,$15.84,0.06%,$25.83,63.18%,$28.48,79.93%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.28,-98.46%,,,,$1.92,-15.79%,$9.86,332.53%,$17.41,663.63%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.31,-5.73%,,,,$12.36,0.41%,-$7.78,-163.18%,$14.35,16.60%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$321.62,-26.63%,,,,$320.64,-0.30%,$528.75,64.40%,$591.96,84.06%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$252.34,-26.28%,,,,$250.75,-0.63%,$388.66,54.02%,$430.01,70.41%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$25.57,412.50%,,,,$25.22,-1.37%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$48.41,-26.00%,-26.00%,$35.82,$35.82,$44.77,-7.52%,$54.14,11.84%,$55.07,13.76%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$10.14,10.88%,,,,$9.88,-2.56%,$12.68,25.07%,$22.17,118.61%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.35,17.22%,,,,$34.93,1.69%,-$3.77,-110.98%,-$14.82,-143.16%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$46.72,-2.53%,,,,$46.24,-1.03%,$53.49,14.48%,$92.70,98.42%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$17.04,-11.97%,,,,$16.22,-4.81%,$32.29,89.47%,$39.93,134.33%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.86,-5.15%,,,,$29.80,-0.20%,-$32.11,-207.54%,-$29.48,-198.72%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$214.25,-6.03%,,,,$219.11,2.27%,$236.71,10.48%,$274.80,28.26%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$101.25,-14.42%,-14.42%,$86.65,$113.71,$101.84,0.58%,$179.68,77.46%,$181.12,78.88%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$154.17,-18.92%,,,,$141.19,-8.42%,$198.42,28.70%,$221.86,43.91%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.60,25.00%,,,,$1.75,9.38%,$1.42,-11.25%,$1.42,-11.09%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$23.52,12.44%,12.44%,$26.45,$26.45,$24.56,4.42%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$29.34,-3.24%,-3.24%,$28.39,$32.59,$29.45,0.37%,$44.32,51.07%,$56.73,93.35%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.66,23.17%,,,,$25.44,-0.86%,$24.99,-2.62%,$29.86,16.36%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.61,-1.50%,-1.50%,$64.63,$64.63,$65.57,-0.06%,-$741.28,-1229.83%,-$741.95,-1230.85%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$69.43,0.47%,0.47%,$69.76,$69.76,$69.24,-0.27%,$51.40,-25.96%,$76.19,9.73%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.37,-16.60%,,,,$50.53,0.32%,$133.44,164.91%,$143.00,183.89%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.43,1.66%,,,,$17.31,-0.69%,$37.72,116.42%,$57.21,228.20%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.47,205.48%,,,,$5.63,2.93%,-$72.87,-1432.09%,$18.09,230.71%,HTZ
