Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:CRGY,20 Aug 2025,$15.13,3,,,3,$8.70,73.92%,73.92%,$15.13,$15.13,$9.66,11.03%,$20.28,133.09%,$77.11,786.34%,CRGY
NYSE:CRH,24 Aug 2025,$101.09,2,,,2,$111.41,-9.27%,-9.27%,$101.09,$101.09,$111.97,0.50%,$108.49,-2.62%,$135.54,21.66%,CRH
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$88.48,49.50%,,,,$91.37,3.27%,$223.78,152.92%,$237.41,168.32%,CROX
NASDAQ:CRTO,4 Sep 2025,$33.29,3,$41.00,3,2.25,$23.24,43.24%,43.24%,$33.29,$41.00,$24.28,4.48%,$48.68,109.45%,$19.99,-13.98%,CRTO
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$409.60,-26.87%,,,,$407.84,-0.43%,$497.41,21.44%,$515.60,25.88%,CRWD
NYSE:CSL,31 Jul 2024,$348.23,2,,,,$396.41,-12.15%,,,,$398.63,0.56%,$594.43,49.95%,$563.82,42.23%,CSL
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$23.31,64.43%,,,,$22.61,-3.00%,$34.91,49.76%,$40.36,73.13%,CSTL
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$14.16,13.62%,,,,$14.23,0.49%,-$8.43,-159.56%,$14.98,5.81%,CSTM
NYSE:CTRA,21 Jul 2025,$28.51,4,$33.60,4,,$23.88,19.39%,,,,$24.91,4.31%,$89.81,276.07%,$136.55,471.82%,CTRA
NASDAQ:CVBF,10 Apr 2025,$20.35,4,$24.75,6,,$20.24,0.53%,,,,$20.01,-1.14%,-$56.90,-381.12%,-$55.70,-375.22%,CVBF
NYSE:CVE,14 Aug 2025,$17.50,3,$18.51,8,3.5,$16.02,9.23%,9.23%,$17.50,$18.51,$16.96,5.87%,$26.51,65.49%,$49.31,207.78%,CVE
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$30.77,9.83%,,,,$30.79,0.06%,$66.06,114.69%,$107.23,248.50%,CVI
NYSE:CVS,26 Aug 2025,84.4159,5,$83.13,8,4.5,$74.17,12.08%,12.08%,$83.13,$84.42,$73.79,-0.51%,-$9.75,-113.14%,$27.17,-63.37%,CVS
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,4.25,$154.68,10.76%,10.76%,$171.33,$174.36,$162.37,4.97%,$208.46,34.77%,$294.88,90.64%,CVX
NYSE:CW,17 May 2024,$250.04,2,,,,$471.72,-46.99%,,,,$479.65,1.68%,$641.68,36.03%,$699.71,48.33%,CW
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$9.32,-21.57%,,,,$9.41,0.97%,$6.36,-31.74%,$22.40,140.36%,CX
NYSE:CXT,15 Apr 2024,$59.92,3,,,,$61.35,-2.34%,,,,$60.89,-0.75%,$74.96,22.18%,$98.71,60.90%,CXT
NASDAQ:CYCC,12 Jun 2025,$0.82,3,,,,$7.26,-88.66%,,,,,-100.00%,-$2.00,-127.55%,-$2.00,-127.55%,CYCC
NYSE:CYD,23 Aug 2025,$24.67,2,,,2,$33.63,-26.66%,-26.66%,$24.67,$24.67,$33.35,-0.83%,$0.00,-100.00%,$0.00,-100.00%,CYD
NYSE:DCI,4 Sep 2024,$66.47,2,,,,$80.58,-17.52%,,,,$80.04,-0.67%,$134.94,67.46%,$146.53,81.84%,DCI
NYSE:DDD,18 Aug 2025,$2.94,3,$2.50,2,2,$2.05,21.95%,21.95%,$2.50,$2.94,$2.13,3.90%,-$1.58,-177.06%,$2.09,1.78%,DDD
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,3.5,$133.79,-1.40%,-1.40%,$131.92,$161.38,$134.32,0.40%,$167.11,24.91%,$169.88,26.98%,DDOG
NYSE:DDS,21 May 2024,$424.51,3,,,,$568.23,-25.29%,,,,$548.08,-3.55%,$879.50,54.78%,"$1,036.85",82.47%,DDS
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$122.79,644.23%,,,,$122.50,-0.24%,$145.05,18.13%,$154.00,25.42%,DECK
NASDAQ:DENN,23 Aug 2025,$5.86,3,,,3,$4.77,22.89%,22.89%,$5.86,$5.86,$4.93,3.35%,-$2.65,-155.60%,$0.67,-85.92%,DENN
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$14.79,59.92%,,,,$16.57,12.04%,$13.08,-11.56%,$13.11,-11.35%,DFDV
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$29.90,1.07%,,,,$28.26,-5.48%,$306.99,926.73%,$316.49,958.51%,DFH
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$181.68,-18.50%,,,,$181.70,0.01%,$246.29,35.56%,$295.88,62.86%,DGX
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$181.60,-22.70%,,,,$174.11,-4.12%,$239.91,32.11%,$243.24,33.95%,DHI
NYSE:DKL,10 Apr 2025,,,,,,$43.09,-100.00%,,,,$43.75,1.53%,$20.03,-53.52%,$12.91,-70.03%,DKL
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,3.25,$46.41,0.09%,0.09%,$46.45,$54.69,$45.80,-1.31%,$53.30,14.85%,$58.47,25.99%,DKNG
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$19.38,5.51%,,,,$19.11,-1.39%,$21.25,9.66%,$75.73,290.78%,DLX
NASDAQ:DMLP,26 Aug 2025,,,,,,$25.10,-100.00%,-100.00%,,$0.00,$26.02,3.67%,$53.12,111.65%,$54.82,118.42%,DMLP
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.25,-21.78%,,,,$2.28,1.33%,$2.16,-4.09%,$2.10,-6.82%,DNN
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$3.46,398.21%,,,,$3.52,1.73%,-$3.78,-209.24%,$2.29,-33.82%,DNUT
NYSE:DOV,1 Sep 2025,$177.53,3,$215.00,6,3,$176.97,0.32%,0.32%,$177.53,$215.00,$179.57,1.47%,$225.01,27.15%,$272.75,54.12%,DOV
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.66,-7.89%,,,,,-100.00%,-$2.00,-126.11%,-$2.00,-126.11%,DOYU
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$461.75,-6.13%,,,,$461.74,-0.00%,$637.91,38.15%,$680.47,47.37%,DPZ
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$21.09,-54.73%,,,,,-100.00%,-$2.00,-109.48%,-$2.00,-109.48%,DRD
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$19.35,-7.49%,,,,$19.13,-1.14%,$2.72,-85.95%,$18.39,-4.97%,DRVN
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,3.75,$50.14,6.59%,6.59%,$53.45,$63.29,$49.60,-1.08%,$105.28,109.97%,$107.01,113.42%,DT
NYSE:DVN,18 Aug 2025,$42.11,3,$43.25,3,2.25,$34.62,21.63%,21.63%,$42.11,$43.25,$36.22,4.62%,$16.96,-51.00%,$26.47,-23.54%,DVN
NYSE:DY,23 Aug 2024,$143.30,1,,,,$244.47,-41.38%,,,,$251.98,3.07%,$206.95,-15.35%,$350.04,43.18%,DY
NYSE:EBF,1 Sep 2025,$23.80,4,,4,3,$18.45,29.00%,29.00%,$23.80,$23.80,$18.99,2.93%,$0.00,-100.00%,$0.00,-100.00%,EBF
NYSE:EBR,17 Feb 2025,$7.68,3,,,,$8.37,-8.24%,,,,$8.28,-1.08%,$13.77,64.55%,$21.08,151.85%,EBR
NASDAQ:ECPG,22 Aug 2025,$57.32,4,$59.00,4,3,$42.96,33.41%,33.41%,$57.32,$59.00,$41.75,-2.82%,-$117.73,-374.05%,-$99.59,-331.83%,ECPG
NASDAQ:ECX,21 Jul 2025,$2.91,3,,,,$1.55,87.81%,,,,$1.62,4.52%,-$0.01,-100.39%,$0.41,-73.31%,ECX
NYSE:EDU,19 Aug 2025,$59.25,3,,,3,$48.67,21.75%,21.75%,$59.25,$59.25,$50.12,2.98%,$0.00,-100.00%,$0.00,-100.00%,EDU
NASDAQ:EEFT,19 Aug 2025,$99.74,4,$123.00,4,3,$91.50,9.00%,9.00%,$99.74,$123.00,$93.44,2.12%,$277.41,203.18%,$335.52,266.69%,EEFT
NYSE:EFX,10 May 2024,$252.67,3,,,,$249.78,1.16%,,,,$248.45,-0.53%,$260.61,4.34%,$318.03,27.32%,EFX
NYSE:EGY,26 Aug 2025,$6.31,3,,,3,$3.82,65.06%,65.06%,$6.31,$6.31,$3.84,0.52%,$6.86,79.66%,$15.23,298.76%,EGY
NYSE:EHC,9 May 2025,$100.25,2,$128.78,10,,$125.33,-20.01%,,,,$125.20,-0.10%,$162.80,29.89%,$217.96,73.91%,EHC
NYSE:EL,18 Aug 2025,$118.27,3,$95.25,6,3,$89.65,6.25%,6.25%,$95.25,$118.27,$87.56,-2.33%,$105.48,17.66%,$154.98,72.87%,EL
NYSE:ELF,18 Aug 2025,$118.35,3,,,3,$135.75,-12.82%,-12.82%,$118.35,$118.35,$132.51,-2.39%,$153.12,12.80%,$168.78,24.33%,ELF
NYSE:ELP,13 Feb 2025,$6.84,3,$8.20,6,,$9.07,-24.60%,,,,$8.95,-1.32%,$7.44,-17.94%,$13.88,53.01%,ELP
NYSE:EME,23 Aug 2025,$518.72,1,$670.50,8,2.5,$615.98,-15.79%,-15.79%,$518.72,$670.50,$630.16,2.30%,$810.36,31.56%,$880.81,42.99%,EME
NYSE:ENB,19 Aug 2025,$43.53,2,,,2,$48.04,-9.39%,-9.39%,$43.53,$43.53,$49.50,3.04%,$24.84,-48.29%,$67.84,41.22%,ENB
NASDAQ:ENSG,3 Jul 2025,$137.40,2,,,,$172.92,-20.54%,,,,$172.26,-0.38%,$250.14,44.65%,$280.64,62.30%,ENSG
NASDAQ:ENVX,20 Aug 2025,$9.75,3,,,3,$8.99,8.42%,8.42%,$9.75,$9.75,$9.04,0.56%,$6.45,-28.26%,$6.88,-23.44%,ENVX
NYSE:EOG,21 Jul 2025,$134.56,5,$140.10,4,,$117.57,14.45%,,,,$124.62,6.00%,$147.31,25.29%,$286.21,143.44%,EOG
NYSE:EPAC,25 Jul 2023,$26.80,3,,,,$42.73,-37.28%,,,,$43.12,0.91%,$0.00,-100.00%,$0.00,-100.00%,EPAC
NASDAQ:EPIX,27 Aug 2025,$1.63,3,,,3,$0.23,607.83%,607.83%,$1.63,$1.63,$0.25,8.70%,$0.78,238.45%,$0.78,240.19%,EPIX
NYSE:EQT,20 Aug 2025,$46.57,2,,,2,$50.82,-8.37%,-8.37%,$46.57,$46.57,$51.27,0.89%,$84.52,66.30%,$137.16,169.90%,EQT
NASDAQ:ERIC,20 Aug 2025,$9.05,4,$8.45,2,2.5,$7.98,5.89%,5.89%,$8.45,$9.05,$8.12,1.75%,$8.18,2.51%,$12.19,52.71%,ERIC
NYSE:ERJ,15 Jul 2025,$49.65,3,$55.00,7,,$59.24,-16.19%,,,,$60.02,1.32%,$256.37,332.77%,$276.39,366.57%,ERJ
NYSE:ESNT,9 Apr 2024,$58.67,3,,,,$63.81,-8.05%,,,,$64.90,1.71%,$127.30,99.50%,$127.84,100.34%,ESNT
NYSE:ESTC,19 Aug 2025,$94.39,3,$107.50,2,2,$86.58,9.02%,9.02%,$94.39,$107.50,$87.05,0.54%,$110.23,27.32%,$111.25,28.49%,ESTC
NYSE:ET,29 Aug 2025,$15.01,5,$13.92,6,4,$17.28,-19.44%,-19.44%,$13.92,$15.01,$18.07,4.57%,$18.67,8.04%,$22.24,28.71%,ET
NYSE:ETD,11 Nov 2024,$36.07,4,,,,$30.29,19.07%,,,,$29.46,-2.74%,$57.51,89.88%,$63.68,110.22%,ETD
NYSE:ETN,19 Aug 2025,$320.97,2,,,2,$342.95,-6.41%,-6.41%,$320.97,$320.97,$354.57,3.39%,$432.69,26.17%,$479.38,39.78%,ETN
NASDAQ:EWBC,10 Apr 2025,$94.13,5,$109.25,5,,$106.41,-11.54%,,,,$106.96,0.52%,-$215.63,-302.64%,-$176.24,-265.62%,EWBC
NASDAQ:EXC,15 Jul 2025,$41.69,3,,,,$43.37,-3.87%,,,,$44.82,3.34%,-$45.16,-204.14%,-$33.37,-176.94%,EXC
NYSE:EXK,12 Aug 2025,$5.26,3,,,3,$5.92,-11.13%,-11.13%,$5.26,$5.26,$6.54,10.47%,$6.93,17.02%,$9.15,54.60%,EXK
NYSE:EXP,23 Aug 2025,$240.86,4,$230.75,1,2.25,$236.51,-2.44%,-2.44%,$230.75,$240.86,$226.76,-4.12%,$321.83,36.08%,$410.42,73.53%,EXP
NASDAQ:FAST,14 Jun 2024,$55.48,2,,,,$47.95,15.71%,,,,$49.80,3.86%,$62.76,30.90%,$65.54,36.67%,FAST
NYSE:FBIN,7 Jun 2024,$74.94,4,,,,$60.55,23.77%,,,,$60.24,-0.51%,$68.09,12.46%,$84.78,40.01%,FBIN
NYSE:FERG,8 Jul 2024,$169.94,2,,,,$236.85,-28.25%,,,,$232.40,-1.88%,$0.00,-100.00%,$0.00,-100.00%,FERG
NYSE:FF,15 May 2025,$5.93,5,,7,,$3.95,50.13%,,,,$4.01,1.52%,$30.27,666.23%,$9.19,132.77%,FF
NASDAQ:FFBC,24 Aug 2025,$26.22,3,$29.75,7,3.25,$26.20,0.09%,0.09%,$26.22,$29.75,$26.45,0.95%,-$93.42,-456.58%,-$87.70,-434.75%,FFBC
NASDAQ:FHB,6 Jan 2025,$27.14,3,$25.86,3,,$25.76,0.39%,,,,$26.15,1.51%,-$100.37,-489.63%,-$96.95,-476.35%,FHB
NYSE:FHN,18 Aug 2025,$17.99,2,$24.12,6,2.5,$22.19,-18.94%,-18.94%,$17.99,$24.12,$22.67,2.16%,-$105.94,-577.42%,-$104.23,-569.71%,FHN
NYSE:FI,14 Dec 2023,$6.52,4,,,,$135.47,-95.19%,,,,$140.86,3.98%,$186.59,37.74%,$290.50,114.44%,FI
NYSE:FINV,5 Sep 2025,$9.67,4,,8,4,$7.93,21.95%,21.95%,$9.67,$9.67,$8.11,2.27%,$8.28,4.44%,$8.70,9.65%,FINV
NASDAQ:FITB,10 Apr 2025,$41.27,5,$48.07,4,,$45.70,-9.68%,,,,$46.01,0.68%,-$167.69,-466.94%,-$159.52,-449.07%,FITB
NYSE:FIX,23 Aug 2025,$534.79,1,$736.60,8,2.5,$682.00,-21.59%,-21.59%,$534.79,$736.60,$701.75,2.90%,"$1,062.00",55.72%,"$1,129.46",65.61%,FIX
NASDAQ:FLEX,19 Aug 2025,$51.37,3,$58.00,6,3,$55.11,-6.78%,-6.78%,$51.37,$58.00,$54.40,-1.29%,$50.65,-8.10%,$65.77,19.34%,FLEX
NYSE:FLR,20 Aug 2025,$51.95,5,,5,3.75,$40.53,28.18%,28.18%,$51.95,$51.95,$40.96,1.06%,$69.04,70.35%,$75.15,85.41%,FLR
NYSE:FLS,23 Aug 2024,$48.32,3,,,,$54.46,-11.27%,,,,$53.96,-0.92%,$101.01,85.48%,$113.76,108.88%,FLS
NYSE:FMX,13 Jun 2025,$109.53,3,$111.75,5,,$85.41,28.24%,,,,$88.93,4.12%,$509.33,496.34%,"$2,474.01",2796.63%,FMX
NYSE:FN,24 Aug 2025,$282.78,3,$326.71,10,4,$364.80,-22.48%,-22.48%,$282.78,$326.71,$345.03,-5.42%,$371.97,1.96%,$399.43,9.49%,FN
NYSE:FNB,18 Aug 2025,$15.50,3,$18.83,9,3.75,$16.50,-6.06%,-6.06%,$15.50,$18.83,$16.62,0.73%,-$78.91,-578.24%,-$75.19,-555.68%,FNB
NYSE:FNF,10 Apr 2025,$64.78,4,$70.33,4,,$60.56,6.96%,,,,$60.51,-0.08%,$244.24,303.31%,$272.30,349.64%,FNF
NASDAQ:FOSL,29 Aug 2025,$4.98,5,$5.00,7,4.25,$3.22,54.68%,54.68%,$4.98,$5.00,$3.22,0.00%,$6.23,93.38%,$9.42,192.62%,FOSL
NASDAQ:FRHC,27 Aug 2025,$170.00,3,,,3,$165.33,2.82%,2.82%,$170.00,$170.00,$172.67,4.44%,$281.19,70.08%,$284.74,72.22%,FRHC
NYSE:FSM,14 Aug 2025,$6.09,3,$7.46,7,3.25,$7.61,-19.96%,-19.96%,$6.09,$7.46,$7.64,0.39%,$11.76,54.54%,$22.99,202.14%,FSM
NASDAQ:FSTR,4 Oct 2024,$28.19,4,,,,$26.67,5.71%,,,,$25.09,-5.92%,$56.11,110.40%,$77.40,190.22%,FSTR
NASDAQ:FTAI,19 Aug 2025,$88.62,1,,,1,$152.44,-41.87%,-41.87%,$88.62,$88.62,$153.00,0.37%,$94.64,-37.91%,$105.79,-30.60%,FTAI
NASDAQ:FTDR,2 May 2025,$54.22,5,$40.00,7,,$62.36,-35.86%,,,,$62.18,-0.29%,$150.83,141.88%,$169.82,172.32%,FTDR
NYSE:FTI,21 Jul 2025,$33.54,3,$37.80,10,,$39.18,-14.39%,,,,$38.64,-1.38%,$57.87,47.71%,$72.45,84.90%,FTI
NASDAQ:FTRE,27 Jun 2025,$13.66,3,$5.97,1,,$11.55,-48.31%,,,,$10.38,-10.13%,-$3.32,-128.72%,$8.57,-25.77%,FTRE
NYSE:FUBO,4 Apr 2025,$4.27,3,$4.85,8,,$3.76,13.43%,,,,$3.88,3.19%,$12.64,236.08%,$8.43,124.25%,FUBO
NASDAQ:FUFU,19 Aug 2025,$4.77,4,$6.00,5,3.25,$3.45,38.35%,38.35%,$4.77,$6.00,,-100.00%,-$2.00,-157.97%,-$2.00,-157.97%,FUFU
NYSE:FUL,15 Aug 2025,$76.19,3,$64.75,4,2.5,$61.82,4.74%,4.74%,$64.75,$76.19,$62.40,0.94%,$0.00,-100.00%,$0.00,-100.00%,FUL
NASDAQ:FULT,10 Apr 2025,$18.20,4,$22.67,4,,$19.41,-6.21%,,,,$19.55,0.72%,-$100.06,-615.52%,-$95.29,-590.94%,FULT
NASDAQ:FUTU,27 Aug 2025,$135.45,1,,,1,$189.70,-28.60%,-28.60%,$135.45,$135.45,$186.35,-1.77%,$68.18,-64.06%,$71.81,-62.15%,FUTU
NASDAQ:GAIN,10 Jun 2024,$15.26,3,,,,$14.23,7.23%,,,,$14.24,0.07%,$54.79,285.04%,$65.67,361.48%,GAIN
NYSE:GBX,1 Sep 2025,$63.88,5,$57.00,2,3,$46.49,22.61%,22.61%,$57.00,$63.88,$47.80,2.82%,$0.00,-100.00%,$0.00,-100.00%,GBX
NYSE:GEF,5 Sep 2025,$73.44,5,$80.00,2,3,$61.34,19.73%,19.73%,$73.44,$80.00,$61.35,0.02%,$118.32,92.89%,$221.00,260.29%,GEF
NYSE:GES,15 Aug 2025,$28.70,3,$13.00,5,2.75,$16.88,-22.99%,-22.99%,$13.00,$28.70,$17.18,1.78%,$10.91,-35.36%,$24.32,44.07%,GES
NYSE:GGB,11 Jul 2025,$4.35,3,$3.65,6,,$3.16,15.51%,,,,$3.18,0.63%,-$7.10,-324.58%,-$6.49,-305.49%,GGB
NYSE:GHC,9 May 2025,$903.50,3,,,,"$1,111.26",-18.70%,,,,"$1,093.15",-1.63%,"$1,798.80",61.87%,"$2,756.17",148.02%,GHC
NYSE:GIB,23 Aug 2025,$106.02,5,$123.75,5,3.75,$96.14,10.28%,10.28%,$106.02,$123.75,$100.29,4.32%,$198.47,106.44%,$256.04,166.32%,GIB
NASDAQ:GLDD,5 Sep 2025,$13.47,3,$14.00,8,3.5,$11.54,16.73%,16.73%,$13.47,$14.00,$11.70,1.39%,$18.63,61.42%,$5.80,-49.76%,GLDD
NYSE:GLW,22 Dec 2023,$35.18,5,,,,$70.26,-49.93%,,,,$70.34,0.11%,$67.82,-3.47%,$83.90,19.42%,GLW
NYSE:GME,23 Aug 2024,$28.89,3,,,,$22.54,28.17%,,,,$23.22,3.02%,$0.00,-100.00%,$0.00,-100.00%,GME
NASDAQ:GNLN,15 Jul 2025,$4.44,3,,,,$3.30,34.39%,,,,,-100.00%,-$2.00,-160.61%,-$2.00,-160.61%,GNLN
NYSE:GNRC,11 Dec 2023,$141.55,3,,,,$176.97,-20.02%,,,,$174.45,-1.42%,$169.93,-3.98%,$202.25,14.29%,GNRC
NYSEAMERICAN:GNS,18 Aug 2025,,,$1.00,4,2,$0.77,29.87%,29.87%,$1.00,$1.00,$0.85,10.39%,$0.00,-100.00%,$0.00,-100.00%,GNS
NASDAQ:GOOD,31 Aug 2025,$17.01,5,$15.00,5,3.75,$13.25,13.21%,13.21%,$15.00,$17.01,$13.58,2.49%,$44.38,234.94%,$66.08,398.69%,GOOD
NYSEAMERICAN:GORO,20 Aug 2025,,,$1.25,5,2.5,$0.72,73.61%,73.61%,$1.25,$1.25,$0.57,-20.83%,-$0.14,-119.40%,$1.28,77.45%,GORO
NYSE:GPC,14 Sep 2023,$168.90,4,,,,$139.85,20.77%,,,,$138.90,-0.68%,$62.07,-55.62%,$95.95,-31.39%,GPC
NYSE:GPOR,26 Aug 2025,$166.27,3,,,3,$173.52,-4.18%,-4.18%,$166.27,$166.27,$179.45,3.42%,$288.57,66.30%,$334.98,93.05%,GPOR
NASDAQ:GRAB,3 Sep 2025,$4.97,3,$6.03,6,3,$5.10,-2.55%,-2.55%,$4.97,$6.03,$5.20,1.96%,$5.60,9.77%,$6.15,20.68%,GRAB
NYSE:GRND,19 Aug 2025,$11.87,2,,,2,$15.03,-21.00%,-21.00%,$11.87,$11.87,$15.85,5.46%,$23.37,55.50%,$22.94,52.60%,GRND
NYSE:GS,27 Aug 2025,$653.74,2,,,2,$729.71,-10.41%,-10.41%,$653.74,$653.74,$737.09,1.01%,"-$3,882.11",-632.01%,"-$3,792.33",-619.70%,GS
NASDAQ:GSM,15 Aug 2025,$7.64,3,$4.00,4,2.5,$4.26,-6.10%,-6.10%,$4.00,$7.64,$4.27,0.23%,$20.03,370.28%,$7.16,67.98%,GSM
NYSE:GTES,12 May 2025,$25.10,5,$23.20,4,,$25.60,-9.38%,,,,$25.21,-1.52%,$27.57,7.69%,$35.97,40.52%,GTES
NYSE:GTLS,13 Sep 2024,$159.89,4,,,,$199.20,-19.73%,,,,$200.76,0.78%,$238.77,19.87%,$346.96,74.18%,GTLS
NYSE:GVA,12 Jun 2025,$88.52,3,,,,$106.05,-16.53%,,,,$107.11,1.00%,$243.04,129.17%,$98.20,-7.41%,GVA
NYSE:GWW,23 Aug 2025,$866.00,2,,,2,"$1,001.70",-13.55%,-13.55%,$866.00,$866.00,"$1,025.45",2.37%,"$1,265.89",26.37%,"$1,358.94",35.66%,GWW
NASDAQ:HAFC,3 Jun 2025,$22.32,3,,,,$24.85,-10.20%,,,,$25.09,0.97%,-$164.87,-763.44%,-$162.26,-752.97%,HAFC
NASDAQ:HBAN,4 Aug 2025,$15.72,3,,,,$17.54,-10.40%,,,,$17.79,1.43%,-$77.60,-542.43%,-$68.59,-491.06%,HBAN
NYSE:HBM,18 Aug 2025,$11.11,3,$12.40,10,4,$12.59,-11.78%,-11.78%,$11.11,$12.40,$12.64,0.40%,$23.46,86.36%,$36.70,191.52%,HBM
NYSE:HCA,22 May 2024,$312.61,3,,,,$415.00,-24.67%,,,,$410.23,-1.15%,$697.19,68.00%,$957.56,130.74%,HCA
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$57.95,23.05%,,,,$57.07,-1.52%,$104.58,80.46%,$112.67,94.42%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$15.76,-2.10%,,,,$15.85,0.57%,$25.67,62.90%,$28.30,79.54%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.10,-98.33%,,,,$1.92,-8.57%,$9.74,363.63%,$17.20,719.23%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$12.28,-5.50%,,,,$12.36,0.65%,-$8.07,-165.70%,$13.74,11.87%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$317.61,-25.70%,,,,$320.48,0.90%,$522.96,64.65%,$584.85,84.14%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$247.87,-24.95%,,,,$250.75,1.16%,$384.87,55.27%,$425.36,71.61%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$26.18,400.56%,,,,$25.23,-3.63%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$47.12,-23.98%,-23.98%,$35.82,$35.82,$44.77,-4.99%,$54.03,14.67%,$54.95,16.61%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$10.09,11.43%,,,,$9.88,-2.08%,$12.56,24.46%,$21.90,117.06%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.27,17.50%,,,,$34.91,1.87%,-$4.19,-112.24%,-$14.98,-143.70%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$46.45,-1.96%,,,,$46.21,-0.52%,$52.95,14.00%,$91.37,96.71%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$16.62,-9.75%,,,,$16.21,-2.47%,$31.78,91.23%,$39.29,136.42%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.77,-4.86%,,,,$29.80,0.10%,-$32.64,-209.63%,-$30.06,-200.96%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$213.96,-5.90%,,,,$219.18,2.44%,$235.02,9.84%,$272.43,27.33%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$97.05,-10.72%,-10.72%,$86.65,$113.71,$101.81,4.90%,$177.85,83.25%,$179.26,84.71%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$151.45,-17.46%,,,,$141.06,-6.86%,$194.69,28.55%,$217.86,43.85%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.59,25.79%,,,,$1.75,10.06%,$1.42,-10.66%,$1.42,-10.50%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,3,$22.94,15.29%,15.29%,$26.45,$26.45,$24.56,7.06%,$0.00,-100.00%,$0.00,-100.00%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$29.15,-2.61%,-2.61%,$28.39,$32.59,$29.45,1.03%,$43.68,49.84%,$55.95,91.93%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$25.70,22.98%,,,,$25.43,-1.05%,$24.92,-3.03%,$29.74,15.72%,HRL
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$65.42,-1.21%,-1.21%,$64.63,$64.63,$65.60,0.28%,-$741.28,-1233.11%,-$741.95,-1234.13%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$68.76,1.45%,1.45%,$69.76,$69.76,$69.29,0.77%,$51.09,-25.69%,$75.61,9.96%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$50.72,-17.17%,,,,$50.54,-0.35%,$132.16,160.56%,$141.61,179.20%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.71,0.06%,,,,$17.31,-2.26%,$37.15,109.77%,$56.25,217.63%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.49,204.37%,,,,$5.63,2.55%,-$73.76,-1443.48%,$15.95,190.44%,HTZ
