Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,,$18.34,-14.50%,,,,,-100.00%,-$2.00,-110.91%,-$2.00,-110.91%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$45.90,-13.14%,,,,$45.70,-0.44%,-$241.88,-626.97%,-$236.53,-615.32%,BWFG,NASDAQ:BWFG,-0.373
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.59,12.84%,,,,$27.30,-1.05%,$75.12,172.28%,$80.62,192.20%,BXSL,NYSE:BXSL,-0.643
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$27.92,4.12%,,,,$28.62,2.51%,-$91.88,-429.10%,-$90.03,-422.44%,BY,NYSE:BY,0.090
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.60,-16.68%,,,,$102.40,-1.16%,-$766.52,-839.88%,"-$1,125.43",-1186.32%,C,NYSE:C,-0.489
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$25.35,-13.19%,,,,$24.54,-3.20%,$71.12,180.55%,$94.05,270.99%,CAAP,NYSE:CAAP,-0.168
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$40.44,3.76%,,,,$40.60,0.40%,-$253.70,-727.34%,-$247.91,-713.03%,CAC,NASDAQ:CAC,-0.145
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$39.84,-7.08%,,,,$40.77,2.33%,$0.00,-100.00%,$0.00,-100.00%,CADE,NYSE:CADE,0.106
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$11.71,126.05%,,,,$11.47,-2.05%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.474
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$83.32,12.75%,,,,$82.60,-0.86%,$424.98,410.06%,$468.80,462.65%,CALM,NASDAQ:CALM,-0.398
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$105.30,-16.44%,,,,$108.56,3.10%,$96.60,-8.26%,$96.60,-8.26%,CAMT,NASDAQ:CAMT,0.438
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.50,167.13%,,,,$1.50,0.00%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.074
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$135.88,17.47%,,,,$132.71,-2.33%,"-$1,161.16",-954.55%,-$430.45,-416.78%,CAR,NASDAQ:CAR,-0.422
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,2.75,$18.37,0.71%,0.71%,$18.50,$22.00,$18.70,1.80%,-$158.29,-961.66%,-$154.70,-942.15%,CARE,NASDAQ:CARE,0.049
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$54.88,12.95%,,,,$54.28,-1.09%,$46.68,-14.95%,$68.50,24.81%,CARR,NYSE:CARR,-0.369
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,2.25,$71.90,0.11%,0.11%,$71.98,$88.00,$74.19,3.18%,$408.28,467.85%,$454.51,532.15%,CASH,NASDAQ:CASH,0.187
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$48.44,-2.41%,,,,$50.16,3.55%,-$177.23,-465.87%,-$174.71,-460.67%,CATY,NASDAQ:CATY,0.137
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,2.75,$48.89,29.43%,29.43%,$63.28,$72.31,$49.15,0.53%,$47.07,-3.72%,$55.24,12.99%,CAVA,NYSE:CAVA,-0.280
NYSE:CB,18 Sep 2025,$273.39,3,,,,$296.18,-7.70%,,,,$298.36,0.74%,$492.61,66.32%,$506.88,71.14%,CB,NYSE:CB,-0.232
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,,$27.80,0.04%,,,,$27.96,0.58%,-$14.02,-150.45%,-$9.63,-134.65%,CBNK,NASDAQ:CBNK,-0.171
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$258.17,-17.01%,,,,$266.37,3.18%,$342.64,32.72%,$365.14,41.44%,CBOE,BATS:CBOE,0.254
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,,$56.76,10.31%,,,,$57.24,0.85%,-$116.46,-305.18%,-$106.58,-287.77%,CBU,NYSE:CBU,-0.081
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$48.70,59.28%,,,,$49.01,0.64%,$11.31,-76.79%,$27.92,-42.68%,CBZ,NYSE:CBZ,-0.204
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,3.25,$111.35,-14.20%,-14.20%,$95.54,$127.50,$111.64,0.26%,$164.54,47.77%,$172.01,54.47%,CCB,NASDAQ:CCB,-0.051
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,3,$41.92,-7.18%,-7.18%,$38.91,$47.00,$43.24,3.15%,-$91.63,-318.59%,-$83.30,-298.72%,CCBG,NASDAQ:CCBG,0.082
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$91.28,18.69%,,,,$89.56,-1.88%,$97.43,6.74%,$123.38,35.16%,CCI,NYSE:CCI,-0.584
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$96.83,10.53%,,,,$97.00,0.18%,$222.93,130.23%,$278.99,188.12%,CCK,NYSE:CCK,-0.384
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,2.5,$25.92,3.90%,3.90%,$26.93,$29.00,$26.51,2.28%,-$213.29,-922.89%,-$209.20,-907.10%,CCNE,NASDAQ:CCNE,0.047
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$17.27,-61.80%,,,,$16.46,-4.69%,$28.64,65.82%,$34.34,98.87%,CDE,NYSE:CDE,-0.293
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,,$30.73,4.21%,,,,$31.02,0.94%,$39.44,28.36%,$32.23,4.90%,CDP,NYSE:CDP,-0.012
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$41.65,167.23%,,,,$40.53,-2.69%,$73.72,77.00%,$174.80,319.68%,CE,NYSE:CE,-0.346
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,,$364.39,-20.55%,,,,$362.05,-0.64%,$414.39,13.72%,$468.88,28.67%,CEG,NASDAQ:CEG,-0.266
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$101.14,-78.27%,,,,$99.75,-1.37%,$90.27,-10.75%,$90.28,-10.74%,CELC,NASDAQ:CELC,-0.346
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$34.16,28.57%,,,,$33.84,-0.94%,$733.52,2047.29%,$845.45,2374.98%,CENT,NASDAQ:CENT,-0.470
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$30.94,41.96%,,,,$30.47,-1.52%,$163.06,427.03%,$184.21,495.38%,CENTA,NASDAQ:CENTA,-0.444
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$29.92,-21.49%,,,,$29.18,-2.47%,$26.18,-12.49%,$17.83,-40.40%,CENX,NASDAQ:CENX,-0.021
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,,$21.59,32.79%,,,,$22.09,2.32%,$23.98,11.06%,$25.14,16.46%,CEVA,NASDAQ:CEVA,0.215
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.61,-1.66%,,,,$6.69,1.21%,"$82,975.04",1255195.67%,"$82,976.56",1255218.58%,CFFN,NASDAQ:CFFN,-0.051
NYSE:CFG,19 Nov 2025,$49.54,3,,,2.75,$54.10,-8.43%,-8.43%,$49.54,$49.54,$55.29,2.20%,-$237.69,-539.36%,-$226.11,-517.95%,CFG,NYSE:CFG,0.039
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,3,$123.72,-0.97%,-0.97%,$122.52,$139.13,$124.71,0.80%,-$304.31,-345.97%,-$259.45,-309.71%,CFR,NYSE:CFR,-0.124
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$13.28,-34.62%,,,,$13.10,-1.36%,$31.03,133.68%,$38.88,192.81%,CGAU,NYSE:CGAU,-0.242
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,2.5,$121.31,-3.13%,-3.13%,$117.51,$135.00,$124.20,2.38%,-$87.97,-172.51%,-$77.13,-163.58%,CHCO,NASDAQ:CHCO,0.068
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$15.58,32.05%,,,,$15.75,1.09%,$11.70,-24.93%,$33.42,114.51%,CHCT,NYSE:CHCT,-0.068
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$85.16,-5.94%,,,,$84.27,-1.05%,$143.18,68.13%,$156.23,83.46%,CHD,NYSE:CHD,-0.442
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$109.09,18.09%,,,,$108.39,-0.64%,$74.52,-31.69%,$107.83,-1.15%,CHDN,NASDAQ:CHDN,-0.370
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$439.19,16.72%,,,,$444.89,1.30%,$652.45,48.56%,$709.65,61.58%,CHE,NYSE:CHE,-0.066
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$61.32,-20.91%,,,,$61.47,0.24%,$69.18,12.81%,$36.08,-41.16%,CHEF,NASDAQ:CHEF,-0.091
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.97,135.05%,,,,$1.02,5.15%,$14.48,1392.51%,$9.77,907.08%,CHGG,NYSE:CHGG,0.019
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,,$91.26,22.31%,,,,$93.35,2.29%,$87.76,-3.84%,$115.05,26.07%,CHH,NYSE:CHH,0.099
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$93.86,78.59%,,,,$91.90,-2.09%,$182.59,94.53%,$432.07,360.33%,CHRD,NASDAQ:CHRD,-0.529
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.81,-3.45%,,,,$41.66,-0.36%,$55.81,33.48%,$73.29,75.30%,CHT,NYSE:CHT,-0.401
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$63.06,-22.25%,,,,$61.86,-1.90%,-$344.53,-646.36%,-$310.46,-592.32%,CIB,NYSE:CIB,-0.241
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,,$204.21,-49.59%,,,,$203.45,-0.37%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,-0.094
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$20.36,-67.50%,,,,$19.62,-3.63%,$16.19,-20.46%,$17.44,-14.33%,CIFR,NASDAQ:CIFR,-0.228
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.12,-10.24%,,,,$2.07,-2.36%,$15.98,653.55%,$29.41,1287.16%,CIG,NYSE:CIG,-0.759
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$167.59,-12.52%,,,,$168.46,0.52%,$377.71,125.38%,$389.58,132.46%,CINF,NASDAQ:CINF,-0.247
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$80.39,4.89%,,,,$79.75,-0.80%,$159.80,98.79%,$174.27,116.78%,CL,NYSE:CL,-0.514
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$15.83,-3.98%,,,,$15.96,0.82%,-$65.41,-513.19%,-$63.90,-503.69%,CLBK,NASDAQ:CLBK,-0.146
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$13.04,-17.33%,,,,$13.31,2.07%,$27.33,109.57%,$34.73,166.37%,CLF,NYSE:CLF,0.050
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$227.56,-5.06%,,,,$227.69,0.06%,$302.24,32.82%,$395.10,73.62%,CLH,NYSE:CLH,-0.195
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$101.06,6.19%,,,,$99.81,-1.24%,$376.07,272.13%,$408.60,304.31%,CLMB,NASDAQ:CLMB,-0.510
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$18.19,12.48%,,,,$18.17,-0.11%,$17.02,-6.42%,$99.79,448.59%,CLW,NYSE:CLW,-0.200
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$107.94,43.69%,,,,$107.30,-0.59%,$110.05,1.95%,$144.41,33.78%,CLX,NYSE:CLX,-0.349
NYSE:CM,10 Sep 2025,$68.57,2,,,,$86.13,-20.38%,,,,$86.19,0.07%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,-0.244
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,2.75,$80.38,-2.86%,-2.86%,$78.08,$79.46,$80.33,-0.06%,-$274.47,-441.47%,-$266.94,-432.10%,CMA,NYSE:CMA,-0.258
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,,$30.81,-3.41%,,,,$30.37,-1.43%,$51.09,65.81%,$66.30,115.18%,CMCL,NYSEAMERICAN:CMCL,-0.305
NASDAQ:CME,24 Oct 2025,$252.85,2,,,,$281.47,-10.17%,,,,$289.05,2.69%,$42.74,-84.82%,$59.91,-78.72%,CME,NASDAQ:CME,0.202
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$68.85,4.58%,,,,$68.53,-0.46%,$146.80,113.22%,$41.19,-40.18%,CMPR,NASDAQ:CMPR,-0.276
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.43,52.60%,,,,$9.22,-2.23%,-$3.17,-133.66%,$2.03,-78.51%,CNH,NYSE:CNH,-0.501
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$48.34,22.58%,,,,$47.75,-1.22%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.496
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$40.93,-25.32%,,,,$40.91,-0.05%,-$239.06,-684.08%,-$205.32,-601.63%,CNO,NYSE:CNO,-0.329
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$219.07,-99.48%,,,,$219.14,0.03%,-$39.46,-118.01%,$64.26,-70.67%,COF,NYSE:COF,-0.250
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$30.44,5.26%,,,,$30.71,0.89%,-$183.81,-703.84%,-$169.95,-658.31%,COFS,NASDAQ:COFS,-0.108
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$164.26,-33.72%,,,,$154.36,-6.03%,$165.46,0.73%,$171.12,4.17%,COHR,NYSE:COHR,-0.720
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$27.72,-5.56%,,,,$28.03,1.12%,-$113.06,-507.87%,-$104.60,-477.34%,COLB,NASDAQ:COLB,-0.078
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$88.69,22.06%,,,,$86.46,-2.51%,$117.49,32.47%,$137.24,54.74%,COP,NYSE:COP,-0.580
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.32,90.96%,,,,$3.26,-1.81%,-$3.95,-218.90%,$2.21,-33.52%,COTY,NYSE:COTY,-0.725
NYSE:CP,13 Nov 2024,$75.90,3,,,,$72.57,4.59%,,,,$72.34,-0.32%,$75.41,3.91%,$104.71,44.29%,CP,NYSE:CP,-0.380
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,2.25,$29.74,2.35%,2.35%,$30.44,$34.50,$30.13,1.31%,-$187.75,-731.30%,-$184.63,-720.80%,CPF,NYSE:CPF,-0.065
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$25.37,-0.47%,,,,$25.60,0.91%,$71.77,182.90%,$60.57,138.75%,CPRI,NYSE:CPRI,-0.038
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$38.98,30.37%,,,,$38.77,-0.54%,$74.62,91.42%,$78.71,101.93%,CPRT,NASDAQ:CPRT,-0.487
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$106.34,14.16%,,,,$106.61,0.25%,$89.79,-15.56%,$150.93,41.93%,CPT,NYSE:CPT,-0.201
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.5,$183.25,-5.75%,-5.75%,$172.71,$220.67,$186.81,1.94%,$254.91,39.10%,$264.24,44.20%,CR,NYSE:CR,0.061
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$176.34,-6.97%,,,,$174.58,-1.00%,$480.64,172.56%,$563.48,219.54%,CRAI,NASDAQ:CRAI,-0.672
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.93,-11.76%,,,,$10.96,-8.13%,"$1,716.40",14287.26%,"$1,782.41",14840.60%,CRESY,NASDAQ:CRESY,-0.929
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$9.43,60.46%,,,,$9.10,-3.50%,$18.19,92.87%,$62.46,562.39%,CRGY,NYSE:CRGY,-0.744
NYSE:CRH,24 Oct 2025,$106.86,2,,,,$119.96,-10.92%,,,,$123.46,2.92%,$152.55,27.17%,$192.57,60.53%,CRH,NYSE:CRH,0.301
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$84.98,55.66%,,,,$85.15,0.20%,$209.07,146.02%,$224.51,164.19%,CROX,NASDAQ:CROX,-0.345
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,2.25,$19.88,76.06%,76.06%,$35.00,$38.27,$19.74,-0.70%,$97.00,387.91%,$146.23,635.56%,CRTO,NASDAQ:CRTO,-0.101
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$509.16,-41.17%,,,,$501.96,-1.41%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,-0.461
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$318.07,11.61%,,,,$314.80,-1.03%,$593.51,86.60%,$641.13,101.57%,CSL,NYSE:CSL,-0.598
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$39.91,-3.96%,,,,$39.38,-1.33%,$48.27,20.94%,$54.29,36.03%,CSTL,NASDAQ:CSTL,-0.438
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$16.81,-4.30%,,,,$16.72,-0.54%,-$8.20,-148.76%,$16.71,-0.62%,CSTM,NYSE:CSTM,-0.194
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$270.13,#N/A,$512.22,#N/A,$572.38,#N/A,CSW,NASDAQ:CSW,-0.352
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,3,$55.50,3.53%,3.53%,$57.46,$61.00,$57.03,2.76%,-$94.65,-270.55%,-$88.84,-260.08%,CTBI,NASDAQ:CTBI,0.242
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,3,$26.84,-2.05%,-2.05%,$26.29,$32.29,$25.90,-3.50%,$33.78,25.88%,$65.40,143.65%,CTRA,NYSE:CTRA,-0.773
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3.5,$68.90,-2.60%,-2.60%,$67.11,$85.43,$70.49,2.31%,-$402.62,-684.35%,-$398.33,-678.13%,CUBI,NYSE:CUBI,0.003
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,,$4.81,-37.21%,,,,$4.59,-4.57%,$6.76,40.47%,$9.61,99.89%,CURI,NASDAQ:CURI,-0.573
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$19.68,-3.46%,,,,$20.36,3.46%,-$48.94,-348.66%,-$47.78,-342.80%,CVBF,NASDAQ:CVBF,0.145
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,,$17.86,10.19%,,,,$17.90,0.22%,$24.41,36.69%,$47.85,167.93%,CVE,NYSE:CVE,-0.018
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$34.53,-2.13%,,,,$34.12,-1.19%,$96.99,180.88%,$176.68,411.68%,CVI,NYSE:CVI,-0.487
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$80.36,7.77%,,,,$81.77,1.75%,-$40.28,-150.13%,$74.59,-7.18%,CVS,NYSE:CVS,0.064
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$151.13,13.37%,,,,$150.97,-0.11%,$186.40,23.34%,$163.57,8.23%,CVX,NYSE:CVX,-0.117
NYSE:CW,17 May 2024,$250.04,2,,,,$564.29,-55.69%,,,,$575.90,2.06%,$839.84,48.83%,$902.21,59.88%,CW,NYSE:CW,0.015
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$11.19,74.80%,,,,$11.08,-0.98%,-$20.14,-279.96%,$1.63,-85.44%,CWH,NYSE:CWH,-0.545
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.79,-32.25%,,,,$11.02,2.13%,$24.42,126.36%,$41.36,283.34%,CX,NYSE:CX,0.055
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,3.75,$56.30,31.44%,31.44%,$74.00,$76.10,$55.87,-0.76%,$79.17,40.62%,$99.02,75.87%,CXT,NYSE:CXT,-0.334
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.76,-31.03%,,,,$35.50,-0.73%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,-0.151
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$64.10,-35.49%,,,,$64.37,0.42%,$51.29,-19.98%,$121.18,89.04%,DAL,NYSE:DAL,-0.339
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,3.25,$35.57,-15.43%,-15.43%,$30.08,$39.92,$36.46,2.50%,-$271.02,-861.95%,-$178.95,-603.09%,DB,NYSE:DB,0.278
NYSE:DCI,6 Nov 2025,$76.88,2,,,2.25,$89.90,-14.48%,-14.48%,$76.88,$76.88,$92.19,2.55%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.111
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$28.35,11.89%,,,,$28.47,0.42%,-$187.20,-760.32%,-$185.62,-754.75%,DCOM,NASDAQ:DCOM,-0.149
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,2.75,$2.08,37.02%,37.02%,$2.85,$3.63,$2.06,-0.96%,-$1.58,-175.87%,$2.19,5.10%,DDD,NYSE:DDD,-0.130
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$159.94,-17.52%,,,,$158.55,-0.87%,$191.94,20.01%,$196.87,23.09%,DDOG,NASDAQ:DDOG,-0.570
NYSE:DDS,21 May 2024,$424.51,3,,,,$670.06,-36.65%,,,,$667.40,-0.40%,"$1,148.42",71.39%,"$1,308.52",95.28%,DDS,NYSE:DDS,-0.137
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2.5,$21.80,6.88%,6.88%,$23.30,$33.12,$21.94,0.64%,$85.48,292.09%,$110.21,405.56%,DEA,NYSE:DEA,-0.157
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$88.03,938.11%,,,,$90.62,2.94%,$287.73,226.85%,$108.53,23.28%,DECK,NYSE:DECK,0.067
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,2.25,$6.17,-7.78%,-7.78%,$5.69,$7.69,$6.16,-0.16%,$1.32,-78.54%,$4.78,-22.51%,DENN,NASDAQ:DENN,-0.504
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$7.60,211.21%,,,,$7.30,-3.95%,-$16.93,-322.79%,-$16.88,-322.14%,DFDV,NASDAQ:DFDV,-0.641
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.77,52.86%,,,,$19.36,-2.07%,$316.00,1498.37%,$326.07,1549.31%,DFH,NYSE:DFH,-0.669
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$189.18,-21.73%,,,,$193.64,2.36%,$254.29,34.42%,$305.53,61.50%,DGX,NYSE:DGX,0.092
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$159.01,-11.72%,,,,$153.33,-3.57%,$420.12,164.21%,$423.88,166.57%,DHI,NYSE:DHI,-0.817
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$45.84,-1.90%,,,,$45.65,-0.41%,$16.92,-63.09%,$19.21,-58.09%,DKL,NYSE:DKL,-0.407
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$33.16,40.08%,,,,$32.03,-3.41%,$43.84,32.19%,$49.22,48.44%,DKNG,NASDAQ:DKNG,-0.623
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.32,0.62%,,,,$20.49,0.84%,$46.92,130.92%,$102.17,402.81%,DLX,NYSE:DLX,-0.065
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$21.95,15.26%,,,,$20.79,-5.28%,$52.09,137.31%,$65.23,197.17%,DMLP,NASDAQ:DMLP,-0.535
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.56,-31.25%,,,,$2.57,0.39%,$2.26,-11.67%,$2.20,-14.14%,DNN,NYSEAMERICAN:DNN,-0.108
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$4.18,312.39%,,,,$4.06,-2.87%,-$1.95,-146.55%,$12.54,199.90%,DNUT,NASDAQ:DNUT,-0.413
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$14.48,-3.31%,,,,$14.34,-0.97%,$11.55,-20.24%,$23.97,65.55%,DOLE,NYSE:DOLE,-0.303
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,3,$185.28,0.45%,0.45%,$186.11,$210.90,$189.72,2.40%,$344.62,86.00%,$397.04,114.29%,DOV,NYSE:DOV,0.002
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.13,-1.04%,,,,,-100.00%,-$2.00,-128.05%,-$2.00,-128.05%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$419.63,3.29%,,,,$413.87,-1.37%,$615.28,46.63%,$660.54,57.41%,DPZ,NASDAQ:DPZ,-0.532
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$30.18,-68.36%,,,,$29.45,-2.42%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,-0.252
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,,$9.11,-1.10%,,,,$9.36,2.74%,$11.73,28.81%,$17.51,92.20%,DRH,NYSE:DRH,0.148
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$179.58,-6.58%,,,,$180.66,0.60%,$201.53,12.22%,$286.40,59.48%,DRI,NYSE:DRI,-0.267
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$14.61,22.52%,,,,$14.41,-1.37%,$8.28,-43.33%,$24.60,68.35%,DRVN,NASDAQ:DRVN,-0.689
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,,$44.56,19.94%,,,,$43.55,-2.27%,$53.73,20.58%,$54.77,22.90%,DT,NYSE:DT,-0.751
NYSE:DUK,19 Sep 2025,$124.46,3,$130.90,7,,$123.94,0.42%,,,,$122.28,-1.34%,-$32.10,-125.90%,$65.68,-47.01%,DUK,NYSE:DUK,-0.608
