Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,,$24.91,7.15%,,,,$23.48,-5.74%,-$125.88,-605.34%,-$122.34,-591.14%,BUSE,NASDAQ:BUSE,-0.833
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,,$19.00,-17.47%,,,,,-100.00%,-$2.00,-110.53%,-$2.00,-110.53%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$48.06,-17.04%,,,,$46.64,-2.95%,-$240.99,-601.43%,-$235.70,-590.42%,BWFG,NASDAQ:BWFG,-0.718
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$28.50,9.24%,,,,$27.70,-2.81%,$73.74,158.73%,$79.11,177.58%,BXSL,NYSE:BXSL,-0.755
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$30.04,-3.23%,,,,$28.47,-5.23%,-$91.91,-405.95%,-$90.09,-399.89%,BY,NYSE:BY,-0.835
NYSE:C,12 Aug 2025,$86.32,3,,,,$111.63,-22.67%,,,,$105.59,-5.41%,-$766.16,-786.34%,"-$1,120.15",-1103.45%,C,NYSE:C,-0.799
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$25.48,-13.63%,,,,$25.43,-0.20%,$69.40,172.39%,$91.90,260.68%,CAAP,NYSE:CAAP,-0.572
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$44.38,-5.45%,,,,$39.70,-10.55%,-$252.66,-669.32%,-$246.94,-656.43%,CAC,NASDAQ:CAC,-0.952
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$42.76,-13.42%,,,,$40.55,-5.17%,-$134.38,-414.27%,-$123.54,-388.92%,CADE,NYSE:CADE,-0.827
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$13.30,99.02%,,,,$12.90,-3.01%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.795
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$86.13,9.07%,,,,$83.73,-2.79%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM,-0.617
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$121.30,-27.46%,,,,$0.00,-100.00%,$108.35,-10.67%,$108.35,-10.67%,CAMT,NASDAQ:CAMT,-1.000
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.17,242.48%,,,,$1.16,-0.85%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.848
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$135.21,18.05%,,,,$132.68,-1.87%,"-$1,165.28",-961.83%,-$443.28,-427.85%,CAR,NASDAQ:CAR,-0.498
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,2,$19.76,-6.38%,-6.38%,$18.50,$22.00,$18.15,-8.15%,-$157.83,-898.73%,-$154.28,-880.79%,CARE,NASDAQ:CARE,-0.958
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$52.92,17.13%,,,,$53.87,1.80%,$45.83,-13.40%,$67.28,27.13%,CARR,NYSE:CARR,-0.522
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,1.75,$75.00,-4.03%,-4.03%,$71.98,$88.00,$71.43,-4.76%,$396.10,428.13%,$441.33,488.44%,CASH,NASDAQ:CASH,-0.781
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$50.71,-6.78%,,,,$49.13,-3.12%,-$176.76,-448.58%,-$174.27,-443.65%,CATY,NASDAQ:CATY,-0.689
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,2.5,$52.41,20.73%,,,,$52.20,-0.40%,$51.54,-1.66%,$59.58,13.69%,CAVA,NYSE:CAVA,-0.633
NYSE:CB,18 Sep 2025,$273.39,3,,,,$302.37,-9.59%,,,,$293.06,-3.08%,$476.99,57.75%,$490.96,62.37%,CB,NYSE:CB,-0.336
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,,$29.64,-6.17%,,,,$27.83,-6.11%,-$16.24,-154.78%,-$11.94,-140.29%,CBNK,NASDAQ:CBNK,-0.674
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$249.57,-14.15%,,,,$253.69,1.65%,$335.15,34.29%,$357.19,43.12%,CBOE,BATS:CBOE,-0.087
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,,$60.10,4.18%,,,,$56.57,-5.87%,-$15.59,-125.95%,-$1.49,-102.48%,CBU,NYSE:CBU,-0.875
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$51.00,52.10%,,,,$52.42,2.78%,$14.95,-70.68%,$31.37,-38.49%,CBZ,NYSE:CBZ,-0.166
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,2.75,$118.09,-19.10%,-19.10%,$95.54,$127.50,$108.14,-8.43%,$160.58,35.98%,$167.88,42.16%,CCB,NASDAQ:CCB,-0.803
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,2.5,$43.93,-11.43%,-11.43%,$38.91,$47.00,$40.88,-6.94%,-$93.58,-313.01%,-$85.42,-294.44%,CCBG,NASDAQ:CCBG,-0.789
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$91.61,18.27%,,,,$86.62,-5.45%,$94.15,2.77%,$119.77,30.74%,CCI,NYSE:CCI,-0.806
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$94.79,12.91%,,,,$96.47,1.77%,$220.56,132.68%,$275.77,190.93%,CCK,NYSE:CCK,-0.761
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,2,$27.47,-1.97%,-1.97%,$26.93,$29.00,$26.04,-5.21%,-$212.76,-874.52%,-$208.72,-859.79%,CCNE,NASDAQ:CCNE,-0.791
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$15.88,-58.45%,,,,$15.42,-2.90%,$26.99,69.94%,$32.60,105.28%,CDE,NYSE:CDE,-0.815
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,,$29.35,9.11%,,,,$28.18,-3.99%,$37.30,27.10%,$30.29,3.19%,CDP,NYSE:CDP,-0.883
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$42.45,162.19%,,,,$39.85,-6.12%,$69.80,64.44%,$169.35,298.94%,CE,NYSE:CE,-0.266
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,,$362.35,-20.10%,,,,$354.22,-2.24%,$406.07,12.07%,$459.90,26.92%,CEG,NASDAQ:CEG,-0.647
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$103.39,-78.75%,,,,$103.96,0.55%,$94.76,-8.34%,$94.78,-8.33%,CELC,NASDAQ:CELC,-0.681
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$33.83,29.83%,,,,$33.09,-2.19%,$720.57,2029.96%,$830.99,2356.38%,CENT,NASDAQ:CENT,-0.542
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$30.65,43.30%,,,,$30.14,-1.66%,$160.24,422.80%,$181.10,490.87%,CENTA,NASDAQ:CENTA,-0.350
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$29.73,-20.99%,,,,$31.10,4.61%,$27.14,-8.71%,$18.93,-36.33%,CENX,NASDAQ:CENX,-0.319
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,,$23.18,23.68%,,,,$22.80,-1.64%,$25.34,9.32%,$26.49,14.30%,CEVA,NASDAQ:CEVA,-0.390
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.93,-6.20%,,,,$6.52,-5.92%,-$53.91,-877.89%,-$52.41,-856.29%,CFFN,NASDAQ:CFFN,-0.836
NYSE:CFG,19 Nov 2025,$49.54,3,,,2,$58.31,-15.04%,-15.04%,$49.54,$49.54,$54.34,-6.81%,-$237.99,-508.15%,-$226.53,-488.49%,CFG,NYSE:CFG,-0.822
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,2.5,$129.59,-5.46%,-5.46%,$122.52,$139.13,$123.67,-4.57%,-$306.10,-336.21%,-$262.25,-302.37%,CFR,NYSE:CFR,-0.778
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$13.70,-36.62%,,,,$13.00,-5.11%,$30.70,124.12%,$38.46,180.74%,CGAU,NYSE:CGAU,-0.707
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,2,$125.17,-6.12%,-6.12%,$117.51,$135.00,$119.04,-4.90%,-$90.92,-172.64%,-$80.29,-164.15%,CHCO,NASDAQ:CHCO,-0.796
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$15.47,32.99%,,,,$15.24,-1.49%,$11.18,-27.72%,$32.58,110.57%,CHCT,NYSE:CHCT,-0.400
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$83.29,-3.83%,,,,$83.73,0.53%,$141.44,69.81%,$154.32,85.28%,CHD,NYSE:CHD,-0.391
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$116.18,10.88%,,,,$111.46,-4.06%,$77.25,-33.50%,$110.20,-5.15%,CHDN,NASDAQ:CHDN,-0.646
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$425.00,20.61%,,,,$436.12,2.62%,$632.10,48.73%,$688.54,62.01%,CHE,NYSE:CHE,0.178
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$61.43,-21.05%,,,,$59.11,-3.78%,$66.38,8.05%,$34.16,-44.39%,CHEF,NASDAQ:CHEF,-0.467
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.95,140.00%,,,,$0.85,-10.53%,$14.16,1390.52%,$9.58,907.97%,CHGG,NYSE:CHGG,-0.375
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,,$85.88,29.97%,,,,$90.37,5.23%,$81.32,-5.31%,$108.14,25.92%,CHH,NYSE:CHH,0.176
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$100.32,67.09%,,,,$95.55,-4.75%,$184.62,84.03%,$431.23,329.86%,CHRD,NASDAQ:CHRD,-0.648
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.37,-2.42%,,,,$41.03,-0.82%,$55.64,34.49%,$72.94,76.31%,CHT,NYSE:CHT,-0.721
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$64.17,-23.59%,,,,$58.37,-9.04%,-$350.72,-646.55%,-$317.21,-594.33%,CIB,NYSE:CIB,-0.983
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,,$225.23,-54.30%,,,,$197.50,-12.31%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,-0.046
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$19.21,-65.55%,,,,$0.00,-100.00%,$15.13,-21.25%,$16.36,-14.83%,CIFR,NASDAQ:CIFR,-1.000
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$1.99,-4.37%,,,,$1.87,-6.03%,$15.12,659.89%,$28.24,1319.14%,CIG,NYSE:CIG,-0.989
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$162.61,-9.85%,,,,$160.41,-1.35%,$366.55,125.42%,$378.24,132.60%,CINF,NASDAQ:CINF,-0.564
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$77.74,8.47%,,,,$76.93,-1.04%,$155.34,99.83%,$169.50,118.04%,CL,NYSE:CL,-0.557
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$17.05,-10.85%,,,,$16.54,-2.99%,-$64.59,-478.85%,-$63.11,-470.12%,CLBK,NASDAQ:CLBK,-0.676
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$12.66,-14.85%,,,,$12.30,-2.84%,$25.88,104.43%,$33.23,162.48%,CLF,NYSE:CLF,-0.093
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$236.72,-8.73%,,,,$233.14,-1.51%,$310.07,30.99%,$401.83,69.75%,CLH,NYSE:CLH,-0.563
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$109.58,-2.07%,,,,$106.02,-3.25%,$377.29,244.31%,$409.10,273.33%,CLMB,NASDAQ:CLMB,-0.489
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$17.97,13.86%,,,,$17.64,-1.84%,$16.01,-10.91%,$97.54,442.81%,CLW,NYSE:CLW,-0.235
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$102.79,50.89%,,,,$104.87,2.02%,$106.26,3.38%,$139.90,36.11%,CLX,NYSE:CLX,-0.398
NYSE:CM,10 Sep 2025,$68.57,2,,,,$91.83,-25.33%,,,,$89.40,-2.65%,-$148.98,-262.24%,-$66.18,-172.07%,CM,NYSE:CM,-0.668
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,2.25,$87.64,-10.91%,-10.91%,$78.08,$79.46,$80.59,-8.04%,-$272.58,-411.02%,-$265.14,-402.53%,CMA,NYSE:CMA,-0.934
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,,$24.23,22.82%,,,,$23.15,-4.46%,$43.85,80.96%,$58.74,142.41%,CMCL,NYSEAMERICAN:CMCL,-0.887
NASDAQ:CME,24 Oct 2025,$252.85,2,,,,$267.57,-5.50%,,,,$273.59,2.25%,$28.03,-89.52%,$44.84,-83.24%,CME,NASDAQ:CME,-0.069
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$72.35,-0.48%,,,,$69.46,-3.99%,$127.83,76.68%,$42.77,-40.88%,CMPR,NASDAQ:CMPR,-0.350
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.78,47.14%,,,,$9.39,-3.99%,-$3.33,-134.03%,$1.82,-81.43%,CNH,NYSE:CNH,-0.529
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$54.67,8.38%,,,,$48.77,-10.79%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.720
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$40.64,-24.79%,,,,$39.58,-2.61%,-$240.72,-692.31%,-$207.34,-610.19%,CNO,NYSE:CNO,-0.722
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$236.57,-99.51%,,,,$226.29,-4.35%,-$33.81,-114.29%,$68.67,-70.97%,COF,NYSE:COF,-0.681
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$31.89,0.47%,,,,$30.00,-5.93%,-$183.39,-675.08%,-$169.69,-632.11%,COFS,NASDAQ:COFS,-0.944
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$199.16,-45.33%,,,,$180.91,-9.16%,$182.25,-8.49%,$187.99,-5.61%,COHR,NYSE:COHR,-0.541
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$28.95,-9.57%,,,,$27.61,-4.63%,-$113.72,-492.81%,-$105.43,-464.19%,COLB,NASDAQ:COLB,-0.772
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$96.96,11.65%,,,,$91.08,-6.06%,$121.73,25.54%,$141.47,45.90%,COP,NYSE:COP,-0.697
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.35,89.25%,,,,$3.36,0.30%,-$3.83,-214.30%,$2.24,-33.28%,COTY,NYSE:COTY,-0.733
NYSE:CP,13 Nov 2024,$75.90,3,,,,$74.34,2.10%,,,,$72.47,-2.52%,$76.09,2.35%,$104.77,40.93%,CP,NYSE:CP,-0.635
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,1.75,$31.92,-4.64%,-4.64%,$30.44,$34.50,$0.00,-100.00%,-$187.27,-686.68%,-$184.18,-677.00%,CPF,NYSE:CPF,-1.000
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$26.24,-3.77%,,,,$27.05,3.09%,$72.01,174.43%,$61.08,132.77%,CPRI,NYSE:CPRI,-0.339
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$38.73,31.22%,,,,$38.80,0.18%,$73.67,90.21%,$77.68,100.56%,CPRT,NASDAQ:CPRT,-0.342
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$103.51,17.28%,,,,$0.00,-100.00%,$87.10,-15.85%,$147.57,42.57%,CPT,NYSE:CPT,-1.000
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.25,$190.00,-9.10%,-9.10%,$172.71,$220.67,$186.69,-1.74%,$258.57,36.09%,$267.81,40.95%,CR,NYSE:CR,-0.371
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$193.67,-15.29%,,,,$182.10,-5.97%,$485.13,150.49%,$566.21,192.36%,CRAI,NASDAQ:CRAI,-0.796
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.56,-8.94%,,,,$11.32,-2.08%,"$1,664.80",14301.34%,"$1,728.82",14855.21%,CRESY,NASDAQ:CRESY,-0.534
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$9.76,55.03%,,,,$9.60,-1.64%,$18.31,87.64%,$62.08,536.05%,CRGY,NYSE:CRGY,-0.792
NYSE:CRH,24 Oct 2025,$106.86,2,,,,$124.88,-14.43%,,,,$123.49,-1.11%,$151.17,21.05%,$190.72,52.72%,CRH,NYSE:CRH,0.088
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$87.18,51.73%,,,,$88.78,1.84%,$211.89,143.04%,$227.16,160.56%,CROX,NASDAQ:CROX,-0.215
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,,$20.46,71.07%,,,,$19.54,-4.50%,$96.14,369.91%,$144.29,605.23%,CRTO,NASDAQ:CRTO,-0.652
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$519.39,-42.33%,,,,$508.19,-2.16%,$596.65,14.88%,$610.74,17.59%,CRWD,NASDAQ:CRWD,-0.469
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$329.70,7.68%,,,,$318.03,-3.54%,$595.05,80.48%,$642.15,94.77%,CSL,NYSE:CSL,-0.686
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$38.48,-0.40%,,,,$37.41,-2.78%,$46.84,21.73%,$52.80,37.23%,CSTL,NASDAQ:CSTL,-0.873
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$18.04,-10.82%,,,,$17.68,-2.00%,-$8.06,-144.70%,$16.82,-6.74%,CSTM,NYSE:CSTM,-0.245
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,CSW,NASDAQ:CSW,-2.000
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,2.25,$58.85,-2.36%,-2.36%,$57.46,$61.00,$55.36,-5.93%,-$96.16,-263.40%,-$90.47,-253.73%,CTBI,NASDAQ:CTBI,-0.868
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,,$27.00,-2.63%,,,,$26.98,-0.07%,$34.15,26.47%,$65.41,142.24%,CTRA,NYSE:CTRA,-0.738
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3,$72.17,-7.01%,-7.01%,$67.11,$85.43,$68.84,-4.61%,-$401.30,-656.05%,-$397.04,-650.15%,CUBI,NYSE:CUBI,-0.794
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,,$4.89,-38.24%,,,,$4.50,-7.98%,$6.43,31.58%,$9.27,89.49%,CURI,NASDAQ:CURI,-0.482
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$20.17,-5.80%,,,,$19.30,-4.31%,-$49.37,-344.79%,-$48.23,-339.13%,CVBF,NASDAQ:CVBF,-0.672
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,,$17.83,10.38%,,,,$18.30,2.64%,$24.70,38.53%,$47.90,168.68%,CVE,NYSE:CVE,-0.404
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$31.75,6.44%,,,,$30.91,-2.65%,$95.23,199.93%,$71.68,125.75%,CVI,NYSE:CVI,-0.996
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$78.81,9.88%,,,,$75.53,-4.16%,-$45.06,-157.18%,$68.34,-13.28%,CVS,NYSE:CVS,-0.250
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$151.41,13.16%,,,,$149.66,-1.16%,$184.25,21.69%,$161.95,6.96%,CVX,NYSE:CVX,-0.491
NYSE:CW,17 May 2024,$250.04,2,,,,$559.59,-55.32%,,,,$540.50,-3.41%,$812.72,45.23%,$873.77,56.14%,CW,NYSE:CW,-0.156
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$10.50,86.29%,,,,$10.42,-0.76%,-$21.25,-302.42%,$0.17,-98.35%,CWH,NYSE:CWH,-0.854
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.86,-32.69%,,,,$10.91,0.46%,$23.94,120.40%,$40.51,273.05%,CX,NYSE:CX,-0.204
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,3.5,$56.50,30.97%,,,,$56.86,0.64%,$80.38,42.26%,$100.00,77.00%,CXT,NYSE:CXT,-0.676
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.52,-30.56%,,,,$35.14,-1.07%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,-0.127
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$69.30,-40.33%,,,,$66.64,-3.84%,$52.65,-24.03%,$121.07,74.70%,DAL,NYSE:DAL,-0.317
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,2.75,$37.65,-20.11%,-20.11%,$30.08,$39.92,$36.11,-4.09%,-$280.56,-845.19%,-$190.59,-606.22%,DB,NYSE:DB,-0.513
NYSE:DCI,6 Nov 2025,$76.88,2,,,,$91.86,-16.31%,,,,$91.70,-0.17%,$137.19,49.34%,$149.64,62.90%,DCI,NYSE:DCI,-0.351
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$30.38,4.41%,,,,$28.69,-5.56%,-$186.40,-713.55%,-$184.83,-708.40%,DCOM,NASDAQ:DCOM,-0.848
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,2.75,$1.80,58.33%,58.33%,$2.85,$3.63,$2.19,21.67%,-$1.50,-183.08%,$2.21,22.86%,DDD,NYSE:DDD,-0.112
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$152.43,-13.45%,,,,$148.77,-2.40%,$182.74,19.89%,$187.59,23.06%,DDOG,NASDAQ:DDOG,-0.657
NYSE:DDS,21 May 2024,$424.51,3,,,,$732.00,-42.01%,,,,$689.23,-5.84%,"$1,170.75",59.94%,"$1,329.17",81.58%,DDS,NYSE:DDS,-0.276
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2,$22.07,5.57%,5.57%,$23.30,$33.12,$20.73,-6.07%,$25.87,17.20%,$50.33,128.05%,DEA,NYSE:DEA,-0.911
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$100.62,808.22%,,,,$96.97,-3.63%,$294.97,193.15%,$120.11,19.37%,DECK,NYSE:DECK,-0.218
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,2.25,$6.19,-8.08%,-8.08%,$5.69,$7.69,$6.16,-0.48%,$1.27,-79.52%,$4.69,-24.27%,DENN,NASDAQ:DENN,-0.485
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$5.79,308.50%,,,,$5.88,1.55%,-$18.51,-419.63%,-$18.46,-418.77%,DFDV,NASDAQ:DFDV,-0.711
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.30,56.59%,,,,$17.86,-7.46%,$306.59,1488.56%,$316.45,1539.65%,DFH,NYSE:DFH,-0.972
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$179.27,-17.40%,,,,$182.94,2.05%,$245.99,37.22%,$296.66,65.48%,DGX,NYSE:DGX,-0.330
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$154.26,-9.00%,,,,$146.99,-4.71%,$416.17,169.79%,$419.89,172.19%,DHI,NYSE:DHI,-0.994
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$44.84,0.29%,,,,$44.93,0.20%,$16.56,-63.07%,$18.88,-57.89%,DKL,NYSE:DKL,-0.811
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$34.80,33.48%,,,,$33.23,-4.51%,$44.46,27.76%,$49.79,43.08%,DKNG,NASDAQ:DKNG,-0.755
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$21.95,-6.85%,,,,$20.79,-5.28%,$45.97,109.45%,$100.10,356.04%,DLX,NYSE:DLX,-0.242
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$22.81,10.92%,,,,$22.11,-3.07%,$52.82,131.56%,$65.81,188.50%,DMLP,NASDAQ:DMLP,-0.700
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.66,-33.83%,,,,$2.72,2.26%,$2.44,-8.21%,$2.38,-10.59%,DNN,NYSEAMERICAN:DNN,-0.394
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$4.60,274.74%,,,,$4.16,-9.57%,-$1.97,-142.91%,$12.20,165.27%,DNUT,NASDAQ:DNUT,-0.636
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$14.63,-4.31%,,,,$14.84,1.44%,$11.68,-20.13%,$23.97,63.87%,DOLE,NYSE:DOLE,-0.344
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,2.75,$195.35,-4.73%,,,,$190.46,-2.50%,$346.23,77.24%,$397.53,103.49%,DOV,NYSE:DOV,-0.332
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$7.06,-0.06%,,,,,-100.00%,-$2.00,-128.33%,-$2.00,-128.33%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$418.65,3.53%,,,,$412.71,-1.42%,$604.63,44.42%,$648.94,55.01%,DPZ,NASDAQ:DPZ,-0.600
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$29.97,-68.14%,,,,$28.75,-4.07%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,-0.608
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,,#N/A,#N/A,,,,$8.34,#N/A,$11.26,#N/A,$16.97,#N/A,DRH,NYSE:DRH,-0.906
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$179.05,-6.30%,,,,$174.73,-2.41%,$0.00,-100.00%,$0.00,-100.00%,DRI,NYSE:DRI,-0.649
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$14.93,19.89%,,,,$14.52,-2.75%,$8.30,-44.41%,$24.28,62.66%,DRVN,NASDAQ:DRVN,-0.904
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,,$45.78,16.75%,,,,$43.75,-4.43%,$53.47,16.80%,$54.49,19.03%,DT,NYSE:DT,-0.676
