Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,,$23.50,13.57%,,,,$23.27,-0.98%,-$126.14,-636.77%,-$122.57,-621.58%,BUSE,NASDAQ:BUSE,-0.668
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,,$18.09,-13.32%,,,,,-100.00%,-$2.00,-111.06%,-$2.00,-111.06%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$46.23,-13.76%,,,,$45.13,-2.38%,-$241.98,-623.42%,-$236.64,-611.88%,BWFG,NASDAQ:BWFG,-0.667
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$27.44,13.45%,,,,$27.29,-0.55%,$74.73,172.35%,$80.21,192.30%,BXSL,NYSE:BXSL,-0.653
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$28.40,2.36%,,,,$27.93,-1.65%,-$92.12,-424.38%,-$90.27,-417.86%,BY,NYSE:BY,-0.368
NYSE:C,12 Aug 2025,$86.32,3,,,,$103.19,-16.35%,,,,$100.94,-2.18%,-$767.42,-843.70%,"-$1,125.43",-1190.64%,C,NYSE:C,-0.766
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$26.40,-16.64%,,,,$24.50,-7.20%,$70.88,168.50%,$93.72,254.99%,CAAP,NYSE:CAAP,-0.227
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$41.07,2.17%,,,,$39.59,-3.60%,-$253.86,-718.12%,-$248.09,-704.06%,CAC,NASDAQ:CAC,-0.752
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$40.52,-8.64%,,,,$39.45,-2.64%,$0.00,-100.00%,$0.00,-100.00%,CADE,NYSE:CADE,-0.616
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$12.60,110.08%,,,,$11.42,-9.37%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.597
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$81.51,15.25%,,,,$82.26,0.92%,$423.59,419.68%,$467.23,473.22%,CALM,NASDAQ:CALM,-0.506
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$110.90,-20.66%,,,,$102.14,-7.90%,$96.60,-12.90%,$96.60,-12.90%,CAMT,NASDAQ:CAMT,-0.728
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.31,205.88%,,,,$1.48,12.98%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.476
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$131.93,20.98%,,,,$132.97,0.79%,"-$1,161.73",-980.56%,-$432.62,-427.92%,CAR,NASDAQ:CAR,-0.367
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,2.25,$18.53,-0.16%,-0.16%,$18.50,$22.00,$18.18,-1.89%,-$158.32,-954.42%,-$154.75,-935.12%,CARE,NASDAQ:CARE,-0.550
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$53.82,15.17%,,,,$53.86,0.07%,$46.63,-13.36%,$68.38,27.05%,CARR,NYSE:CARR,-0.568
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,2,$72.23,-0.35%,-0.35%,$71.98,$88.00,$71.07,-1.61%,$405.57,461.50%,$451.62,525.25%,CASH,NASDAQ:CASH,-0.524
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$48.61,-2.75%,,,,$48.18,-0.88%,-$177.40,-464.96%,-$174.89,-459.78%,CATY,NASDAQ:CATY,-0.505
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,2.5,$52.73,20.00%,20.00%,$63.28,$72.31,$48.68,-7.68%,$47.07,-10.73%,$55.22,4.71%,CAVA,NYSE:CAVA,-0.542
NYSE:CB,18 Sep 2025,$273.39,3,,,,$294.50,-7.17%,,,,$295.30,0.27%,$489.94,66.36%,$504.16,71.19%,CB,NYSE:CB,-0.524
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,,$27.86,-0.18%,,,,$27.60,-0.93%,-$14.56,-152.27%,-$10.19,-136.57%,CBNK,NASDAQ:CBNK,-0.539
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$254.35,-15.77%,,,,$264.93,4.16%,$342.25,34.56%,$364.67,43.38%,CBOE,BATS:CBOE,0.076
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,,$57.72,8.48%,,,,$55.77,-3.38%,-$116.88,-302.49%,-$107.03,-285.43%,CBU,NYSE:CBU,-0.739
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$49.76,55.89%,,,,$49.22,-1.09%,$11.29,-77.31%,$27.86,-44.00%,CBZ,NYSE:CBZ,-0.061
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,2.75,$107.47,-11.10%,-11.10%,$95.54,$127.50,$109.73,2.10%,$163.45,52.08%,$170.88,59.00%,CCB,NASDAQ:CCB,-0.558
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,2.5,$42.00,-7.36%,-7.36%,$38.91,$47.00,$41.23,-1.83%,-$91.97,-318.97%,-$83.67,-299.21%,CCBG,NASDAQ:CCBG,-0.684
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$88.28,22.73%,,,,$89.14,0.97%,$97.20,10.10%,$123.08,39.42%,CCI,NYSE:CCI,-0.676
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$98.09,9.11%,,,,$96.32,-1.80%,$222.29,126.62%,$278.19,183.60%,CCK,NYSE:CCK,-0.566
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,2.25,$26.17,2.90%,2.90%,$26.93,$29.00,$25.79,-1.45%,-$213.31,-915.08%,-$209.22,-899.48%,CCNE,NASDAQ:CCNE,-0.519
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$16.55,-60.13%,,,,$17.58,6.22%,$28.59,72.77%,$34.28,107.14%,CDE,NYSE:CDE,0.057
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,,$30.27,5.79%,,,,$30.39,0.40%,$39.35,29.99%,$32.17,6.29%,CDP,NYSE:CDP,-0.604
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$41.57,167.74%,,,,$40.60,-2.33%,$73.19,76.05%,$173.98,318.52%,CE,NYSE:CE,-0.294
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,,$363.67,-20.39%,,,,$363.31,-0.10%,$413.70,13.76%,$468.06,28.70%,CEG,NASDAQ:CEG,-0.155
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$97.50,-77.46%,,,,$98.47,0.99%,$90.27,-7.42%,$90.28,-7.41%,CELC,NASDAQ:CELC,-0.658
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$33.63,30.60%,,,,$33.78,0.45%,$731.25,2074.40%,$842.91,2406.42%,CENT,NASDAQ:CENT,-0.512
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$30.50,44.00%,,,,$30.33,-0.56%,$162.64,433.24%,$183.73,502.40%,CENTA,NASDAQ:CENTA,-0.561
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$29.68,-20.86%,,,,$30.55,2.93%,$26.15,-11.88%,$17.83,-39.93%,CENX,NASDAQ:CENX,0.130
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,,$21.28,34.73%,,,,$20.80,-2.26%,$23.97,12.64%,$25.13,18.11%,CEVA,NASDAQ:CEVA,-0.312
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.74,-3.56%,,,,$6.46,-4.15%,"$82,772.98",1227985.78%,"$82,774.49",1228008.21%,CFFN,NASDAQ:CFFN,-0.831
NYSE:CFG,19 Nov 2025,$49.54,3,,,2.25,$54.66,-9.37%,-9.37%,$49.54,$49.54,$53.75,-1.66%,-$238.00,-535.42%,-$226.44,-514.26%,CFG,NYSE:CFG,-0.591
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,2.5,$123.07,-0.45%,-0.45%,$122.52,$139.13,$121.97,-0.89%,-$305.12,-347.93%,-$260.45,-311.63%,CFR,NYSE:CFR,-0.698
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$13.07,-33.57%,,,,$13.17,0.77%,$30.99,137.07%,$38.82,197.01%,CGAU,NYSE:CGAU,-0.069
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,2,$121.27,-3.10%,-3.10%,$117.51,$135.00,$119.63,-1.35%,-$88.68,-173.13%,-$77.88,-164.22%,CHCO,NASDAQ:CHCO,-0.676
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$15.75,30.62%,,,,$15.70,-0.32%,$11.66,-26.00%,$33.32,111.54%,CHCT,NYSE:CHCT,-0.180
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$83.54,-4.12%,,,,$84.60,1.27%,$142.98,71.15%,$156.00,86.74%,CHD,NYSE:CHD,-0.334
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$110.99,16.07%,,,,$107.37,-3.26%,$74.40,-32.97%,$107.64,-3.01%,CHDN,NASDAQ:CHDN,-0.607
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$429.54,19.34%,,,,$453.12,5.49%,$651.87,51.76%,$708.93,65.04%,CHE,NYSE:CHE,0.102
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$60.01,-19.18%,,,,$61.55,2.57%,$69.01,15.00%,$36.08,-39.88%,CHEF,NASDAQ:CHEF,-0.050
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.94,142.55%,,,,$0.93,-1.06%,$14.43,1435.49%,$9.75,937.01%,CHGG,NYSE:CHGG,-0.577
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,,$90.15,23.81%,,,,$91.92,1.96%,$87.59,-2.84%,$114.79,27.33%,CHH,NYSE:CHH,-0.056
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$92.60,81.02%,,,,$92.51,-0.10%,$182.26,96.83%,$431.22,365.68%,CHRD,NASDAQ:CHRD,-0.349
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.33,-2.33%,,,,$41.25,-0.19%,$55.77,34.95%,$73.22,77.17%,CHT,NYSE:CHT,-0.640
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$64.07,-23.47%,,,,$60.38,-5.76%,-$345.55,-639.34%,-$311.58,-586.31%,CIB,NYSE:CIB,-0.782
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,,$202.50,-49.17%,,,,$202.02,-0.24%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,-0.319
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$17.64,-62.48%,,,,$19.21,8.90%,$16.20,-8.19%,$17.44,-1.13%,CIFR,NASDAQ:CIFR,-0.728
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.09,-8.95%,,,,$2.08,-0.48%,$15.84,657.69%,$29.21,1297.62%,CIG,NYSE:CIG,-0.639
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$163.77,-10.48%,,,,$168.21,2.71%,$376.63,129.97%,$388.46,137.20%,CINF,NASDAQ:CINF,-0.293
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$78.82,6.98%,,,,$79.75,1.18%,$159.41,102.24%,$173.81,120.52%,CL,NYSE:CL,-0.514
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$16.26,-6.52%,,,,$15.68,-3.57%,-$65.43,-502.40%,-$63.93,-493.16%,CLBK,NASDAQ:CLBK,-0.627
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$12.90,-16.43%,,,,$13.37,3.64%,$27.20,110.85%,$34.60,168.19%,CLF,NYSE:CLF,0.209
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$239.55,-9.81%,,,,$227.62,-4.98%,$301.87,26.02%,$394.53,64.70%,CLH,NYSE:CLH,-0.204
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$103.00,4.19%,,,,$100.75,-2.18%,$374.70,263.79%,$407.10,295.24%,CLMB,NASDAQ:CLMB,-0.245
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$17.80,14.94%,,,,$18.09,1.63%,$16.88,-5.19%,$99.42,458.51%,CLW,NYSE:CLW,-0.337
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$105.89,46.47%,,,,$107.14,1.18%,$109.91,3.80%,$144.14,36.12%,CLX,NYSE:CLX,-0.391
NYSE:CM,10 Sep 2025,$68.57,2,,,,$86.59,-20.81%,,,,$85.13,-1.69%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,-0.581
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,2.5,$80.86,-3.44%,-3.44%,$78.08,$79.46,$78.47,-2.96%,-$274.81,-439.86%,-$267.30,-430.57%,CMA,NYSE:CMA,-0.778
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,,$24.23,22.82%,,,,$30.48,25.79%,$50.97,110.38%,$66.13,172.91%,CMCL,NYSEAMERICAN:CMCL,-0.190
NASDAQ:CME,24 Oct 2025,$252.85,2,,,,$277.49,-8.88%,,,,$287.87,3.74%,$41.97,-84.87%,$59.08,-78.71%,CME,NASDAQ:CME,0.066
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$70.45,2.20%,,,,$68.37,-2.95%,$146.29,107.65%,$41.07,-41.71%,CMPR,NASDAQ:CMPR,-0.347
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.28,55.06%,,,,$9.13,-1.62%,-$3.20,-134.53%,$1.99,-78.60%,CNH,NYSE:CNH,-0.693
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$48.98,20.98%,,,,$47.66,-2.69%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.538
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$40.09,-23.76%,,,,$40.58,1.22%,-$239.23,-696.73%,-$205.55,-612.73%,CNO,NYSE:CNO,-0.548
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$224.00,-99.49%,,,,$217.14,-3.06%,-$40.55,-118.10%,$62.94,-71.90%,COF,NYSE:COF,-0.511
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$30.47,5.15%,,,,$30.09,-1.25%,-$183.88,-703.48%,-$170.05,-658.09%,COFS,NASDAQ:COFS,-0.654
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$164.89,-33.97%,,,,$157.40,-4.54%,$165.32,0.26%,$171.00,3.70%,COHR,NYSE:COHR,-0.255
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$27.67,-5.38%,,,,$27.49,-0.65%,-$113.27,-509.35%,-$104.84,-478.89%,COLB,NASDAQ:COLB,-0.622
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$89.29,21.24%,,,,$87.13,-2.42%,$117.35,31.42%,$137.10,53.54%,COP,NYSE:COP,-0.384
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.37,88.13%,,,,$3.26,-3.26%,-$3.95,-217.20%,$2.19,-35.06%,COTY,NYSE:COTY,-0.725
NYSE:CP,13 Nov 2024,$75.90,3,,,,$71.90,5.57%,,,,$72.00,0.14%,$75.31,4.74%,$104.50,45.35%,CP,NYSE:CP,-0.505
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,2,$30.10,1.13%,1.13%,$30.44,$34.50,$29.29,-2.69%,-$187.81,-723.96%,-$184.70,-713.61%,CPF,NYSE:CPF,-0.763
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$25.16,0.36%,,,,$25.48,1.27%,$71.51,184.21%,$60.36,139.89%,CPRI,NYSE:CPRI,-0.190
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$38.96,30.44%,,,,$38.71,-0.64%,$74.49,91.19%,$78.57,101.67%,CPRT,NASDAQ:CPRT,-0.527
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$106.00,14.53%,,,,$101.92,-3.85%,$89.75,-15.33%,$150.76,42.23%,CPT,NYSE:CPT,-0.933
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.5,$181.36,-4.77%,-4.77%,$172.71,$220.67,$186.55,2.86%,$254.75,40.46%,$264.06,45.60%,CR,NYSE:CR,0.013
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$183.19,-10.45%,,,,$173.99,-5.02%,$479.07,161.52%,$561.58,206.56%,CRAI,NASDAQ:CRAI,-0.730
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.34,-7.17%,,,,$11.03,-2.73%,"$1,715.14",15024.69%,"$1,781.11",15606.39%,CRESY,NASDAQ:CRESY,-0.892
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$9.35,61.83%,,,,$9.19,-1.71%,$18.11,93.69%,$62.29,566.23%,CRGY,NYSE:CRGY,-0.568
NYSE:CRH,24 Oct 2025,$106.86,2,,,,$118.61,-9.91%,,,,$122.41,3.20%,$152.39,28.48%,$192.32,62.14%,CRH,NYSE:CRH,0.019
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$85.25,55.17%,,,,$87.49,2.63%,$208.72,144.83%,$224.13,162.91%,CROX,NASDAQ:CROX,0.021
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,2,$19.43,80.13%,80.13%,$35.00,$38.27,$19.68,1.29%,$96.63,397.33%,$145.66,649.68%,CRTO,NASDAQ:CRTO,-0.210
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$516.55,-42.01%,,,,$502.67,-2.69%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,-0.423
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$319.72,11.04%,,,,$313.91,-1.82%,$592.77,85.40%,$640.29,100.26%,CSL,NYSE:CSL,-0.655
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$39.10,-1.97%,,,,$39.09,-0.03%,$48.25,23.39%,$54.26,38.77%,CSTL,NASDAQ:CSTL,-0.611
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$16.89,-4.75%,,,,$16.73,-0.95%,-$8.21,-148.62%,$16.64,-1.46%,CSTM,NYSE:CSTM,-0.172
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$271.79,#N/A,$511.16,#N/A,$571.08,#N/A,CSW,NASDAQ:CSW,-0.160
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,2.5,$55.83,2.92%,2.92%,$57.46,$61.00,$54.54,-2.31%,-$95.23,-270.58%,-$89.44,-260.21%,CTBI,NASDAQ:CTBI,-0.587
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,,$26.39,-0.38%,,,,$26.14,-0.95%,$33.75,27.89%,$65.30,147.43%,CTRA,NYSE:CTRA,-0.623
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3,$68.40,-1.89%,-1.89%,$67.11,$85.43,$68.44,0.06%,-$402.75,-688.82%,-$398.47,-682.56%,CUBI,NYSE:CUBI,-0.495
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,,$4.52,-33.19%,,,,$4.60,1.77%,$6.75,49.35%,$9.60,112.48%,CURI,NASDAQ:CURI,-0.535
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$19.78,-3.94%,,,,$19.59,-0.96%,-$48.98,-347.65%,-$47.83,-341.83%,CVBF,NASDAQ:CVBF,-0.518
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,,$17.57,12.01%,,,,$17.72,0.85%,$24.38,38.77%,$47.78,171.93%,CVE,NYSE:CVE,-0.335
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$34.62,-2.38%,,,,$34.19,-1.24%,$96.65,179.16%,$176.02,408.43%,CVI,NYSE:CVI,-0.430
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$77.62,11.57%,,,,$80.60,3.84%,-$40.29,-151.91%,$74.31,-4.26%,CVS,NYSE:CVS,-0.124
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$150.25,14.03%,,,,$149.65,-0.40%,$186.22,23.94%,$163.48,8.80%,CVX,NYSE:CVX,-0.391
NYSE:CW,17 May 2024,$250.04,2,,,,$547.36,-54.32%,,,,$564.68,3.16%,$838.46,53.18%,$900.59,64.53%,CW,NYSE:CW,-0.073
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$11.34,72.49%,,,,$11.09,-2.20%,-$20.27,-278.74%,$1.43,-87.35%,CWH,NYSE:CWH,-0.533
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.75,-32.00%,,,,$10.56,-1.77%,$24.33,126.29%,$41.20,283.24%,CX,NYSE:CX,-0.158
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,3.75,$56.00,32.14%,32.14%,$74.00,$76.10,$55.98,-0.04%,$79.06,41.18%,$98.87,76.55%,CXT,NYSE:CXT,-0.271
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.10,-29.73%,,,,$37.32,6.32%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,0.305
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$65.14,-36.52%,,,,$64.28,-1.32%,$50.99,-21.73%,$120.60,85.14%,DAL,NYSE:DAL,-0.379
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,2.75,$36.16,-16.81%,-16.81%,$30.08,$39.92,$35.30,-2.38%,-$272.92,-854.75%,-$181.23,-601.20%,DB,NYSE:DB,-0.522
NYSE:DCI,6 Nov 2025,$76.88,2,,,2.25,$88.16,-12.79%,-12.79%,$76.88,$76.88,$91.99,4.34%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.038
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$29.09,9.04%,,,,$27.87,-4.19%,-$187.29,-743.84%,-$185.72,-738.42%,DCOM,NASDAQ:DCOM,-0.696
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,2.25,$2.04,39.71%,39.71%,$2.85,$3.63,$1.98,-2.94%,-$1.58,-177.33%,$2.18,6.67%,DDD,NYSE:DDD,-0.901
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$156.48,-15.69%,,,,$159.30,1.80%,$191.83,22.59%,$196.74,25.73%,DDOG,NASDAQ:DDOG,-0.454
NYSE:DDS,21 May 2024,$424.51,3,,,,$679.36,-37.51%,,,,$664.63,-2.17%,"$1,147.35",68.89%,"$1,307.15",92.41%,DDS,NYSE:DDS,-0.271
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2,$21.81,6.83%,6.83%,$23.30,$33.12,$21.32,-2.25%,$85.21,290.71%,$109.90,403.90%,DEA,NYSE:DEA,-0.805
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$91.77,895.80%,,,,$90.61,-1.26%,$286.91,212.64%,$108.51,18.24%,DECK,NYSE:DECK,0.064
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,2,$6.18,-7.93%,-7.93%,$5.69,$7.69,$0.00,-100.00%,$1.31,-78.75%,$4.76,-22.91%,DENN,NASDAQ:DENN,-1.000
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$6.58,259.45%,,,,$7.28,10.64%,-$16.93,-357.26%,-$16.88,-356.50%,DFDV,NASDAQ:DFDV,-0.691
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.34,56.26%,,,,$18.91,-2.22%,$314.44,1525.84%,$324.47,1577.70%,DFH,NYSE:DFH,-0.918
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$182.55,-18.89%,,,,$191.55,4.93%,$253.99,39.14%,$305.12,67.15%,DGX,NYSE:DGX,-0.040
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$158.46,-11.42%,,,,$149.36,-5.74%,$419.47,164.71%,$423.22,167.08%,DHI,NYSE:DHI,-0.964
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$45.31,-0.75%,,,,$45.66,0.77%,$16.86,-62.79%,$19.15,-57.73%,DKL,NYSE:DKL,-0.405
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$33.61,38.20%,,,,$31.94,-4.97%,$43.80,30.31%,$49.17,46.30%,DKNG,NASDAQ:DKNG,-0.675
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.38,0.33%,,,,$20.44,0.29%,$46.64,128.86%,$101.68,398.93%,DLX,NYSE:DLX,-0.146
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$21.55,17.40%,,,,$20.92,-2.92%,$52.03,141.45%,$65.14,202.30%,DMLP,NASDAQ:DMLP,-0.372
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.59,-32.05%,,,,$2.55,-1.54%,$2.26,-12.69%,$2.20,-15.13%,DNN,NYSEAMERICAN:DNN,-0.404
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$4.07,323.54%,,,,$4.04,-0.74%,-$1.97,-148.43%,$12.45,205.99%,DNUT,NASDAQ:DNUT,-0.502
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$14.50,-3.45%,,,,$14.33,-1.17%,$11.50,-20.71%,$23.90,64.79%,DOLE,NYSE:DOLE,-0.333
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,3.25,$187.48,-0.73%,-0.73%,$186.11,$210.90,$190.72,1.73%,$343.84,83.40%,$396.05,111.25%,DOV,NYSE:DOV,0.179
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$6.72,5.00%,,,,,-100.00%,-$2.00,-129.76%,-$2.00,-129.76%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$424.64,2.07%,,,,$411.33,-3.13%,$613.88,44.57%,$658.96,55.18%,DPZ,NASDAQ:DPZ,-0.663
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$28.98,-67.05%,,,,$29.56,2.00%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,-0.137
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,,#N/A,#N/A,,,,$9.03,#N/A,$11.71,#N/A,$17.48,#N/A,DRH,NYSE:DRH,-0.511
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$174.64,-3.94%,,,,$178.07,1.96%,$201.13,15.17%,$285.66,63.57%,DRI,NYSE:DRI,-0.638
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$14.14,26.59%,,,,$14.29,1.06%,$8.21,-41.93%,$24.47,73.03%,DRVN,NASDAQ:DRVN,-0.808
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,,$44.90,19.03%,,,,$43.75,-2.56%,$53.70,19.61%,$54.74,21.91%,DT,NYSE:DT,-0.676
