Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol",Score
NASDAQ:BUSE,14 Oct 2025,$26.69,4,$28.25,5,,$24.18,10.38%,,,,$23.20,-4.05%,-$125.91,-620.73%,-$122.37,-606.07%,BUSE,NASDAQ:BUSE,-0.538
NASDAQ:BVFL,29 Oct 2025,$15.68,3,,4,,$18.36,-14.60%,,,,,-100.00%,-$2.00,-110.89%,-$2.00,-110.89%,BVFL,NASDAQ:BVFL,-2.000
NASDAQ:BWFG,9 Oct 2025,$39.87,3,,,,$47.61,-16.26%,,,,$46.71,-1.89%,-$240.98,-606.15%,-$235.68,-595.01%,BWFG,NASDAQ:BWFG,-0.513
NYSE:BXSL,19 Aug 2025,$31.13,3,,7,,$28.26,10.16%,,,,$26.46,-6.37%,$73.24,159.17%,$78.64,178.27%,BXSL,NYSE:BXSL,-0.885
NYSE:BY,15 Oct 2025,$29.07,3,$32.50,7,,$29.20,-0.45%,,,,$28.15,-3.60%,-$92.47,-416.67%,-$90.64,-410.41%,BY,NYSE:BY,-0.548
NYSE:C,12 Aug 2025,$86.32,3,,,,$107.79,-19.92%,,,,$101.14,-6.17%,-$767.43,-811.97%,"-$1,122.31",-1141.20%,C,NYSE:C,-0.812
NYSE:CAAP,15 Aug 2025,$22.01,3,,9,,$26.03,-15.46%,,,,$25.66,-1.42%,$70.45,170.66%,$93.04,257.42%,CAAP,NYSE:CAAP,-0.455
NASDAQ:CAC,14 Oct 2025,$41.96,3,$44.00,3,,$42.64,-1.59%,,,,$40.77,-4.39%,-$252.00,-691.00%,-$246.27,-677.56%,CAC,NASDAQ:CAC,-0.697
NYSE:CADE,14 Oct 2025,$37.02,3,,,,$42.03,-11.92%,,,,$40.35,-4.00%,-$133.69,-418.09%,-$122.82,-392.21%,CADE,NYSE:CADE,-0.604
NYSE:CAL,21 Sep 2025,$26.47,3,,1,,$13.47,96.51%,,,,$12.43,-7.72%,$0.00,-100.00%,$0.00,-100.00%,CAL,NYSE:CAL,-0.777
NASDAQ:CALM,11 Jul 2025,$93.94,3,,6,,$85.21,10.25%,,,,$80.53,-5.49%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM,-0.576
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$118.41,-25.69%,,,,$105.20,-11.16%,$102.19,-13.70%,$102.19,-13.70%,CAMT,NASDAQ:CAMT,-0.887
NYSE:CANG,24 Aug 2025,$4.01,3,,7,,$1.29,210.62%,,,,$1.28,-0.78%,$0.00,-100.00%,$0.00,-100.00%,CANG,NYSE:CANG,-0.709
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$133.85,19.25%,,,,$129.00,-3.62%,"-$1,167.64",-972.35%,-$444.08,-431.78%,CAR,NASDAQ:CAR,-0.520
NASDAQ:CARE,19 Nov 2025,$18.50,3,$22.00,5,2.25,$18.96,-2.43%,-2.43%,$18.50,$22.00,$18.52,-2.32%,-$157.92,-932.92%,-$154.37,-914.19%,CARE,NASDAQ:CARE,-0.575
NYSE:CARR,27 Aug 2025,$61.99,2,,,,$54.50,13.74%,,,,$53.32,-2.17%,$46.20,-15.22%,$67.72,24.25%,CARR,NYSE:CARR,-0.398
NASDAQ:CASH,19 Nov 2025,$71.98,3,$88.00,2,2,$74.06,-2.81%,-2.81%,$71.98,$88.00,$72.50,-2.11%,$396.58,435.49%,$441.99,496.81%,CASH,NASDAQ:CASH,-0.347
NASDAQ:CATY,2 Oct 2025,$47.27,3,$51.00,6,,$50.08,-5.61%,,,,$48.86,-2.44%,-$176.84,-453.12%,-$174.34,-448.12%,CATY,NASDAQ:CATY,-0.429
NYSE:CAVA,11 Nov 2025,$63.28,3,$72.31,6,2.5,$54.48,16.15%,16.15%,$63.28,$72.31,$52.21,-4.17%,$52.68,-3.30%,$60.75,11.51%,CAVA,NYSE:CAVA,-0.687
NYSE:CB,18 Sep 2025,$273.39,3,,,,$294.64,-7.21%,,,,$294.24,-0.14%,$479.62,62.78%,$493.65,67.54%,CB,NYSE:CB,-0.393
NASDAQ:CBNK,28 Oct 2025,$27.81,3,$35.00,3,,$28.45,-2.25%,,,,$27.82,-2.21%,-$15.54,-154.62%,-$11.23,-139.46%,CBNK,NASDAQ:CBNK,-0.490
BATS:CBOE,18 Sep 2025,$214.25,2,,,,$254.92,-15.95%,,,,$260.23,2.08%,$336.86,32.14%,$358.99,40.82%,CBOE,BATS:CBOE,0.018
NYSE:CBU,27 Oct 2025,$62.61,3,$63.00,3,,$58.55,6.94%,,,,$57.22,-2.27%,-$117.35,-300.42%,-$107.62,-283.81%,CBU,NYSE:CBU,-0.589
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.57,44.80%,,,,$53.10,-0.88%,$13.93,-74.00%,$30.38,-43.29%,CBZ,NYSE:CBZ,0.163
NASDAQ:CCB,19 Nov 2025,$95.54,3,$127.50,8,3,$110.78,-13.76%,-13.76%,$95.54,$127.50,$106.63,-3.75%,$155.79,40.63%,$163.12,47.25%,CCB,NASDAQ:CCB,-0.386
NASDAQ:CCBG,19 Nov 2025,$38.91,3,$47.00,7,2.75,$42.54,-8.53%,-8.53%,$38.91,$47.00,$41.92,-1.46%,-$92.16,-316.65%,-$83.97,-297.40%,CCBG,NASDAQ:CCBG,-0.630
NYSE:CCI,19 Sep 2025,$108.34,5,,6,,$88.61,22.27%,,,,$86.29,-2.62%,$93.43,5.44%,$119.11,34.42%,CCI,NYSE:CCI,-0.681
NYSE:CCK,29 Aug 2025,$107.03,3,,5,,$98.48,8.68%,,,,$96.06,-2.46%,$222.64,126.08%,$278.01,182.30%,CCK,NYSE:CCK,-0.827
NASDAQ:CCNE,19 Nov 2025,$26.93,3,$29.00,4,2.25,$26.94,-0.04%,-0.04%,$26.93,$29.00,$26.12,-3.04%,-$212.33,-888.14%,-$208.27,-873.10%,CCNE,NASDAQ:CCNE,-0.610
NYSE:CDE,28 Jul 2025,$6.60,1,,6,,$16.10,-59.02%,,,,$16.28,1.12%,$27.33,69.75%,$32.96,104.72%,CDE,NYSE:CDE,-0.211
NYSE:CDP,28 Oct 2025,$32.02,4,$33.43,6,,$29.55,8.37%,,,,$29.37,-0.61%,$38.16,29.12%,$31.11,5.26%,CDP,NYSE:CDP,-0.731
NYSE:CE,28 Mar 2025,$111.30,3,,9,,$39.84,179.37%,,,,$39.66,-0.45%,$71.26,78.87%,$171.08,329.43%,CE,NYSE:CE,-0.788
NASDAQ:CEG,28 Oct 2025,$289.50,2,$391.15,9,,$368.62,-21.46%,,,,$358.67,-2.70%,$410.60,11.39%,$464.54,26.02%,CEG,NASDAQ:CEG,-0.482
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$105.87,-79.24%,,,,$96.91,-8.46%,$89.13,-15.81%,$89.15,-15.80%,CELC,NASDAQ:CELC,-0.606
NASDAQ:CENT,16 Sep 2025,$43.92,4,,2,,$33.54,30.95%,,,,$33.07,-1.40%,$722.89,2055.30%,$833.59,2385.35%,CENT,NASDAQ:CENT,-0.569
NASDAQ:CENTA,16 Sep 2025,$43.92,4,,2,,$30.38,44.57%,,,,$30.49,0.36%,$160.97,429.85%,$181.88,498.68%,CENTA,NASDAQ:CENTA,-0.463
NASDAQ:CENX,20 Aug 2025,$23.49,3,,9,,$30.86,-23.89%,,,,$29.59,-4.12%,$27.03,-12.41%,$18.79,-39.10%,CENX,NASDAQ:CENX,-0.683
NASDAQ:CEVA,28 Oct 2025,$28.67,3,$34.25,7,,$22.73,26.13%,,,,$22.95,0.97%,$24.42,7.43%,$25.57,12.52%,CEVA,NASDAQ:CEVA,0.296
NASDAQ:CFFN,7 Oct 2025,$7.29,3,$6.50,6,,$6.74,-3.56%,,,,$6.67,-1.04%,-$53.74,-897.27%,-$52.24,-875.01%,CFFN,NASDAQ:CFFN,-0.684
NYSE:CFG,19 Nov 2025,$49.54,3,,,2.25,$55.88,-11.35%,-11.35%,$49.54,$49.54,$54.43,-2.59%,-$237.47,-524.97%,-$225.99,-504.42%,CFG,NYSE:CFG,-0.539
NYSE:CFR,19 Nov 2025,$122.52,3,$139.13,7,2.75,$127.16,-3.65%,-3.65%,$122.52,$139.13,$122.76,-3.46%,-$304.70,-339.62%,-$260.67,-304.99%,CFR,NYSE:CFR,-0.555
NYSE:CGAU,15 Aug 2025,$8.68,4,,7,,$13.30,-34.71%,,,,$13.20,-0.75%,$30.66,130.54%,$38.43,188.98%,CGAU,NYSE:CGAU,-0.108
NASDAQ:CHCO,19 Nov 2025,$117.51,3,$135.00,4,2.25,$122.49,-4.07%,-4.07%,$117.51,$135.00,$121.28,-0.99%,-$91.19,-174.45%,-$80.52,-165.74%,CHCO,NASDAQ:CHCO,-0.455
NYSE:CHCT,24 Aug 2025,$20.57,3,,8,,$15.21,35.26%,,,,$15.56,2.30%,$11.68,-23.20%,$33.13,117.85%,CHCT,NYSE:CHCT,-0.542
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$83.95,-4.59%,,,,$83.29,-0.79%,$141.02,67.99%,$153.94,83.37%,CHD,NYSE:CHD,-0.517
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,,$113.27,13.73%,,,,$109.77,-3.09%,$76.50,-32.46%,$109.52,-3.31%,CHDN,NASDAQ:CHDN,-0.705
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$424.30,20.81%,,,,$445.75,5.06%,$641.84,51.27%,$698.41,64.60%,CHE,NYSE:CHE,0.169
NASDAQ:CHEF,3 Sep 2025,$48.50,2,,,,$60.39,-19.69%,,,,$58.49,-3.15%,$67.42,11.64%,$35.05,-41.97%,CHEF,NASDAQ:CHEF,-0.167
NYSE:CHGG,20 Aug 2025,$2.28,3,,5,,$0.90,153.33%,,,,$0.90,0.00%,$14.22,1480.28%,$9.62,968.44%,CHGG,NYSE:CHGG,-0.392
NYSE:CHH,28 Oct 2025,$111.62,5,$113.80,1,,$87.86,27.04%,,,,$93.50,6.42%,$87.39,-0.54%,$114.29,30.08%,CHH,NYSE:CHH,0.117
NASDAQ:CHRD,23 Aug 2024,$167.62,3,,,,$96.69,73.36%,,,,$91.50,-5.37%,$179.89,86.05%,$427.02,341.63%,CHRD,NASDAQ:CHRD,-0.613
NYSE:CHT,17 Jun 2024,$40.37,3,,,,$41.37,-2.42%,,,,$40.66,-1.72%,$55.17,33.37%,$72.51,75.26%,CHT,NYSE:CHT,-0.719
NASDAQ:CHX,23 Aug 2024,$37.87,4,,,,#N/A,#N/A,,,,$0.00,#N/A,$0.00,#N/A,$0.00,#N/A,CHX,NASDAQ:CHX,-1.000
NYSE:CIB,6 Oct 2025,$49.03,3,,,,$64.40,-23.86%,,,,$62.80,-2.48%,-$348.12,-640.56%,-$314.51,-588.36%,CIB,NYSE:CIB,-0.694
NYSE:CIEN,28 Oct 2025,$102.94,1,$140.21,10,,$195.73,-47.41%,,,,$205.97,5.23%,$0.00,-100.00%,$0.00,-100.00%,CIEN,NYSE:CIEN,0.117
NASDAQ:CIFR,4 Aug 2025,$6.62,3,$7.06,3,,$19.83,-66.63%,,,,$16.34,-17.60%,$14.48,-26.99%,$15.71,-20.76%,CIFR,NASDAQ:CIFR,-0.939
NYSE:CIG,17 Feb 2025,$1.90,3,$2.60,5,,$2.13,-10.66%,,,,$1.99,-6.57%,$15.35,620.49%,$28.52,1239.03%,CIG,NYSE:CIG,-0.967
NASDAQ:CINF,19 Sep 2025,$146.60,2,$165.40,6,,$163.01,-10.07%,,,,$161.60,-0.86%,$368.13,125.83%,$379.85,133.02%,CINF,NASDAQ:CINF,-0.471
NYSE:CL,18 Aug 2025,$84.33,3,$97.40,5,,$77.60,8.67%,,,,$77.57,-0.04%,$155.86,100.85%,$170.07,119.16%,CL,NYSE:CL,-0.625
NASDAQ:CLBK,8 Oct 2025,$15.20,3,,,,$16.85,-9.79%,,,,$16.13,-4.27%,-$65.07,-486.19%,-$63.58,-477.34%,CLBK,NASDAQ:CLBK,-0.510
NYSE:CLF,17 Aug 2025,$12.62,3,$10.78,6,,$12.75,-15.45%,,,,$13.40,5.10%,$26.75,109.77%,$34.11,167.50%,CLF,NYSE:CLF,0.009
NYSE:CLH,9 Apr 2025,$216.05,5,$271.56,9,,$236.36,-8.59%,,,,$235.67,-0.29%,$310.08,31.19%,$402.03,70.09%,CLH,NYSE:CLH,-0.233
NASDAQ:CLMB,25 Aug 2025,$107.31,3,$133.00,5,,$107.58,-0.25%,,,,$101.55,-5.61%,$375.25,248.81%,$407.18,278.49%,CLMB,NASDAQ:CLMB,-0.493
NYSE:CLW,26 Dec 2024,$20.46,,$37.00,5,,$17.61,16.18%,,,,$17.70,0.51%,$16.34,-7.20%,$98.10,457.05%,CLW,NYSE:CLW,-0.179
NYSE:CLX,8 Oct 2024,$155.10,3,,,,$105.10,47.57%,,,,$104.76,-0.32%,$106.69,1.51%,$140.46,33.64%,CLX,NYSE:CLX,-0.529
NYSE:CM,10 Sep 2025,$68.57,2,,,,$90.58,-24.30%,,,,$85.82,-5.26%,$0.00,-100.00%,$0.00,-100.00%,CM,NYSE:CM,-0.665
NYSE:CMA,19 Nov 2025,$78.08,3,$79.46,6,2.5,$84.24,-7.31%,-7.31%,$78.08,$79.46,$80.35,-4.62%,-$275.51,-427.05%,-$268.05,-418.20%,CMA,NYSE:CMA,-0.594
NYSEAMERICAN:CMCL,28 Oct 2025,$29.76,1,$48.00,8,,$25.16,18.28%,,,,$23.41,-6.96%,$44.71,77.72%,$59.66,137.12%,CMCL,NYSEAMERICAN:CMCL,-0.206
NASDAQ:CME,24 Oct 2025,$252.85,2,,,,$273.19,-7.45%,,,,$284.28,4.06%,$32.24,-88.20%,$49.11,-82.02%,CME,NASDAQ:CME,0.033
NASDAQ:CMPR,23 Aug 2025,$95.87,3,$72.00,5,,$72.11,-0.15%,,,,$71.48,-0.87%,$131.50,82.35%,$46.11,-36.06%,CMPR,NASDAQ:CMPR,-0.110
NYSE:CNH,18 Aug 2025,$16.66,5,$14.39,4,,$9.47,51.95%,,,,$9.13,-3.59%,-$3.24,-134.20%,$1.92,-79.77%,CNH,NYSE:CNH,-0.752
NYSE:CNM,15 Aug 2025,$59.25,2,,,,$49.88,18.79%,,,,$48.29,-3.19%,$0.00,-100.00%,$0.00,-100.00%,CNM,NYSE:CNM,-0.581
NYSE:CNO,20 Oct 2023,$30.57,5,,,,$40.29,-24.14%,,,,$39.62,-1.66%,-$240.64,-697.28%,-$207.20,-614.27%,CNO,NYSE:CNO,-0.681
NYSE:COF,18 Aug 2025,$1.55,4,$1.15,4,,$229.71,-99.50%,,,,$218.81,-4.75%,-$39.42,-117.16%,$63.29,-72.45%,COF,NYSE:COF,-0.579
NASDAQ:COFS,2 Oct 2025,$32.04,3,$36.00,5,,$31.63,1.30%,,,,$30.26,-4.33%,-$182.87,-678.16%,-$169.14,-634.75%,COFS,NASDAQ:COFS,-0.702
NYSE:COHR,15 Aug 2025,$108.88,2,$111.93,7,,$177.35,-38.61%,,,,$158.41,-10.68%,$171.55,-3.27%,$177.28,-0.04%,COHR,NYSE:COHR,-0.428
NASDAQ:COLB,8 Oct 2025,$26.18,3,,,,$28.28,-7.43%,,,,$27.76,-1.84%,-$113.53,-501.44%,-$105.21,-472.03%,COLB,NASDAQ:COLB,-0.419
NYSE:COP,21 Sep 2025,$108.25,3,$115.53,10,,$93.12,16.25%,,,,$87.72,-5.80%,$117.46,26.14%,$137.21,47.34%,COP,NYSE:COP,-0.676
NYSE:COTY,18 Aug 2025,$8.16,3,$6.34,4,,$3.39,87.02%,,,,$3.35,-1.18%,-$3.84,-213.19%,$2.24,-33.82%,COTY,NYSE:COTY,-0.671
NYSE:CP,13 Nov 2024,$75.90,3,,,,$73.95,2.64%,,,,$71.56,-3.23%,$76.34,3.23%,$105.13,42.17%,CP,NYSE:CP,-0.612
NYSE:CPF,19 Nov 2025,$30.44,3,$34.50,3,1.75,$30.61,-0.56%,-0.56%,$30.44,$34.50,$29.34,-4.15%,-$187.31,-711.91%,-$184.21,-701.80%,CPF,NYSE:CPF,-0.800
NYSE:CPRI,23 Aug 2025,$38.54,5,$25.25,6,,$27.66,-8.71%,,,,$25.46,-7.95%,$72.61,162.50%,$61.63,122.81%,CPRI,NYSE:CPRI,-0.317
NASDAQ:CPRT,22 Sep 2025,$50.82,4,$55.60,4,,$38.80,30.98%,,,,$39.05,0.64%,$73.92,90.52%,$77.95,100.89%,CPRT,NASDAQ:CPRT,-0.210
NYSE:CPT,18 Sep 2025,$121.77,4,$121.40,1,,$104.51,16.16%,,,,$101.96,-2.44%,$88.84,-14.99%,$149.44,42.99%,CPT,NYSE:CPT,-0.915
NYSE:CR,13 Nov 2025,$172.71,2,$220.67,6,2.25,$187.93,-8.10%,-8.10%,$172.71,$220.67,$181.05,-3.66%,$255.16,35.77%,$264.41,40.70%,CR,NYSE:CR,-0.201
NASDAQ:CRAI,20 Aug 2024,$164.05,3,,,,$187.82,-12.66%,,,,$175.97,-6.31%,$483.99,157.69%,$565.39,201.03%,CRAI,NASDAQ:CRAI,-0.772
NASDAQ:CRESY,11 Jul 2025,$10.53,3,,,,$11.68,-9.87%,,,,$11.16,-4.45%,"$1,710.86",14547.77%,"$1,776.66",15111.13%,CRESY,NASDAQ:CRESY,-0.677
NYSE:CRGY,20 Aug 2025,$15.13,3,,,,$9.77,54.87%,,,,$9.06,-7.27%,$17.76,81.78%,$61.62,530.67%,CRGY,NYSE:CRGY,-0.754
NYSE:CRH,24 Oct 2025,$106.86,2,,,,$121.05,-11.72%,,,,$124.40,2.77%,$153.20,26.56%,$192.83,59.30%,CRH,NYSE:CRH,0.208
NASDAQ:CROX,26 Jul 2024,$132.28,3,,,,$88.24,49.91%,,,,$86.41,-2.07%,$211.88,140.12%,$227.18,157.46%,CROX,NASDAQ:CROX,-0.100
NASDAQ:CRTO,6 Nov 2025,$38.27,3,$35.00,2,2,$19.58,78.75%,,,,$19.21,-1.89%,$95.26,386.50%,$143.60,633.38%,CRTO,NASDAQ:CRTO,-0.414
NASDAQ:CRWD,13 Sep 2024,$299.53,4,,,,$513.12,-41.63%,,,,$485.59,-5.37%,$0.00,-100.00%,$0.00,-100.00%,CRWD,NASDAQ:CRWD,-0.500
NYSE:CSL,7 Oct 2025,$355.01,4,$402.00,10,,$322.80,9.98%,,,,$315.75,-2.18%,$593.14,83.75%,$640.33,98.37%,CSL,NYSE:CSL,-0.627
NASDAQ:CSTL,23 Aug 2024,$38.33,3,,,,$39.62,-3.26%,,,,$37.86,-4.44%,$47.63,20.22%,$53.61,35.30%,CSTL,NASDAQ:CSTL,-0.838
NYSE:CSTM,7 Jan 2025,$16.09,3,$16.67,2,,$18.18,-11.51%,,,,$16.78,-7.70%,-$7.84,-143.12%,$17.10,-5.96%,CSTM,NYSE:CSTM,-0.616
NASDAQ:CSW,3 Sep 2025,$247.77,1,,,,#N/A,#N/A,,,,$285.23,#N/A,$537.83,#N/A,$596.92,#N/A,CSW,NASDAQ:CSW,-0.412
NASDAQ:CTBI,19 Nov 2025,$57.46,3,$61.00,6,2.5,$57.16,0.52%,0.52%,$57.46,$61.00,$55.62,-2.69%,-$95.64,-267.32%,-$89.93,-257.33%,CTBI,NASDAQ:CTBI,-0.621
NYSE:CTRA,2 Nov 2025,$26.29,4,$32.29,7,,$27.34,-3.84%,,,,$25.89,-5.30%,$33.18,21.36%,$64.50,135.93%,CTRA,NYSE:CTRA,-0.812
NYSE:CUBI,19 Nov 2025,$67.11,3,$85.43,9,3,$71.12,-5.64%,-5.64%,$67.11,$85.43,$66.97,-5.84%,-$401.16,-664.06%,-$396.90,-658.06%,CUBI,NYSE:CUBI,-0.546
NASDAQ:CURI,28 Oct 2025,$3.02,2,,,,$4.74,-36.29%,,,,$4.39,-7.38%,$6.44,35.87%,$9.28,95.71%,CURI,NASDAQ:CURI,-0.685
NASDAQ:CVBF,2 Oct 2025,$19.00,1,,,,$19.84,-4.23%,,,,$19.86,0.10%,-$48.87,-346.31%,-$47.72,-340.54%,CVBF,NASDAQ:CVBF,-0.366
NYSE:CVE,24 Oct 2025,$19.68,3,$20.01,4,,$18.33,7.36%,,,,$17.49,-4.58%,$23.99,30.87%,$47.24,157.70%,CVE,NYSE:CVE,-0.403
NYSE:CVI,23 Aug 2024,$33.80,3,,,,$34.06,-0.78%,,,,$32.70,-3.99%,$95.25,179.64%,$173.51,409.43%,CVI,NYSE:CVI,-0.904
NYSE:CVS,16 Oct 2025,91.019,5,$86.60,8,,$76.75,12.83%,,,,$75.12,-2.12%,-$45.69,-159.52%,$67.99,-11.42%,CVS,NYSE:CVS,-0.420
NYSE:CVX,20 Aug 2025,$174.36,4,$171.33,9,,$152.26,12.52%,,,,$151.35,-0.60%,$186.10,22.22%,$163.70,7.51%,CVX,NYSE:CVX,-0.394
NYSE:CW,17 May 2024,$250.04,2,,,,$550.03,-54.54%,,,,$534.17,-2.88%,$805.33,46.42%,$866.62,57.56%,CW,NYSE:CW,-0.167
NYSE:CWH,19 Sep 2025,$21.04,3,$19.56,7,,$11.13,75.74%,,,,$11.05,-0.72%,-$20.63,-285.31%,$0.86,-92.25%,CWH,NYSE:CWH,-0.809
NYSE:CX,19 Jun 2025,$8.65,3,$7.31,8,,$10.98,-33.42%,,,,$10.81,-1.55%,$24.08,119.31%,$40.72,270.88%,CX,NYSE:CX,-0.084
NYSE:CXT,11 Nov 2025,$76.10,5,$74.00,8,3.75,$58.35,26.82%,26.82%,$74.00,$76.10,$55.96,-4.10%,$79.68,36.55%,$99.34,70.25%,CXT,NYSE:CXT,-0.357
NYSE:CYD,23 Aug 2025,$24.67,2,,,,$35.49,-30.50%,,,,$37.64,6.06%,$0.00,-100.00%,$0.00,-100.00%,CYD,NYSE:CYD,0.262
NYSE:DAL,18 Sep 2025,$41.35,2,,,,$67.24,-38.50%,,,,$65.35,-2.81%,$53.35,-20.65%,$122.03,81.49%,DAL,NYSE:DAL,-0.365
NYSE:DB,19 Nov 2025,$30.08,2,$39.92,10,3,$36.03,-16.51%,-16.51%,$30.08,$39.92,$36.37,0.94%,-$278.84,-873.91%,-$188.49,-623.14%,DB,NYSE:DB,-0.189
NYSE:DCI,6 Nov 2025,$76.88,2,,,2.25,$94.16,-18.35%,,,,$90.13,-4.28%,$0.00,-100.00%,$0.00,-100.00%,DCI,NYSE:DCI,0.030
NASDAQ:DCOM,2 Oct 2025,$31.72,3,$36.00,5,,$29.89,6.12%,,,,$28.88,-3.38%,-$186.22,-723.03%,-$184.66,-717.80%,DCOM,NASDAQ:DCOM,-0.637
NYSE:DDD,19 Nov 2025,$2.85,3,$3.63,6,3,$2.25,26.67%,26.67%,$2.85,$3.63,$2.13,-5.33%,-$1.62,-171.82%,$2.10,-6.61%,DDD,NYSE:DDD,0.144
NASDAQ:DDOG,18 Aug 2025,$131.92,3,$161.38,8,,$153.00,-13.78%,,,,$151.79,-0.79%,$187.27,22.40%,$192.13,25.57%,DDOG,NASDAQ:DDOG,-0.667
NYSE:DDS,21 May 2024,$424.51,3,,,,$681.06,-37.67%,,,,$679.57,-0.22%,"$1,158.57",70.11%,"$1,317.29",93.42%,DDS,NYSE:DDS,-0.264
NYSE:DEA,13 Nov 2025,$33.12,3,$23.30,4,2,$21.86,6.59%,6.59%,$23.30,$33.12,$21.25,-2.79%,$84.32,285.72%,$108.83,397.86%,DEA,NYSE:DEA,-0.760
NYSE:DECK,20 Aug 2024,$913.85,3,,,,$96.25,849.45%,,,,$92.99,-3.39%,$291.05,202.39%,$115.41,19.91%,DECK,NYSE:DECK,-0.066
NASDAQ:DENN,19 Nov 2025,$7.69,3,$5.69,4,2.25,$6.18,-7.93%,-7.93%,$5.69,$7.69,$6.15,-0.49%,$1.30,-79.00%,$4.72,-23.55%,DENN,NASDAQ:DENN,-0.541
NASDAQ:DFDV,3 Jun 2025,$23.65,3,,,,$6.98,238.85%,,,,$6.25,-10.46%,-$17.36,-348.72%,-$17.31,-348.02%,DFDV,NASDAQ:DFDV,-0.763
NYSE:DFH,26 Mar 2025,$30.22,3,$32.00,4,,$19.12,58.06%,,,,$18.78,-1.78%,$309.06,1516.42%,$318.96,1568.19%,DFH,NYSE:DFH,-0.883
NYSE:DGX,29 Jul 2024,$148.07,3,,,,$184.18,-19.61%,,,,$181.54,-1.43%,$246.32,33.74%,$297.10,61.31%,DGX,NYSE:DGX,-0.553
NYSE:DHI,2 Jul 2024,$140.37,2,,,,$160.73,-12.67%,,,,$152.97,-4.83%,$423.22,163.31%,$426.94,165.63%,DHI,NYSE:DHI,-0.943
NYSE:DKL,10 Apr 2025,$44.97,1,,,,$46.60,-3.50%,,,,$44.45,-4.61%,$16.51,-64.57%,$18.83,-59.60%,DKL,NYSE:DKL,-0.809
NASDAQ:DKNG,18 Aug 2025,$46.45,3,$54.69,7,,$35.19,32.00%,,,,$33.13,-5.85%,$45.05,28.02%,$50.39,43.19%,DKNG,NASDAQ:DKNG,-0.750
NYSE:DLX,3 Jun 2025,$20.45,4,$23.00,7,,$20.64,-0.94%,,,,$20.46,-0.87%,$46.33,124.45%,$100.65,387.66%,DLX,NYSE:DLX,-0.209
NASDAQ:DMLP,20 Sep 2025,$25.83,1,$25.30,1,,$22.54,12.24%,,,,$21.41,-5.01%,$52.06,130.99%,$65.08,188.73%,DMLP,NASDAQ:DMLP,-0.645
NYSEAMERICAN:DNN,31 Jul 2024,$1.76,0,,,,$2.84,-38.03%,,,,$2.59,-8.80%,$2.40,-15.44%,$2.34,-17.66%,DNN,NYSEAMERICAN:DNN,-0.164
NASDAQ:DNUT,22 Dec 2023,$17.24,4,,,,$4.22,308.48%,,,,$4.03,-4.50%,-$2.17,-151.40%,$12.06,185.82%,DNUT,NASDAQ:DNUT,-0.497
NYSE:DOLE,1 Sep 2025,$16.69,3,$14.00,5,,$14.78,-5.28%,,,,$14.55,-1.56%,$11.57,-21.75%,$23.88,61.56%,DOLE,NYSE:DOLE,-0.371
NYSE:DOV,11 Nov 2025,$186.11,3,$210.90,7,3,$190.64,-2.38%,-2.38%,$186.11,$210.90,$185.01,-2.95%,$343.37,80.12%,$394.87,107.13%,DOV,NYSE:DOV,-0.253
NASDAQ:DOYU,2 Apr 2025,$7.06,3,$9.75,9,,$6.75,4.53%,,,,,-100.00%,-$2.00,-129.63%,-$2.00,-129.63%,DOYU,NASDAQ:DOYU,-2.000
NASDAQ:DPZ,9 Apr 2025,$433.44,3,$487.39,9,,$427.07,1.49%,,,,$418.17,-2.08%,$621.12,45.44%,$665.60,55.85%,DPZ,NASDAQ:DPZ,-0.776
NYSE:DRD,28 Feb 2024,$9.55,4,,,,$28.59,-66.60%,,,,$28.34,-0.87%,$0.00,-100.00%,$0.00,-100.00%,DRD,NYSE:DRD,-0.117
NYSE:DRH,28 Oct 2025,$11.27,5,$9.01,7,,#N/A,#N/A,,,,$8.69,#N/A,$11.45,#N/A,$17.17,#N/A,DRH,NYSE:DRH,-0.860
NYSE:DRI,18 Sep 2025,$167.77,1,,,,$176.26,-4.82%,,,,$172.88,-1.92%,$0.00,-100.00%,$0.00,-100.00%,DRI,NYSE:DRI,-0.623
NASDAQ:DRVN,4 Apr 2025,$17.90,3,$19.91,7,,$15.34,16.69%,,,,$14.23,-7.24%,$8.47,-44.82%,$24.51,59.78%,DRVN,NASDAQ:DRVN,-0.813
NYSE:DT,20 Aug 2025,$53.45,3,$63.29,9,,$44.31,20.62%,,,,$44.10,-0.47%,$53.95,21.75%,$54.97,24.06%,DT,NYSE:DT,-0.737
